"codmunres","ano","total_internacoes_ans","casos_mmg_ans_transfusao","casos_mmg_ans_tmp","casos_mmg_ans_hipertensao","casos_mmg_ans_hemorragia","casos_mmg_ans_infeccoes","casos_mmg_ans_cirurgia","casos_mmg_ans_uti","casos_mmg_ans","total_tipo_obst","cid_ign","total_tipo_obst_2"
"315380",2017,0,0,0,0,0,0,0,0,0,0,0,0
"315380",2018,0,0,0,0,0,0,0,0,0,0,0,0
"315380",2019,0,0,0,0,0,0,0,0,0,0,0,0
"315380",2020,1,0,0,0,0,0,0,0,0,1,0,1
"315380",2021,1,0,0,0,0,0,0,0,0,1,0,1
"315380",2022,2,0,0,0,0,0,0,0,0,2,1,2
"315380",2023,0,0,0,0,0,0,0,0,0,0,0,0
"315380",2024,0,0,0,0,0,0,0,0,0,0,0,0
"315390",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315390",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315390",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315390",2015,39,0,1,2,0,0,2,4,7,39,0,39
"315390",2016,60,0,0,6,0,0,4,1,13,57,1,57
"315390",2017,26,0,0,0,0,0,0,0,0,26,1,26
"315390",2018,38,0,0,0,0,0,1,0,1,34,1,34
"315390",2019,30,0,1,0,0,0,3,3,5,29,0,29
"315390",2020,55,0,0,1,0,0,0,4,6,52,1,52
"315390",2021,51,2,2,0,2,0,2,2,3,50,0,50
"315390",2022,63,1,1,0,1,0,3,6,10,55,2,55
"315390",2023,39,0,0,0,0,0,2,0,4,36,6,36
"315390",2024,50,1,2,2,1,0,1,8,13,47,15,45
"315400",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315400",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315400",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315400",2015,13,0,0,0,1,0,0,1,1,10,2,10
"315400",2016,15,0,0,0,0,0,0,0,0,9,0,9
"315400",2017,11,0,0,0,0,0,0,0,0,8,0,8
"315400",2018,15,0,0,0,0,0,0,0,0,13,1,13
"315400",2019,17,0,0,0,0,0,0,0,0,15,0,15
"315400",2020,22,0,0,0,0,0,0,0,0,18,0,18
"315400",2021,25,0,1,0,0,0,0,1,4,18,1,18
"315400",2022,24,0,0,1,0,0,0,0,1,22,3,22
"315400",2023,16,0,0,0,0,0,0,0,0,14,0,14
"315400",2024,24,0,0,1,0,0,0,1,2,22,1,22
"315410",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315410",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315410",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315410",2015,0,0,0,0,0,0,0,0,0,0,0,0
"315410",2016,4,0,0,0,0,0,0,0,0,3,1,3
"315410",2017,6,0,0,0,0,0,0,1,1,5,1,5
"315410",2018,3,0,0,0,0,0,0,0,0,3,0,3
"315410",2019,4,0,0,0,0,0,0,0,0,4,2,4
"315410",2020,2,0,0,0,0,0,0,0,0,1,0,1
"315410",2021,1,0,0,0,0,0,0,0,0,1,0,1
"315410",2022,0,0,0,0,0,0,0,0,0,0,0,0
"315410",2023,5,0,0,0,0,0,1,0,1,4,0,4
"315410",2024,5,0,0,0,0,0,0,1,1,4,1,4
"315415",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315415",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315415",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315415",2015,0,0,0,0,0,0,0,0,0,0,0,0
"315415",2016,1,0,0,0,0,0,0,0,0,1,0,1
"315415",2017,3,0,0,0,0,0,0,0,0,3,0,3
"315415",2018,4,0,0,0,0,0,0,0,0,4,0,4
"315415",2019,4,0,0,0,0,0,0,0,0,4,0,4
"315415",2020,6,0,0,0,0,0,0,0,0,6,0,6
"315415",2021,12,0,0,0,0,0,0,0,0,11,1,11
"315415",2022,7,1,0,0,1,0,0,0,1,7,0,7
"315415",2023,10,0,0,0,0,0,0,0,0,9,0,9
"315415",2024,12,0,0,0,0,0,0,0,0,8,0,8
"315420",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315420",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315420",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315420",2015,4,0,0,0,0,0,0,0,0,4,0,4
"315420",2016,5,0,0,0,0,0,0,0,0,5,0,5
"315420",2017,9,0,0,1,1,0,0,0,2,7,0,7
"315420",2018,11,0,0,0,0,0,0,0,0,8,1,8
"315420",2019,4,0,0,0,0,0,0,0,0,2,0,2
"315420",2020,8,0,0,0,0,0,0,0,0,6,1,6
"315420",2021,13,0,0,0,0,0,0,0,0,12,1,12
"315420",2022,11,0,0,0,0,0,0,1,1,10,1,10
"315420",2023,16,0,0,2,0,0,0,1,3,12,2,12
"315420",2024,14,1,0,0,1,0,0,1,3,14,3,14
"315430",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315430",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315430",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315430",2015,8,0,0,0,2,0,0,0,2,5,4,5
"315430",2016,15,0,0,0,0,0,0,0,0,9,1,9
"315430",2017,16,0,1,0,0,0,0,0,1,11,1,11
"315430",2018,19,0,0,0,0,0,0,0,1,14,0,14
"315430",2019,9,0,0,0,0,0,0,0,0,8,1,8
"315430",2020,16,0,0,0,0,0,0,0,0,11,1,11
"315430",2021,15,0,0,1,0,0,0,0,1,13,0,13
"315430",2022,13,0,0,1,0,0,0,0,1,8,2,8
"315430",2023,10,0,0,0,0,0,0,0,0,9,0,9
"315430",2024,10,0,0,1,0,0,0,0,2,5,0,5
"315440",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315440",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315440",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315440",2015,2,0,0,0,0,0,0,0,0,2,0,2
"315440",2016,3,0,0,0,0,0,0,0,0,2,1,2
"315440",2017,0,0,0,0,0,0,0,0,0,0,0,0
"315440",2018,2,0,0,0,0,0,0,0,0,2,2,2
"315440",2019,2,0,0,0,0,0,0,0,0,1,1,1
"315440",2020,0,0,0,0,0,0,0,0,0,0,0,0
"315440",2021,4,0,0,0,0,0,0,0,0,4,0,4
"315440",2022,5,0,0,0,0,0,0,0,0,2,2,2
"315440",2023,5,0,1,0,0,0,0,0,1,4,0,4
"315440",2024,4,0,0,0,0,0,0,0,0,4,3,4
"315445",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315445",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315445",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315445",2015,4,0,0,0,0,0,0,0,0,0,0,0
"315445",2016,0,0,0,0,0,0,0,0,0,0,0,0
"315445",2017,4,0,0,0,0,0,0,0,0,4,0,4
"315445",2018,1,0,0,0,0,0,0,0,0,0,0,0
"315445",2019,0,0,0,0,0,0,0,0,0,0,0,0
"315445",2020,1,0,0,0,0,0,0,0,0,1,0,1
"315445",2021,0,0,0,0,0,0,0,0,0,0,0,0
"315445",2022,0,0,0,0,0,0,0,0,0,0,0,0
"315445",2023,1,0,0,0,0,0,0,0,0,1,0,1
"315445",2024,3,0,0,0,0,0,0,0,0,3,1,3
"315450",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315450",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315450",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315450",2015,11,0,0,0,0,0,0,0,0,10,5,10
"315450",2016,8,0,0,0,0,0,0,0,0,8,5,8
"315450",2017,5,0,0,0,0,0,0,0,0,4,4,4
"315450",2018,4,0,0,0,0,0,0,0,0,4,2,4
"315450",2019,16,0,0,1,0,0,0,0,1,16,1,16
"315450",2020,12,0,0,0,0,0,0,0,0,12,3,12
"315450",2021,23,0,1,0,1,0,0,0,2,20,8,20
"315450",2022,13,0,0,0,0,0,0,0,0,12,6,12
"315450",2023,12,1,0,0,1,0,1,1,2,10,1,10
"315450",2024,18,1,1,1,1,0,0,0,3,16,3,16
"315460",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315460",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315460",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315460",2015,824,0,9,22,7,1,3,27,61,736,47,736
"315460",2016,663,0,7,10,6,0,0,24,37,606,29,605
"315460",2017,481,6,10,15,11,2,2,12,46,403,35,402
"315460",2018,509,5,8,17,13,0,3,15,52,439,15,438
"315460",2019,464,1,4,14,5,0,2,22,49,400,15,399
"315460",2020,730,13,8,19,24,1,1,49,94,605,39,605
"315460",2021,775,4,8,26,18,2,2,40,93,654,67,653
"315460",2022,764,5,11,38,16,0,4,44,109,636,64,636
"315460",2023,806,2,8,33,12,1,3,47,98,701,243,701
"315460",2024,818,4,5,23,12,1,2,43,88,719,257,718
"315470",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315470",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315470",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315470",2015,8,0,0,0,0,0,0,0,0,7,0,7
"315470",2016,8,0,0,0,0,0,0,0,0,8,0,8
"315470",2017,6,0,0,0,0,0,0,0,0,6,0,6
"315470",2018,3,0,0,0,0,0,0,0,0,3,0,3
"315470",2019,3,0,0,0,0,0,0,0,0,3,1,3
"315470",2020,4,0,0,0,0,0,0,0,0,4,0,4
"315470",2021,9,0,0,0,0,0,0,0,0,5,0,5
"315470",2022,5,0,0,0,0,0,0,0,0,2,0,2
"315470",2023,1,0,0,0,0,0,0,0,0,1,0,1
"315470",2024,10,0,0,0,0,0,0,0,0,10,6,10
"315480",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315480",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315480",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315480",2015,17,0,0,0,0,0,0,0,0,16,0,16
"315480",2016,22,0,1,1,0,0,0,2,3,21,0,21
"315480",2017,16,0,1,1,0,0,0,1,2,16,0,16
"315480",2018,19,0,0,0,0,0,1,0,1,19,0,19
"315480",2019,21,0,0,0,1,0,1,1,4,20,0,20
"315480",2020,24,1,0,0,1,0,1,0,2,23,2,23
"315480",2021,31,0,1,0,0,0,0,2,3,29,0,29
"315480",2022,26,0,1,0,0,0,0,3,4,22,2,22
"315480",2023,24,0,0,2,0,0,0,0,2,24,2,24
"315480",2024,35,0,0,2,0,0,0,1,4,34,11,34
"315490",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315490",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315490",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315490",2015,8,0,1,0,0,0,0,0,1,7,3,7
"315490",2016,10,0,0,0,0,0,0,0,0,5,0,5
"315490",2017,12,1,0,0,1,0,1,0,2,10,1,10
"315490",2018,13,0,0,0,0,0,0,0,0,11,0,11
"315490",2019,10,0,0,1,0,0,0,0,1,4,0,4
"315490",2020,10,0,0,0,0,0,0,0,0,8,0,8
"315490",2021,6,0,0,0,0,0,0,0,0,4,0,4
"315490",2022,11,0,0,0,0,0,0,1,1,9,2,9
"315490",2023,14,0,0,0,0,0,0,1,1,7,0,7
"315490",2024,9,0,0,0,0,0,0,0,0,8,2,8
"315500",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315500",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315500",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315500",2015,1,0,0,0,0,0,0,0,0,0,1,0
"315500",2016,0,0,0,0,0,0,0,0,0,0,0,0
"315500",2017,1,0,0,0,0,0,0,0,0,1,0,1
"315500",2018,7,0,0,0,0,0,0,0,0,4,1,4
"315500",2019,5,0,1,0,0,0,0,0,1,3,1,3
"315500",2020,3,0,0,0,0,0,0,0,0,2,0,2
"315500",2021,2,0,0,0,0,0,0,0,0,1,0,1
"315500",2022,6,0,0,0,0,0,0,0,0,4,2,4
"315500",2023,8,0,0,1,0,0,0,0,1,8,1,8
"315500",2024,4,0,0,0,0,0,0,0,0,2,0,2
"315510",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315510",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315510",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315510",2015,0,0,0,0,0,0,0,0,0,0,0,0
"315510",2016,1,0,0,0,0,0,0,0,0,1,0,1
"315510",2017,1,0,0,0,0,0,0,0,0,1,0,1
"315510",2018,0,0,0,0,0,0,0,0,0,0,0,0
"315510",2019,1,0,0,0,0,0,0,0,0,1,0,1
"315510",2020,0,0,0,0,0,0,0,0,0,0,0,0
"315510",2021,0,0,0,0,0,0,0,0,0,0,0,0
"315510",2022,1,0,0,0,0,0,0,0,0,1,0,1
"315510",2023,0,0,0,0,0,0,0,0,0,0,0,0
"315510",2024,0,0,0,0,0,0,0,0,0,0,0,0
"315520",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315520",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315520",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315520",2015,0,0,0,0,0,0,0,0,0,0,0,0
"315520",2016,1,0,0,0,0,0,0,0,0,0,0,0
"315520",2017,1,0,0,0,0,0,0,0,0,1,0,1
"315520",2018,1,0,0,0,0,0,0,0,0,1,0,1
"315520",2019,0,0,0,0,0,0,0,0,0,0,0,0
"315520",2020,0,0,0,0,0,0,0,0,0,0,0,0
"315520",2021,1,0,0,0,0,0,0,0,0,1,0,1
"315520",2022,1,0,0,0,0,0,0,0,0,1,0,1
"315520",2023,0,0,0,0,0,0,0,0,0,0,0,0
"315520",2024,1,0,0,0,0,0,0,1,1,1,0,1
"315530",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315530",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315530",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315530",2015,1,0,0,0,0,0,0,0,0,1,0,1
"315530",2016,3,0,0,0,0,0,0,0,0,3,0,3
"315530",2017,7,0,0,0,0,0,0,0,0,6,2,6
"315530",2018,2,0,0,0,0,0,0,0,0,2,1,2
"315530",2019,3,0,0,0,0,0,0,1,1,2,0,2
"315530",2020,4,0,0,0,0,0,0,0,0,4,0,4
"315530",2021,2,0,0,0,0,0,0,0,0,1,1,1
"315530",2022,2,0,0,0,0,0,0,0,0,2,1,2
"315530",2023,10,0,0,2,0,0,0,0,2,9,4,9
"315530",2024,4,0,0,0,0,0,0,0,0,3,2,3
"315540",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315540",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315540",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315540",2015,4,0,0,0,0,0,0,0,0,4,0,4
"315540",2016,3,0,1,0,0,0,0,0,1,3,1,3
"315540",2017,9,0,0,0,0,0,0,0,0,6,2,6
"315540",2018,15,0,0,0,0,0,0,0,1,15,5,15
"315540",2019,2,0,0,0,0,0,0,0,0,2,0,2
"315540",2020,8,0,0,0,0,0,0,0,0,7,2,7
"315540",2021,11,0,0,0,0,0,0,1,1,10,4,10
"315540",2022,6,0,0,0,0,0,0,0,0,6,2,6
"315540",2023,7,0,0,0,0,0,0,0,0,6,0,6
"315540",2024,4,0,0,1,0,0,0,0,1,2,1,2
"315550",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315550",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315550",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315550",2015,9,0,0,0,0,0,0,0,0,5,7,5
"315550",2016,11,0,0,0,0,0,0,0,0,10,8,10
"315550",2017,2,0,0,0,0,0,0,0,0,2,1,2
"315550",2018,20,0,0,1,0,0,0,1,2,20,7,20
"315550",2019,21,0,0,0,0,0,0,0,0,19,9,19
"315550",2020,22,0,0,0,0,0,0,2,2,21,4,21
"315550",2021,29,1,1,2,1,0,0,1,2,27,4,27
"315550",2022,20,0,0,0,0,0,0,1,1,18,7,18
"315550",2023,23,0,0,0,0,0,0,0,0,22,1,22
"315550",2024,23,0,0,0,0,0,0,0,2,21,0,21
"315560",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315560",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315560",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315560",2015,2,0,0,0,0,0,0,0,0,1,0,1
"315560",2016,3,0,0,0,0,0,0,0,0,3,0,3
"315560",2017,3,0,0,0,0,0,0,0,0,3,0,3
"315560",2018,7,0,0,0,0,0,0,0,1,6,3,6
"315560",2019,4,0,0,0,0,0,0,0,0,4,2,4
"315560",2020,3,0,0,0,0,0,0,0,0,2,1,2
"315560",2021,3,0,0,0,0,0,0,0,0,3,0,3
"315560",2022,1,0,0,0,0,0,0,0,0,1,0,1
"315560",2023,0,0,0,0,0,0,0,0,0,0,0,0
"315560",2024,0,0,0,0,0,0,0,0,0,0,0,0
"315570",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315570",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315570",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315570",2015,20,0,0,0,0,0,0,1,1,8,0,8
"315570",2016,13,0,0,0,0,0,0,0,0,13,0,13
"315570",2017,20,0,0,1,1,0,0,0,2,15,1,15
"315570",2018,21,0,0,1,0,0,0,0,1,20,2,20
"315570",2019,18,0,1,1,0,0,0,0,2,16,1,16
"315570",2020,19,0,0,0,0,0,0,0,0,18,3,18
"315570",2021,24,1,0,1,1,0,1,1,2,20,1,20
"315570",2022,23,0,0,0,0,0,0,0,0,21,6,21
"315570",2023,23,0,0,0,0,0,0,0,0,22,3,22
"315570",2024,34,1,1,0,1,0,1,2,5,31,14,31
"315580",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315580",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315580",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315580",2015,17,0,0,0,0,0,0,0,1,12,2,12
"315580",2016,25,0,0,0,0,0,0,0,0,19,6,18
"315580",2017,23,0,0,0,0,0,0,0,0,21,1,21
"315580",2018,27,0,1,0,0,0,0,0,1,23,3,23
"315580",2019,18,0,0,1,1,0,0,0,2,10,6,10
"315580",2020,29,0,0,0,0,0,0,0,0,26,10,26
"315580",2021,15,0,0,0,0,0,0,0,1,11,5,11
"315580",2022,31,0,0,2,0,0,0,0,2,28,10,28
"315580",2023,31,0,0,0,1,0,0,0,1,23,19,23
"315580",2024,21,1,1,2,1,0,1,0,4,20,6,20
"315590",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315590",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315590",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315590",2015,4,0,0,0,0,0,0,0,0,4,2,4
"315590",2016,1,0,0,0,0,0,0,0,0,1,0,1
"315590",2017,5,0,0,0,1,0,0,0,1,3,1,3
"315590",2018,7,0,0,0,0,0,0,0,0,5,2,5
"315590",2019,3,0,0,0,0,0,0,0,0,2,0,2
"315590",2020,2,0,0,0,0,0,0,0,0,2,0,2
"315590",2021,4,0,0,0,0,0,0,0,0,2,0,2
"315590",2022,5,0,0,0,0,0,0,0,0,4,1,4
"315590",2023,1,0,0,0,0,0,0,0,0,1,0,1
"315590",2024,2,0,0,0,0,0,0,0,0,2,0,2
"315600",2012,0,0,0,0,0,0,0,0,0,0,0,0
"315600",2013,0,0,0,0,0,0,0,0,0,0,0,0
"315600",2014,0,0,0,0,0,0,0,0,0,0,0,0
"315600",2015,2,0,0,0,0,0,0,0,0,2,1,2
"315600",2016,3,0,0,0,0,0,0,0,0,3,0,3
"315600",2017,1,0,0,0,0,0,0,0,0,1,0,1
"315600",2018,3,0,0,0,0,0,0,0,0,3,2,3
"315600",2019,3,0,0,0,0,0,0,0,0,2,1,2
"315600",2020,3,0,0,0,0,0,0,0,0,3,0,3
"315600",2021,1,0,0,0,0,0,0,0,0,1,0,1
"315600",2022,1,0,0,0,0,0,0,0,0,1,1,1
"315600",2023,1,0,0,0,0,0,0,0,0,1,1,1
"315600",2024,3,0,0,0,0,0,0,0,0,3,3,3
