"","ANO","CODMUNRES","nascidos_vivos_peso_menor_1500","nascidos_vivos_peso_2000_a_2499","nascidos_vivos_peso_1500_a_1999","nascidos_vivos_menos_de_28_semanas","nascidos_vivos_28_a_32_semanas","nascidos_vivos_33_a_34_semanas","nascidos_vivos_35_a_36_semanas","TOTAL_DE_NASCIDOS_VIVOS","NASCIDOS_VIVOS_COM_BAIXO_PESO","NASCIDOS_VIVOS_PREMATUROS","NASCIDOS_VIVOS_TERMO_PRECOCE"
"50241","2021","110032","2","2","12","2","4","4","17","344",16,27,131
"50242","2021","110033","3","6","19","1","6","12","28","469",28,47,166
"50243","2021","110034","1","2","17","0","3","4","12","200",20,19,94
"50244","2021","110037","3","0","9","0","3","4","3","143",12,10,56
"50245","2021","110040","1","3","9","1","2","5","17","224",13,25,98
"50246","2021","110045","6","4","21","2","4","9","26","542",31,41,192
"50247","2021","110050","2","2","4","0","1","2","4","84",8,7,33
"50248","2021","110060","0","0","2","0","0","1","2","60",2,3,33
"50249","2021","110070","0","2","8","1","1","2","13","133",10,17,50
"50250","2021","110080","10","7","20","2","5","12","24","353",37,43,91
"50251","2021","110090","1","0","2","1","0","0","2","37",3,3,13
"50252","2021","110092","1","0","7","0","0","1","10","152",8,11,46
"50253","2021","110094","0","3","13","1","2","2","16","243",16,21,77
"50254","2021","110100","1","4","5","0","2","2","12","105",10,16,35
"50255","2021","110110","0","0","4","0","1","2","9","120",4,12,32
"50256","2021","110120","1","2","3","0","1","1","5","65",6,7,19
"50257","2021","110130","1","0","9","0","3","5","15","153",10,23,61
"50258","2021","110140","1","3","6","1","4","1","6","175",10,12,58
"50259","2021","110143","1","0","2","0","1","1","5","85",3,7,46
"50260","2021","110145","0","0","0","1","0","1","1","40",0,3,19
"50261","2021","110146","1","1","0","0","1","0","1","42",2,2,10
"50262","2021","110147","0","0","1","0","1","1","2","40",1,4,12
"50263","2021","110148","0","1","0","0","0","1","2","45",1,3,16
"50264","2021","110149","2","1","14","0","3","7","22","284",17,32,85
"50265","2021","110150","0","2","7","0","2","1","8","180",9,11,83
"50266","2021","110155","2","0","4","0","1","5","3","50",6,9,19
"50267","2021","110160","0","1","3","0","1","1","5","83",4,7,37
"50268","2021","110170","2","1","14","1","2","4","13","161",17,20,70
"50269","2021","110175","0","4","3","0","1","5","3","75",7,9,32
"50270","2021","110180","0","1","8","0","1","3","2","72",9,6,31
"50271","2021","120000","0","0","0","0","0","0","0","1",0,0,0
"50272","2021","120001","2","4","13","0","4","7","14","251",19,25,60
"50273","2021","120005","2","3","20","5","2","7","26","271",25,40,69
"50274","2021","120010","8","10","20","4","7","18","44","525",38,73,151
"50275","2021","120013","0","3","12","1","2","8","14","251",15,25,62
"50276","2021","120017","2","3","13","0","4","5","16","215",18,25,53
"50277","2021","120020","11","16","86","5","40","52","143","1794",113,240,445
"50278","2021","120025","4","4","19","4","3","11","31","304",27,49,76
"50279","2021","120030","12","10","36","3","10","19","60","889",58,92,161
"50280","2021","120032","3","5","16","0","11","15","28","296",24,54,55
"50281","2021","120033","1","2","28","1","5","10","31","379",31,47,90
"50282","2021","120034","1","4","16","3","13","21","21","276",21,58,63
"50283","2021","120035","9","9","23","8","18","12","27","443",41,65,96
"50284","2021","120038","5","4","24","2","5","7","25","282",33,39,69
"50285","2021","120039","3","2","15","2","5","10","19","338",20,36,73
"50286","2021","120040","87","113","361","39","120","184","479","5666",561,822,1551
"50287","2021","120042","1","3","22","1","7","11","30","335",26,49,66
"50288","2021","120043","3","5","10","1","12","8","22","178",18,43,38
"50289","2021","120045","7","1","32","1","11","8","36","392",40,56,96
"50290","2021","120050","7","7","40","3","12","19","51","759",54,85,167
"50291","2021","120060","11","12","56","4","20","38","75","1174",79,137,231
"50292","2021","120070","4","2","13","4","4","11","20","326",19,39,94
"50293","2021","120080","3","3","20","0","6","11","39","354",26,56,80
"50294","2021","130000","0","1","2","0","1","1","1","26",3,3,6
"50295","2021","130002","3","5","29","1","8","11","43","445",37,63,107
"50296","2021","130006","2","4","15","4","11","15","36","285",21,66,69
"50297","2021","130008","0","2","22","0","5","6","16","180",24,27,35
"50298","2021","130010","8","3","18","3","11","7","21","262",29,42,68
"50299","2021","130014","0","1","22","0","1","5","17","290",23,23,89
"50300","2021","130020","1","3","16","0","7","12","23","271",20,42,74
"50301","2021","130030","9","12","54","1","12","13","29","950",75,55,206
"50302","2021","130040","4","2","55","6","10","9","44","507",61,69,163
"50303","2021","130050","2","9","67","0","3","3","15","939",78,21,315
"50304","2021","130060","1","11","54","0","13","19","67","1055",66,99,320
"50305","2021","130063","3","6","25","1","3","14","29","589",34,47,92
"50306","2021","130068","4","6","21","3","4","6","9","297",31,22,76
"50307","2021","130070","8","6","30","3","6","32","60","772",44,101,172
"50308","2021","130080","8","8","45","7","9","10","51","886",61,77,212
"50309","2021","130083","4","2","11","4","6","6","12","205",17,28,62
"50310","2021","130090","0","1","8","0","3","4","11","198",9,18,37
"50311","2021","130100","3","5","32","2","17","24","64","684",40,107,151
"50312","2021","130110","2","13","30","1","9","21","44","619",45,75,152
"50313","2021","130115","1","3","15","0","1","0","24","218",19,25,57
"50314","2021","130120","10","16","93","4","16","28","127","1622",119,175,341
"50315","2021","130130","5","5","26","1","15","16","31","496",36,63,108
"50316","2021","130140","4","6","32","2","19","16","49","728",42,86,146
"50317","2021","130150","6","5","19","1","6","2","7","365",30,16,89
"50318","2021","130160","4","8","43","1","7","11","52","678",55,71,196
"50319","2021","130165","5","4","23","1","10","12","24","340",32,47,73
"50320","2021","130170","11","17","49","6","7","10","82","1127",77,105,390
"50321","2021","130180","1","4","20","5","8","5","24","406",25,42,66
"50322","2021","130185","15","13","51","5","23","21","54","939",79,103,195
"50323","2021","130190","19","34","120","11","66","75","186","2045",173,338,450
"50324","2021","130195","0","3","24","0","4","2","9","298",27,15,28
"50325","2021","130200","4","3","8","2","7","12","6","208",15,27,57
"50326","2021","130210","2","2","13","1","2","4","6","176",17,13,36
"50327","2021","130220","0","3","12","0","5","8","24","208",15,37,49
"50328","2021","130230","3","13","46","0","5","28","73","680",62,106,140
"50329","2021","130240","7","7","40","8","12","35","73","881",54,128,223
"50330","2021","130250","20","28","116","13","40","98","194","2265",164,345,581
"50331","2021","130255","4","3","12","2","3","7","20","256",19,32,74
"50332","2021","130260","546","657","2111","225","633","884","2249","37041",3314,3991,8300
"50333","2021","130270","5","10","51","3","2","5","28","1010",66,38,237
"50334","2021","130280","4","4","19","4","4","7","25","449",27,40,117
"50335","2021","130290","10","17","97","7","34","60","142","1515",124,243,341
"50336","2021","130300","7","4","20","5","6","7","34","348",31,52,86
"50337","2021","130310","4","6","41","1","14","32","75","640",51,122,141
"50338","2021","130320","6","3","17","5","2","8","19","306",26,34,92
"50339","2021","130330","4","3","21","2","3","9","33","440",28,47,124
"50340","2021","130340","15","53","128","8","21","65","143","2039",196,237,613
"50341","2021","130350","2","5","25","0","9","17","31","426",32,57,98
"50342","2021","130353","6","10","33","4","7","14","35","605",49,60,163
"50343","2021","130356","2","4","18","0","4","11","27","418",24,42,104
"50344","2021","130360","0","4","31","1","5","5","29","368",35,40,62
"50345","2021","130370","5","3","46","0","0","5","3","826",54,8,178
"50346","2021","130380","15","18","64","10","43","78","138","1588",97,269,372
"50347","2021","130390","3","15","60","4","47","67","133","993",78,251,261
"50348","2021","130395","2","0","10","2","2","6","22","204",12,32,48
"50349","2021","130400","4","1","9","0","9","6","16","210",14,31,47
"50350","2021","130406","11","22","107","7","52","109","166","1812",140,334,384
"50351","2021","130410","2","3","28","2","5","19","42","468",33,68,122
"50352","2021","130420","13","27","90","4","17","20","47","1871",130,88,478
"50353","2021","130423","3","4","20","1","2","10","25","450",27,38,114
"50354","2021","130426","0","4","26","0","5","10","23","387",30,38,95
"50355","2021","130430","1","2","18","0","7","17","24","265",21,48,79
"50356","2021","130440","3","5","18","2","1","6","19","379",26,28,100
"50357","2021","140002","2","12","65","2","8","17","60","435",79,87,135
"50358","2021","140005","7","10","96","5","13","10","226","768",113,254,247
"50359","2021","140010","117","140","439","43","183","267","737","8108",696,1230,2517
"50360","2021","140015","6","8","28","4","11","15","42","433",42,72,102
"50361","2021","140017","3","7","26","4","10","16","44","418",36,74,113
"50362","2021","140020","0","3","36","0","4","11","40","424",39,55,115
"50363","2021","140023","2","3","12","1","3","6","15","210",17,25,54
"50364","2021","140028","1","3","7","0","5","7","25","142",11,37,35
"50365","2021","140030","5","8","26","3","9","13","34","369",39,59,124
"50366","2021","140040","1","4","29","1","15","27","35","477",34,78,124
"50367","2021","140045","7","10","26","7","15","28","36","609",43,86,168
"50368","2021","140047","12","6","39","5","9","14","44","561",57,72,135
"50369","2021","140050","0","2","7","0","2","2","4","141",9,8,45
"50370","2021","140060","0","1","8","0","1","2","4","102",9,7,25
"50371","2021","140070","6","12","45","1","20","37","70","704",63,128,158
"50372","2021","150000","0","0","0","0","0","0","0","1",0,0,1
"50373","2021","150010","40","46","129","10","49","53","161","2768",215,273,787
"50374","2021","150013","1","2","9","1","0","3","10","132",12,14,39
"50375","2021","150020","6","13","40","2","19","28","64","959",59,113,217
"50376","2021","150030","10","22","63","6","18","34","72","1063",95,130,246
"50377","2021","150034","1","1","9","3","1","1","18","209",11,23,67
"50378","2021","150040","18","12","50","6","21","24","70","1131",80,121,258
"50379","2021","150050","4","8","48","3","9","22","78","792",60,112,181
"50380","2021","150060","39","33","109","16","39","45","126","2207",181,226,678
"50381","2021","150070","0","8","38","1","6","15","42","861",46,64,133
"50382","2021","150080","95","140","371","37","123","176","391","6856",606,727,1481
"50383","2021","150085","14","13","30","3","6","13","45","649",57,67,169
"50384","2021","150090","11","7","45","9","19","22","62","900",63,112,213
"50385","2021","150095","3","1","26","1","6","14","40","414",30,61,112
"50386","2021","150100","2","4","8","1","2","8","21","184",14,32,43
"50387","2021","150110","2","5","38","5","10","14","36","576",45,65,93
"50388","2021","150120","3","3","24","2","7","16","46","590",30,71,135
"50389","2021","150125","0","1","4","0","0","2","4","53",5,6,27
"50390","2021","150130","36","34","128","21","56","47","144","2270",198,268,596
"50391","2021","150140","263","303","1034","137","343","541","1320","16816",1600,2341,5037
"50392","2021","150145","1","3","20","2","7","10","11","291",24,30,84
"50393","2021","150150","13","14","59","4","21","25","60","942",86,110,199
"50394","2021","150157","5","3","14","3","8","8","24","284",22,43,57
"50395","2021","150160","0","1","11","0","3","2","14","194",12,19,67
"50396","2021","150170","30","35","114","15","45","80","168","2155",179,308,431
"50397","2021","150172","2","8","15","1","3","13","30","337",25,47,85
"50398","2021","150175","0","1","5","1","2","1","5","112",6,9,33
"50399","2021","150178","5","11","33","2","15","9","54","733",49,80,201
"50400","2021","150180","17","32","204","4","32","80","151","2830",253,267,536
"50401","2021","150190","6","5","11","2","8","8","30","413",22,48,106
"50402","2021","150195","7","4","11","3","6","10","19","344",22,38,92
"50403","2021","150200","0","3","16","0","11","10","35","311",19,56,86
"50404","2021","150210","21","39","147","23","83","87","244","2520",207,437,865
"50405","2021","150215","14","21","60","10","36","57","104","1434",95,207,386
"50406","2021","150220","18","9","44","3","14","20","75","1058",71,112,323
"50407","2021","150230","10","19","40","5","10","31","48","862",69,94,279
"50408","2021","150240","48","39","131","18","44","57","153","3275",218,272,1056
"50409","2021","150250","4","3","25","1","5","10","17","408",32,33,106
