ano;codmunres;nascidos_vivos_peso_menor_1500;nascidos_vivos_peso_2000_a_2499;nascidos_vivos_peso_1500_a_1999;nascidos_vivos_menos_de_28_semanas;nascidos_vivos_28_a_32_semanas;nascidos_vivos_33_a_34_semanas;nascidos_vivos_35_a_36_semanas;total_de_nascidos_vivos;nascidos_vivos_com_baixo_peso;nascidos_vivos_prematuros;nascidos_vivos_termo_precoce
2013;522040;2;1;16;1;4;5;8;231;19;18;98
2013;522045;26;38;117;11;40;37;138;1943;181;226;552
2013;522050;1;0;5;0;1;1;3;80;6;5;29
2013;522060;4;4;10;2;4;9;17;245;18;32;72
2013;522068;1;3;5;1;3;1;6;111;9;11;41
2013;522070;0;1;2;0;0;1;3;23;3;4;8
2013;522100;0;0;2;0;0;0;2;37;2;2;15
2013;522108;1;2;4;1;0;1;3;37;7;5;11
2013;522119;1;3;8;0;1;3;3;111;12;7;33
2013;522130;0;1;1;0;0;1;1;36;2;2;11
2013;522140;21;36;91;7;28;36;95;1628;148;166;493
2013;522145;0;1;2;0;1;0;0;24;3;1;8
2013;522150;0;0;4;0;1;1;3;59;4;5;18
2013;522155;0;0;3;0;0;0;5;68;3;5;21
2013;522157;0;0;0;0;0;0;1;19;0;1;7
2013;522160;5;6;24;4;6;11;28;530;35;49;163
2013;522170;3;0;5;1;0;2;5;146;8;8;43
2013;522180;0;0;1;0;0;0;3;33;1;3;13
2013;522185;42;39;145;12;47;65;163;2440;226;287;675
2013;522190;0;1;2;0;0;2;2;46;3;4;11
2013;522200;2;0;15;2;1;1;7;164;17;11;35
2013;522205;2;0;4;1;2;2;4;108;6;9;34
2013;522220;3;2;5;1;2;1;6;75;10;10;15
2013;522230;1;0;1;0;1;0;3;66;2;4;25
2013;530010;692;829;2768;257;652;1032;2872;44530;4289;4813;14285
2014;110001;5;5;18;0;6;3;19;341;28;28;89
2014;110002;17;22;75;9;9;32;82;1647;114;132;631
2014;110003;0;0;7;0;4;1;5;75;7;10;21
2014;110004;15;21;73;3;20;45;113;1307;109;181;451
2014;110005;1;2;13;0;2;4;10;250;16;16;103
2014;110006;0;2;14;2;0;5;7;273;16;14;122
2014;110007;1;1;3;0;0;0;5;125;5;5;59
2014;110008;2;3;16;0;4;6;29;267;21;39;74
2014;110009;1;5;23;2;10;9;20;496;29;41;131
2014;110010;8;7;39;3;27;28;71;923;54;129;211
2014;110011;8;10;25;1;5;5;27;867;43;38;259
2014;110012;17;20;83;1;21;49;120;1956;120;191;561
2014;110013;4;4;25;2;5;7;38;507;33;52;147
2014;110014;2;2;8;0;1;2;19;254;12;22;113
2014;110015;5;10;35;1;11;8;22;674;50;42;105
2014;110018;7;11;20;1;11;15;41;597;38;68;208
2014;110020;103;140;402;35;126;203;431;9130;645;795;1599
2014;110025;3;1;6;1;1;2;12;289;10;16;86
2014;110026;0;1;1;0;0;0;3;36;2;3;18
2014;110028;3;12;31;2;9;19;44;947;46;74;289
2014;110029;0;0;1;0;0;2;7;103;1;9;30
2014;110030;7;16;72;3;10;19;71;1418;95;103;537
2014;110032;3;5;11;1;2;11;20;364;19;34;95
2014;110033;2;5;20;0;5;9;26;425;27;40;119
2014;110034;2;2;9;1;0;4;14;184;13;19;35
2014;110037;1;4;2;1;2;0;7;172;7;10;45
2014;110040;3;1;13;2;1;3;14;254;17;20;107
2014;110045;3;7;35;1;6;17;34;620;45;58;208
2014;110050;1;1;5;0;0;1;3;93;7;4;26
2014;110060;1;2;4;0;1;2;5;58;7;8;19
2014;110070;1;2;9;0;0;7;14;181;12;21;61
2014;110080;3;3;10;4;2;5;9;296;16;20;72
2014;110090;1;0;2;1;0;1;3;46;3;5;9
2014;110092;1;2;4;0;1;2;9;158;7;13;53
2014;110094;6;4;15;2;1;3;16;240;25;22;67
2014;110100;1;3;8;0;1;6;2;124;12;9;39
2014;110110;0;0;8;1;0;5;7;97;8;13;30
2014;110120;1;1;1;0;2;1;4;107;3;7;43
2014;110130;2;5;2;0;4;4;6;137;9;14;42
2014;110140;0;1;8;1;2;3;14;204;9;20;68
2014;110143;0;0;1;0;0;2;0;110;1;2;36
2014;110145;0;0;0;0;0;1;1;49;0;2;14
2014;110146;0;0;3;0;1;1;0;37;3;2;15
2014;110147;0;0;2;0;2;1;4;47;2;7;10
2014;110148;0;0;3;0;0;1;3;59;3;4;24
2014;110149;2;3;5;0;0;7;18;308;10;25;115
2014;110150;2;5;3;2;2;3;9;170;10;16;38
2014;110155;0;0;1;0;0;0;1;69;1;1;13
2014;110160;1;2;4;0;1;1;4;125;7;6;40
2014;110170;4;2;3;2;1;2;9;122;9;14;31
2014;110175;0;0;4;0;0;1;2;128;4;3;37
2014;110180;1;2;4;0;2;0;3;90;7;5;18
2014;120001;2;3;15;0;3;5;22;269;20;32;48
2014;120005;0;1;11;0;6;7;17;196;12;30;39
2014;120010;12;9;25;5;12;16;48;547;46;81;136
2014;120013;2;3;16;0;4;9;12;242;21;25;58
2014;120017;1;5;9;2;8;9;22;234;15;41;38
2014;120020;22;33;116;6;26;65;145;1818;171;242;419
2014;120025;1;6;7;2;8;8;23;262;14;41;81
2014;120030;5;7;32;0;8;19;46;829;44;73;129
2014;120032;1;1;24;0;8;9;23;282;26;40;45
2014;120033;1;4;16;0;6;6;22;413;21;34;88
2014;120034;0;1;21;1;4;5;26;243;22;36;49
2014;120035;5;2;24;4;3;10;39;458;31;56;98
2014;120038;4;3;21;2;6;9;24;322;28;41;64
2014;120039;1;4;13;0;1;5;17;250;18;23;41
2014;120040;88;132;376;33;156;212;508;7011;596;909;1719
2014;120042;0;4;25;0;8;15;20;394;29;43;79
2014;120043;0;0;8;2;7;7;11;185;8;27;38
2014;120045;6;8;26;1;4;10;32;453;40;47;105
2014;120050;8;12;32;3;9;23;49;827;52;84;175
2014;120060;8;13;23;6;32;28;74;1230;44;140;187
2014;120070;2;1;12;0;3;13;20;306;15;36;64
2014;120080;7;4;18;2;4;22;28;368;29;56;63
2014;130002;0;1;20;0;1;1;25;308;21;27;98
2014;130006;1;4;7;1;5;17;22;264;12;45;64
2014;130008;0;3;7;2;5;7;18;212;10;32;37
2014;130010;1;2;7;0;3;11;22;267;10;36;50
2014;130014;3;2;11;0;2;4;9;223;16;15;52
2014;130020;2;4;18;1;7;20;39;435;24;67;79
2014;130030;5;9;40;2;11;20;57;955;54;90;301
2014;130040;2;5;12;1;4;20;39;419;19;64;94
2014;130050;6;6;37;0;6;9;33;756;49;48;262
2014;130060;6;11;55;1;10;15;23;1077;72;49;104
2014;130063;0;5;7;0;4;10;18;488;12;32;107
2014;130068;3;3;7;1;6;11;25;328;13;43;70
2014;130070;4;6;31;1;8;22;62;734;41;93;168
2014;130080;9;5;32;0;8;9;33;711;46;50;146
2014;130083;3;6;5;0;4;3;13;204;14;20;50
2014;130090;0;2;6;0;3;3;14;231;8;20;54
2014;130100;8;8;28;3;12;17;48;658;44;80;109
2014;130110;3;5;21;0;12;8;26;474;29;46;109
2014;130115;4;4;5;1;4;0;29;208;13;34;58
2014;130120;19;19;98;6;15;15;166;1704;136;202;348
2014;130130;7;1;17;2;6;14;32;426;25;54;99
2014;130140;4;14;50;3;7;20;49;852;68;79;214
2014;130150;2;7;20;5;6;2;23;386;29;36;75
2014;130160;5;7;36;3;27;33;52;606;48;115;162
2014;130165;1;8;20;0;2;17;27;356;29;46;59
2014;130170;3;7;47;1;6;15;57;970;57;79;306
2014;130180;4;3;27;6;16;6;34;406;34;62;61
2014;130185;6;11;43;6;15;16;60;873;60;97;175
2014;130190;13;26;77;4;50;78;179;2068;116;311;431
2014;130195;1;4;31;0;0;4;10;260;36;14;20
2014;130200;1;2;7;0;2;5;16;154;10;23;36
2014;130210;2;2;6;1;3;2;9;148;10;15;47
2014;130220;1;0;12;1;3;2;14;193;13;20;52
2014;130230;0;5;55;0;2;2;5;631;60;9;46
2014;130240;11;4;33;2;8;18;58;715;48;86;141
2014;130250;17;20;100;9;26;62;171;2130;137;268;564
2014;130255;3;5;10;1;2;10;13;233;18;26;54
2014;130260;586;674;2257;256;799;1046;2792;42809;3517;4893;10437
2014;130270;7;10;49;3;19;34;72;903;66;128;183
2014;130280;1;2;18;0;5;9;31;399;21;45;97
2014;130290;6;11;55;5;16;54;129;1362;72;204;338
2014;130300;2;3;19;5;10;11;27;357;24;53;65
2014;130310;5;9;48;1;12;14;53;619;62;80;137
2014;130320;2;3;11;2;2;14;21;307;16;39;71
2014;130330;2;3;11;2;5;20;27;344;16;54;58
2014;130340;14;34;132;2;41;103;189;2056;180;335;497
2014;130350;4;1;19;2;5;7;14;364;24;28;71
2014;130353;7;4;25;5;6;13;36;585;36;60;117
2014;130356;7;7;23;4;6;13;26;412;37;49;80
2014;130360;0;0;19;0;0;7;13;225;19;20;68
2014;130370;2;5;29;0;7;13;26;652;36;46;117
2014;130380;9;11;55;7;39;53;110;1254;75;209;260
2014;130390;5;4;47;4;16;53;147;987;56;220;291
2014;130395;0;1;8;0;3;5;19;163;9;27;40
2014;130400;1;1;7;0;4;6;17;180;9;27;28
2014;130406;17;15;96;18;90;96;179;1820;128;383;421
2014;130410;1;3;21;1;4;14;42;391;25;61;91
2014;130420;21;13;83;14;31;54;127;1589;117;226;387
2014;130423;4;4;27;1;7;25;30;366;35;63;82
2014;130426;0;4;21;1;6;19;38;302;25;64;72
2014;130430;1;1;12;1;5;6;24;284;14;36;69
2014;130440;3;0;18;1;9;10;33;329;21;53;73
2014;140002;3;4;27;1;4;6;16;298;34;27;67
2014;140005;2;7;63;1;11;19;53;563;72;84;154
2014;140010;82;100;292;52;148;217;502;6755;474;919;1908
2014;140015;4;5;14;5;9;12;32;325;23;58;85
2014;140017;7;6;24;2;12;18;25;362;37;57;84
2014;140020;1;3;11;0;4;12;52;393;15;68;112
2014;140023;4;3;7;0;6;6;14;154;14;26;33
2014;140028;2;1;16;1;2;1;5;156;19;9;34
2014;140030;3;6;19;2;4;12;24;299;28;42;72
2014;140040;4;0;15;0;2;19;25;376;19;46;104
2014;140045;4;0;7;1;8;11;28;340;11;48;106
2014;140047;9;4;18;5;6;17;28;442;31;56;108
2014;140050;1;2;7;2;1;1;13;117;10;17;36
2014;140060;1;2;2;1;1;0;2;67;5;4;22
2014;140070;7;4;22;2;10;17;45;466;33;74;122
2014;150010;15;35;129;8;39;70;174;2705;179;291;743
2014;150013;0;2;6;0;0;1;7;100;8;8;33
2014;150020;13;14;39;3;21;35;77;1116;66;136;270
2014;150030;11;11;46;2;6;16;42;806;68;66;150
2014;150034;3;2;9;0;5;1;9;182;14;15;41
2014;150040;18;9;57;6;11;21;32;1133;84;70;269
2014;150050;7;4;29;6;23;19;62;801;40;110;156
2014;150060;32;32;116;9;45;75;150;2866;180;280;693
2014;150070;2;9;30;2;8;14;45;737;41;69;119
2014;150080;120;126;444;45;128;263;653;8282;690;1089;2805
2014;150085;11;2;25;4;11;17;35;542;38;67;110
2014;150090;7;19;63;8;23;30;62;990;89;123;188
2014;150095;3;7;17;4;11;13;30;472;27;58;120
2014;150100;0;2;5;1;4;4;12;194;7;21;45
2014;150110;4;4;33;0;6;10;21;548;41;37;64
2014;150120;3;7;23;4;16;16;46;578;33;82;146
2014;150125;1;2;4;0;0;2;6;48;7;8;17
2014;150130;18;28;114;9;37;45;154;2105;160;245;544
2014;150140;320;368;1284;115;335;635;1698;21530;1972;2784;7992
2014;150145;2;2;11;0;3;6;20;240;15;29;63
2014;150150;25;15;54;3;24;33;106;1079;94;166;355
2014;150157;2;2;9;1;1;4;9;203;13;15;44
2014;150160;1;6;7;2;1;7;13;215;14;23;66
2014;150170;19;40;143;11;44;70;191;2352;202;316;470
2014;150172;3;1;13;0;3;5;20;290;17;29;64
2014;150175;2;1;4;1;2;2;7;92;7;12;17
2014;150178;13;14;49;7;25;27;76;851;76;135;177
2014;150180;36;40;171;15;55;60;146;2774;247;276;699
2014;150190;8;7;25;5;8;18;25;501;40;56;108
2014;150195;2;6;16;0;10;15;44;313;24;69;57
2014;150200;2;2;9;1;4;10;17;301;13;32;66
2014;150210;19;31;129;9;45;71;152;2511;179;277;685
2014;150215;11;13;60;6;16;41;95;1124;84;158;322
2014;150220;8;11;66;6;10;37;67;1095;85;120;301
2014;150230;6;9;41;3;14;31;75;852;56;123;236
2014;150240;33;43;181;14;41;62;190;3218;257;307;1173
2014;150250;2;4;25;0;4;10;27;342;31;41;70
2014;150260;4;1;10;2;3;6;9;182;15;20;48
2014;150270;7;13;40;2;16;19;49;805;60;86;179
2014;150275;4;8;22;1;10;16;51;505;34;78;131
2014;150276;2;0;9;0;3;6;9;137;11;18;29
2014;150277;3;5;19;1;4;12;24;399;27;41;82
2014;150280;7;3;44;0;11;21;45;645;54;77;132
2014;150285;3;4;8;2;3;7;14;247;15;26;49
2014;150290;4;7;32;3;10;16;39;530;43;68;139
2014;150293;5;3;25;3;22;20;51;705;33;96;160
2014;150295;1;5;23;1;7;23;35;547;29;66;103
2014;150300;1;4;9;0;6;7;10;174;14;23;46
2014;150304;2;4;11;0;3;9;24;296;17;36;92
2014;150307;3;7;26;3;14;14;35;508;36;66;103
2014;150309;4;9;22;5;11;15;34;536;35;65;100
2014;150310;7;5;38;3;12;15;34;730;50;64;116
2014;150320;11;8;32;1;11;18;44;610;51;74;178
2014;150330;9;15;56;4;17;38;102;1166;80;161;354
2014;150340;0;1;6;0;1;1;11;166;7;13;49
2014;150345;8;10;24;3;26;30;52;576;42;111;107
2014;150350;4;9;24;0;8;20;25;462;37;53;138
2014;150360;21;24;65;6;43;55;166;2167;110;270;466
2014;150370;7;5;40;8;24;37;57;866;52;126;176
2014;150375;3;6;39;3;25;18;51;567;48;97;90
2014;150380;6;14;36;6;12;35;75;919;56;128;201
2014;150390;9;17;50;9;28;33;69;1073;76;139;280
2014;150400;6;6;28;1;18;11;36;444;40;66;122
2014;150405;3;3;32;2;9;11;50;621;38;72;162
2014;150410;2;0;6;0;3;3;11;117;8;17;37
2014;150420;64;63;263;37;108;187;377;5128;390;709;1403
2014;150430;7;4;18;1;6;15;35;421;29;57;118
2014;150440;7;11;21;2;12;12;34;369;39;60;115
2014;150442;25;44;123;2;39;67;169;1853;192;277;601
2014;150445;2;5;16;2;1;4;19;432;23;27;97
2014;150450;4;6;39;1;6;7;36;602;49;50;84
2014;150460;4;5;28;2;11;8;40;516;37;61;103
2014;150470;16;17;53;10;22;35;96;1217;86;163;258
2014;150475;0;3;8;1;2;6;9;168;11;18;43
2014;150480;4;13;38;6;17;21;79;1094;55;123;236
2014;150490;3;9;44;0;12;14;52;610;56;78;146
2014;150495;4;5;24;1;7;15;36;401;33;59;91
2014;150497;3;5;9;1;7;6;15;215;17;29;49
2014;150500;3;0;5;0;3;5;10;171;8;18;57
2014;150503;2;6;27;1;10;21;49;577;35;81;156
2014;150506;4;12;46;1;9;23;97;1260;62;130;231
2014;150510;7;9;48;2;13;18;47;1048;64;81;213
2014;150520;2;7;39;1;21;24;47;702;48;93;136
2014;150530;10;24;97;6;38;60;129;1482;131;233;353
2014;150540;1;2;9;1;6;9;14;268;12;30;82
2014;150543;0;5;42;0;6;10;32;668;47;48;126
2014;150548;6;8;20;0;5;9;32;625;34;46;119
2014;150549;0;5;2;0;4;3;5;100;7;12;22
2014;150550;21;37;113;8;31;47;112;2069;171;198;331
2014;150553;55;76;250;20;91;156;412;5360;381;679;1873
2014;150555;2;4;6;1;3;4;5;137;12;13;55
2014;150560;0;2;3;0;1;7;10;119;5;18;35
2014;150563;1;1;5;0;0;5;5;154;7;10;31
2014;150565;1;0;9;1;8;11;15;299;10;35;73
2014;150570;4;7;16;0;4;10;27;332;27;41;101
2014;150580;5;6;79;3;12;22;65;1480;90;102;206
2014;150590;3;8;34;2;15;24;59;675;45;100;141
2014;150600;8;6;36;5;9;13;52;655;50;79;123
2014;150610;2;0;2;3;7;7;20;193;4;37;33
2014;150611;0;1;4;1;4;3;12;173;5;21;40
2014;150613;19;19;81;6;22;39;98;1651;119;165;455
2014;150616;1;2;29;1;2;7;27;308;32;37;91
2014;150618;5;6;25;5;18;19;40;672;36;82;165
2014;150619;4;1;3;2;14;11;39;373;8;66;76
2014;150620;13;9;40;7;15;14;61;736;62;97;225
2014;150630;3;9;14;3;12;15;30;349;26;60;85
2014;150635;3;14;22;1;13;12;35;341;39;61;87
2014;150640;3;1;7;3;1;1;4;88;11;9;22
2014;150650;11;20;50;7;17;23;82;978;81;129;319
2014;150655;2;3;13;1;5;18;23;338;18;47;87
2014;150658;6;1;9;3;6;1;10;181;16;20;37
2014;150660;2;2;17;2;6;12;24;373;21;44;151
2014;150670;3;4;21;2;9;11;40;570;28;62;111
2014;150680;55;86;317;49;136;201;412;6595;458;798;1619
2014;150690;1;2;2;1;3;5;4;112;5;14;32
2014;150700;4;4;29;0;9;10;53;477;37;72;137
2014;150710;3;2;15;0;4;10;8;222;20;24;59
2014;150715;2;4;16;0;4;16;28;370;22;48;84
2014;150720;7;9;36;4;12;28;54;579;52;98;137
2014;150730;6;11;25;3;13;14;24;915;42;54;238
2014;150740;3;2;17;1;2;5;15;223;22;23;69
2014;150745;2;8;20;1;6;14;26;436;30;47;120
2014;150746;1;1;6;0;2;5;4;82;8;11;20
2014;150747;5;5;21;3;5;10;26;336;31;44;93
2014;150750;0;0;7;0;5;12;20;165;7;37;47
2014;150760;11;14;49;9;17;27;63;1006;74;116;274
2014;150770;5;6;31;2;13;14;40;531;42;69;118
2014;150775;1;0;1;0;1;2;5;82;2;8;23
2014;150780;2;2;9;0;9;4;21;271;13;34;56
2014;150790;5;4;21;3;16;21;43;428;30;83;108
2014;150795;16;24;67;7;23;35;126;1537;107;191;372
2014;150796;2;1;12;2;3;4;12;176;15;21;52
2014;150797;2;2;13;3;11;8;19;314;17;41;86
2014;150800;8;12;61;4;25;41;103;1415;81;173;295
2014;150803;7;11;25;9;7;18;39;567;43;73;107
2014;150805;1;2;4;3;1;7;11;223;7;22;69
2014;150808;5;9;20;5;19;21;43;662;34;88;163
2014;150810;18;31;125;20;56;65;187;2166;174;328;502
2014;150812;4;6;19;0;8;4;11;461;29;23;108
2014;150815;6;7;26;6;16;25;56;793;39;103;190
2014;150820;10;7;47;7;13;22;52;749;64;94;206
2014;150830;11;14;46;11;28;53;105;1215;71;197;258
2014;150835;2;6;13;1;3;9;19;257;21;32;55
2014;150840;6;3;30;6;9;27;71;817;39;113;270
2014;160005;1;1;6;1;1;0;4;73;8;6;15
2014;160010;2;2;6;0;3;3;11;141;10;17;30
2014;160015;3;3;22;0;5;5;24;274;28;34;59
2014;160020;3;4;8;1;7;7;7;194;15;22;49
2014;160021;2;0;5;1;0;4;2;81;7;7;20
2014;160023;5;2;15;1;2;7;11;187;22;21;46
2014;160025;2;1;7;0;2;5;6;121;10;13;31
2014;160027;14;22;65;14;46;44;75;996;101;179;256
2014;160030;133;160;495;74;116;156;590;9799;788;937;2199
2014;160040;3;4;17;1;6;9;29;432;24;45;99
2014;160050;4;5;18;2;15;12;40;529;27;69;107
2014;160053;3;5;21;1;3;8;31;427;29;43;88
2014;160055;1;1;0;0;1;0;3;72;2;4;11
2014;160060;17;29;108;7;37;47;156;2378;154;247;551
2014;160070;1;7;7;1;8;5;7;293;15;21;47
2014;160080;3;3;12;2;8;8;28;274;18;46;66
2014;170025;1;1;2;0;1;2;3;41;4;6;12
2014;170030;0;1;3;1;1;0;5;80;4;7;23
2014;170035;1;1;6;0;2;2;8;78;8;12;19
2014;170040;3;2;11;0;3;1;11;128;16;15;30
2014;170070;1;2;5;1;3;6;11;125;8;21;28
2014;170100;0;1;9;0;3;0;8;163;10;11;34
2014;170105;1;0;0;1;0;1;0;40;1;2;8
2014;170110;0;0;5;0;0;0;7;71;5;8;21
2014;170130;0;1;1;0;2;0;2;56;2;4;16
2014;170190;0;2;2;0;0;1;3;68;4;4;18
2014;170200;1;0;3;0;3;2;5;104;4;10;32
2014;170210;31;34;164;13;34;70;176;3200;229;293;869
2014;170215;2;0;1;0;3;0;8;81;3;11;16
2014;170220;5;9;37;4;13;19;49;647;51;85;126
2014;170230;1;3;4;0;1;1;8;94;8;10;25
2014;170240;0;3;12;1;2;4;1;168;15;8;47
2014;170255;6;10;21;1;8;7;22;338;37;38;78
2014;170270;1;0;1;0;1;3;2;32;2;6;10
2014;170290;5;3;17;1;2;7;14;187;25;24;40
2014;170300;2;1;5;1;1;0;7;110;8;9;26
2014;170305;0;1;3;0;1;0;2;46;4;3;11
2014;170307;0;2;4;0;2;3;2;85;6;7;19
2014;170310;1;4;4;0;2;5;4;83;9;11;23
2014;170320;1;1;1;0;0;0;3;60;3;3;22
2014;170330;2;0;5;0;2;0;3;77;7;5;24
2014;170360;0;0;0;0;0;1;1;33;0;2;6
2014;170370;1;1;5;1;2;4;8;89;7;15;21
2014;170380;0;1;8;0;3;6;13;150;9;22;30
2014;170382;0;0;4;0;2;2;6;45;4;10;13
2014;170384;2;3;4;0;0;5;11;166;9;16;40
2014;170386;0;1;1;0;1;0;0;33;2;1;9
2014;170388;1;2;1;0;1;1;6;51;4;8;9
2014;170389;0;2;2;0;2;2;6;65;4;10;8
2014;170390;1;1;3;0;0;4;3;65;5;7;19
2014;170410;1;1;0;0;1;2;1;30;2;4;5
2014;170460;0;1;2;0;0;1;2;21;3;3;8
2014;170510;1;1;2;0;2;0;8;41;4;10;11
2014;170550;8;5;31;3;8;10;36;564;44;57;155
2014;170555;1;2;3;0;2;1;2;56;6;5;19
2014;170560;4;1;5;2;3;2;8;64;10;15;11
2014;170600;1;0;3;0;2;3;4;84;4;9;15
2014;170610;1;1;6;1;1;1;8;102;8;11;24
2014;170625;0;0;1;0;0;1;0;21;1;1;7
2014;170650;2;1;7;0;2;0;4;106;10;6;27
2014;170700;5;9;19;3;5;15;20;320;33;43;95
2014;170710;0;2;5;0;1;5;3;98;7;9;22
2014;170720;0;0;2;0;0;2;2;70;2;4;12
2014;170730;0;0;1;0;0;1;1;60;1;2;18
2014;170740;2;1;9;1;3;3;9;138;12;16;31
2014;170755;0;2;5;1;0;2;7;58;7;10;11
2014;170765;3;2;7;2;2;1;6;79;12;11;19
2014;170770;0;1;5;0;1;3;4;118;6;8;27
2014;170820;4;4;16;3;4;5;28;300;24;40;87
2014;170825;0;0;4;0;0;1;5;55;4;6;8
2014;170830;0;2;2;0;1;2;3;51;4;6;20
2014;170900;2;2;11;3;6;13;27;272;15;49;62
2014;170930;3;2;16;1;3;9;25;383;21;38;100
2014;170950;11;20;65;5;20;39;138;1373;96;202;394
2014;170980;0;1;0;0;0;0;3;23;1;3;3
2014;171050;3;0;7;2;4;6;8;150;10;20;37
2014;171070;1;0;6;0;2;5;2;79;7;9;15
2014;171090;0;0;0;0;0;1;0;43;0;1;12
2014;171110;0;0;0;0;0;0;1;39;0;1;14
2014;171150;1;0;1;0;0;1;0;32;2;2;6
2014;171180;1;0;1;0;0;2;2;34;2;4;9
2014;171190;4;3;6;1;8;5;13;215;13;27;53
2014;171195;1;1;4;0;0;1;5;58;6;6;11
2014;171200;0;0;3;0;1;1;1;58;3;3;12
2014;171215;0;0;1;0;0;0;0;21;1;0;3
2014;171240;0;0;3;0;0;1;3;47;3;4;11
2014;171245;0;0;2;0;0;0;2;40;2;2;12
2014;171250;0;0;2;0;0;0;2;50;2;2;14
2014;171270;0;0;1;0;1;0;8;42;1;9;12
2014;171280;0;2;0;0;0;1;0;38;2;1;8
2014;171320;4;2;11;2;2;6;16;304;17;26;71
2014;171330;0;2;10;0;2;3;14;174;12;19;43
2014;171360;1;2;6;0;1;3;7;84;9;11;17
2014;171370;0;0;4;0;0;3;3;41;4;6;10
2014;171380;1;2;2;0;2;4;2;67;5;9;19
2014;171395;0;2;3;0;3;2;2;48;5;7;13
2014;171420;0;4;11;0;3;4;9;105;15;16;24
2014;171430;0;0;3;0;0;0;4;55;3;4;7
2014;171488;1;1;7;0;3;2;9;195;9;14;28
2014;171500;0;0;4;0;2;2;2;68;4;6;18
2014;171510;2;1;1;1;0;0;7;63;4;8;10
2014;171515;0;0;0;0;0;0;1;19;0;1;7
2014;171525;1;2;2;1;1;3;3;33;5;8;7
2014;171550;0;0;1;1;1;0;1;21;1;3;3
2014;171570;0;0;2;0;0;1;2;50;2;3;8
2014;171575;0;1;4;0;1;3;7;73;5;11;19
2014;171610;4;8;39;2;7;21;63;849;51;93;248
2014;171620;1;2;5;0;1;1;6;139;8;8;36
2014;171630;0;0;3;0;0;0;4;75;3;4;18
2014;171650;3;2;7;4;3;9;9;259;12;25;75
2014;171660;0;1;4;0;2;2;12;129;5;16;39
2014;171665;0;2;6;0;0;2;5;77;8;7;21
2014;171670;0;2;5;0;1;4;3;132;7;8;46
2014;171700;0;0;2;0;0;1;7;61;2;8;18
2014;171720;1;1;1;0;1;1;1;35;3;3;10
2014;171750;3;1;4;1;1;2;5;99;8;10;22
2014;171780;2;1;1;0;2;0;3;54;4;5;14
2014;171790;4;2;6;2;5;4;9;122;12;21;21
2014;171800;0;0;2;0;0;0;1;49;2;1;14
2014;171820;8;8;54;6;15;20;92;1032;70;133;306
2014;171830;1;2;2;0;4;0;4;120;5;8;38
2014;171840;0;0;2;0;0;1;3;52;2;4;19
2014;171845;0;0;1;0;1;1;4;34;1;6;7
2014;171850;2;0;3;1;1;1;4;57;5;7;10
2014;171855;0;0;2;0;0;0;2;66;2;2;11
2014;171865;0;2;3;0;0;1;5;40;5;6;5
2014;171870;2;0;1;2;0;0;2;44;3;4;12
2014;171875;0;0;3;0;0;1;3;51;3;4;16
2014;171880;0;0;3;1;1;3;8;89;3;13;15
2014;171884;0;0;4;0;1;5;4;53;4;10;13
2014;171886;1;2;3;1;2;0;7;114;6;10;19
2014;171888;0;0;0;0;0;0;3;29;0;3;7
2014;171889;1;0;0;0;1;0;1;26;1;2;6
2014;171890;1;2;5;0;2;4;7;73;8;13;15
2014;171900;0;0;7;0;0;1;3;64;7;4;10
2014;172000;0;1;0;0;0;0;1;25;1;1;4
2014;172010;0;2;3;0;0;2;3;83;5;5;15
2014;172015;0;0;1;0;0;1;1;23;1;2;5
2014;172020;1;1;15;2;2;4;18;134;17;26;33
2014;172025;1;1;1;1;0;2;1;36;3;4;9
2014;172030;0;2;2;1;1;1;9;60;4;12;9
2014;172049;1;1;1;0;2;1;2;58;3;5;13
2014;172065;2;2;5;0;6;1;9;94;9;16;24
2014;172080;0;0;17;1;2;6;16;165;17;25;33
2014;172085;0;1;0;0;0;1;1;17;1;2;1
2014;172090;2;4;9;1;6;6;16;200;15;29;59
2014;172093;0;0;1;0;0;2;2;32;1;4;7
2014;172097;0;0;0;0;0;1;2;24;0;3;9
2014;172100;64;85;266;26;46;102;293;5162;415;468;1528
2014;172110;1;1;7;0;0;3;21;178;9;25;46
2014;172120;1;2;27;1;14;13;28;474;30;57;104
2014;172125;0;0;1;0;1;0;1;23;1;2;10
2014;172130;1;0;0;0;2;0;0;26;1;2;9
2014;172208;0;0;6;0;0;1;8;152;6;9;44
2014;172210;4;2;17;2;4;0;19;257;23;25;70
2014;210005;32;31;87;16;36;60;143;2062;150;255;541
2014;210010;0;2;6;0;2;2;5;113;8;10;19
2014;210015;0;2;7;0;1;2;6;147;9;10;21
2014;210020;1;2;13;1;1;12;19;243;16;33;37
2014;210030;8;9;28;3;11;10;32;461;45;56;87
2014;210040;1;0;7;0;2;4;7;104;8;13;27
2014;210043;2;7;23;0;10;20;38;479;32;68;112
2014;210047;3;5;16;0;9;7;28;456;24;44;96
2014;210050;1;1;2;1;0;1;1;147;4;3;1
2014;210055;1;2;1;0;2;1;9;124;4;13;25
2014;210060;1;5;27;1;16;26;54;784;33;97;176
2014;210070;4;4;16;0;8;12;23;358;24;43;77
2014;210080;0;3;10;0;6;7;18;291;13;31;70
2014;210083;4;5;17;5;8;8;28;279;26;49;63
