"","codmunres","ano","obitos_fetais_mais_28sem","peso_menos_1500_mais_28sem","peso_1500_1999_mais_28sem","peso_2000_2499_mais_28sem","peso_mais_2500_mais_28sem"
"22224",351518,2020,4,1,0,1,2
"22225",351519,2017,1,0,0,0,1
"22226",351520,2012,1,0,0,0,1
"22227",351520,2014,1,1,0,0,0
"22228",351520,2015,1,0,0,1,0
"22229",351520,2016,1,1,0,0,0
"22230",351520,2017,2,1,0,0,1
"22231",351520,2018,1,0,0,0,1
"22232",351520,2020,1,0,1,0,0
"22233",351535,2013,2,1,0,0,1
"22234",351535,2014,2,1,0,0,1
"22235",351535,2015,2,0,1,1,0
"22236",351535,2016,1,0,0,0,1
"22237",351535,2018,2,1,0,0,1
"22238",351535,2019,1,1,0,0,0
"22239",351540,2012,1,1,0,0,0
"22240",351540,2013,2,1,0,1,0
"22241",351540,2014,1,0,0,0,1
"22242",351540,2015,3,2,0,0,0
"22243",351540,2017,2,2,0,0,0
"22244",351540,2018,2,2,0,0,0
"22245",351550,2012,7,4,1,0,2
"22246",351550,2013,2,1,0,0,1
"22247",351550,2014,2,0,0,1,1
"22248",351550,2015,3,1,0,0,2
"22249",351550,2016,3,2,0,1,0
"22250",351550,2017,2,0,0,0,2
"22251",351550,2018,5,0,1,0,3
"22252",351550,2019,5,1,0,1,3
"22253",351550,2020,3,1,0,0,2
"22254",351560,2012,1,0,1,0,0
"22255",351560,2014,1,1,0,0,0
"22256",351560,2017,1,1,0,0,0
"22257",351560,2018,1,0,1,0,0
"22258",351570,2012,27,8,5,8,6
"22259",351570,2013,23,8,4,5,5
"22260",351570,2014,19,7,3,3,6
"22261",351570,2015,29,12,3,6,7
"22262",351570,2016,19,5,3,5,5
"22263",351570,2017,23,9,9,2,2
"22264",351570,2018,17,5,7,2,3
"22265",351570,2019,15,4,0,2,9
"22266",351570,2020,23,9,7,3,3
"22267",351580,2012,1,0,0,1,0
"22268",351590,2013,1,1,0,0,0
"22269",351600,2013,1,0,0,0,1
"22270",351600,2014,3,1,1,0,1
"22271",351600,2016,1,1,0,0,0
"22272",351600,2017,1,0,1,0,0
"22273",351600,2018,1,0,0,0,1
"22274",351600,2020,1,0,0,0,1
"22275",351620,2012,28,9,7,6,6
"22276",351620,2013,22,7,2,5,7
"22277",351620,2014,21,9,4,3,2
"22278",351620,2015,27,8,3,8,7
"22279",351620,2016,19,6,5,3,4
"22280",351620,2017,22,12,3,3,3
"22281",351620,2018,16,7,1,3,4
"22282",351620,2019,25,7,3,5,9
"22283",351620,2020,16,9,2,1,4
"22284",351630,2012,27,6,4,3,2
"22285",351630,2013,28,13,4,2,2
"22286",351630,2014,28,5,3,4,7
"22287",351630,2015,31,10,4,4,4
"22288",351630,2016,18,6,3,1,3
"22289",351630,2017,37,13,6,7,4
"22290",351630,2018,27,9,6,3,7
"22291",351630,2019,18,7,1,2,3
"22292",351630,2020,22,4,3,5,7
"22293",351640,2012,15,3,3,2,2
"22294",351640,2013,15,3,2,1,3
"22295",351640,2014,28,9,4,1,7
"22296",351640,2015,22,7,3,1,5
"22297",351640,2016,27,10,5,3,5
"22298",351640,2017,11,1,0,6,1
"22299",351640,2018,19,2,2,7,7
"22300",351640,2019,33,13,6,2,4
"22301",351640,2020,27,11,5,2,8
"22302",351650,2014,1,0,0,0,0
"22303",351650,2015,2,0,1,0,1
"22304",351660,2013,1,0,0,1,0
"22305",351670,2012,4,1,2,1,0
"22306",351670,2013,6,1,1,2,2
"22307",351670,2014,8,2,1,0,4
"22308",351670,2015,5,1,3,0,1
"22309",351670,2016,2,1,0,0,1
"22310",351670,2017,4,1,0,1,2
"22311",351670,2018,5,3,0,0,2
"22312",351670,2019,1,0,1,0,0
"22313",351670,2020,1,0,0,0,1
"22314",351680,2015,1,0,1,0,0
"22315",351685,2013,1,0,0,1,0
"22316",351685,2014,1,0,0,0,1
"22317",351685,2018,1,1,0,0,0
"22318",351685,2020,1,1,0,0,0
"22319",351690,2015,2,1,0,0,1
"22320",351690,2016,1,0,1,0,0
"22321",351690,2017,1,1,0,0,0
"22322",351700,2014,1,1,0,0,0
"22323",351700,2016,1,0,1,0,0
"22324",351710,2015,1,0,0,0,0
"22325",351720,2012,1,0,0,0,1
"22326",351720,2013,1,0,1,0,0
"22327",351720,2015,1,0,0,0,1
"22328",351720,2016,1,0,1,0,0
"22329",351720,2017,2,2,0,0,0
"22330",351720,2018,1,0,0,0,1
"22331",351720,2019,2,0,1,0,1
"22332",351730,2012,1,0,1,0,0
"22333",351730,2013,1,0,0,0,1
"22334",351730,2015,2,2,0,0,0
"22335",351730,2016,1,0,0,1,0
"22336",351730,2020,1,1,0,0,0
"22337",351740,2012,4,1,2,0,1
"22338",351740,2013,3,1,0,1,1
"22339",351740,2014,2,1,1,0,0
"22340",351740,2015,1,0,0,0,1
"22341",351740,2016,3,0,1,0,1
"22342",351740,2017,3,1,1,1,0
"22343",351740,2018,3,1,1,0,1
"22344",351740,2019,1,0,0,0,1
"22345",351740,2020,4,0,2,1,0
"22346",351750,2013,2,1,0,0,1
"22347",351750,2014,1,0,1,0,0
"22348",351750,2018,1,0,0,0,1
"22349",351750,2019,2,0,1,1,0
"22350",351760,2012,2,0,2,0,0
"22351",351760,2013,2,0,0,0,2
"22352",351760,2014,2,1,0,1,0
"22353",351760,2015,1,0,0,0,1
"22354",351760,2017,1,0,0,0,1
"22355",351760,2018,1,1,0,0,0
"22356",351760,2019,3,0,0,1,2
"22357",351760,2020,3,1,1,0,1
"22358",351770,2012,2,0,0,0,1
"22359",351770,2013,3,0,0,0,3
"22360",351770,2014,2,1,0,0,1
"22361",351770,2015,1,1,0,0,0
"22362",351770,2016,1,0,0,0,1
"22363",351770,2017,3,0,2,0,1
"22364",351770,2018,2,0,0,1,1
"22365",351770,2019,1,0,1,0,0
"22366",351770,2020,1,1,0,0,0
"22367",351780,2015,1,1,0,0,0
"22368",351780,2016,2,1,1,0,0
"22369",351780,2019,1,1,0,0,0
"22370",351790,2013,2,0,2,0,0
"22371",351790,2014,1,0,1,0,0
"22372",351790,2015,2,0,0,1,1
"22373",351790,2016,2,2,0,0,0
"22374",351790,2017,1,1,0,0,0
"22375",351790,2018,1,1,0,0,0
"22376",351810,2013,1,0,1,0,0
"22377",351810,2020,2,0,1,0,1
"22378",351820,2012,4,0,1,1,2
"22379",351820,2013,4,0,1,1,2
"22380",351820,2014,3,2,0,0,1
"22381",351820,2015,4,1,0,1,2
"22382",351820,2017,1,0,1,0,0
"22383",351820,2018,1,0,1,0,0
"22384",351820,2019,3,0,1,1,1
"22385",351820,2020,2,1,0,0,1
"22386",351830,2012,2,1,0,0,1
"22387",351830,2013,5,0,3,1,0
"22388",351830,2014,3,0,0,1,2
"22389",351830,2015,1,0,1,0,0
"22390",351830,2016,5,2,1,1,1
"22391",351830,2019,4,1,0,1,2
"22392",351830,2020,4,1,2,0,1
"22393",351840,2012,9,0,1,2,1
"22394",351840,2013,8,2,1,0,1
"22395",351840,2014,7,2,1,1,2
"22396",351840,2015,11,6,1,2,1
"22397",351840,2016,8,1,2,1,3
"22398",351840,2017,7,5,0,1,1
"22399",351840,2018,12,7,1,3,0
"22400",351840,2019,5,2,1,1,1
"22401",351840,2020,7,2,0,1,3
"22402",351850,2012,2,0,0,0,2
"22403",351850,2016,3,1,1,0,1
"22404",351850,2018,2,1,0,0,1
"22405",351850,2020,2,1,0,0,0
"22406",351860,2012,2,2,0,0,0
"22407",351860,2013,3,1,1,1,0
"22408",351860,2014,2,2,0,0,0
"22409",351860,2015,2,1,0,1,0
"22410",351860,2016,4,3,1,0,0
"22411",351860,2017,3,1,0,1,1
"22412",351860,2018,7,2,2,3,0
"22413",351860,2019,3,1,0,0,2
"22414",351860,2020,1,1,0,0,0
"22415",351870,2012,35,12,7,3,11
"22416",351870,2013,27,7,7,6,7
"22417",351870,2014,37,15,6,5,8
"22418",351870,2015,45,16,7,6,16
"22419",351870,2016,41,15,8,4,12
"22420",351870,2017,26,5,10,5,6
"22421",351870,2018,36,7,12,6,11
"22422",351870,2019,32,11,8,8,5
"22423",351870,2020,24,10,4,2,7
"22424",351880,2012,146,41,38,25,32
"22425",351880,2013,124,36,32,24,29
"22426",351880,2014,145,55,21,22,40
"22427",351880,2015,125,44,20,21,33
"22428",351880,2016,114,41,22,18,32
"22429",351880,2017,137,51,24,19,42
"22430",351880,2018,162,64,24,30,41
"22431",351880,2019,108,48,20,10,28
"22432",351880,2020,135,54,23,26,31
"22433",351885,2016,2,1,0,1,0
"22434",351885,2018,1,0,0,0,1
"22435",351885,2019,1,0,1,0,0
"22436",351900,2012,3,1,0,1,1
"22437",351900,2013,1,1,0,0,0
"22438",351900,2015,2,0,0,1,1
"22439",351900,2018,1,1,0,0,0
"22440",351900,2019,1,0,0,0,1
"22441",351900,2020,2,0,0,0,2
"22442",351905,2013,2,1,0,0,1
"22443",351905,2014,3,2,0,0,1
"22444",351905,2015,1,0,1,0,0
"22445",351905,2016,2,1,0,1,0
"22446",351905,2019,1,0,1,0,0
"22447",351907,2012,22,5,4,6,6
"22448",351907,2013,10,4,0,0,6
"22449",351907,2014,21,7,5,0,9
"22450",351907,2015,19,10,3,1,4
"22451",351907,2016,19,7,6,2,2
"22452",351907,2017,15,3,4,3,5
"22453",351907,2018,14,5,2,2,5
"22454",351907,2019,6,3,0,0,3
"22455",351907,2020,12,3,1,5,3
"22456",351910,2012,1,1,0,0,0
"22457",351910,2013,1,0,0,0,1
"22458",351910,2016,2,0,0,0,2
"22459",351910,2018,1,1,0,0,0
"22460",351910,2020,1,0,1,0,0
"22461",351920,2013,1,1,0,0,0
"22462",351920,2014,1,1,0,0,0
"22463",351920,2015,1,1,0,0,0
"22464",351920,2020,1,1,0,0,0
"22465",351925,2014,1,0,0,0,1
"22466",351925,2015,1,0,0,0,1
"22467",351930,2012,3,0,3,0,0
"22468",351930,2013,6,3,0,1,1
"22469",351930,2014,3,1,1,0,0
"22470",351930,2015,8,2,1,1,2
"22471",351930,2016,3,0,1,1,0
"22472",351930,2017,4,3,0,0,1
"22473",351930,2018,3,1,0,0,1
"22474",351930,2019,1,0,1,0,0
"22475",351930,2020,1,1,0,0,0
"22476",351940,2012,1,1,0,0,0
"22477",351940,2013,2,1,1,0,0
"22478",351940,2016,1,1,0,0,0
"22479",351940,2020,2,0,0,0,2
"22480",351950,2012,1,1,0,0,0
"22481",351950,2017,1,0,0,0,0
"22482",351950,2019,1,1,0,0,0
"22483",351960,2012,3,0,0,0,3
"22484",351960,2013,9,1,2,2,3
"22485",351960,2014,2,0,1,0,1
"22486",351960,2015,9,3,2,2,2
"22487",351960,2016,3,2,0,0,0
"22488",351960,2017,5,1,2,1,1
"22489",351960,2018,3,0,1,0,1
"22490",351960,2019,3,0,0,0,2
"22491",351960,2020,9,2,2,1,3
"22492",351970,2012,14,5,3,2,3
"22493",351970,2013,10,1,2,3,3
"22494",351970,2014,6,0,1,3,2
"22495",351970,2015,7,1,1,1,2
"22496",351970,2016,4,0,1,0,2
"22497",351970,2017,8,1,0,2,5
"22498",351970,2018,11,5,3,0,3
"22499",351970,2019,7,2,1,0,3
"22500",351970,2020,7,1,0,1,2
"22501",351980,2012,2,0,0,1,1
"22502",351980,2014,1,0,0,1,0
"22503",351980,2015,1,0,0,1,0
"22504",351980,2017,1,0,0,0,1
"22505",351990,2012,1,0,0,0,1
"22506",351990,2013,1,1,0,0,0
"22507",351990,2016,3,2,0,0,1
"22508",351990,2018,1,0,1,0,0
"22509",351990,2020,3,1,0,1,0
"22510",352000,2012,2,0,1,0,0
"22511",352000,2013,2,0,0,0,1
"22512",352000,2014,2,2,0,0,0
"22513",352000,2015,4,2,0,0,2
"22514",352000,2016,2,1,0,0,1
"22515",352000,2017,1,0,0,0,1
"22516",352000,2018,1,0,0,0,0
"22517",352000,2019,2,0,0,1,1
"22518",352000,2020,3,1,1,0,1
"22519",352010,2013,1,0,1,0,0
"22520",352010,2014,6,2,1,1,2
"22521",352010,2015,5,2,1,1,0
"22522",352010,2016,6,2,0,1,3
"22523",352010,2017,4,2,1,0,1
"22524",352010,2018,3,2,0,0,1
"22525",352010,2019,2,0,1,0,1
"22526",352020,2012,1,1,0,0,0
"22527",352020,2014,4,3,1,0,0
"22528",352020,2019,1,0,1,0,0
"22529",352020,2020,1,1,0,0,0
"22530",352030,2012,1,1,0,0,0
"22531",352030,2013,2,0,0,1,1
"22532",352030,2014,4,1,0,1,1
"22533",352030,2015,3,2,0,1,0
"22534",352030,2016,5,1,1,1,0
"22535",352030,2017,5,4,0,0,1
"22536",352030,2018,3,2,1,0,0
"22537",352030,2019,2,0,0,1,0
"22538",352030,2020,2,0,1,0,1
"22539",352040,2012,7,3,2,0,2
"22540",352040,2013,10,4,3,1,2
"22541",352040,2014,1,0,0,1,0
"22542",352040,2015,2,1,0,1,0
"22543",352040,2016,2,1,1,0,0
"22544",352040,2017,3,1,0,1,1
"22545",352040,2018,1,0,0,1,0
"22546",352040,2019,5,4,1,0,0
"22547",352040,2020,3,1,1,1,0
"22548",352042,2012,1,1,0,0,0
"22549",352042,2015,1,0,0,1,0
"22550",352042,2016,1,0,0,0,0
"22551",352042,2017,3,0,0,1,2
"22552",352042,2018,1,1,0,0,0
"22553",352042,2019,1,1,0,0,0
"22554",352044,2012,2,1,1,0,0
"22555",352044,2013,1,1,0,0,0
"22556",352044,2014,1,1,0,0,0
"22557",352044,2016,2,0,1,0,0
"22558",352044,2017,1,0,1,0,0
"22559",352044,2018,2,0,2,0,0
"22560",352044,2019,2,0,1,0,1
"22561",352044,2020,1,0,0,0,0
"22562",352050,2012,17,5,3,2,7
"22563",352050,2013,20,5,3,4,6
"22564",352050,2014,21,6,5,4,5
"22565",352050,2015,18,6,2,3,7
"22566",352050,2016,10,4,1,2,3
"22567",352050,2017,11,3,2,4,2
"22568",352050,2018,15,5,2,2,6
"22569",352050,2019,16,5,3,6,2
"22570",352050,2020,19,8,3,3,3
"22571",352060,2012,1,0,1,0,0
"22572",352060,2013,1,0,0,1,0
"22573",352060,2016,1,1,0,0,0
"22574",352060,2017,1,0,0,0,1
"22575",352060,2019,1,0,0,1,0
"22576",352060,2020,1,0,1,0,0
"22577",352070,2012,1,0,0,0,0
"22578",352070,2017,1,1,0,0,0
"22579",352070,2019,2,1,1,0,0
"22580",352080,2012,1,1,0,0,0
"22581",352080,2014,2,0,1,0,1
"22582",352080,2017,1,1,0,0,0
"22583",352090,2012,1,1,0,0,0
"22584",352090,2014,1,0,0,0,1
"22585",352090,2016,1,0,0,0,1
"22586",352090,2017,1,1,0,0,0
"22587",352090,2019,1,0,1,0,0
"22588",352090,2020,1,0,0,0,1
"22589",352100,2012,6,2,0,1,2
"22590",352100,2013,4,1,1,0,2
"22591",352100,2014,8,1,1,1,4
"22592",352100,2015,1,0,0,0,1
"22593",352100,2016,5,0,2,1,2
"22594",352100,2017,3,1,0,2,0
"22595",352100,2018,2,2,0,0,0
"22596",352100,2019,1,0,0,0,1
"22597",352100,2020,1,1,0,0,0
"22598",352110,2016,2,0,0,2,0
"22599",352110,2017,1,0,0,0,1
"22600",352110,2019,3,1,0,1,1
"22601",352115,2013,1,0,0,0,1
"22602",352115,2016,1,0,0,1,0
"22603",352115,2017,2,1,0,1,0
"22604",352115,2019,1,1,0,0,0
"22605",352115,2020,1,1,0,0,0
"22606",352120,2014,1,0,0,0,1
"22607",352120,2016,1,0,0,0,1
"22608",352120,2018,1,0,0,0,1
"22609",352130,2012,1,1,0,0,0
"22610",352130,2014,3,1,0,1,0
"22611",352130,2015,1,1,0,0,0
"22612",352130,2018,1,0,0,0,1
"22613",352130,2019,3,0,1,0,2
"22614",352130,2020,1,0,0,0,1
"22615",352140,2012,1,0,0,0,1
"22616",352140,2014,3,0,3,0,0
"22617",352140,2015,2,0,1,0,1
"22618",352140,2017,1,0,0,1,0
"22619",352140,2018,2,0,0,0,2
"22620",352150,2019,1,0,0,0,1
"22621",352160,2012,1,0,0,1,0
"22622",352160,2013,1,1,0,0,0
"22623",352160,2016,1,1,0,0,0
"22624",352160,2019,4,1,0,2,1
"22625",352170,2012,1,0,0,1,0
"22626",352170,2014,1,0,1,0,0
"22627",352170,2015,2,1,0,1,0
"22628",352170,2016,1,0,0,1,0
"22629",352170,2020,1,0,0,0,1
"22630",352180,2012,6,1,1,3,1
"22631",352180,2013,4,0,0,0,4
"22632",352180,2014,3,1,1,0,1
"22633",352180,2017,1,0,0,0,1
"22634",352180,2018,3,0,2,0,1
"22635",352180,2019,1,0,1,0,0
"22636",352180,2020,3,1,0,2,0
"22637",352190,2012,1,0,0,0,1
"22638",352190,2015,1,0,0,0,0
"22639",352190,2016,1,0,0,1,0
"22640",352190,2017,1,1,0,0,0
"22641",352190,2018,1,1,0,0,0
"22642",352190,2019,1,1,0,0,0
"22643",352200,2012,1,0,0,1,0
"22644",352200,2016,1,0,0,1,0
"22645",352200,2017,1,1,0,0,0
"22646",352200,2019,1,0,0,1,0
"22647",352210,2012,14,7,4,0,1
"22648",352210,2013,12,2,4,3,3
"22649",352210,2014,5,1,0,3,1
"22650",352210,2015,8,6,0,0,1
"22651",352210,2016,9,1,1,0,7
"22652",352210,2017,9,3,1,0,5
"22653",352210,2018,7,5,1,0,1
"22654",352210,2019,10,2,1,5,2
"22655",352210,2020,12,1,5,4,2
"22656",352215,2013,1,0,0,0,1
"22657",352215,2014,1,0,0,0,1
"22658",352215,2015,1,1,0,0,0
"22659",352215,2017,1,1,0,0,0
"22660",352215,2020,1,0,0,0,1
"22661",352220,2012,28,9,3,6,8
"22662",352220,2013,18,3,6,2,7
"22663",352220,2014,23,9,3,2,7
"22664",352220,2015,25,7,5,4,9
"22665",352220,2016,16,8,2,2,3
"22666",352220,2017,19,9,1,3,5
"22667",352220,2018,14,5,3,0,6
"22668",352220,2019,18,9,4,4,1
"22669",352220,2020,17,7,4,1,4
"22670",352230,2012,13,8,0,2,3
"22671",352230,2013,7,2,0,1,3
"22672",352230,2014,11,4,1,1,4
"22673",352230,2015,15,2,1,4,4
"22674",352230,2016,9,3,2,1,2
"22675",352230,2017,9,5,1,0,0
"22676",352230,2018,9,5,3,0,1
"22677",352230,2019,4,2,0,1,1
"22678",352230,2020,5,2,0,1,2
"22679",352240,2012,11,3,2,4,2
"22680",352240,2013,7,3,1,1,2
"22681",352240,2014,7,4,2,0,1
"22682",352240,2015,5,2,1,0,2
"22683",352240,2016,4,3,1,0,0
"22684",352240,2017,4,2,1,1,0
"22685",352240,2018,9,3,4,1,1
"22686",352240,2019,5,2,1,1,1
"22687",352240,2020,7,4,0,0,3
"22688",352250,2012,32,6,8,4,7
"22689",352250,2013,23,5,2,6,7
"22690",352250,2014,19,4,2,2,6
"22691",352250,2015,35,12,3,6,9
"22692",352250,2016,22,7,5,2,6
"22693",352250,2017,21,6,4,4,7
"22694",352250,2018,33,8,10,3,11
"22695",352250,2019,37,14,4,5,14
"22696",352250,2020,17,4,5,1,6
"22697",352260,2012,9,1,3,2,3
"22698",352260,2013,3,1,0,1,1
"22699",352260,2014,5,4,1,0,0
"22700",352260,2015,5,3,0,0,2
"22701",352260,2016,6,2,2,0,2
"22702",352260,2017,3,0,1,0,2
"22703",352260,2018,2,0,0,1,1
"22704",352260,2019,5,1,0,3,1
"22705",352260,2020,2,2,0,0,0
"22706",352265,2017,2,1,1,0,0
"22707",352265,2018,2,2,0,0,0
"22708",352265,2019,1,1,0,0,0
"22709",352265,2020,1,1,0,0,0
"22710",352270,2012,4,1,1,0,2
"22711",352270,2013,7,3,2,0,2
"22712",352270,2014,3,2,0,0,1
"22713",352270,2015,3,0,0,1,1
"22714",352270,2016,2,1,1,0,0
"22715",352270,2017,1,1,0,0,0
"22716",352270,2018,3,1,1,0,1
"22717",352270,2019,2,1,0,0,1
"22718",352270,2020,1,1,0,0,0
"22719",352280,2012,1,0,0,0,1
"22720",352280,2014,1,0,0,1,0
"22721",352280,2015,1,0,0,1,0
"22722",352280,2016,2,1,0,0,1
"22723",352280,2017,1,1,0,0,0
"22724",352280,2018,2,0,0,1,1
"22725",352280,2020,1,1,0,0,0
"22726",352290,2013,2,0,0,0,2
"22727",352290,2014,1,0,0,0,1
"22728",352290,2017,2,1,0,1,0
"22729",352290,2018,1,0,0,1,0
"22730",352290,2019,1,0,0,0,1
"22731",352300,2012,1,1,0,0,0
"22732",352300,2015,1,0,0,0,1
"22733",352300,2016,1,0,0,1,0
"22734",352300,2017,2,0,1,0,1
"22735",352310,2012,47,13,7,8,18
"22736",352310,2013,49,13,4,6,24
"22737",352310,2014,32,10,9,2,10
"22738",352310,2015,51,13,8,5,24
"22739",352310,2016,40,17,7,1,14
"22740",352310,2017,42,20,6,3,12
"22741",352310,2018,45,17,5,8,13
"22742",352310,2019,50,13,15,4,15
"22743",352310,2020,39,12,5,8,13
"22744",352320,2012,9,4,1,1,3
"22745",352320,2013,4,0,2,1,1
"22746",352320,2014,10,3,1,2,4
"22747",352320,2015,4,0,0,1,3
"22748",352320,2016,2,1,0,1,0
"22749",352320,2017,2,0,0,0,2
"22750",352320,2018,2,1,0,0,1
"22751",352320,2019,3,0,1,0,2
"22752",352320,2020,4,2,1,1,0
"22753",352330,2014,3,2,0,1,0
"22754",352330,2015,1,1,0,0,0
"22755",352330,2016,3,1,0,1,1
"22756",352330,2018,1,1,0,0,0
"22757",352330,2019,3,1,1,0,1
"22758",352340,2012,10,5,3,0,2
"22759",352340,2013,2,0,0,2,0
"22760",352340,2014,8,2,0,0,5
"22761",352340,2015,7,1,2,2,2
"22762",352340,2016,10,5,2,1,2
"22763",352340,2017,11,5,0,3,3
"22764",352340,2018,6,1,1,3,1
"22765",352340,2019,11,6,2,1,2
"22766",352340,2020,7,1,2,2,2
"22767",352350,2012,3,1,0,0,1
"22768",352350,2013,3,2,0,0,1
"22769",352350,2014,2,1,1,0,0
"22770",352350,2015,1,0,0,0,1
"22771",352350,2017,1,0,0,1,0
"22772",352350,2018,2,1,0,0,0
"22773",352350,2020,1,0,1,0,0
"22774",352360,2012,1,0,0,1,0
"22775",352360,2015,3,0,1,0,0
"22776",352360,2017,2,0,2,0,0
"22777",352360,2020,1,1,0,0,0
"22778",352370,2015,1,0,0,0,1
"22779",352370,2019,1,0,0,0,1
"22780",352380,2012,1,1,0,0,0
"22781",352380,2013,1,1,0,0,0
"22782",352380,2014,2,1,0,1,0
"22783",352380,2016,3,0,0,1,2
"22784",352390,2012,12,2,4,3,3
"22785",352390,2013,10,2,2,1,4
"22786",352390,2014,14,4,3,3,2
"22787",352390,2015,9,5,1,2,0
"22788",352390,2016,15,2,3,5,4
"22789",352390,2017,15,3,2,6,3
"22790",352390,2018,12,2,3,2,5
"22791",352390,2019,12,3,0,7,0
"22792",352390,2020,11,5,0,1,3
"22793",352400,2012,3,3,0,0,0
"22794",352400,2013,5,1,2,0,2
"22795",352400,2014,1,0,1,0,0
"22796",352400,2015,7,3,1,0,3
"22797",352400,2016,6,2,2,0,2
"22798",352400,2017,5,1,0,1,2
"22799",352400,2018,4,2,2,0,0
"22800",352400,2019,5,1,1,2,1
"22801",352400,2020,2,1,0,1,0
"22802",352410,2012,1,1,0,0,0
"22803",352410,2013,2,0,1,0,1
"22804",352410,2014,1,0,0,0,1
"22805",352410,2015,1,1,0,0,0
"22806",352410,2016,2,1,1,0,0
"22807",352410,2017,5,2,1,0,2
"22808",352410,2019,3,1,1,0,1
"22809",352410,2020,4,1,0,1,2
"22810",352420,2012,2,1,1,0,0
"22811",352420,2014,1,0,0,0,1
"22812",352420,2017,1,0,0,0,1
"22813",352430,2012,7,2,2,2,1
"22814",352430,2013,4,1,0,0,3
"22815",352430,2014,6,0,0,1,3
"22816",352430,2015,8,1,1,2,3
"22817",352430,2016,5,2,2,0,1
"22818",352430,2017,7,4,0,1,2
"22819",352430,2018,5,2,1,0,0
"22820",352430,2019,4,1,1,0,2
"22821",352430,2020,5,3,0,2,0
"22822",352440,2012,13,1,1,3,7
"22823",352440,2013,13,4,0,4,5
"22824",352440,2014,20,5,4,7,4
"22825",352440,2015,16,7,1,1,7
"22826",352440,2016,14,7,0,3,3
"22827",352440,2017,12,4,2,2,4
"22828",352440,2018,25,11,2,1,11
"22829",352440,2019,9,4,1,1,2
"22830",352440,2020,14,4,4,3,2
"22831",352450,2016,2,1,0,0,1
"22832",352450,2018,1,0,1,0,0
"22833",352450,2019,1,0,0,0,0
"22834",352460,2012,1,0,0,1,0
"22835",352460,2013,2,0,2,0,0
"22836",352460,2014,2,1,1,0,0
"22837",352460,2015,1,1,0,0,0
"22838",352460,2016,4,1,1,0,2
"22839",352460,2017,1,0,0,0,1
"22840",352460,2019,1,0,0,0,1
"22841",352460,2020,5,1,2,0,2
"22842",352470,2012,4,1,2,0,1
"22843",352470,2013,3,1,1,0,0
"22844",352470,2014,4,0,0,2,2
"22845",352470,2015,2,1,1,0,0
"22846",352470,2016,2,0,0,1,1
"22847",352470,2017,3,1,1,1,0
"22848",352470,2018,1,0,0,0,1
"22849",352470,2019,2,0,1,0,1
"22850",352470,2020,4,0,0,2,2
"22851",352480,2012,2,1,0,0,1
"22852",352480,2014,4,1,1,1,0
"22853",352480,2015,7,2,0,0,2
"22854",352480,2016,3,0,0,3,0
"22855",352480,2017,3,1,1,0,0
"22856",352480,2018,4,2,1,1,0
"22857",352480,2019,2,0,0,1,1
"22858",352480,2020,1,1,0,0,0
"22859",352490,2013,1,0,0,0,0
"22860",352490,2016,1,1,0,0,0
"22861",352490,2019,1,0,1,0,0
"22862",352500,2012,19,6,3,0,8
"22863",352500,2013,17,7,2,0,4
"22864",352500,2014,12,2,2,0,4
"22865",352500,2015,12,3,5,0,3
"22866",352500,2016,16,5,0,4,4
"22867",352500,2017,16,4,4,3,4
"22868",352500,2018,12,6,2,1,3
"22869",352500,2019,13,4,6,0,3
"22870",352500,2020,9,2,1,4,2
"22871",352510,2012,3,1,2,0,0
"22872",352510,2013,3,0,2,0,0
"22873",352510,2014,2,0,0,1,1
"22874",352510,2015,3,0,0,1,2
"22875",352510,2016,3,2,0,1,0
"22876",352510,2017,3,0,0,1,2
"22877",352510,2018,5,1,0,1,2
"22878",352510,2019,4,2,1,0,1
"22879",352510,2020,2,1,1,0,0
"22880",352520,2012,1,0,0,1,0
"22881",352520,2013,4,0,0,1,3
"22882",352520,2014,2,2,0,0,0
"22883",352520,2015,3,1,1,0,0
"22884",352520,2016,1,1,0,0,0
"22885",352520,2017,3,0,1,1,1
"22886",352520,2018,2,0,0,1,1
"22887",352520,2019,2,1,0,1,0
"22888",352520,2020,2,0,0,1,1
"22889",352530,2012,8,0,1,2,4
"22890",352530,2013,4,2,1,0,1
"22891",352530,2014,10,3,4,1,2
"22892",352530,2015,12,7,2,2,1
"22893",352530,2016,12,3,2,1,5
"22894",352530,2017,6,2,0,3,1
"22895",352530,2018,8,1,1,2,4
"22896",352530,2019,5,2,0,2,1
"22897",352530,2020,9,6,0,0,3
"22898",352540,2012,1,0,1,0,0
"22899",352540,2013,1,0,0,0,1
"22900",352540,2014,1,0,1,0,0
"22901",352540,2017,1,0,0,0,1
"22902",352540,2018,1,0,0,1,0
"22903",352540,2019,1,0,1,0,0
"22904",352550,2014,2,2,0,0,0
"22905",352550,2017,1,0,0,0,1
"22906",352550,2018,2,0,0,1,1
"22907",352550,2019,2,0,0,0,2
"22908",352560,2012,1,1,0,0,0
"22909",352560,2013,1,0,0,0,1
"22910",352560,2014,1,0,0,0,1
"22911",352570,2012,4,0,1,1,1
"22912",352570,2013,1,0,0,1,0
"22913",352570,2014,4,2,0,0,1
"22914",352570,2015,1,1,0,0,0
"22915",352570,2016,2,1,0,0,0
"22916",352570,2017,3,1,0,0,2
"22917",352570,2018,3,1,2,0,0
"22918",352570,2019,3,1,0,1,1
