"codmunres","municipio","uf","regiao","ano","nascidos","obitos_fetais_totais","obitos_fetais_mais_22sem"
"110175","Vale do Anari","RO","Norte",2015,"106",0,0
"110175","Vale do Anari","RO","Norte",2016,"110",0,0
"110175","Vale do Anari","RO","Norte",2017,"86",1,1
"110175","Vale do Anari","RO","Norte",2018,"91",1,1
"110175","Vale do Anari","RO","Norte",2019,"93",2,2
"110175","Vale do Anari","RO","Norte",2020,"72",1,0
"110180","Vale do Paraíso","RO","Norte",2012,"83",3,2
"110180","Vale do Paraíso","RO","Norte",2013,"107",2,2
"110180","Vale do Paraíso","RO","Norte",2014,"90",0,0
"110180","Vale do Paraíso","RO","Norte",2015,"63",0,0
"110180","Vale do Paraíso","RO","Norte",2016,"98",1,1
"110180","Vale do Paraíso","RO","Norte",2017,"79",1,1
"110180","Vale do Paraíso","RO","Norte",2018,"95",0,0
"110180","Vale do Paraíso","RO","Norte",2019,"81",1,1
"110180","Vale do Paraíso","RO","Norte",2020,"62",1,1
"120001","Acrelândia","AC","Norte",2012,"253",7,5
"120001","Acrelândia","AC","Norte",2013,"258",1,1
"120001","Acrelândia","AC","Norte",2014,"269",4,3
"120001","Acrelândia","AC","Norte",2015,"217",0,0
"120001","Acrelândia","AC","Norte",2016,"222",0,0
"120001","Acrelândia","AC","Norte",2017,"256",0,0
"120001","Acrelândia","AC","Norte",2018,"216",2,2
"120001","Acrelândia","AC","Norte",2019,"257",3,3
"120001","Acrelândia","AC","Norte",2020,"237",0,0
"120005","Assis Brasil","AC","Norte",2012,"219",1,0
"120005","Assis Brasil","AC","Norte",2013,"213",3,3
"120005","Assis Brasil","AC","Norte",2014,"196",3,2
"120005","Assis Brasil","AC","Norte",2015,"238",5,3
"120005","Assis Brasil","AC","Norte",2016,"190",5,4
"120005","Assis Brasil","AC","Norte",2017,"248",1,0
"120005","Assis Brasil","AC","Norte",2018,"264",4,3
"120005","Assis Brasil","AC","Norte",2019,"266",6,5
"120005","Assis Brasil","AC","Norte",2020,"215",3,3
"120010","Brasiléia","AC","Norte",2012,"505",9,5
"120010","Brasiléia","AC","Norte",2013,"530",9,6
"120010","Brasiléia","AC","Norte",2014,"547",11,8
"120010","Brasiléia","AC","Norte",2015,"531",7,6
"120010","Brasiléia","AC","Norte",2016,"490",7,4
"120010","Brasiléia","AC","Norte",2017,"570",3,3
"120010","Brasiléia","AC","Norte",2018,"540",8,4
"120010","Brasiléia","AC","Norte",2019,"540",11,6
"120010","Brasiléia","AC","Norte",2020,"527",5,4
"120013","Bujari","AC","Norte",2012,"198",2,0
"120013","Bujari","AC","Norte",2013,"202",1,1
"120013","Bujari","AC","Norte",2014,"242",3,3
"120013","Bujari","AC","Norte",2015,"248",5,5
"120013","Bujari","AC","Norte",2016,"248",3,3
"120013","Bujari","AC","Norte",2017,"307",0,0
"120013","Bujari","AC","Norte",2018,"306",1,1
"120013","Bujari","AC","Norte",2019,"329",4,4
"120013","Bujari","AC","Norte",2020,"241",1,1
"120017","Capixaba","AC","Norte",2012,"201",0,0
"120017","Capixaba","AC","Norte",2013,"193",4,3
"120017","Capixaba","AC","Norte",2014,"234",0,0
"120017","Capixaba","AC","Norte",2015,"219",2,2
"120017","Capixaba","AC","Norte",2016,"194",5,4
"120017","Capixaba","AC","Norte",2017,"243",5,5
"120017","Capixaba","AC","Norte",2018,"222",5,4
"120017","Capixaba","AC","Norte",2019,"217",2,2
"120017","Capixaba","AC","Norte",2020,"190",4,4
"120020","Cruzeiro do Sul","AC","Norte",2012,"1741",27,17
"120020","Cruzeiro do Sul","AC","Norte",2013,"1783",23,15
"120020","Cruzeiro do Sul","AC","Norte",2014,"1818",19,16
"120020","Cruzeiro do Sul","AC","Norte",2015,"1839",12,10
"120020","Cruzeiro do Sul","AC","Norte",2016,"1632",13,11
"120020","Cruzeiro do Sul","AC","Norte",2017,"1684",15,14
"120020","Cruzeiro do Sul","AC","Norte",2018,"1756",17,17
"120020","Cruzeiro do Sul","AC","Norte",2019,"1809",11,11
"120020","Cruzeiro do Sul","AC","Norte",2020,"1691",17,17
"120025","Epitaciolândia","AC","Norte",2012,"282",1,0
"120025","Epitaciolândia","AC","Norte",2013,"275",7,2
"120025","Epitaciolândia","AC","Norte",2014,"262",5,3
"120025","Epitaciolândia","AC","Norte",2015,"279",3,3
"120025","Epitaciolândia","AC","Norte",2016,"270",4,4
"120025","Epitaciolândia","AC","Norte",2017,"291",4,3
"120025","Epitaciolândia","AC","Norte",2018,"273",6,5
"120025","Epitaciolândia","AC","Norte",2019,"314",2,1
"120025","Epitaciolândia","AC","Norte",2020,"293",8,8
"120030","Feijó","AC","Norte",2012,"904",9,4
"120030","Feijó","AC","Norte",2013,"791",10,4
"120030","Feijó","AC","Norte",2014,"829",11,4
"120030","Feijó","AC","Norte",2015,"772",19,13
"120030","Feijó","AC","Norte",2016,"834",10,8
"120030","Feijó","AC","Norte",2017,"833",12,11
"120030","Feijó","AC","Norte",2018,"833",18,18
"120030","Feijó","AC","Norte",2019,"871",15,13
"120030","Feijó","AC","Norte",2020,"789",15,7
"120032","Jordão","AC","Norte",2012,"269",1,1
"120032","Jordão","AC","Norte",2013,"271",2,2
"120032","Jordão","AC","Norte",2014,"282",6,5
"120032","Jordão","AC","Norte",2015,"273",3,2
"120032","Jordão","AC","Norte",2016,"263",2,2
"120032","Jordão","AC","Norte",2017,"266",5,4
"120032","Jordão","AC","Norte",2018,"274",6,6
"120032","Jordão","AC","Norte",2019,"218",5,4
"120032","Jordão","AC","Norte",2020,"205",1,1
"120033","Mâncio Lima","AC","Norte",2012,"386",3,3
"120033","Mâncio Lima","AC","Norte",2013,"399",1,1
"120033","Mâncio Lima","AC","Norte",2014,"413",4,3
"120033","Mâncio Lima","AC","Norte",2015,"395",7,6
"120033","Mâncio Lima","AC","Norte",2016,"325",3,2
"120033","Mâncio Lima","AC","Norte",2017,"358",6,5
"120033","Mâncio Lima","AC","Norte",2018,"367",2,2
"120033","Mâncio Lima","AC","Norte",2019,"345",7,6
"120033","Mâncio Lima","AC","Norte",2020,"420",6,4
"120034","Manoel Urbano","AC","Norte",2012,"256",2,0
"120034","Manoel Urbano","AC","Norte",2013,"229",4,3
"120034","Manoel Urbano","AC","Norte",2014,"243",2,2
"120034","Manoel Urbano","AC","Norte",2015,"266",3,3
"120034","Manoel Urbano","AC","Norte",2016,"236",3,2
"120034","Manoel Urbano","AC","Norte",2017,"261",8,5
"120034","Manoel Urbano","AC","Norte",2018,"252",1,1
"120034","Manoel Urbano","AC","Norte",2019,"230",3,2
"120034","Manoel Urbano","AC","Norte",2020,"280",2,2
"120035","Marechal Thaumaturgo","AC","Norte",2012,"474",4,3
"120035","Marechal Thaumaturgo","AC","Norte",2013,"485",3,3
"120035","Marechal Thaumaturgo","AC","Norte",2014,"458",7,5
"120035","Marechal Thaumaturgo","AC","Norte",2015,"445",4,4
"120035","Marechal Thaumaturgo","AC","Norte",2016,"352",2,2
"120035","Marechal Thaumaturgo","AC","Norte",2017,"388",7,7
"120035","Marechal Thaumaturgo","AC","Norte",2018,"407",4,4
"120035","Marechal Thaumaturgo","AC","Norte",2019,"448",3,2
"120035","Marechal Thaumaturgo","AC","Norte",2020,"334",4,4
"120038","Plácido de Castro","AC","Norte",2012,"353",2,2
"120038","Plácido de Castro","AC","Norte",2013,"334",5,2
"120038","Plácido de Castro","AC","Norte",2014,"322",2,2
"120038","Plácido de Castro","AC","Norte",2015,"350",4,4
"120038","Plácido de Castro","AC","Norte",2016,"339",2,2
"120038","Plácido de Castro","AC","Norte",2017,"305",1,1
"120038","Plácido de Castro","AC","Norte",2018,"309",2,2
"120038","Plácido de Castro","AC","Norte",2019,"318",3,2
"120038","Plácido de Castro","AC","Norte",2020,"285",4,3
"120039","Porto Walter","AC","Norte",2012,"338",6,4
"120039","Porto Walter","AC","Norte",2013,"287",3,3
"120039","Porto Walter","AC","Norte",2014,"250",4,3
"120039","Porto Walter","AC","Norte",2015,"262",5,4
"120039","Porto Walter","AC","Norte",2016,"230",2,2
"120039","Porto Walter","AC","Norte",2017,"282",8,6
"120039","Porto Walter","AC","Norte",2018,"254",5,3
"120039","Porto Walter","AC","Norte",2019,"270",4,3
"120039","Porto Walter","AC","Norte",2020,"287",5,5
"120040","Rio Branco","AC","Norte",2012,"6531",44,36
"120040","Rio Branco","AC","Norte",2013,"7116",73,55
"120040","Rio Branco","AC","Norte",2014,"7011",60,53
"120040","Rio Branco","AC","Norte",2015,"6965",59,52
"120040","Rio Branco","AC","Norte",2016,"6614",57,48
"120040","Rio Branco","AC","Norte",2017,"6460",50,45
"120040","Rio Branco","AC","Norte",2018,"6495",62,56
"120040","Rio Branco","AC","Norte",2019,"6324",67,60
"120040","Rio Branco","AC","Norte",2020,"5745",62,60
"120042","Rodrigues Alves","AC","Norte",2012,"390",2,1
"120042","Rodrigues Alves","AC","Norte",2013,"363",6,5
"120042","Rodrigues Alves","AC","Norte",2014,"394",5,5
"120042","Rodrigues Alves","AC","Norte",2015,"396",1,1
"120042","Rodrigues Alves","AC","Norte",2016,"304",3,2
"120042","Rodrigues Alves","AC","Norte",2017,"366",2,2
"120042","Rodrigues Alves","AC","Norte",2018,"394",4,4
"120042","Rodrigues Alves","AC","Norte",2019,"334",5,4
"120042","Rodrigues Alves","AC","Norte",2020,"347",7,6
"120043","Santa Rosa do Purus","AC","Norte",2012,"259",0,0
"120043","Santa Rosa do Purus","AC","Norte",2013,"223",1,1
"120043","Santa Rosa do Purus","AC","Norte",2014,"185",2,1
"120043","Santa Rosa do Purus","AC","Norte",2015,"150",0,0
"120043","Santa Rosa do Purus","AC","Norte",2016,"95",4,2
"120043","Santa Rosa do Purus","AC","Norte",2017,"198",1,1
"120043","Santa Rosa do Purus","AC","Norte",2018,"207",1,1
"120043","Santa Rosa do Purus","AC","Norte",2019,"186",2,0
"120043","Santa Rosa do Purus","AC","Norte",2020,"149",7,4
"120045","Senador Guiomard","AC","Norte",2012,"396",3,3
"120045","Senador Guiomard","AC","Norte",2013,"425",0,0
"120045","Senador Guiomard","AC","Norte",2014,"453",5,3
"120045","Senador Guiomard","AC","Norte",2015,"443",7,6
"120045","Senador Guiomard","AC","Norte",2016,"410",10,10
"120045","Senador Guiomard","AC","Norte",2017,"395",2,2
"120045","Senador Guiomard","AC","Norte",2018,"476",9,9
"120045","Senador Guiomard","AC","Norte",2019,"417",6,5
"120045","Senador Guiomard","AC","Norte",2020,"401",9,9
"120050","Sena Madureira","AC","Norte",2012,"929",8,6
"120050","Sena Madureira","AC","Norte",2013,"904",15,10
"120050","Sena Madureira","AC","Norte",2014,"827",5,5
"120050","Sena Madureira","AC","Norte",2015,"847",14,11
"120050","Sena Madureira","AC","Norte",2016,"762",14,11
"120050","Sena Madureira","AC","Norte",2017,"780",10,7
"120050","Sena Madureira","AC","Norte",2018,"788",3,3
"120050","Sena Madureira","AC","Norte",2019,"768",6,6
"120050","Sena Madureira","AC","Norte",2020,"668",9,5
"120060","Tarauacá","AC","Norte",2012,"1158",9,7
"120060","Tarauacá","AC","Norte",2013,"1138",10,8
"120060","Tarauacá","AC","Norte",2014,"1230",17,8
"120060","Tarauacá","AC","Norte",2015,"1165",13,8
"120060","Tarauacá","AC","Norte",2016,"1078",22,17
"120060","Tarauacá","AC","Norte",2017,"1132",14,14
"120060","Tarauacá","AC","Norte",2018,"1193",16,15
"120060","Tarauacá","AC","Norte",2019,"1143",11,11
"120060","Tarauacá","AC","Norte",2020,"1161",14,14
"120070","Xapuri","AC","Norte",2012,"311",2,1
"120070","Xapuri","AC","Norte",2013,"294",4,3
"120070","Xapuri","AC","Norte",2014,"306",6,3
"120070","Xapuri","AC","Norte",2015,"322",3,3
"120070","Xapuri","AC","Norte",2016,"329",1,1
"120070","Xapuri","AC","Norte",2017,"305",2,2
"120070","Xapuri","AC","Norte",2018,"325",4,4
"120070","Xapuri","AC","Norte",2019,"297",4,3
"120070","Xapuri","AC","Norte",2020,"316",3,3
"120080","Porto Acre","AC","Norte",2012,"346",2,2
"120080","Porto Acre","AC","Norte",2013,"362",6,5
"120080","Porto Acre","AC","Norte",2014,"368",1,1
"120080","Porto Acre","AC","Norte",2015,"358",8,8
"120080","Porto Acre","AC","Norte",2016,"356",3,3
"120080","Porto Acre","AC","Norte",2017,"430",4,4
"120080","Porto Acre","AC","Norte",2018,"392",2,2
"120080","Porto Acre","AC","Norte",2019,"379",5,5
"120080","Porto Acre","AC","Norte",2020,"361",2,2
"130002","Alvarães","AM","Norte",2012,"320",0,0
"130002","Alvarães","AM","Norte",2013,"346",3,3
"130002","Alvarães","AM","Norte",2014,"308",1,1
"130002","Alvarães","AM","Norte",2015,"342",4,4
"130002","Alvarães","AM","Norte",2016,"325",4,4
"130002","Alvarães","AM","Norte",2017,"401",3,3
"130002","Alvarães","AM","Norte",2018,"346",5,4
"130002","Alvarães","AM","Norte",2019,"418",3,3
"130002","Alvarães","AM","Norte",2020,"397",4,3
"130006","Amaturá","AM","Norte",2012,"242",6,6
"130006","Amaturá","AM","Norte",2013,"261",2,1
"130006","Amaturá","AM","Norte",2014,"264",2,2
"130006","Amaturá","AM","Norte",2015,"214",5,5
"130006","Amaturá","AM","Norte",2016,"280",0,0
"130006","Amaturá","AM","Norte",2017,"267",6,5
"130006","Amaturá","AM","Norte",2018,"247",0,0
"130006","Amaturá","AM","Norte",2019,"265",5,5
"130006","Amaturá","AM","Norte",2020,"265",5,5
"130008","Anamã","AM","Norte",2012,"199",1,1
"130008","Anamã","AM","Norte",2013,"201",2,2
"130008","Anamã","AM","Norte",2014,"212",2,1
"130008","Anamã","AM","Norte",2015,"163",4,2
"130008","Anamã","AM","Norte",2016,"182",2,2
"130008","Anamã","AM","Norte",2017,"196",4,4
"130008","Anamã","AM","Norte",2018,"214",4,2
"130008","Anamã","AM","Norte",2019,"190",0,0
"130008","Anamã","AM","Norte",2020,"228",0,0
"130010","Anori","AM","Norte",2012,"247",2,2
"130010","Anori","AM","Norte",2013,"285",1,1
"130010","Anori","AM","Norte",2014,"267",3,2
"130010","Anori","AM","Norte",2015,"255",3,3
"130010","Anori","AM","Norte",2016,"266",3,3
"130010","Anori","AM","Norte",2017,"257",3,3
"130010","Anori","AM","Norte",2018,"247",3,3
"130010","Anori","AM","Norte",2019,"233",0,0
"130010","Anori","AM","Norte",2020,"258",3,2
"130014","Apuí","AM","Norte",2012,"195",1,1
"130014","Apuí","AM","Norte",2013,"223",5,4
"130014","Apuí","AM","Norte",2014,"223",2,1
"130014","Apuí","AM","Norte",2015,"204",2,2
"130014","Apuí","AM","Norte",2016,"211",2,2
"130014","Apuí","AM","Norte",2017,"233",5,5
"130014","Apuí","AM","Norte",2018,"242",1,1
"130014","Apuí","AM","Norte",2019,"239",2,2
"130014","Apuí","AM","Norte",2020,"265",4,4
"130020","Atalaia do Norte","AM","Norte",2012,"357",6,6
"130020","Atalaia do Norte","AM","Norte",2013,"354",5,4
"130020","Atalaia do Norte","AM","Norte",2014,"435",8,8
"130020","Atalaia do Norte","AM","Norte",2015,"439",6,4
"130020","Atalaia do Norte","AM","Norte",2016,"380",7,6
"130020","Atalaia do Norte","AM","Norte",2017,"382",5,4
"130020","Atalaia do Norte","AM","Norte",2018,"357",7,6
"130020","Atalaia do Norte","AM","Norte",2019,"313",7,6
"130020","Atalaia do Norte","AM","Norte",2020,"280",10,10
"130030","Autazes","AM","Norte",2012,"877",11,10
"130030","Autazes","AM","Norte",2013,"877",13,10
"130030","Autazes","AM","Norte",2014,"955",2,2
"130030","Autazes","AM","Norte",2015,"829",12,10
"130030","Autazes","AM","Norte",2016,"890",10,6
"130030","Autazes","AM","Norte",2017,"897",16,13
"130030","Autazes","AM","Norte",2018,"948",15,9
"130030","Autazes","AM","Norte",2019,"872",10,8
"130030","Autazes","AM","Norte",2020,"906",11,10
"130040","Barcelos","AM","Norte",2012,"469",6,4
"130040","Barcelos","AM","Norte",2013,"480",0,0
"130040","Barcelos","AM","Norte",2014,"419",2,2
"130040","Barcelos","AM","Norte",2015,"505",3,1
"130040","Barcelos","AM","Norte",2016,"496",6,6
"130040","Barcelos","AM","Norte",2017,"524",6,6
"130040","Barcelos","AM","Norte",2018,"570",8,7
"130040","Barcelos","AM","Norte",2019,"556",4,2
"130040","Barcelos","AM","Norte",2020,"497",3,3
"130050","Barreirinha","AM","Norte",2012,"707",12,10
"130050","Barreirinha","AM","Norte",2013,"769",14,12
"130050","Barreirinha","AM","Norte",2014,"756",5,4
"130050","Barreirinha","AM","Norte",2015,"815",9,7
"130050","Barreirinha","AM","Norte",2016,"810",9,6
"130050","Barreirinha","AM","Norte",2017,"870",18,17
"130050","Barreirinha","AM","Norte",2018,"851",15,14
"130050","Barreirinha","AM","Norte",2019,"857",16,15
"130050","Barreirinha","AM","Norte",2020,"846",8,8
"130060","Benjamin Constant","AM","Norte",2012,"1053",12,7
"130060","Benjamin Constant","AM","Norte",2013,"1036",11,10
"130060","Benjamin Constant","AM","Norte",2014,"1077",13,10
"130060","Benjamin Constant","AM","Norte",2015,"968",13,12
"130060","Benjamin Constant","AM","Norte",2016,"1021",10,8
"130060","Benjamin Constant","AM","Norte",2017,"1039",15,11
"130060","Benjamin Constant","AM","Norte",2018,"985",8,8
"130060","Benjamin Constant","AM","Norte",2019,"1030",7,7
"130060","Benjamin Constant","AM","Norte",2020,"984",12,11
"130063","Beruri","AM","Norte",2012,"427",5,4
"130063","Beruri","AM","Norte",2013,"428",4,4
"130063","Beruri","AM","Norte",2014,"488",3,3
"130063","Beruri","AM","Norte",2015,"489",5,4
"130063","Beruri","AM","Norte",2016,"510",5,4
"130063","Beruri","AM","Norte",2017,"597",5,5
"130063","Beruri","AM","Norte",2018,"501",8,7
"130063","Beruri","AM","Norte",2019,"525",5,4
"130063","Beruri","AM","Norte",2020,"510",9,9
"130068","Boa Vista do Ramos","AM","Norte",2012,"260",1,1
"130068","Boa Vista do Ramos","AM","Norte",2013,"321",0,0
"130068","Boa Vista do Ramos","AM","Norte",2014,"328",2,2
"130068","Boa Vista do Ramos","AM","Norte",2015,"369",2,1
"130068","Boa Vista do Ramos","AM","Norte",2016,"312",2,2
"130068","Boa Vista do Ramos","AM","Norte",2017,"319",5,4
"130068","Boa Vista do Ramos","AM","Norte",2018,"318",1,0
"130068","Boa Vista do Ramos","AM","Norte",2019,"330",6,6
"130068","Boa Vista do Ramos","AM","Norte",2020,"299",10,10
"130070","Boca do Acre","AM","Norte",2012,"741",7,5
"130070","Boca do Acre","AM","Norte",2013,"763",7,5
"130070","Boca do Acre","AM","Norte",2014,"734",5,5
"130070","Boca do Acre","AM","Norte",2015,"695",5,5
"130070","Boca do Acre","AM","Norte",2016,"653",7,3
"130070","Boca do Acre","AM","Norte",2017,"771",5,5
"130070","Boca do Acre","AM","Norte",2018,"739",9,9
"130070","Boca do Acre","AM","Norte",2019,"725",11,9
"130070","Boca do Acre","AM","Norte",2020,"718",9,9
"130080","Borba","AM","Norte",2012,"690",5,3
"130080","Borba","AM","Norte",2013,"705",6,5
"130080","Borba","AM","Norte",2014,"711",7,6
"130080","Borba","AM","Norte",2015,"725",10,9
"130080","Borba","AM","Norte",2016,"663",5,3
"130080","Borba","AM","Norte",2017,"797",9,7
"130080","Borba","AM","Norte",2018,"789",5,5
"130080","Borba","AM","Norte",2019,"763",10,9
"130080","Borba","AM","Norte",2020,"774",8,8
"130083","Caapiranga","AM","Norte",2012,"138",0,0
"130083","Caapiranga","AM","Norte",2013,"203",3,3
"130083","Caapiranga","AM","Norte",2014,"204",3,3
"130083","Caapiranga","AM","Norte",2015,"173",3,3
"130083","Caapiranga","AM","Norte",2016,"183",2,2
"130083","Caapiranga","AM","Norte",2017,"216",0,0
"130083","Caapiranga","AM","Norte",2018,"188",3,3
"130083","Caapiranga","AM","Norte",2019,"169",0,0
"130083","Caapiranga","AM","Norte",2020,"204",4,4
"130090","Canutama","AM","Norte",2012,"213",1,1
"130090","Canutama","AM","Norte",2013,"196",3,3
"130090","Canutama","AM","Norte",2014,"231",3,3
"130090","Canutama","AM","Norte",2015,"219",3,2
"130090","Canutama","AM","Norte",2016,"217",7,7
"130090","Canutama","AM","Norte",2017,"191",3,2
"130090","Canutama","AM","Norte",2018,"222",2,2
"130090","Canutama","AM","Norte",2019,"192",3,3
"130090","Canutama","AM","Norte",2020,"197",0,0
"130100","Carauari","AM","Norte",2012,"656",13,12
"130100","Carauari","AM","Norte",2013,"633",9,7
"130100","Carauari","AM","Norte",2014,"658",10,9
"130100","Carauari","AM","Norte",2015,"628",10,8
"130100","Carauari","AM","Norte",2016,"625",8,8
"130100","Carauari","AM","Norte",2017,"626",11,9
"130100","Carauari","AM","Norte",2018,"636",11,11
"130100","Carauari","AM","Norte",2019,"635",9,8
"130100","Carauari","AM","Norte",2020,"585",9,9
"130110","Careiro","AM","Norte",2012,"414",3,2
"130110","Careiro","AM","Norte",2013,"442",6,3
"130110","Careiro","AM","Norte",2014,"474",3,3
"130110","Careiro","AM","Norte",2015,"419",7,6
"130110","Careiro","AM","Norte",2016,"481",5,4
"130110","Careiro","AM","Norte",2017,"512",8,8
"130110","Careiro","AM","Norte",2018,"550",6,5
"130110","Careiro","AM","Norte",2019,"564",10,9
"130110","Careiro","AM","Norte",2020,"565",5,4
"130115","Careiro da Várzea","AM","Norte",2012,"171",2,2
"130115","Careiro da Várzea","AM","Norte",2013,"168",3,3
"130115","Careiro da Várzea","AM","Norte",2014,"208",3,2
"130115","Careiro da Várzea","AM","Norte",2015,"215",3,2
"130115","Careiro da Várzea","AM","Norte",2016,"199",1,1
"130115","Careiro da Várzea","AM","Norte",2017,"237",0,0
"130115","Careiro da Várzea","AM","Norte",2018,"275",0,0
"130115","Careiro da Várzea","AM","Norte",2019,"198",1,1
"130115","Careiro da Várzea","AM","Norte",2020,"190",2,2
"130120","Coari","AM","Norte",2012,"1668",14,13
"130120","Coari","AM","Norte",2013,"1750",18,17
"130120","Coari","AM","Norte",2014,"1704",24,22
"130120","Coari","AM","Norte",2015,"1744",24,23
"130120","Coari","AM","Norte",2016,"1646",20,19
"130120","Coari","AM","Norte",2017,"1656",24,23
"130120","Coari","AM","Norte",2018,"1747",28,27
"130120","Coari","AM","Norte",2019,"1698",13,13
"130120","Coari","AM","Norte",2020,"1601",20,20
"130130","Codajás","AM","Norte",2012,"432",5,5
