"codmunres";"ano";"nascidos_vivos_asfixia1";"total_de_nascidos_vivos"
130440;2012;1;209
130440;2013;1;196
130440;2014;0;212
130440;2015;0;194
130440;2016;3;215
130440;2017;7;249
130440;2018;3;242
130440;2019;0;210
130440;2020;1;195
130440;2021;0;227
140000;2012;0;2
140000;2013;0;4
140000;2014;0;5
140000;2015;0;3
140000;2016;0;1
140000;2018;0;1
140000;2020;0;1
140002;2012;5;121
140002;2013;3;123
140002;2014;3;149
140002;2015;5;141
140002;2016;5;146
140002;2017;6;154
140002;2018;12;180
140002;2019;6;161
140002;2020;6;152
140002;2021;6;181
140005;2012;6;163
140005;2013;8;186
140005;2014;6;177
140005;2015;5;152
140005;2016;12;172
140005;2017;5;164
140005;2018;3;174
140005;2019;4;198
140005;2020;1;205
140005;2021;4;199
140010;2012;57;2037
140010;2013;59;2073
140010;2014;56;2136
140010;2015;70;2145
140010;2016;62;2162
140010;2017;53;2205
140010;2018;78;2409
140010;2019;110;2159
140010;2020;108;1766
140010;2021;103;1812
140015;2012;8;183
140015;2013;6;226
140015;2014;5;218
140015;2015;6;220
140015;2016;4;236
140015;2017;11;260
140015;2018;13;248
140015;2019;15;280
140015;2020;13;270
140015;2021;12;250
140017;2012;7;222
140017;2013;17;244
140017;2014;7;248
140017;2015;7;227
140017;2016;7;229
140017;2017;14;267
140017;2018;14;248
140017;2019;16;269
140017;2020;12;239
140017;2021;17;257
140020;2012;2;288
140020;2013;4;273
140020;2014;3;279
140020;2015;7;283
140020;2016;5;265
140020;2017;7;286
140020;2018;3;280
140020;2019;5;318
140020;2020;2;301
140020;2021;4;301
140023;2012;1;115
140023;2013;2;127
140023;2014;0;123
140023;2015;3;120
140023;2016;1;128
140023;2017;1;164
140023;2018;0;159
140023;2019;0;174
140023;2020;1;156
140023;2021;2;173
140028;2012;4;107
140028;2013;2;100
140028;2014;0;101
140028;2015;0;106
140028;2016;1;91
140028;2017;1;107
140028;2018;1;85
140028;2019;0;122
140028;2020;7;105
140028;2021;2;99
140030;2012;7;203
140030;2013;4;263
140030;2014;6;230
140030;2015;3;260
140030;2016;2;232
140030;2017;1;228
140030;2018;2;235
140030;2019;5;266
140030;2020;8;230
140030;2021;10;245
140040;2012;3;185
140040;2013;7;222
140040;2014;4;221
140040;2015;6;252
140040;2016;9;246
140040;2017;8;252
140040;2018;7;248
140040;2019;7;261
140040;2020;5;259
140040;2021;9;272
140045;2012;3;223
140045;2013;6;230
140045;2014;2;222
140045;2015;7;224
140045;2016;5;242
140045;2017;6;259
140045;2018;9;283
140045;2019;6;314
140045;2020;11;291
140045;2021;8;337
140047;2012;6;293
140047;2013;4;306
140047;2014;2;345
140047;2015;4;354
140047;2016;3;338
140047;2017;4;373
140047;2018;4;425
140047;2019;1;395
140047;2020;5;412
140047;2021;3;386
140050;2012;0;96
140050;2013;2;98
140050;2014;0;94
140050;2015;1;99
140050;2016;0;86
140050;2017;2;105
140050;2018;0;94
140050;2019;2;105
140050;2020;1;107
140050;2021;0;122
140060;2012;1;72
140060;2013;2;69
140060;2014;0;57
140060;2015;1;82
140060;2016;0;69
140060;2017;1;95
140060;2018;1;79
140060;2019;0;90
140060;2020;0;83
140060;2021;0;87
140070;2012;11;182
140070;2013;8;214
140070;2014;8;230
140070;2015;13;248
140070;2016;12;230
140070;2017;9;212
140070;2018;14;270
140070;2019;10;261
140070;2020;10;234
140070;2021;6;289
150000;2012;0;2
150000;2013;0;4
150000;2014;0;1
150000;2015;0;1
150000;2016;0;2
150000;2017;0;2
150000;2018;0;1
150000;2019;0;2
150000;2020;0;1
150000;2021;0;1
150010;2012;26;986
150010;2013;22;1034
150010;2014;17;1113
150010;2015;13;916
150010;2016;21;1143
150010;2017;17;1104
150010;2018;21;906
150010;2019;17;1014
150010;2020;16;1305
150010;2021;9;1188
150013;2012;2;84
150013;2013;1;86
150013;2014;0;67
150013;2015;0;118
150013;2016;2;102
150013;2017;0;118
150013;2018;0;114
150013;2019;0;120
150013;2020;1;89
150013;2021;2;108
150020;2012;10;416
150020;2013;12;441
150020;2014;6;476
150020;2015;4;483
150020;2016;9;560
150020;2017;8;585
150020;2018;7;658
150020;2019;11;681
150020;2020;9;674
150020;2021;6;647
150030;2012;3;380
150030;2013;7;401
150030;2014;6;412
150030;2015;6;421
150030;2016;14;458
150030;2017;7;488
150030;2018;7;472
150030;2019;8;450
150030;2020;7;472
150030;2021;3;485
150034;2012;0;137
150034;2013;0;153
150034;2014;0;150
150034;2015;0;162
150034;2016;1;132
150034;2017;0;169
150034;2018;3;171
150034;2019;1;181
150034;2020;1;140
150034;2021;2;171
150040;2012;2;552
150040;2013;7;579
150040;2014;5;606
150040;2015;8;594
150040;2016;6;616
150040;2017;12;646
150040;2018;7;627
150040;2019;9;631
150040;2020;9;619
150040;2021;10;640
150050;2012;10;354
150050;2013;5;332
150050;2014;12;373
150050;2015;6;406
150050;2016;5;412
150050;2017;2;409
150050;2018;9;458
150050;2019;4;450
150050;2020;6;450
150050;2021;11;436
150060;2012;14;1171
150060;2013;30;1366
150060;2014;27;1522
150060;2015;30;1469
150060;2016;24;1205
150060;2017;34;1138
150060;2018;28;1053
150060;2019;8;921
150060;2020;3;788
150060;2021;3;977
150070;2012;21;306
150070;2013;29;325
150070;2014;32;320
150070;2015;34;316
150070;2016;25;299
150070;2017;11;247
150070;2018;15;251
150070;2019;2;242
150070;2020;11;281
150070;2021;6;273
150080;2012;38;3820
150080;2013;40;3887
150080;2014;27;3839
150080;2015;25;3612
150080;2016;20;3410
150080;2017;45;3477
150080;2018;29;2953
150080;2019;40;3137
150080;2020;29;2815
150080;2021;23;2824
150085;2012;3;271
150085;2013;5;320
150085;2014;6;350
150085;2015;3;370
150085;2016;1;344
150085;2017;4;381
150085;2018;2;392
150085;2019;6;352
150085;2020;1;367
150085;2021;2;402
150090;2012;8;479
150090;2013;9;518
150090;2014;9;497
150090;2015;11;521
150090;2016;11;506
150090;2017;8;512
150090;2018;7;486
150090;2019;12;479
150090;2020;2;554
150090;2021;5;604
150095;2012;3;220
150095;2013;7;210
150095;2014;4;267
150095;2015;7;254
150095;2016;3;253
150095;2017;8;265
150095;2018;10;233
150095;2019;5;285
150095;2020;6;267
150095;2021;1;295
150100;2012;2;117
150100;2013;3;133
150100;2014;1;123
150100;2015;3;119
150100;2016;3;132
150100;2017;3;109
150100;2018;2;137
150100;2019;0;117
150100;2020;2;113
150100;2021;1;140
150110;2012;18;185
150110;2013;7;139
150110;2014;9;205
150110;2015;5;194
150110;2016;6;217
150110;2017;9;177
150110;2018;9;218
150110;2019;9;194
150110;2020;4;121
150110;2021;6;251
150120;2012;6;105
150120;2013;5;152
150120;2014;8;174
150120;2015;8;197
150120;2016;6;181
150120;2017;5;185
150120;2018;7;179
150120;2019;3;329
150120;2020;4;348
150120;2021;2;376
150125;2012;0;40
150125;2013;0;39
150125;2014;1;39
150125;2015;1;34
150125;2016;1;30
150125;2017;0;47
150125;2018;0;43
150125;2019;1;42
150125;2020;0;53
150125;2021;0;47
150130;2012;13;1225
150130;2013;6;1062
150130;2014;5;1039
150130;2015;4;639
150130;2016;5;1278
150130;2017;5;1312
150130;2018;9;1440
150130;2019;12;1415
150130;2020;7;1198
150130;2021;8;1232
150140;2012;65;5934
150140;2013;74;6131
150140;2014;79;6504
150140;2015;97;5957
150140;2016;72;5658
150140;2017;76;5284
150140;2018;95;5590
150140;2019;90;5939
150140;2020;81;5495
150140;2021;66;5521
150145;2012;3;186
150145;2013;9;217
150145;2014;6;177
150145;2015;3;212
150145;2016;3;195
150145;2017;6;214
150145;2018;5;245
150145;2019;5;238
150145;2020;4;246
150145;2021;2;235
150150;2012;0;522
150150;2013;2;539
150150;2014;10;666
150150;2015;5;604
150150;2016;3;654
150150;2017;1;689
150150;2018;5;654
150150;2019;7;625
150150;2020;2;606
150150;2021;3;607
150157;2012;1;122
150157;2013;1;128
150157;2014;1;105
150157;2015;0;164
150157;2016;1;144
150157;2017;2;141
150157;2018;1;157
150157;2019;1;176
150157;2020;0;159
150157;2021;2;211
150160;2012;2;111
150160;2013;1;106
150160;2014;2;129
150160;2015;0;127
150160;2016;2;124
150160;2017;0;122
150160;2018;0;125
150160;2019;1;155
150160;2020;2;138
150160;2021;0;146
150170;2012;20;950
150170;2013;18;943
150170;2014;11;884
150170;2015;19;853
150170;2016;14;833
150170;2017;15;819
150170;2018;11;947
150170;2019;7;832
150170;2020;12;759
150170;2021;8;783
150172;2012;3;207
150172;2013;2;214
150172;2014;4;248
150172;2015;1;219
150172;2016;1;223
150172;2017;1;249
150172;2018;2;258
150172;2019;1;221
150172;2020;1;198
150172;2021;1;220
150175;2012;0;76
150175;2013;0;78
150175;2014;1;77
150175;2015;0;87
150175;2016;0;72
150175;2017;0;82
150175;2018;0;77
150175;2019;0;80
150175;2020;0;93
150175;2021;1;97
150178;2012;4;351
150178;2013;9;438
150178;2014;7;490
150178;2015;7;425
150178;2016;7;374
150178;2017;4;425
150178;2018;2;443
150178;2019;3;478
150178;2020;5;516
150178;2021;6;560
150180;2012;72;1082
150180;2013;52;1033
150180;2014;46;1004
150180;2015;58;964
150180;2016;43;914
150180;2017;36;944
150180;2018;42;981
150180;2019;18;921
150180;2020;24;929
150180;2021;24;975
150190;2012;7;258
150190;2013;4;263
150190;2014;4;279
150190;2015;0;272
150190;2016;3;327
150190;2017;2;311
150190;2018;3;309
150190;2019;2;275
150190;2020;0;267
150190;2021;2;296
150195;2012;4;167
150195;2013;6;126
150195;2014;0;137
150195;2015;1;142
150195;2016;2;142
150195;2017;2;145
150195;2018;1;150
150195;2019;3;139
150195;2020;1;118
150195;2021;0;163
150200;2012;3;142
150200;2013;3;135
150200;2014;5;143
150200;2015;5;159
150200;2016;5;164
150200;2017;3;125
150200;2018;0;143
150200;2019;5;146
150200;2020;8;237
150200;2021;3;198
150210;2012;21;1309
150210;2013;21;1387
150210;2014;12;1421
150210;2015;22;1413
150210;2016;12;1033
150210;2017;36;1482
150210;2018;50;1597
150210;2019;67;1437
150210;2020;73;1289
150210;2021;88;1325
150215;2012;3;379
150215;2013;6;483
150215;2014;11;573
150215;2015;6;581
150215;2016;4;744
150215;2017;6;723
150215;2018;6;725
150215;2019;2;336
150215;2020;3;454
150215;2021;8;783
150220;2012;16;283
150220;2013;15;329
150220;2014;9;398
150220;2015;5;416
150220;2016;9;446
150220;2017;5;433
150220;2018;4;478
150220;2019;3;480
150220;2020;2;453
150220;2021;3;531
150230;2012;11;388
150230;2013;7;366
150230;2014;13;388
150230;2015;16;387
150230;2016;11;403
150230;2017;7;438
150230;2018;4;450
150230;2019;1;478
150230;2020;2;505
150230;2021;6;544
150240;2012;9;614
150240;2013;12;722
150240;2014;12;830
150240;2015;6;887
150240;2016;14;960
150240;2017;9;1179
150240;2018;11;1294
150240;2019;22;1257
150240;2020;12;1129
150240;2021;11;1212
150250;2012;3;188
150250;2013;3;203
150250;2014;3;198
150250;2015;3;241
150250;2016;1;236
150250;2017;3;226
150250;2018;2;263
150250;2019;1;231
150250;2020;2;286
150250;2021;2;271
150260;2012;1;99
150260;2013;0;100
150260;2014;1;141
150260;2015;2;142
150260;2016;1;155
150260;2017;3;142
150260;2018;0;139
150260;2019;1;130
150260;2020;0;98
150260;2021;0;115
150270;2012;6;477
150270;2013;5;413
150270;2014;14;356
150270;2015;1;349
150270;2016;7;382
150270;2017;4;479
150270;2018;0;416
150270;2019;3;405
150270;2020;4;502
150270;2021;4;516
150275;2012;11;239
150275;2013;11;286
150275;2014;8;266
150275;2015;10;324
150275;2016;6;256
150275;2017;7;300
150275;2018;3;298
150275;2019;3;388
150275;2020;4;340
150275;2021;3;404
150276;2012;0;107
150276;2013;0;101
150276;2014;0;91
150276;2015;0;95
150276;2016;2;116
150276;2017;3;126
150276;2018;0;147
150276;2019;0;160
150276;2020;0;184
150276;2021;0;183
150277;2012;4;304
150277;2013;6;292
150277;2014;2;275
150277;2015;1;303
150277;2016;0;220
150277;2017;4;234
150277;2018;1;247
150277;2019;3;266
150277;2020;0;280
150277;2021;3;300
150280;2012;7;395
150280;2013;6;332
150280;2014;14;333
150280;2015;12;433
150280;2016;11;421
150280;2017;9;443
150280;2018;12;426
150280;2019;6;411
150280;2020;5;402
150280;2021;9;450
150285;2012;0;96
150285;2013;1;97
150285;2014;0;131
150285;2015;1;113
150285;2016;1;139
150285;2017;3;138
150285;2018;0;170
150285;2019;1;172
150285;2020;1;154
150285;2021;1;139
150290;2012;6;238
150290;2013;4;252
150290;2014;1;297
150290;2015;0;288
150290;2016;4;344
150290;2017;3;361
150290;2018;3;430
150290;2019;3;414
150290;2020;2;317
150290;2021;5;374
150293;2012;12;292
150293;2013;10;295
150293;2014;5;277
150293;2015;6;277
150293;2016;6;269
150293;2017;6;331
150293;2018;8;246
150293;2019;3;204
150293;2020;5;369
150293;2021;4;454
150295;2012;4;309
150295;2013;6;266
150295;2014;3;237
150295;2015;5;237
150295;2016;3;285
150295;2017;0;225
150295;2018;3;274
150295;2019;2;354
150295;2020;0;402
150295;2021;3;397
150300;2012;4;87
150300;2013;4;81
150300;2014;2;86
150300;2015;2;88
150300;2016;5;99
150300;2017;2;127
150300;2018;0;124
150300;2019;3;108
150300;2020;1;128
150300;2021;4;118
150304;2012;1;114
150304;2013;1;132
150304;2014;2;134
150304;2015;0;180
150304;2016;2;250
150304;2017;1;255
150304;2018;0;289
150304;2019;0;275
150304;2020;1;219
150304;2021;4;214
150307;2012;3;235
150307;2013;2;266
150307;2014;9;265
150307;2015;8;213
150307;2016;1;230
150307;2017;1;243
150307;2018;1;258
150307;2019;1;353
150307;2020;1;330
150307;2021;2;333
150309;2012;3;128
150309;2013;9;198
150309;2014;12;342
150309;2015;2;347
150309;2016;4;280
150309;2017;5;309
150309;2018;0;313
150309;2019;0;276
150309;2020;2;307
150309;2021;2;317
150310;2012;7;168
150310;2013;7;166
150310;2014;12;195
150310;2015;11;204
150310;2016;5;212
150310;2017;5;193
150310;2018;5;205
150310;2019;2;312
150310;2020;6;333
150310;2021;7;376
150320;2012;3;211
150320;2013;4;269
150320;2014;4;246
150320;2015;2;262
150320;2016;3;348
150320;2017;2;385
150320;2018;2;439
150320;2019;2;453
150320;2020;1;345
150320;2021;0;347
150330;2012;13;403
150330;2013;5;368
150330;2014;15;453
150330;2015;10;462
150330;2016;5;496
150330;2017;5;491
150330;2018;20;612
150330;2019;12;688
150330;2020;12;627
150330;2021;6;726
150340;2012;0;82
150340;2013;0;110
150340;2014;1;114
150340;2015;2;114
150340;2016;2;113
150340;2017;1;134
150340;2018;3;147
150340;2019;1;134
150340;2020;0;135
150340;2021;0;146
150345;2012;16;285
150345;2013;18;309
150345;2014;13;324
150345;2015;14;294
150345;2016;8;343
150345;2017;5;352
150345;2018;3;357
150345;2019;3;395
150345;2020;2;353
150345;2021;2;422
150350;2012;3;254
150350;2013;3;269
150350;2014;1;265
150350;2015;0;292
150350;2016;1;325
150350;2017;5;345
150350;2018;4;335
150350;2019;3;348
150350;2020;2;320
150350;2021;0;350
150360;2012;29;798
150360;2013;12;634
150360;2014;10;770
150360;2015;23;773
150360;2016;18;786
150360;2017;38;848
150360;2018;40;852
150360;2019;32;1054
150360;2020;12;1137
150360;2021;23;1381
150370;2012;6;255
150370;2013;6;285
150370;2014;2;344
150370;2015;7;351
150370;2016;2;349
150370;2017;1;307
150370;2018;5;385
150370;2019;7;454
150370;2020;4;490
150370;2021;3;434
150375;2012;4;118
150375;2013;4;101
150375;2014;2;113
150375;2015;3;221
150375;2016;1;208
150375;2017;2;238
150375;2018;0;259
150375;2019;1;252
150375;2020;3;251
150375;2021;2;264
150380;2012;13;225
150380;2013;10;236
150380;2014;7;260
150380;2015;10;274
150380;2016;2;225
150380;2017;5;210
150380;2018;4;236
150380;2019;4;214
150380;2020;1;222
150380;2021;4;211
150390;2012;29;585
150390;2013;32;719
150390;2014;8;740
150390;2015;10;712
150390;2016;14;619
150390;2017;8;585
150390;2018;4;561
150390;2019;8;554
150390;2020;11;554
150390;2021;11;495
150400;2012;7;250
150400;2013;4;266
150400;2014;8;269
150400;2015;10;280
150400;2016;6;263
150400;2017;3;275
150400;2018;5;291
150400;2019;15;352
150400;2020;13;350
150400;2021;18;338
150405;2012;5;259
150405;2013;3;242
150405;2014;3;261
150405;2015;2;224
150405;2016;5;287
150405;2017;1;285
150405;2018;6;387
150405;2019;1;381
150405;2020;1;382
150405;2021;3;377
150410;2012;0;89
150410;2013;0;71
150410;2014;0;88
150410;2015;0;72
150410;2016;1;84
150410;2017;0;76
150410;2018;0;84
150410;2019;1;102
150410;2020;1;79
150410;2021;1;85
150420;2012;30;1583
150420;2013;41;1625
150420;2014;20;1575
150420;2015;23;1513
150420;2016;24;1439
150420;2017;14;1423
150420;2018;19;1323
150420;2019;19;1448
150420;2020;18;1358
150420;2021;28;1449
150430;2012;1;221
150430;2013;2;248
150430;2014;1;235
150430;2015;2;234
150430;2016;2;277
150430;2017;1;278
150430;2018;4;316
150430;2019;2;293
150430;2020;1;310
150430;2021;1;343
150440;2012;1;177
150440;2013;2;219
150440;2014;2;225
150440;2015;1;224
150440;2016;1;227
150440;2017;3;244
150440;2018;2;236
150440;2019;2;246
150440;2020;1;236
150440;2021;2;242
150442;2012;7;704
150442;2013;4;765
150442;2014;8;915
150442;2015;11;942
150442;2016;10;920
150442;2017;6;935
150442;2018;11;822
150442;2019;12;933
150442;2020;11;907
150442;2021;6;937
150445;2012;7;166
150445;2013;6;139
150445;2014;3;157
150445;2015;2;169
150445;2016;3;156
150445;2017;4;258
150445;2018;1;229
150445;2019;3;265
150445;2020;0;250
150445;2021;1;220
150450;2012;5;246
150450;2013;14;254
150450;2014;7;269
150450;2015;8;306
150450;2016;4;259
150450;2017;3;278
150450;2018;8;318
150450;2019;5;354
150450;2020;6;324
150450;2021;15;380
150460;2012;1;184
150460;2013;1;177
150460;2014;2;156
150460;2015;2;156
150460;2016;3;134
150460;2017;0;163
150460;2018;5;178
150460;2019;3;162
150460;2020;3;158
150460;2021;4;172
150470;2012;14;447
150470;2013;14;482
150470;2014;18;578
150470;2015;15;509
150470;2016;20;517
150470;2017;20;541
150470;2018;12;611
150470;2019;10;590
150470;2020;9;876
150470;2021;12;947
150475;2014;2;130
150475;2015;2;119
150475;2016;4;183
150475;2017;4;196
150475;2018;6;242
150475;2019;4;285
150475;2020;3;234
150475;2021;1;237
150480;2012;33;556
150480;2013;17;570
150480;2014;28;647
150480;2015;24;579
150480;2016;12;563
150480;2017;12;493
150480;2018;12;462
150480;2019;4;434
150480;2020;9;431
150480;2021;2;440
150490;2012;9;288
150490;2013;10;337
150490;2014;13;401
150490;2015;5;380
150490;2016;8;395
150490;2017;9;394
150490;2018;14;449
150490;2019;14;490
150490;2020;31;492
150490;2021;21;552
150495;2012;5;184
150495;2013;3;183
150495;2014;3;208
150495;2015;20;240
150495;2016;13;264
150495;2017;4;202
150495;2018;3;206
150495;2019;3;232
150495;2020;3;272
150495;2021;5;279
150497;2012;2;144
150497;2013;1;161
150497;2014;3;156
150497;2015;1;162
150497;2016;3;174
150497;2017;1;163
150497;2018;3;166
150497;2019;0;173
150497;2020;2;185
150497;2021;0;156
150500;2012;4;104
150500;2013;1;76
150500;2014;1;124
150500;2015;0;103
150500;2016;1;127
150500;2017;0;116
150500;2018;0;112
150500;2019;2;112
150500;2020;0;99
150500;2021;0;109
150503;2012;4;222
150503;2013;2;318
150503;2014;5;380
150503;2015;2;383
150503;2016;5;371
150503;2017;1;381
150503;2018;5;385
150503;2019;6;374
150503;2020;2;378
150503;2021;6;419
150506;2012;3;203
150506;2013;15;281
150506;2014;5;249
150506;2015;1;264
150506;2016;10;272
150506;2017;3;294
150506;2018;7;400
150506;2019;7;371
150506;2020;2;367
150506;2021;6;542
150510;2012;9;219
150510;2013;5;214
150510;2014;5;291
150510;2015;8;306
150510;2016;7;475
150510;2017;8;578
150510;2018;1;532
150510;2019;4;633
150510;2020;1;667
150510;2021;6;658
150520;2012;15;283
150520;2013;15;277
150520;2014;6;293
150520;2015;5;295
150520;2016;11;242
150520;2017;16;312
150520;2018;11;339
150520;2019;12;338
150520;2020;12;338
150520;2021;21;352
150530;2012;35;699
150530;2013;28;682
150530;2014;29;711
150530;2015;24;627
150530;2016;21;682
150530;2017;22;686
150530;2018;18;707
150530;2019;20;709
150530;2020;31;862
150530;2021;17;998
150540;2012;9;159
150540;2013;3;169
150540;2014;5;179
150540;2015;6;186
150540;2016;3;133
150540;2017;0;175
150540;2018;2;238
150540;2019;0;249
150540;2020;1;233
150540;2021;1;199
150543;2012;4;349
150543;2013;1;375
150543;2014;0;359
150543;2015;0;352
150543;2016;3;411
150543;2017;3;459
150543;2018;5;497
150543;2019;11;445
150543;2020;9;413
150543;2021;11;443
150548;2012;3;203
150548;2013;4;218
150548;2014;4;247
150548;2015;4;275
150548;2016;1;266
150548;2017;1;274
150548;2018;1;338
150548;2019;3;411
150548;2020;3;387
150548;2021;1;450
150549;2012;0;64
150549;2013;1;86
150549;2014;0;66
150549;2015;0;75
150549;2016;0;76
150549;2017;0;86
150549;2018;1;91
150549;2019;1;90
150549;2020;0;100
150549;2021;0;96
150550;2012;13;1063
150550;2013;5;1163
150550;2014;12;1179
150550;2015;5;1078
150550;2016;8;1117
150550;2017;10;1124
150550;2018;14;1088
150550;2019;11;1139
150550;2020;9;1148
150550;2021;9;1098
150553;2012;29;1944
150553;2013;26;1998
150553;2014;21;2326
150553;2015;21;2257
150553;2016;19;2389
150553;2017;33;2762
150553;2018;29;2816
150553;2019;16;2665
150553;2020;21;2723
150553;2021;14;3050
150555;2012;3;88
150555;2013;0;89
150555;2014;2;86
150555;2015;0;92
150555;2016;2;84
150555;2017;1;87
150555;2018;0;103
150555;2019;1;108
150555;2020;0;112
150555;2021;4;108
150560;2012;0;64
150560;2013;0;63
150560;2014;2;83
150560;2015;1;65
150560;2016;0;66
150560;2017;0;72
150560;2018;0;55
150560;2019;0;55
150560;2020;0;50
150560;2021;0;59
150563;2012;1;114
150563;2013;2;103
150563;2014;1;123
150563;2015;3;112
150563;2016;0;110
150563;2017;1;133
150563;2018;1;136
150563;2019;0;139
150563;2020;1;145
150563;2021;1;153
150565;2012;2;135
150565;2013;4;143
150565;2014;3;179
150565;2015;0;137
150565;2016;1;133
150565;2017;3;148
150565;2018;1;131
150565;2019;3;156
150565;2020;1;155
150565;2021;1;176
150570;2012;0;213
150570;2013;0;242
150570;2014;1;243
150570;2015;3;233
