"ano","codmunres","locnasc_incompletos","locnasc_totais","tpnascassi_incompletos","tpnascassi_totais"
2021,"311080",0,8,0,8
2021,"311090",0,67,0,67
2021,"311100",0,46,0,46
2021,"311110",0,10,0,10
2021,"311115",0,19,0,19
2021,"311120",0,132,0,132
2021,"311130",0,46,0,46
2021,"311140",0,38,0,38
2021,"311150",0,53,0,53
2021,"311160",0,97,0,97
2021,"311170",0,15,0,15
2021,"311180",0,16,0,16
2021,"311190",0,12,0,12
2021,"311200",0,21,0,21
2021,"311205",0,24,0,24
2021,"311210",0,12,0,12
2021,"311220",0,8,0,8
2021,"311230",0,321,0,321
2021,"311240",0,32,0,32
2021,"311250",0,32,0,32
2021,"311260",0,21,0,21
2021,"311265",0,16,0,16
2021,"311270",0,142,0,142
2021,"311280",0,30,0,30
2021,"311290",0,46,0,46
2021,"311300",0,143,0,143
2021,"311310",0,7,0,7
2021,"311320",0,50,0,50
2021,"311330",0,119,0,119
2021,"311340",0,334,0,334
2021,"311350",0,39,0,39
2021,"311360",0,29,0,29
2021,"311370",0,116,0,116
2021,"311380",0,24,0,24
2021,"311390",0,48,0,48
2021,"311400",0,34,0,34
2021,"311410",0,50,0,50
2021,"311420",0,137,0,137
2021,"311430",0,90,0,90
2021,"311440",0,46,0,46
2021,"311450",0,55,0,55
2021,"311455",0,4,0,4
2021,"311460",0,24,0,24
2021,"311470",0,8,0,8
2021,"311480",0,6,0,6
2021,"311490",0,5,0,5
2021,"311500",0,3,0,3
2021,"311510",0,72,0,72
2021,"311520",0,4,0,4
2021,"311530",0,97,0,97
2021,"311535",0,27,2,27
2021,"311540",0,8,0,8
2021,"311545",0,77,0,77
2021,"311547",0,17,0,17
2021,"311550",0,63,0,63
2021,"311560",0,1,0,1
2021,"311570",0,20,0,20
2021,"311580",0,17,0,17
2021,"311590",0,17,0,17
2021,"311600",0,20,0,20
2021,"311610",0,48,2,48
2021,"311615",0,75,1,75
2021,"311620",0,17,0,17
2021,"311630",0,17,0,17
2021,"311640",0,2,0,2
2021,"311650",0,36,0,36
2021,"311660",0,94,0,94
2021,"311670",0,21,0,21
2021,"311680",0,64,0,64
2021,"311690",0,7,0,7
2021,"311700",0,24,0,24
2021,"311710",0,25,0,25
2021,"311720",0,4,0,4
2021,"311730",0,97,0,97
2021,"311740",0,4,0,4
2021,"311750",0,151,0,151
2021,"311760",0,22,0,22
2021,"311770",0,41,0,41
2021,"311780",0,35,0,35
2021,"311783",0,41,0,41
2021,"311787",0,24,0,24
2021,"311790",0,38,0,38
2021,"311800",0,248,0,248
2021,"311810",0,39,0,39
2021,"311820",0,14,0,14
2021,"311830",0,332,0,332
2021,"311840",0,74,0,74
2021,"311850",0,3,0,3
2021,"311860",0,4214,1,4214
2021,"311870",0,23,0,23
2021,"311880",0,171,0,171
2021,"311890",0,36,0,36
2021,"311900",0,12,0,12
2021,"311910",0,119,0,119
2021,"311920",0,32,0,32
2021,"311930",0,30,0,30
2021,"311940",0,507,0,507
2021,"311950",0,65,0,65
2021,"311960",0,16,0,16
2021,"311970",0,15,0,15
2021,"311980",0,6,0,6
2021,"311990",0,8,0,8
2021,"311995",0,14,0,14
2021,"312000",0,14,0,14
2021,"312010",0,40,0,40
2021,"312015",0,65,0,65
2021,"312020",0,37,0,37
2021,"312030",0,46,0,46
2021,"312040",0,11,0,11
2021,"312050",0,42,0,42
2021,"312060",0,23,0,23
2021,"312070",0,16,0,16
2021,"312080",0,17,0,17
2021,"312083",0,20,0,20
2021,"312087",0,40,0,40
2021,"312090",0,375,0,375
2021,"312100",0,46,0,46
2021,"312110",0,39,0,39
2021,"312120",0,32,0,32
2021,"312125",0,62,0,62
2021,"312130",0,13,0,13
2021,"312140",0,21,0,21
2021,"312150",0,3,0,3
2021,"312160",0,420,0,420
2021,"312170",0,18,0,18
2021,"312180",0,18,0,18
2021,"312190",0,15,0,15
2021,"312200",0,84,0,84
2021,"312210",0,19,0,19
2021,"312220",0,48,0,48
2021,"312230",0,1054,0,1054
2021,"312235",0,30,0,30
2021,"312240",0,30,2,30
2021,"312245",0,50,0,50
2021,"312247",0,19,0,19
2021,"312250",0,33,0,33
2021,"312260",0,37,0,37
2021,"312270",0,17,2,17
2021,"312280",0,14,0,14
2021,"312290",0,9,0,9
2021,"312300",0,19,0,19
2021,"312310",0,43,0,43
2021,"312320",0,39,0,39
2021,"312330",0,7,0,7
2021,"312340",0,3,0,3
2021,"312350",0,4,0,4
2021,"312352",0,62,0,62
2021,"312360",0,63,0,63
2021,"312370",0,61,0,61
2021,"312380",0,41,0,41
2021,"312385",0,22,0,22
2021,"312390",0,59,1,59
2021,"312400",0,50,0,50
2021,"312410",0,572,2,572
2021,"312420",0,58,0,58
2021,"312430",0,146,0,146
2021,"312440",0,48,0,48
2021,"312450",0,25,0,25
2021,"312460",0,2,0,2
2021,"312470",0,6,0,6
2021,"312480",0,16,0,16
2021,"312490",0,20,0,20
2021,"312500",0,15,0,15
2021,"312510",0,106,0,106
2021,"312520",0,8,0,8
2021,"312530",0,5,0,5
2021,"312540",0,48,0,48
2021,"312550",0,12,0,12
2021,"312560",0,54,0,54
2021,"312570",0,65,0,65
2021,"312580",0,14,0,14
2021,"312590",0,43,0,43
2021,"312595",0,48,0,48
2021,"312600",0,37,0,37
2021,"312610",0,271,0,271
2021,"312620",0,40,2,40
2021,"312630",0,24,0,24
2021,"312640",0,23,0,23
2021,"312650",0,42,0,42
2021,"312660",0,16,0,16
2021,"312670",0,101,0,101
2021,"312675",0,13,0,13
2021,"312680",0,58,0,58
2021,"312690",0,60,0,60
2021,"312695",0,22,0,22
2021,"312700",0,37,0,37
2021,"312705",0,31,0,31
2021,"312707",0,32,0,32
2021,"312710",0,208,0,208
2021,"312720",0,28,0,28
2021,"312730",0,35,0,35
2021,"312733",0,22,0,22
2021,"312735",0,18,0,18
2021,"312737",0,12,0,12
2021,"312738",0,7,0,7
2021,"312740",0,19,0,19
2021,"312750",0,32,0,32
2021,"312760",0,90,0,90
2021,"312770",0,1408,0,1408
2021,"312780",0,76,1,76
2021,"312790",0,1,0,1
2021,"312800",0,224,0,224
2021,"312810",0,50,0,50
2021,"312820",0,31,0,31
2021,"312825",0,27,0,27
2021,"312830",0,12,0,12
2021,"312840",0,24,0,24
2021,"312850",0,22,0,22
2021,"312860",0,24,0,24
2021,"312870",0,82,0,82
2021,"312880",0,11,0,11
2021,"312890",0,53,0,53
2021,"312900",0,9,0,9
2021,"312910",0,5,0,5
2021,"312920",0,24,0,24
2021,"312930",0,74,0,74
2021,"312940",0,20,0,20
2021,"312950",0,83,0,83
2021,"312960",0,36,0,36
2021,"312965",0,37,0,37
2021,"312970",0,61,0,61
2021,"312980",0,1374,1,1374
2021,"312990",0,7,0,7
2021,"313000",0,8,0,8
2021,"313005",0,67,0,67
2021,"313010",0,345,0,345
2021,"313020",0,56,0,56
2021,"313030",0,21,0,21
2021,"313040",0,27,0,27
2021,"313050",0,39,0,39
2021,"313055",0,33,0,33
2021,"313060",0,16,0,16
2021,"313065",0,17,0,17
2021,"313070",0,26,0,26
2021,"313080",0,9,0,9
2021,"313090",0,78,0,78
2021,"313100",0,34,0,34
2021,"313110",0,27,0,27
2021,"313115",0,148,0,148
2021,"313120",0,42,0,42
2021,"313130",0,1301,0,1301
2021,"313140",0,11,0,11
2021,"313150",0,32,0,32
2021,"313160",0,22,0,22
2021,"313170",0,507,0,507
2021,"313180",0,23,0,23
2021,"313190",0,197,0,197
2021,"313200",0,17,0,17
2021,"313210",0,166,0,166
2021,"313220",0,38,0,38
2021,"313230",0,129,1,129
2021,"313240",0,384,0,384
2021,"313250",0,196,0,196
2021,"313260",0,5,0,5
2021,"313270",0,112,1,112
2021,"313280",0,9,0,9
2021,"313290",0,62,1,62
2021,"313300",0,36,0,36
2021,"313310",0,36,0,36
2021,"313320",0,49,0,49
2021,"313330",0,139,0,139
2021,"313340",0,19,1,19
2021,"313350",0,42,0,42
2021,"313360",0,25,0,25
2021,"313370",0,54,0,54
2021,"313375",0,79,0,79
2021,"313380",0,465,3,465
2021,"313390",0,9,0,9
2021,"313400",0,74,2,74
2021,"313410",0,12,0,12
2021,"313420",0,261,0,261
2021,"313430",0,29,0,29
2021,"313440",0,45,0,45
2021,"313450",0,24,0,24
2021,"313460",0,133,2,133
2021,"313470",0,48,0,48
2021,"313480",0,46,0,46
2021,"313490",0,52,0,52
2021,"313500",0,13,0,13
2021,"313505",0,329,0,329
2021,"313507",0,32,0,32
2021,"313510",0,568,0,568
2021,"313520",0,568,0,568
2021,"313530",0,7,0,7
2021,"313535",0,48,0,48
2021,"313540",0,21,0,21
2021,"313545",0,43,0,43
2021,"313550",0,49,0,49
2021,"313560",0,33,0,33
2021,"313570",0,33,0,33
2021,"313580",0,151,0,151
2021,"313590",0,23,0,23
2021,"313600",0,116,0,116
2021,"313610",0,19,0,19
2021,"313620",0,304,1,304
2021,"313630",0,172,0,172
2021,"313640",0,24,0,24
2021,"313650",0,62,0,62
2021,"313652",0,15,11,15
2021,"313655",0,26,0,26
2021,"313657",0,35,1,35
2021,"313660",0,43,0,43
2021,"313665",0,195,0,195
2021,"313670",0,2454,0,2454
2021,"313680",0,27,0,27
2021,"313690",0,11,0,11
2021,"313695",0,39,0,39
2021,"313700",0,101,0,101
2021,"313710",0,24,0,24
2021,"313720",0,143,0,143
2021,"313730",0,26,0,26
2021,"313740",0,29,0,29
2021,"313750",0,81,0,81
2021,"313753",0,37,0,37
2021,"313760",0,401,4,401
2021,"313770",0,72,0,72
2021,"313780",0,51,0,51
2021,"313790",0,6,0,6
2021,"313800",0,8,0,8
2021,"313810",0,37,0,37
2021,"313820",0,484,0,484
2021,"313830",0,12,0,12
2021,"313835",0,24,18,24
2021,"313840",0,158,0,158
2021,"313850",0,12,0,12
2021,"313860",0,89,0,89
2021,"313862",0,7,0,7
2021,"313865",0,59,0,59
2021,"313867",0,20,0,20
2021,"313868",0,47,0,47
2021,"313870",0,13,0,13
2021,"313880",0,68,0,68
2021,"313890",0,36,0,36
2021,"313900",0,128,0,128
2021,"313910",0,11,0,11
2021,"313920",0,54,0,54
2021,"313925",0,19,0,19
2021,"313930",0,154,0,154
2021,"313940",0,445,0,445
2021,"313950",0,78,0,78
2021,"313960",0,79,0,79
2021,"313970",0,36,0,36
2021,"313980",0,77,1,77
2021,"313990",0,64,0,64
2021,"314000",0,329,0,329
2021,"314010",0,31,0,31
2021,"314015",0,116,0,116
2021,"314020",0,16,0,16
2021,"314030",0,20,0,20
2021,"314040",0,10,0,10
2021,"314050",0,49,0,49
2021,"314053",0,57,0,57
2021,"314055",0,59,1,59
2021,"314060",0,36,0,36
2021,"314070",0,232,0,232
2021,"314080",0,69,0,69
2021,"314085",0,76,0,76
2021,"314090",0,98,0,98
2021,"314100",0,61,0,61
2021,"314110",0,143,0,143
2021,"314120",0,5,0,5
2021,"314130",0,8,0,8
2021,"314140",0,153,0,153
2021,"314150",0,26,0,26
2021,"314160",0,24,0,24
2021,"314170",0,32,0,32
2021,"314180",0,163,0,163
2021,"314190",0,3,0,3
2021,"314200",0,89,0,89
2021,"314210",0,27,1,27
2021,"314220",0,23,10,23
2021,"314225",0,32,1,32
2021,"314230",0,35,0,35
2021,"314240",0,41,0,41
2021,"314250",0,11,0,11
2021,"314260",0,21,0,21
2021,"314270",0,112,0,112
2021,"314280",0,40,0,40
2021,"314290",0,67,0,67
2021,"314300",0,20,0,20
2021,"314310",0,111,0,111
2021,"314315",0,42,0,42
2021,"314320",0,95,0,95
2021,"314330",0,2989,0,2989
2021,"314340",0,52,0,52
2021,"314345",0,34,0,34
2021,"314350",0,46,0,46
2021,"314360",0,11,0,11
2021,"314370",0,10,0,10
2021,"314380",0,24,0,24
2021,"314390",0,367,0,367
2021,"314400",0,94,0,94
2021,"314410",0,31,1,31
2021,"314420",0,5,0,5
2021,"314430",0,196,1,196
2021,"314435",0,64,0,64
2021,"314437",0,18,0,18
2021,"314440",0,9,1,9
2021,"314450",0,22,0,22
2021,"314460",0,85,0,85
2021,"314465",0,43,0,43
2021,"314467",0,4,0,4
2021,"314470",0,64,0,64
2021,"314480",0,646,0,646
2021,"314490",0,11,0,11
2021,"314500",0,45,0,45
2021,"314505",0,63,0,63
2021,"314510",0,41,0,41
2021,"314520",0,817,0,817
2021,"314530",0,176,0,176
2021,"314535",0,87,0,87
2021,"314537",0,35,0,35
2021,"314540",0,13,0,13
2021,"314545",0,24,0,24
2021,"314550",0,18,0,18
2021,"314560",0,122,0,122
2021,"314570",0,5,0,5
2021,"314580",0,8,0,8
2021,"314585",0,24,0,24
2021,"314587",0,32,0,32
2021,"314590",0,139,0,139
2021,"314600",0,74,0,74
2021,"314610",0,333,2,333
2021,"314620",0,70,0,70
2021,"314625",0,32,0,32
2021,"314630",0,124,0,124
2021,"314640",0,6,0,6
2021,"314650",0,12,0,12
2021,"314655",0,36,0,36
2021,"314660",0,6,1,6
2021,"314670",0,13,0,13
2021,"314675",0,45,0,45
2021,"314690",0,99,1,99
2021,"314700",0,406,0,406
2021,"314710",0,476,0,476
2021,"314720",0,77,0,77
2021,"314730",0,59,0,59
2021,"314740",0,156,0,156
2021,"314750",0,7,0,7
2021,"314760",0,45,0,45
2021,"314770",0,21,0,21
2021,"314780",0,7,0,7
2021,"314790",0,764,0,764
2021,"314795",0,26,0,26
2021,"314800",0,554,0,554
2021,"314810",0,356,0,356
2021,"314820",0,23,0,23
2021,"314830",0,35,0,35
2021,"314840",0,17,0,17
2021,"314850",0,55,0,55
2021,"314860",0,95,0,95
2021,"314870",0,140,1,140
2021,"314875",0,29,0,29
2021,"314880",0,9,0,9
2021,"314890",0,11,0,11
2021,"314900",0,8,0,8
2021,"314910",0,50,0,50
2021,"314915",0,58,0,58
2021,"314920",0,7,0,7
2021,"314930",0,208,0,208
2021,"314940",0,8,0,8
2021,"314950",0,9,0,9
2021,"314960",0,18,0,18
2021,"314970",0,93,0,93
2021,"314980",0,79,0,79
2021,"314990",0,33,0,33
2021,"314995",0,42,0,42
2021,"315000",0,15,0,15
2021,"315010",0,7,0,7
2021,"315015",0,49,0,49
2021,"315020",0,31,0,31
2021,"315030",0,19,0,19
2021,"315040",0,22,0,22
2021,"315050",0,21,0,21
2021,"315053",0,23,0,23
2021,"315057",0,57,0,57
2021,"315060",0,13,0,13
2021,"315070",0,23,0,23
2021,"315080",0,46,0,46
2021,"315090",0,24,0,24
2021,"315100",0,35,0,35
2021,"315110",0,11,1,11
2021,"315120",0,290,0,290
2021,"315130",0,25,0,25
2021,"315140",0,60,0,60
2021,"315150",0,102,0,102
2021,"315160",0,41,0,41
2021,"315170",0,31,1,31
2021,"315180",0,614,0,614
2021,"315190",0,14,0,14
2021,"315200",0,245,0,245
2021,"315210",0,254,0,254
2021,"315213",0,37,0,37
2021,"315217",0,89,0,89
2021,"315220",0,201,0,201
2021,"315230",0,45,0,45
2021,"315240",0,106,0,106
2021,"315250",0,701,0,701
2021,"315260",0,19,0,19
2021,"315270",0,19,0,19
2021,"315280",0,21,0,21
2021,"315290",0,27,0,27
2021,"315300",0,11,0,11
2021,"315310",0,15,0,15
2021,"315320",0,14,0,14
2021,"315330",0,26,0,26
2021,"315340",0,93,0,93
2021,"315350",0,24,0,24
2021,"315360",0,63,0,63
2021,"315370",0,10,0,10
2021,"315380",0,5,0,5
2021,"315390",0,83,0,83
2021,"315400",0,43,0,43
2021,"315410",0,16,0,16
2021,"315415",0,36,0,36
2021,"315420",0,45,0,45
2021,"315430",0,45,0,45
2021,"315440",0,15,0,15
2021,"315445",0,45,0,45
2021,"315450",0,55,0,55
2021,"315460",0,2708,0,2708
2021,"315470",0,11,0,11
2021,"315480",0,52,0,52
2021,"315490",0,48,0,48
2021,"315500",0,7,0,7
2021,"315510",0,30,0,30
2021,"315520",0,11,0,11
2021,"315530",0,22,0,22
2021,"315540",0,42,0,42
2021,"315550",0,61,0,61
2021,"315560",0,157,0,157
2021,"315570",0,48,0,48
2021,"315580",0,72,1,72
2021,"315590",0,28,0,28
2021,"315600",0,59,0,59
2021,"315610",0,9,0,9
2021,"315620",0,8,0,8
2021,"315630",0,25,0,25
2021,"315640",0,8,0,8
2021,"315645",0,15,0,15
2021,"315650",0,27,0,27
2021,"315660",0,44,0,44
2021,"315670",0,897,0,897
2021,"315680",0,94,3,94
2021,"315690",0,82,0,82
2021,"315700",0,197,0,197
2021,"315710",0,37,0,37
2021,"315720",0,152,1,152
2021,"315725",0,29,0,29
2021,"315727",0,9,0,9
2021,"315730",0,5,0,5
2021,"315733",0,25,0,25
2021,"315737",0,25,0,25
2021,"315740",0,24,0,24
2021,"315750",0,32,0,32
2021,"315760",0,8,1,8
2021,"315765",0,74,0,74
2021,"315770",0,90,3,90
2021,"315780",0,1761,0,1761
2021,"315790",0,91,0,91
2021,"315800",0,74,1,74
2021,"315810",0,20,0,20
2021,"315820",0,62,0,62
2021,"315830",0,20,0,20
2021,"315840",0,9,0,9
2021,"315850",0,33,0,33
2021,"315860",0,20,0,20
2021,"315870",0,6,0,6
2021,"315880",0,8,0,8
2021,"315890",0,44,0,44
2021,"315895",0,330,0,330
2021,"315900",0,35,0,35
2021,"315910",0,6,0,6
2021,"315920",0,12,0,12
2021,"315930",0,19,1,19
2021,"315935",0,41,0,41
2021,"315940",0,13,0,13
2021,"315950",0,24,0,24
2021,"315960",0,135,0,135
2021,"315970",0,18,0,18
2021,"315980",0,28,0,28
2021,"315990",0,41,0,41
2021,"316000",0,9,0,9
2021,"316010",0,20,0,20
2021,"316020",0,29,0,29
2021,"316030",0,63,0,63
2021,"316040",0,39,0,39
2021,"316045",0,34,0,34
2021,"316050",0,13,0,13
2021,"316060",0,9,0,9
2021,"316070",0,134,0,134
2021,"316080",0,35,0,35
2021,"316090",0,17,0,17
2021,"316095",0,29,0,29
2021,"316100",0,63,0,63
2021,"316105",0,15,0,15
2021,"316110",0,424,0,424
2021,"316120",0,13,0,13
2021,"316130",0,6,1,6
2021,"316140",0,6,0,6
2021,"316150",0,25,1,25
2021,"316160",0,21,0,21
2021,"316165",0,11,0,11
2021,"316170",0,17,0,17
2021,"316180",0,69,0,69
2021,"316190",0,63,1,63
2021,"316200",0,133,0,133
2021,"316210",0,219,0,219
2021,"316220",0,45,0,45
2021,"316225",0,37,0,37
2021,"316230",0,8,0,8
2021,"316240",0,160,0,160
2021,"316245",0,184,0,184
2021,"316250",0,264,0,264
2021,"316255",0,35,0,35
2021,"316257",0,12,0,12
2021,"316260",0,44,0,44
2021,"316265",0,18,0,18
2021,"316270",0,107,0,107
2021,"316280",0,72,0,72
2021,"316290",0,94,0,94
2021,"316292",0,257,0,257
2021,"316294",0,47,0,47
2021,"316295",0,155,0,155
2021,"316300",0,40,0,40
2021,"316310",0,24,0,24
2021,"316320",0,16,0,16
2021,"316330",0,13,0,13
2021,"316340",0,16,0,16
2021,"316350",0,43,0,43
2021,"316360",0,10,0,10
2021,"316370",0,197,0,197
2021,"316380",0,32,0,32
2021,"316390",0,13,0,13
2021,"316400",0,10,0,10
2021,"316410",0,22,0,22
2021,"316420",0,57,0,57
2021,"316430",0,29,0,29
2021,"316440",0,37,0,37
2021,"316443",0,6,0,6
2021,"316447",0,28,0,28
2021,"316450",0,41,0,41
2021,"316460",0,83,0,83
2021,"316470",0,385,0,385
2021,"316480",0,8,0,8
2021,"316490",0,6,0,6
2021,"316500",0,39,22,39
2021,"316510",0,51,1,51
2021,"316520",0,26,0,26
2021,"316530",0,9,0,9
2021,"316540",0,22,0,22
2021,"316550",0,28,0,28
2021,"316553",0,245,0,245
2021,"316555",0,91,0,91
2021,"316556",0,3,0,3
2021,"316557",0,33,0,33
2021,"316560",0,11,0,11
2021,"316570",0,14,0,14
2021,"316580",0,8,0,8
2021,"316590",0,18,0,18
2021,"316600",0,11,0,11
2021,"316610",0,18,0,18
2021,"316620",0,34,0,34
2021,"316630",0,29,0,29
2021,"316640",0,2,0,2
2021,"316650",0,43,0,43
2021,"316660",0,1,0,1
2021,"316670",0,63,0,63
2021,"316680",0,88,0,88
2021,"316690",0,40,0,40
2021,"316695",0,17,1,17
2021,"316700",0,6,0,6
2021,"316710",0,144,0,144
2021,"316720",0,1230,0,1230
2021,"316730",0,12,0,12
2021,"316740",0,17,0,17
2021,"316750",0,13,0,13
2021,"316760",0,89,0,89
2021,"316770",0,31,0,31
2021,"316780",0,14,0,14
2021,"316790",0,15,0,15
2021,"316800",0,148,0,148
2021,"316805",0,4,0,4
2021,"316810",0,9,0,9
2021,"316820",0,5,1,5
2021,"316830",0,21,0,21
2021,"316840",0,50,0,50
2021,"316850",0,35,0,35
2021,"316860",0,856,1,856
2021,"316870",0,358,0,358
2021,"316880",0,30,0,30
2021,"316890",0,35,0,35
2021,"316900",0,22,0,22
2021,"316905",0,7,0,7
2021,"316910",0,16,1,16
2021,"316920",0,12,0,12
2021,"316930",0,324,0,324
2021,"316935",0,118,0,118
2021,"316940",0,167,0,167
2021,"316950",0,31,0,31
2021,"316960",0,81,1,81
2021,"316970",0,116,95,116
2021,"316980",0,27,1,27
2021,"316990",0,216,0,216
2021,"317000",0,105,0,105
2021,"317005",0,33,0,33
2021,"317010",0,1370,0,1370
2021,"317020",0,2632,0,2632
2021,"317030",0,22,0,22
2021,"317040",0,190,0,190
2021,"317043",0,4,0,4
2021,"317047",0,6,0,6
2021,"317050",0,54,0,54
2021,"317052",0,77,0,77
2021,"317057",0,20,0,20
2021,"317060",0,2,0,2
2021,"317065",0,24,0,24
2021,"317070",0,328,0,328
2021,"317075",0,39,0,39
2021,"317080",0,157,0,157
2021,"317090",0,189,0,189
2021,"317100",0,69,0,69
2021,"317103",0,84,0,84
2021,"317107",0,32,26,32
2021,"317110",0,16,0,16
2021,"317115",0,13,1,13
2021,"317120",0,972,15,972
2021,"317130",0,342,1,342
2021,"317140",0,10,0,10
2021,"317150",0,16,0,16
2021,"317160",0,73,0,73
2021,"317170",0,20,0,20
2021,"317180",0,65,0,65
2021,"317190",0,21,0,21
2021,"317200",0,90,5,90
2021,"317210",0,11,0,11
2021,"317220",0,12,0,12
2021,"320000",0,1,0,1
2021,"320010",0,156,0,156
2021,"320013",0,38,0,38
2021,"320016",0,54,0,54
2021,"320020",0,98,0,98
2021,"320030",0,44,0,44
2021,"320035",0,43,0,43
2021,"320040",0,136,0,136
2021,"320050",0,21,0,21
2021,"320060",0,602,0,602
2021,"320070",0,58,0,58
2021,"320080",0,112,0,112
2021,"320090",0,221,0,221
2021,"320100",0,71,0,71
2021,"320110",0,28,0,28
2021,"320115",0,62,0,62
2021,"320120",0,937,6,937
2021,"320130",0,2462,0,2462
2021,"320140",0,101,0,101
2021,"320150",0,529,0,529
2021,"320160",0,167,0,167
2021,"320170",0,47,0,47
2021,"320180",0,28,0,28
2021,"320190",0,155,0,155
2021,"320200",0,19,0,19
2021,"320210",0,111,0,111
2021,"320220",0,104,0,104
2021,"320225",0,49,0,49
2021,"320230",0,203,0,203
2021,"320240",0,727,1,727
2021,"320245",0,123,0,123
2021,"320250",0,62,0,62
2021,"320255",0,54,0,54
2021,"320260",0,32,0,32
2021,"320265",0,52,0,52
2021,"320270",0,41,0,41
2021,"320280",0,167,1,167
2021,"320290",0,29,0,29
2021,"320300",0,133,1,133
2021,"320305",0,182,0,182
2021,"320310",0,66,0,66
2021,"320313",0,53,0,53
2021,"320316",0,29,0,29
2021,"320320",0,1002,0,1002
2021,"320330",0,61,0,61
2021,"320332",0,152,0,152
2021,"320334",0,91,2,91
2021,"320335",0,40,0,40
2021,"320340",0,69,0,69
2021,"320350",0,127,0,127
2021,"320360",0,36,0,36
2021,"320370",0,75,0,75
2021,"320380",0,61,1,61
2021,"320390",0,247,0,247
2021,"320400",0,85,0,85
2021,"320405",0,178,0,178
2021,"320410",0,175,0,175
2021,"320420",0,119,0,119
2021,"320425",0,38,0,38
2021,"320430",0,81,0,81
2021,"320435",0,121,0,121
2021,"320440",0,26,1,26
2021,"320450",0,43,0,43
2021,"320455",0,193,1,193
2021,"320460",0,102,0,102
2021,"320465",0,32,0,32
2021,"320470",0,148,0,148
2021,"320480",0,46,0,46
2021,"320490",0,717,1,717
2021,"320495",0,45,0,45
2021,"320500",0,3362,0,3362
2021,"320501",0,193,1,193
2021,"320503",0,103,0,103
2021,"320506",0,95,0,95
2021,"320510",0,471,0,471
2021,"320515",0,41,0,41
2021,"320517",0,81,0,81
2021,"320520",0,2434,3,2434
2021,"320530",0,1571,0,1571
2021,"330000",0,9,0,9
2021,"330010",0,923,2,923
2021,"330015",0,5,0,5
2021,"330020",0,676,2,676
2021,"330022",0,52,0,52
2021,"330023",0,148,0,148
2021,"330025",0,88,0,88
2021,"330030",0,244,1,244
2021,"330040",0,569,0,569
2021,"330045",0,2922,3,2922
2021,"330050",0,24,1,24
2021,"330060",0,57,0,57
2021,"330070",0,891,1,891
2021,"330080",0,124,2,124
2021,"330090",0,6,0,6
2021,"330093",0,22,0,22
2021,"330095",0,54,0,54
2021,"330100",0,2461,2,2461
2021,"330110",0,20,0,20
2021,"330115",0,26,0,26
2021,"330120",0,22,1,22
2021,"330130",0,82,0,82
2021,"330140",0,58,1,58
2021,"330150",0,20,0,20
2021,"330160",0,9,3,9
2021,"330170",0,5668,0,5668
2021,"330180",0,22,0,22
2021,"330185",0,198,1,198
2021,"330187",0,138,0,138
2021,"330190",0,1039,0,1039
2021,"330200",0,717,1,717
2021,"330205",0,3,0,3
2021,"330210",0,14,0,14
2021,"330220",0,138,1,138
2021,"330225",0,76,0,76
2021,"330227",0,608,0,608
2021,"330230",0,8,0,8
2021,"330240",0,1038,3,1038
2021,"330245",0,5,0,5
2021,"330250",0,1634,0,1634
2021,"330260",0,145,0,145
2021,"330270",0,643,2,643
2021,"330280",0,36,0,36
2021,"330285",0,1007,0,1007
2021,"330290",0,76,0,76
2021,"330300",0,34,0,34
2021,"330310",0,9,0,9
2021,"330320",0,591,0,591
2021,"330330",0,2050,0,2050
2021,"330340",0,583,0,583
2021,"330350",0,4918,4,4918
2021,"330360",0,123,0,123
2021,"330370",0,184,0,184
2021,"330380",0,230,4,230
2021,"330385",0,82,0,82
2021,"330390",0,1256,0,1256
2021,"330395",0,89,0,89
2021,"330400",0,129,0,129
2021,"330410",0,11,0,11
2021,"330411",0,48,1,48
2021,"330412",0,37,0,37
2021,"330414",0,1041,2,1041
2021,"330415",0,80,0,80
2021,"330420",0,383,1,383
2021,"330430",0,130,0,130
2021,"330440",0,57,0,57
2021,"330450",0,61,0,61
2021,"330452",0,602,1,602
2021,"330455",0,33246,33,33246
2021,"330460",0,5,0,5
2021,"330470",0,11,0,11
2021,"330475",0,222,1,222
2021,"330480",0,35,0,35
2021,"330490",0,3297,1,3297
2021,"330500",0,150,0,150
2021,"330510",0,2524,3,2524
2021,"330513",0,4,0,4
2021,"330515",0,72,0,72
2021,"330520",0,525,1,525
2021,"330530",0,6,0,6
2021,"330540",0,50,0,50
2021,"330550",0,506,1,506
2021,"330555",0,409,0,409
2021,"330560",0,53,0,53
2021,"330570",0,15,0,15
2021,"330575",0,95,0,95
2021,"330580",0,726,0,726
2021,"330590",0,7,0,7
2021,"330600",0,448,0,448
2021,"330610",0,399,1,399
2021,"330615",0,11,0,11
2021,"330620",0,101,1,101
2021,"330630",0,874,1,874
2021,"350000",0,2,0,2
2021,"350010",0,53,0,53
2021,"350020",0,7,0,7
2021,"350030",0,119,0,119
2021,"350040",0,19,0,19
2021,"350050",0,51,0,51
2021,"350055",0,32,0,32
2021,"350060",0,10,0,10
2021,"350070",0,176,0,176
2021,"350075",0,31,0,31
2021,"350080",0,17,0,17
2021,"350090",0,5,0,5
2021,"350100",0,82,0,82
2021,"350110",0,4,0,4
2021,"350115",0,75,1,75
2021,"350120",0,4,0,4
