"codmunres","ano","faixa_de_peso","evitaveis_neonatal_outros","evitaveis_neonatal_recem_nascido","evitaveis_neonatal_mulher_gestacao","evitaveis_neonatal_parto","evitaveis_neonatal_tratamento","evitaveis_neonatal_saude","evitaveis_neonatal_mal_definidas","evitaveis_neonatal_imunoprevencao","obitos_neonatais_totais"
"520080",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520082",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520082",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520085",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520085",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520090",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520090",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520110",2022,"> 1000 g",2,2,5,0,0,0,0,0,9
"520110",2022,"> 1500 g",7,2,3,3,1,1,0,0,17
"520110",2022,"outros",1,2,19,2,0,0,0,0,24
"520110",2023,"> 1500 g",5,3,1,2,0,0,5,0,16
"520110",2023,"outros",2,6,9,4,0,0,2,0,23
"520110",2023,"> 1000 g",0,1,3,0,0,0,0,0,4
"520120",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520120",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520130",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"520130",2022,"outros",1,0,0,0,0,0,0,0,1
"520130",2023,"outros",0,1,1,0,0,0,0,0,2
"520130",2023,"> 1500 g",0,0,0,1,0,0,0,0,1
"520140",2022,"> 1500 g",12,3,5,5,0,0,1,0,26
"520140",2022,"outros",3,4,22,5,0,0,1,0,35
"520140",2022,"> 1000 g",3,3,6,4,0,0,0,0,16
"520140",2023,"> 1500 g",8,5,4,7,0,0,2,0,26
"520140",2023,"outros",0,6,22,2,0,0,2,0,32
"520140",2023,"> 1000 g",0,1,2,0,0,0,0,0,3
"520145",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520145",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520150",2022,"outros",0,0,1,0,0,0,0,0,1
"520150",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"520160",2023,"outros",0,0,1,0,0,0,0,0,1
"520160",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520170",2022,"outros",0,0,4,0,0,0,0,0,4
"520170",2023,"> 1500 g",0,0,1,0,0,1,0,0,2
"520180",2022,"> 1500 g",0,1,0,0,0,0,0,0,1
"520180",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520215",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"520215",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520235",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520235",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520250",2022,"outros",0,2,1,0,0,0,0,0,3
"520250",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"520250",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520260",2022,"outros",0,0,1,0,0,0,0,0,1
"520260",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520280",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520280",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520310",2023,"> 1500 g",0,0,0,1,0,0,0,0,1
"520310",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520320",2022,"> 1500 g",0,0,0,0,0,0,1,0,1
"520320",2022,"> 1000 g",0,1,0,0,0,0,0,0,1
"520320",2022,"outros",0,1,0,0,0,0,0,0,1
"520320",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520330",2022,"> 1500 g",2,0,1,0,0,0,0,0,3
"520330",2022,"outros",0,1,2,0,0,0,0,0,3
"520330",2022,"> 1000 g",0,0,0,1,0,0,0,0,1
"520330",2023,"> 1500 g",2,1,0,0,0,0,1,0,4
"520330",2023,"outros",0,0,1,0,0,0,0,0,1
"520340",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"520340",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"520350",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"520350",2022,"outros",0,1,0,0,0,0,0,0,1
"520350",2023,"> 1500 g",0,0,1,0,0,0,0,0,1
"520355",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520355",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520357",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"520357",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"520357",2023,"outros",0,0,0,1,0,0,0,0,1
"520360",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520360",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520380",2022,"outros",0,0,1,1,0,0,0,0,2
"520380",2022,"> 1500 g",0,0,0,0,0,1,0,0,1
"520380",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"520390",2022,"outros",1,0,1,0,0,0,0,0,2
"520390",2022,"> 1500 g",0,1,0,0,0,0,0,0,1
"520390",2023,"> 1500 g",0,1,0,0,0,0,0,0,1
"520393",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520393",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520396",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520396",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520400",2022,"outros",1,0,2,0,0,0,0,0,3
"520400",2022,"> 1500 g",0,1,0,0,0,0,0,0,1
"520400",2023,"outros",0,1,0,0,0,0,0,0,1
"520410",2022,"outros",0,0,1,0,0,0,0,0,1
"520410",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520420",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520420",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520425",2023,"outros",0,0,1,0,0,0,0,0,1
"520425",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"520425",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520430",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520430",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520440",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"520440",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520450",2022,"outros",0,1,1,1,0,0,0,0,3
"520450",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"520450",2022,"> 1000 g",0,1,0,2,0,0,0,0,3
"520450",2023,"> 1500 g",2,0,1,2,0,0,0,0,5
"520450",2023,"outros",0,0,1,3,0,0,0,0,4
"520450",2023,"> 1000 g",0,1,0,1,0,0,0,0,2
"520455",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520455",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520460",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520460",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520465",2023,"> 1500 g",0,1,0,0,0,0,0,0,1
"520465",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520470",2022,"outros",1,0,1,0,0,0,0,0,2
"520470",2023,"outros",0,0,1,0,0,0,0,0,1
"520480",2022,"outros",0,0,1,0,0,0,0,0,1
"520480",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520485",2022,"outros",0,0,1,0,0,0,0,0,1
"520485",2022,"> 1000 g",0,1,0,0,0,0,0,0,1
"520485",2023,"> 1500 g",1,0,1,0,0,0,0,0,2
"520490",2022,"outros",0,0,0,1,0,0,0,0,1
"520490",2023,"> 1500 g",1,0,0,2,0,0,0,0,3
"520495",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"520495",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520500",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520500",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520505",2022,"outros",0,1,1,0,0,0,0,0,2
"520505",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520510",2022,"> 1000 g",0,1,2,1,0,0,0,0,4
"520510",2022,"> 1500 g",3,1,1,1,0,1,0,0,7
"520510",2022,"outros",1,1,2,0,0,0,0,0,4
"520510",2023,"outros",0,0,2,1,0,0,0,0,3
"520510",2023,"> 1500 g",2,0,0,1,0,0,0,0,3
"520510",2023,"> 1000 g",0,2,0,0,0,0,0,0,2
"520520",2022,"outros",0,1,1,1,0,0,0,0,3
"520520",2023,"outros",0,0,0,1,0,0,0,0,1
"520520",2023,"> 1500 g",0,1,0,0,0,0,0,0,1
"520530",2022,"> 1000 g",0,0,1,0,0,0,0,0,1
"520530",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520540",2022,"> 1500 g",0,0,1,0,0,0,0,0,1
"520540",2022,"outros",0,1,0,0,0,0,0,0,1
"520540",2023,"outros",1,0,0,0,0,0,0,0,1
"520540",2023,"> 1500 g",0,0,0,1,0,0,0,0,1
"520545",2023,"outros",1,0,0,0,0,0,0,0,1
"520545",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520547",2022,"outros",0,0,1,0,0,0,0,0,1
"520547",2023,"> 1500 g",2,0,0,0,0,0,0,0,2
"520549",2022,"> 1000 g",0,1,0,0,0,0,1,0,2
"520549",2022,"> 1500 g",0,2,1,2,0,0,1,0,6
"520549",2022,"outros",0,3,4,0,0,0,0,0,7
"520549",2023,"outros",1,0,2,0,0,0,0,0,3
"520549",2023,"> 1500 g",1,1,0,0,0,0,0,0,2
"520551",2022,"> 1500 g",1,0,0,1,0,0,0,0,2
"520551",2023,"outros",0,1,0,0,0,0,0,0,1
"520552",2022,"> 1000 g",0,0,1,0,0,0,0,0,1
"520552",2022,"> 1500 g",0,1,0,0,0,0,0,0,1
"520552",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520570",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520570",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520580",2023,"> 1000 g",0,0,1,0,0,0,0,0,1
"520580",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520590",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520590",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520620",2022,"outros",0,0,2,0,0,0,0,0,2
"520620",2023,"outros",0,2,2,1,0,0,0,0,5
"520620",2023,"> 1500 g",3,1,0,0,0,0,0,0,4
"520630",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520630",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520640",2022,"outros",0,0,0,1,0,0,0,0,1
"520640",2023,"> 1500 g",2,0,0,0,0,0,0,0,2
"520650",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520650",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520660",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520660",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520670",2023,"outros",0,0,1,0,0,0,0,0,1
"520670",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520680",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520680",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520690",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520690",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520710",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520710",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520725",2022,"outros",0,0,0,1,0,0,0,0,1
"520725",2022,"> 1000 g",0,1,0,0,0,0,0,0,1
"520725",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520735",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"520735",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520740",2022,"outros",0,0,1,0,0,0,0,0,1
"520740",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"520750",2023,"> 1000 g",0,0,1,0,0,0,0,0,1
"520750",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520753",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520753",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520760",2023,"outros",0,1,0,0,0,0,0,0,1
"520760",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520780",2022,"> 1500 g",0,0,1,0,0,0,0,0,1
"520780",2023,"outros",0,1,0,0,0,0,0,0,1
"520790",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"520790",2023,"outros",0,0,0,1,0,0,0,0,1
"520800",2022,"> 1500 g",2,3,2,3,0,0,0,0,10
"520800",2022,"outros",0,3,3,0,0,0,0,0,6
"520800",2022,"> 1000 g",0,0,0,1,0,0,0,0,1
"520800",2023,"> 1000 g",1,1,1,0,0,0,0,0,3
"520800",2023,"> 1500 g",2,0,2,2,0,0,0,0,6
"520800",2023,"outros",0,1,2,1,0,0,0,0,4
"520810",2023,"> 1500 g",0,1,0,0,0,0,0,0,1
"520810",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520815",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520815",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520830",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520830",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520840",2022,"outros",0,1,0,0,0,0,0,0,1
"520840",2023,"outros",0,0,1,0,0,0,0,0,1
"520840",2023,"> 1500 g",0,1,0,0,0,0,0,0,1
"520850",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"520850",2023,"outros",1,0,0,0,0,0,0,0,1
"520850",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520860",2022,"> 1000 g",0,1,1,0,0,0,0,0,2
"520860",2022,"> 1500 g",3,5,3,0,0,0,0,0,11
"520860",2022,"outros",0,0,1,0,0,0,0,0,1
"520860",2023,"outros",0,2,1,0,0,0,0,0,3
"520860",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"520860",2023,"> 1000 g",0,1,0,0,0,0,0,0,1
"520870",2022,"outros",5,5,39,7,0,0,1,0,57
"520870",2022,"> 1000 g",4,4,15,1,0,0,0,0,24
"520870",2022,"> 1500 g",25,5,9,4,0,0,0,0,43
"520870",2023,"> 1500 g",31,7,21,5,0,1,1,0,66
"520870",2023,"> 1000 g",4,1,12,1,0,0,0,0,18
"520870",2023,"outros",8,3,56,9,0,0,0,0,76
"520880",2022,"outros",0,0,7,0,0,0,1,0,8
"520880",2022,"> 1500 g",1,0,1,1,0,0,0,0,3
"520880",2023,"outros",0,1,1,0,0,0,0,0,2
"520880",2023,"> 1500 g",1,0,0,1,0,0,0,0,2
"520890",2022,"outros",1,0,0,0,0,0,0,0,1
"520890",2022,"> 1500 g",0,1,0,0,0,0,0,0,1
"520890",2023,"> 1500 g",0,0,0,0,0,0,1,0,1
"520890",2023,"> 1000 g",0,0,1,0,0,0,0,0,1
"520890",2023,"outros",0,2,0,0,0,0,0,0,2
"520910",2022,"> 1500 g",0,0,0,1,0,0,0,0,1
"520910",2023,"> 1500 g",0,1,0,0,0,0,0,0,1
"520910",2023,"outros",0,2,0,0,0,0,0,0,2
"520915",2023,"outros",0,0,1,0,0,0,0,0,1
"520915",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520920",2022,"outros",1,0,2,0,0,0,0,0,3
"520920",2023,"> 1500 g",1,0,0,0,1,0,1,0,3
"520920",2023,"outros",0,0,1,0,0,0,0,0,1
"520929",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520929",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520940",2022,"> 1000 g",0,1,0,0,0,0,0,0,1
"520940",2023,"> 1500 g",0,0,0,1,0,0,0,0,1
"520945",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"520945",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520960",2023,"> 1500 g",0,1,0,0,0,0,0,0,1
"520960",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520970",2022,"> 1500 g",1,0,1,1,0,0,0,0,3
"520970",2022,"outros",0,0,1,0,0,0,0,0,1
"520970",2023,"> 1500 g",1,0,1,0,0,0,0,0,2
"520980",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520980",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520990",2022,"outros",0,0,1,0,0,0,0,0,1
"520990",2023,"> 1500 g",2,0,1,1,0,0,0,0,4
"520993",2022,"> 1000 g",0,0,1,0,0,0,0,0,1
"520993",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"520993",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"520995",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"520995",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521000",2022,"> 1000 g",1,0,0,0,0,0,1,0,2
"521000",2022,"outros",0,0,2,0,0,0,0,0,2
"521000",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"521000",2023,"> 1500 g",1,0,0,0,0,0,1,0,2
"521000",2023,"> 1000 g",0,0,1,0,0,0,0,0,1
"521000",2023,"outros",0,2,1,1,0,0,0,0,4
"521010",2022,"outros",0,0,2,0,0,0,0,0,2
"521010",2022,"> 1500 g",0,0,0,1,0,0,0,0,1
"521010",2023,"outros",0,1,0,0,0,0,0,0,1
"521015",2023,"> 1500 g",0,0,0,0,0,0,1,0,1
"521015",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521020",2022,"> 1500 g",0,2,0,1,0,0,0,0,3
"521020",2023,"> 1500 g",0,0,1,1,0,0,0,0,2
"521020",2023,"> 1000 g",0,1,0,0,0,0,0,0,1
"521030",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521030",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521040",2022,"> 1500 g",1,0,1,0,0,0,0,0,2
"521040",2022,"outros",0,1,2,0,0,0,0,0,3
"521040",2023,"outros",0,0,2,0,0,0,0,0,2
"521040",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"521056",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"521056",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521060",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521060",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521080",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521080",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521090",2022,"> 1500 g",1,1,0,1,0,0,0,0,3
"521090",2022,"outros",0,1,0,0,0,0,0,0,1
"521090",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521100",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521100",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521120",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521120",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521130",2022,"> 1500 g",0,0,0,1,0,0,0,0,1
"521130",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521140",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"521140",2022,"outros",0,1,0,1,0,0,0,0,2
"521140",2023,"> 1500 g",0,0,1,0,0,0,0,0,1
"521140",2023,"outros",0,0,1,0,0,0,0,0,1
"521150",2022,"> 1000 g",0,0,2,1,0,0,0,0,3
"521150",2022,"outros",0,1,1,0,0,0,0,0,2
"521150",2022,"> 1500 g",2,0,0,1,0,0,0,0,3
"521150",2023,"outros",0,1,4,0,0,0,0,0,5
"521150",2023,"> 1500 g",1,1,0,0,0,0,0,0,2
"521150",2023,"> 1000 g",0,1,0,0,0,0,0,0,1
"521160",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521160",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521170",2022,"outros",0,0,1,0,0,0,0,0,1
"521170",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521180",2022,"> 1500 g",0,1,1,0,0,0,0,0,2
"521180",2022,"outros",0,0,1,1,0,0,0,0,2
"521180",2023,"> 1500 g",2,0,0,0,0,1,0,0,3
"521180",2023,"outros",0,1,0,0,0,0,0,0,1
"521190",2022,"> 1500 g",3,1,0,2,0,0,1,0,7
"521190",2022,"outros",1,1,3,0,0,0,1,0,6
"521190",2022,"> 1000 g",1,0,0,0,0,0,0,0,1
"521190",2023,"> 1000 g",1,0,1,1,0,0,0,0,3
"521190",2023,"> 1500 g",0,2,2,2,0,0,0,0,6
"521190",2023,"outros",0,2,2,0,0,0,0,0,4
"521200",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521200",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521205",2023,"outros",0,1,0,0,0,0,0,0,1
"521205",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521210",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521210",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521220",2022,"> 1000 g",0,0,1,0,0,0,0,0,1
"521220",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"521220",2023,"outros",0,1,0,0,0,0,0,0,1
"521225",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521225",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521230",2022,"outros",0,1,0,0,0,0,0,0,1
"521230",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521250",2022,"> 1000 g",0,0,2,0,0,0,0,0,2
"521250",2022,"> 1500 g",1,3,1,0,0,1,0,0,6
"521250",2022,"outros",1,2,4,0,0,1,0,0,8
"521250",2023,"> 1500 g",6,2,1,1,0,0,1,0,11
"521250",2023,"> 1000 g",1,0,2,0,0,0,0,0,3
"521250",2023,"outros",1,3,4,2,0,1,0,0,11
"521260",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521260",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521270",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"521270",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521280",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"521280",2022,"outros",0,1,0,0,0,0,0,0,1
"521280",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521290",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521290",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521295",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521295",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521300",2022,"outros",0,1,0,0,0,0,0,0,1
"521300",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521305",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521305",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521308",2023,"outros",0,2,0,0,0,0,0,0,2
"521308",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521310",2022,"> 1500 g",3,2,1,0,0,0,0,0,6
"521310",2022,"outros",0,0,1,0,0,0,0,0,1
"521310",2023,"> 1500 g",0,2,2,0,0,0,0,0,4
"521340",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521340",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521350",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"521350",2023,"outros",0,0,0,1,0,0,0,0,1
"521350",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521370",2022,"outros",0,0,1,0,0,0,0,0,1
"521370",2023,"outros",0,0,1,0,0,0,0,0,1
"521375",2022,"outros",0,0,1,0,0,0,0,0,1
"521375",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521377",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521377",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521380",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"521380",2023,"> 1500 g",1,0,0,0,0,0,1,0,2
"521380",2023,"outros",0,1,3,0,0,0,0,0,4
"521385",2023,"> 1500 g",0,0,0,1,0,0,0,0,1
"521385",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521390",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521390",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521400",2023,"outros",0,1,1,1,0,0,0,0,3
"521400",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521405",2022,"outros",0,0,1,0,0,0,0,0,1
"521405",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521410",2022,"outros",0,1,1,0,0,0,0,0,2
"521410",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521440",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"521440",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521450",2022,"outros",0,0,1,0,0,0,0,0,1
"521450",2022,"> 1500 g",3,0,0,0,0,0,0,0,3
"521450",2023,"outros",0,0,1,0,0,0,1,0,2
"521450",2023,"> 1500 g",1,1,0,0,0,0,0,0,2
"521460",2022,"> 1000 g",0,1,0,0,0,0,0,0,1
"521460",2023,"outros",0,0,1,0,0,0,0,0,1
"521460",2023,"> 1500 g",1,1,0,1,0,0,0,0,3
"521470",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"521470",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521480",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"521480",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521483",2023,"> 1500 g",0,0,0,0,0,0,1,0,1
"521483",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521486",2022,"> 1500 g",0,0,1,0,0,0,0,0,1
"521486",2023,"outros",0,1,0,0,0,0,0,0,1
"521487",2022,"> 1000 g",1,0,0,0,0,0,0,0,1
"521487",2022,"outros",0,1,0,0,0,0,0,0,1
"521487",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521490",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"521490",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521500",2022,"outros",0,0,1,0,0,0,0,0,1
"521500",2022,"> 1500 g",0,1,0,0,0,0,0,0,1
"521500",2023,"outros",1,0,0,1,0,0,0,0,2
"521520",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521520",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521523",2022,"> 1000 g",0,0,1,0,0,0,0,0,1
"521523",2022,"> 1500 g",2,2,0,1,0,0,0,0,5
"521523",2022,"outros",1,3,0,1,0,0,0,0,5
"521523",2023,"> 1000 g",0,0,1,0,0,0,0,0,1
"521523",2023,"outros",0,1,2,1,0,0,0,0,4
"521523",2023,"> 1500 g",1,0,0,1,0,0,0,0,2
"521525",2023,"> 1500 g",0,1,0,0,0,0,0,0,1
"521525",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521530",2023,"> 1500 g",1,0,0,0,0,0,0,0,1
"521530",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521540",2023,"outros",1,1,0,0,0,0,0,0,2
"521540",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521550",2022,"outros",0,0,1,0,0,0,0,0,1
"521550",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521560",2022,"outros",0,2,2,0,0,0,0,0,4
"521560",2022,"> 1500 g",1,0,0,2,0,0,0,0,3
"521560",2023,"> 1500 g",0,1,1,1,0,0,0,0,3
"521560",2023,"outros",0,1,1,0,0,0,0,0,2
"521560",2023,"> 1000 g",0,1,0,1,0,0,0,0,2
"521565",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521565",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521570",2022,"> 1000 g",0,1,0,0,0,0,0,0,1
"521570",2022,"outros",0,1,0,0,0,0,0,0,1
"521570",2023,"> 1000 g",0,1,0,0,0,0,0,0,1
"521570",2023,"> 1500 g",0,1,0,0,0,0,0,0,1
"521580",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521580",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521590",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521590",2023,"não se aplica",0,0,0,0,0,0,0,0,0
"521600",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"521600",2023,"não se aplica",0,0,0,0,0,0,0,0,0
