"codmunres","ano","obitos_fetais_mais_22sem","fetal_peso_menos_1000","fetal_peso_1000_1499","fetal_peso_1500_2499","fetal_peso_mais_2500","fetal_antes","fetal_durante","fetal_depois","fetal_antes_peso_menos_1000","fetal_antes_peso_1000_1499","fetal_antes_peso_1500_2499","fetal_antes_peso_mais_2500","fetal_durante_peso_menos_1000","fetal_durante_peso_1000_1499","fetal_durante_peso_1500_2499","fetal_durante_peso_mais_2500","fetal_depois_peso_menos_1000","fetal_depois_peso_1000_1499","fetal_depois_peso_1500_2499","fetal_depois_peso_mais_2500"
"352120",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352130",2020,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"352130",2021,3,1,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"352130",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352130",2023,4,0,1,1,2,4,0,0,0,1,1,2,0,0,0,0,0,0,0,0
"352130",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352140",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352140",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352140",2022,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"352140",2023,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"352140",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352150",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352150",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352150",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352150",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352150",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352160",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352160",2021,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"352160",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352160",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352160",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352170",2020,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"352170",2021,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"352170",2022,5,2,2,1,0,5,0,0,2,2,1,0,0,0,0,0,0,0,0,0
"352170",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352170",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352180",2020,4,1,1,2,0,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0
"352180",2021,3,0,1,0,2,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"352180",2022,3,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"352180",2023,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"352180",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352190",2020,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"352190",2021,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352190",2022,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352190",2023,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"352190",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352200",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352200",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352200",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352200",2023,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352200",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352210",2020,14,3,0,9,2,14,0,0,3,0,9,2,0,0,0,0,0,0,0,0
"352210",2021,17,7,6,4,0,17,0,0,7,6,4,0,0,0,0,0,0,0,0,0
"352210",2022,11,5,1,3,2,11,0,0,5,1,3,2,0,0,0,0,0,0,0,0
"352210",2023,9,5,3,0,1,7,2,0,5,2,0,0,0,1,0,1,0,0,0,0
"352210",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352215",2020,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"352215",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352215",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352215",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352215",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352220",2020,23,10,3,5,4,23,0,0,10,3,5,4,0,0,0,0,0,0,0,0
"352220",2021,24,6,4,8,6,24,0,0,6,4,8,6,0,0,0,0,0,0,0,0
"352220",2022,26,10,4,5,5,26,0,0,10,4,5,5,0,0,0,0,0,0,0,0
"352220",2023,21,6,2,6,6,20,0,0,6,2,6,5,0,0,0,0,0,0,0,0
"352220",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352230",2020,10,5,2,1,2,7,2,0,4,2,1,0,1,0,0,1,0,0,0,0
"352230",2021,15,4,5,3,3,15,0,0,4,5,3,3,0,0,0,0,0,0,0,0
"352230",2022,11,5,1,2,3,10,1,0,4,1,2,3,1,0,0,0,0,0,0,0
"352230",2023,13,6,1,1,4,12,1,0,5,1,1,4,1,0,0,0,0,0,0,0
"352230",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352240",2020,10,6,1,0,3,10,0,0,6,1,0,3,0,0,0,0,0,0,0,0
"352240",2021,7,3,1,2,1,6,0,0,3,0,2,1,0,0,0,0,0,0,0,0
"352240",2022,11,3,2,4,2,11,0,0,3,2,4,2,0,0,0,0,0,0,0,0
"352240",2023,10,7,1,1,1,10,0,0,7,1,1,1,0,0,0,0,0,0,0,0
"352240",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352250",2020,29,11,4,6,6,26,0,0,9,4,6,6,0,0,0,0,0,0,0,0
"352250",2021,25,10,7,2,5,21,0,0,10,7,2,2,0,0,0,0,0,0,0,0
"352250",2022,38,16,8,9,4,32,1,0,13,8,7,3,0,0,0,1,0,0,0,0
"352250",2023,43,15,7,12,8,39,0,0,13,7,11,7,0,0,0,0,0,0,0,0
"352250",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352260",2020,3,2,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"352260",2021,6,2,3,1,0,6,0,0,2,3,1,0,0,0,0,0,0,0,0,0
"352260",2022,4,1,0,2,1,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0
"352260",2023,10,3,0,3,4,10,0,0,3,0,3,4,0,0,0,0,0,0,0,0
"352260",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352265",2020,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"352265",2021,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352265",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352265",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352265",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352270",2020,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352270",2021,4,1,0,1,1,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"352270",2022,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"352270",2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"352270",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352280",2020,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352280",2021,3,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"352280",2022,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"352280",2023,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"352280",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352290",2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352290",2021,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"352290",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352290",2023,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"352290",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352300",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352300",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352300",2022,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"352300",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352300",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352310",2020,57,22,8,13,13,49,5,0,17,8,13,10,3,0,0,2,0,0,0,0
"352310",2021,60,30,9,10,10,56,0,0,29,9,8,10,0,0,0,0,0,0,0,0
"352310",2022,55,26,6,14,7,46,8,0,22,5,13,4,4,1,0,3,0,0,0,0
"352310",2023,58,24,7,17,9,54,3,0,24,5,16,8,0,2,1,0,0,0,0,0
"352310",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352320",2020,6,2,2,2,0,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0
"352320",2021,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"352320",2022,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"352320",2023,5,2,0,1,2,5,0,0,2,0,1,2,0,0,0,0,0,0,0,0
"352320",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352330",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352330",2021,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352330",2022,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"352330",2023,3,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"352330",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352340",2020,10,4,0,4,2,10,0,0,4,0,4,2,0,0,0,0,0,0,0,0
"352340",2021,10,5,2,0,2,10,0,0,5,2,0,2,0,0,0,0,0,0,0,0
"352340",2022,14,4,5,1,4,13,1,0,3,5,1,4,1,0,0,0,0,0,0,0
"352340",2023,9,4,3,2,0,7,2,0,2,3,2,0,2,0,0,0,0,0,0,0
"352340",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352350",2020,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"352350",2021,3,1,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"352350",2022,3,1,0,2,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"352350",2023,3,0,1,2,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"352350",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352360",2020,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"352360",2021,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"352360",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352360",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352360",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352370",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352370",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352370",2022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352370",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352370",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352380",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352380",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352380",2022,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"352380",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352380",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352390",2020,15,6,3,1,3,15,0,0,6,3,1,3,0,0,0,0,0,0,0,0
"352390",2021,19,5,1,4,2,17,2,0,4,1,4,1,1,0,0,1,0,0,0,0
"352390",2022,16,6,3,2,5,14,2,0,5,3,2,4,1,0,0,1,0,0,0,0
"352390",2023,14,4,2,2,6,13,0,0,4,1,2,6,0,0,0,0,0,0,0,0
"352390",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352400",2020,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"352400",2021,5,2,0,3,0,5,0,0,2,0,3,0,0,0,0,0,0,0,0,0
"352400",2022,6,2,0,3,0,6,0,0,2,0,3,0,0,0,0,0,0,0,0,0
"352400",2023,5,3,0,2,0,5,0,0,3,0,2,0,0,0,0,0,0,0,0,0
"352400",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352410",2020,5,1,1,1,2,5,0,0,1,1,1,2,0,0,0,0,0,0,0,0
"352410",2021,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"352410",2022,8,2,0,2,4,8,0,0,2,0,2,4,0,0,0,0,0,0,0,0
"352410",2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"352410",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352420",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352420",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352420",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352420",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352420",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352430",2020,5,1,2,2,0,5,0,0,1,2,2,0,0,0,0,0,0,0,0,0
"352430",2021,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352430",2022,8,3,1,3,1,8,0,0,3,1,3,1,0,0,0,0,0,0,0,0
"352430",2023,8,4,1,1,2,7,0,0,4,1,0,2,0,0,0,0,0,0,0,0
"352430",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352440",2020,19,5,3,7,2,17,0,0,4,3,7,2,0,0,0,0,0,0,0,0
"352440",2021,20,6,7,3,3,20,0,0,6,7,3,3,0,0,0,0,0,0,0,0
"352440",2022,23,9,4,6,3,20,2,0,8,3,6,2,1,1,0,0,0,0,0,0
"352440",2023,24,12,3,6,3,22,0,0,10,3,6,3,0,0,0,0,0,0,0,0
"352440",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352450",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352450",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352450",2022,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"352450",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352450",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352460",2020,5,0,1,2,2,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0
"352460",2021,4,1,2,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"352460",2022,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352460",2023,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"352460",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352470",2020,5,1,0,2,2,4,1,0,0,0,2,2,1,0,0,0,0,0,0,0
"352470",2021,4,1,1,2,0,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0
"352470",2022,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352470",2023,7,4,2,1,0,7,0,0,4,2,1,0,0,0,0,0,0,0,0,0
"352470",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352480",2020,3,2,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"352480",2021,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"352480",2022,4,2,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"352480",2023,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"352480",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352490",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352490",2021,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352490",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352490",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352490",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352500",2020,11,2,2,5,2,11,0,0,2,2,5,2,0,0,0,0,0,0,0,0
"352500",2021,9,5,2,1,1,8,0,0,4,2,1,1,0,0,0,0,0,0,0,0
"352500",2022,16,5,2,4,4,15,0,0,5,2,4,3,0,0,0,0,0,0,0,0
"352500",2023,11,6,0,2,2,11,0,0,6,0,2,2,0,0,0,0,0,0,0,0
"352500",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352510",2020,5,2,1,1,0,5,0,0,2,1,1,0,0,0,0,0,0,0,0,0
"352510",2021,11,6,2,1,2,9,0,0,4,2,1,2,0,0,0,0,0,0,0,0
"352510",2022,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352510",2023,6,3,1,0,1,6,0,0,3,1,0,1,0,0,0,0,0,0,0,0
"352510",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352520",2020,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"352520",2021,5,1,2,0,2,4,1,0,0,2,0,2,1,0,0,0,0,0,0,0
"352520",2022,4,2,1,0,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"352520",2023,2,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"352520",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352530",2020,13,6,4,0,3,11,0,0,4,4,0,3,0,0,0,0,0,0,0,0
"352530",2021,12,3,1,6,1,11,1,0,2,1,6,1,1,0,0,0,0,0,0,0
"352530",2022,12,4,2,1,4,12,0,0,4,2,1,4,0,0,0,0,0,0,0,0
"352530",2023,10,5,2,1,2,10,0,0,5,2,1,2,0,0,0,0,0,0,0,0
"352530",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352540",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352540",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352540",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352540",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352540",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352550",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352550",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352550",2022,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"352550",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352550",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352560",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352560",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352560",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352560",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352560",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352570",2020,4,2,0,1,1,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0
"352570",2021,9,4,0,3,1,9,0,0,4,0,3,1,0,0,0,0,0,0,0,0
"352570",2022,3,2,0,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"352570",2023,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"352570",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352580",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352580",2021,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"352580",2022,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"352580",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352580",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352585",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352585",2021,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352585",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352585",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352585",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352590",2020,31,16,2,10,3,31,0,0,16,2,10,3,0,0,0,0,0,0,0,0
"352590",2021,31,10,4,6,11,27,2,0,7,4,6,10,1,0,0,1,0,0,0,0
"352590",2022,34,12,7,6,8,34,0,0,12,7,6,8,0,0,0,0,0,0,0,0
"352590",2023,37,13,5,9,9,36,1,0,12,5,9,9,1,0,0,0,0,0,0,0
"352590",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352600",2020,2,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"352600",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352600",2022,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"352600",2023,3,0,2,0,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"352600",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352610",2020,4,2,0,2,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0
"352610",2021,4,2,1,0,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"352610",2022,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"352610",2023,3,1,0,0,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"352610",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352620",2020,4,2,0,1,1,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0
"352620",2021,7,1,5,1,0,7,0,0,1,5,1,0,0,0,0,0,0,0,0,0
"352620",2022,4,0,2,0,2,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0
"352620",2023,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"352620",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352630",2020,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"352630",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352630",2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352630",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352630",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352640",2020,6,3,0,2,1,4,2,0,1,0,2,1,2,0,0,0,0,0,0,0
"352640",2021,4,3,0,0,1,3,1,0,2,0,0,1,1,0,0,0,0,0,0,0
"352640",2022,4,2,1,1,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0
"352640",2023,6,4,0,1,1,5,0,0,3,0,1,1,0,0,0,0,0,0,0,0
"352640",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352650",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352650",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352650",2022,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"352650",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352650",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352660",2020,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"352660",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352660",2022,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"352660",2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352660",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352670",2020,10,2,2,3,3,7,3,0,1,2,2,2,1,0,1,1,0,0,0,0
"352670",2021,8,2,3,1,2,8,0,0,2,3,1,2,0,0,0,0,0,0,0,0
"352670",2022,9,2,4,2,1,8,0,0,2,3,2,1,0,0,0,0,0,0,0,0
"352670",2023,8,3,0,1,4,7,0,0,2,0,1,4,0,0,0,0,0,0,0,0
"352670",2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
