CODMUNRES,ANO,subregistro_SINASC,subregistro_SIM
315250,2016,0.0605,0.2228
315250,2017,0.1554,0.0052
315250,2018,0.1051,0.5445
315250,2019,0.0023,0.222
315260,2015,0.1006,0.1213
315260,2016,1.5192,0.0416
315260,2017,0.0164,0.0415
315260,2018,0.0054,1.4652
315260,2019,0.0048,0.0439
315270,2015,1.0464,1.7965
315270,2016,2.5824,2.6708
315270,2017,1.2031,2.7843
315270,2018,0.0045,0.0375
315270,2019,1.2692,1.2106
315280,2015,2.5566,2.3856
315280,2016,1.0838,0.0804
315280,2017,1.8474,1.6898
315280,2018,0.279,1.6723
315280,2019,20.1612,7.6537
315290,2015,1.2867,9.2373
315290,2016,1.3072,0.0228
315290,2017,1.2383,0.0186
315290,2018,0.002,1.042
315290,2019,0.0009,2.2689
315300,2015,2.586,0.1612
315300,2016,0.0314,12.0537
315300,2017,1.9752,0.0363
315300,2018,0.0053,6.6995
315300,2019,0.0039,8.7304
315310,2015,11.2014,8.93
315310,2016,4.7868,0.0451
315310,2017,0.0168,1.8991
315310,2018,0.0058,0.0382
315310,2019,0.0049,0.0474
315320,2015,2.9108,0.2034
315320,2016,0.0357,0.0868
315320,2017,2.2404,0.0517
315320,2018,0.0072,0.0483
315320,2019,0.0044,0.0521
315330,2015,0.0978,0.135
315330,2016,2.5909,5.6251
315330,2017,0.017,0.0588
315330,2018,2.7083,5.6032
315330,2019,0.0047,0.0533
315340,2015,3.2843,2.23
315340,2016,3.9787,3.4744
315340,2017,3.9356,1.6126
315340,2018,5.5382,1.4136
315340,2019,3.337,2.1418
315350,2015,6.5358,3.0526
315350,2016,2.7934,0.0536
315350,2017,0.9689,2.679
315350,2018,0.0047,0.0534
315350,2019,0.0039,4.3319
315360,2015,0.0366,3.4052
315360,2016,0.0066,2.4701
315360,2017,0.0039,0.0246
315360,2018,0.0016,0.0279
315360,2019,0.0009,3.1036
315370,2015,0.092,4.176
315370,2016,0.0342,5.943
315370,2017,0.0158,0.043
315370,2018,0.0057,0.0353
315370,2019,0.0039,0.0434
315380,2015,8.3841,0.1385
315380,2016,0.0107,14.3261
315380,2017,0.0045,4.208
315380,2018,0.0021,0.0351
315380,2019,0.0013,0.0362
315390,2015,1.1689,0.9439
315390,2016,3.3082,3.1081
315390,2017,3.434,1.9182
315390,2018,2.1516,3.3855
315390,2019,2.6052,17.3043
315400,2015,1.6651,0.599
315400,2016,0.0201,2.6773
315400,2017,0.0129,0.0482
315400,2018,0.4185,0.6086
315400,2019,0.7665,2.0383
315410,2015,18.8356,2.1567
315410,2016,0.0185,0.9823
315410,2017,2.072,0.8677
315410,2018,1.1942,1.9313
315410,2019,0.0029,1.6434
315415,2015,7.1177,5.5676
315415,2016,1.0742,5.4562
315415,2017,1.9206,1.9179
315415,2018,0.9233,9.6452
315415,2019,0.0046,0.043
315420,2015,2.3021,2.4916
315420,2016,0.9487,0.9936
315420,2017,0.0128,0.0443
315420,2018,0.004,0.0369
315420,2019,1.1404,7.5778
315430,2015,2.2965,1.6892
315430,2016,1.0545,0.6478
315430,2017,0.5001,4.8243
315430,2018,0.0057,5.5204
315430,2019,0.0054,4.497
315440,2015,1.884,0.1123
315440,2016,2.2399,9.3044
315440,2017,5.3667,0.0309
315440,2018,0.004,12.2292
315440,2019,0.0026,0.041
315445,2015,3.3697,0.165
315445,2016,1.2833,16.3409
315445,2017,1.267,2.2408
315445,2018,0.0056,13.8447
315445,2019,1.0456,4.0598
315450,2015,3.8468,0.1629
315450,2016,0.0395,0.0703
315450,2017,3.7577,0.0671
315450,2018,0.0055,0.058
315450,2019,0.0039,1.5268
315460,2015,1.1542,1.9705
315460,2016,0.5718,0.4146
315460,2017,0.337,0.3481
315460,2018,0.1783,0.8016
315460,2019,0.1169,0.7389
315470,2015,0.0207,0.0193
315470,2016,0.0052,0.008
315470,2017,0.003,0.0061
315470,2018,2.3818,0.0074
315470,2019,0.0005,0.0108
315480,2015,3.0436,1.8371
315480,2016,3.4187,0.0408
315480,2017,1.8963,0.033
315480,2018,1.4962,0.0332
315480,2019,2.2754,0.0336
315490,2015,0.0691,0.9998
315490,2016,0.0203,0.899
315490,2017,0.0128,2.7484
315490,2018,0.0047,0.0527
315490,2019,0.0033,0.8747
315500,2015,2.194,11.1859
315500,2016,0.0144,6.2759
315500,2017,0.0129,9.1226
315500,2018,4.5511,7.1661
315500,2019,0.0062,12.0418
315510,2015,6.1378,3.4374
315510,2016,0.0359,3.6616
315510,2017,1.448,9.5847
315510,2018,1.7004,14.3485
315510,2019,0.004,7.1978
315520,2015,0.085,2.6378
315520,2016,2.4884,1.7034
315520,2017,0.0147,6.797
315520,2018,2.133,0.0411
315520,2019,0.0041,2.0883
315530,2015,0.0998,15.8915
315530,2016,2.4059,6.9536
315530,2017,1.7705,33.3633
315530,2018,0.0056,5.4437
315530,2019,1.7018,4.1292
315540,2015,1.2324,36.1186
315540,2016,3.8569,1.3219
315540,2017,0.0099,5.5757
315540,2018,0.006,24.0666
315540,2019,0.956,31.4466
315550,2015,2.9426,8.3286
315550,2016,3.4094,1.6316
315550,2017,0.734,3.6286
315550,2018,0.7146,2.0482
315550,2019,0.6142,4.8669
315560,2015,1.6055,2.128
315560,2016,0.0366,0.0911
315560,2017,0.2908,1.816
315560,2018,0.0071,0.6914
315560,2019,0.0053,1.5487
315570,2015,0.6239,0.0776
315570,2016,1.2914,2.0325
315570,2017,0.0101,1.8323
315570,2018,1.8669,2.8043
315570,2019,0.6737,3.3276
315580,2015,0.9886,3.6037
315580,2016,1.6566,0.7065
315580,2017,1.8049,0.0235
315580,2018,0.9572,1.3107
315580,2019,0.577,0.7325
315590,2015,2.7599,10.4943
315590,2016,3.7174,13.0789
315590,2017,0.0129,17.4191
315590,2018,1.9261,16.7268
315590,2019,4.0854,2.073
315600,2015,4.1683,8.805
315600,2016,3.7546,5.9904
315600,2017,7.4049,7.6762
315600,2018,0.0079,3.587
315600,2019,3.6313,8.2131
315610,2015,0.0674,5.0455
315610,2016,2.3488,1.8894
315610,2017,0.0128,6.1737
315610,2018,0.0044,19.4844
315610,2019,0.0041,9.796
315620,2015,5.6235,8.4372
315620,2016,0.0218,7.1786
315620,2017,0.0139,0.0371
315620,2018,0.0048,0.0329
315620,2019,10.003,5.0386
315630,2015,1.4366,5.016
315630,2016,0.762,3.1307
315630,2017,0.0106,3.499
315630,2018,0.0045,0.0452
315630,2019,1.5313,0.0483
315640,2015,4.6187,10.6547
315640,2016,0.0185,0.0645
315640,2017,0.0157,2.9878
315640,2018,2.1361,6.9309
315640,2019,0.0041,3.614
315645,2015,4.3222,8.2051
315645,2016,13.1767,21.0933
315645,2017,0.0127,0.0463
315645,2018,7.6967,0.0315
315645,2019,0.0032,10.4568
315650,2015,0.1339,2.1578
315650,2016,1.7976,0.1065
315650,2017,2.3,0.069
315650,2018,0.0067,0.061
315650,2019,0.0059,0.0534
315660,2015,23.2075,17.8916
315660,2016,0.0378,2.7804
315660,2017,0.0224,1.2566
315660,2018,2.2571,2.5659
315660,2019,0.95,1.3468
315670,2015,1.2623,1.4866
315670,2016,1.2895,0.5297
315670,2017,0.8055,0.9103
315670,2018,0.4349,2.2995
315670,2019,0.0613,1.025
315680,2015,11.1427,1.8296
315680,2016,1.6609,0.0499
315680,2017,0.0165,0.8961
315680,2018,0.0058,1.6803
315680,2019,0.0049,0.0484
315690,2015,1.3082,0.7185
315690,2016,0.3279,0.0477
315690,2017,0.8746,0.0364
315690,2018,1.1888,0.038
315690,2019,4.0267,3.1947
315700,2015,0.4471,0.4803
315700,2016,0.2272,0.8034
315700,2017,0.4349,0.4242
315700,2018,0.1938,1.1224
315700,2019,0.004,0.045
315710,2015,5.1964,2.383
315710,2016,2.2392,0.0687
315710,2017,2.5249,0.0509
315710,2018,4.4864,0.0544
315710,2019,0.005,0.0433
315720,2015,1.5245,7.5444
315720,2016,1.2047,0.0167
315720,2017,0.9865,1.1792
315720,2018,0.2672,1.2977
315720,2019,0.0008,0.014
315725,2015,4.4439,3.6541
315725,2016,0.0165,0.063
315725,2017,0.0169,1.868
315725,2018,0.7007,4.609
315725,2019,0.004,3.177
315727,2015,0.1113,0.1475
315727,2016,0.0363,4.233
315727,2017,7.189,0.0589
315727,2018,0.0079,0.0578
315727,2019,5.2791,3.5013
315730,2015,0.0969,3.6722
315730,2016,0.0264,3.1661
315730,2017,0.033,0.0535
315730,2018,1.8922,3.0773
315730,2019,0.0049,7.3589
315733,2015,0.0303,3.6767
315733,2016,3.408,3.6561
315733,2017,0.022,1.496
315733,2018,0.9064,1.4126
315733,2019,0.0045,1.4894
315737,2015,2.0132,12.3022
315737,2016,0.0518,0.1025
315737,2017,0.0139,3.5332
315737,2018,0.0055,0.0638
315737,2019,1.9646,0.0674
315740,2015,2.4127,0.0999
315740,2016,0.027,2.6114
315740,2017,0.0201,11.9434
315740,2018,0.0068,0.0489
315740,2019,0.0065,0.0483
315750,2015,4.5069,19.3542
315750,2016,0.0213,13.3723
315750,2017,1.5063,0.0482
315750,2018,0.0062,0.0443
315750,2019,0.0045,0.0462
315760,2015,4.8548,23.9582
315760,2016,0.0372,10.5874
315760,2017,2.1008,10.0669
315760,2018,0.0072,20.0417
315760,2019,0.0044,4.0525
315765,2015,1.1977,0.1343
315765,2016,0.1391,0.0458
315765,2017,0.1022,0.0449
315765,2018,0.0228,0.067
315765,2019,0.0184,0.0576
315770,2015,6.1683,1.8582
315770,2016,4.8315,2.6718
315770,2017,2.8719,1.4187
315770,2018,0.5254,3.6632
315770,2019,0.4849,0.0457
315780,2015,3.8766,5.0045
315780,2016,1.3367,0.5013
315780,2017,0.698,0.5807
315780,2018,0.0747,1.714
315780,2019,0.303,1.6136
315790,2015,4.0895,3.3348
315790,2016,0.8296,4.3007
315790,2017,1.8181,1.1823
315790,2018,1.1953,1.9525
315790,2019,2.7068,1.1704
315800,2015,0.1006,3.6423
315800,2016,0.0267,0.0488
315800,2017,2.1366,0.0501
315800,2018,0.0065,0.0428
315800,2019,0.0069,0.0513
315810,2015,6.3472,7.8962
315810,2016,1.8441,7.4035
315810,2017,1.7125,6.9844
315810,2018,1.6466,4.0728
315810,2019,2.9899,9.7298
315820,2015,0.8121,2.6405
315820,2016,11.8265,8.7862
315820,2017,0.527,3.2278
315820,2018,0.5492,2.503
315820,2019,0.6341,0.9606
315830,2015,0.0416,2.2602
315830,2016,0.0109,0.0334
315830,2017,0.0097,2.7288
315830,2018,0.0058,0.0234
315830,2019,0.0031,0.0311
315840,2015,11.5949,0.0578
315840,2016,7.1532,0.0204
315840,2017,6.2562,0.0229
315840,2018,0.0039,2.8781
315840,2019,3.8481,0.0233
315850,2015,0.1295,2.5386
315850,2016,1.549,1.6695
315850,2017,0.0188,0.0612
315850,2018,0.0068,9.2914
315850,2019,1.5672,0.0678
315860,2015,7.4761,22.865
315860,2016,0.0197,33.3617
315860,2017,0.0124,11.7942
315860,2018,0.007,10.2885
315860,2019,2.6371,29.4448
315870,2015,0.0943,0.1714
315870,2016,0.0322,0.0588
315870,2017,0.0147,0.0619
315870,2018,0.0084,4.8202
315870,2019,0.0038,4.0488
315880,2015,1.735,0.1089
315880,2016,0.0205,0.0484
315880,2017,0.0126,0.0448
315880,2018,0.005,0.0384
315880,2019,0.0035,0.0407
315890,2015,3.4773,4.2782
315890,2016,1.6034,0.06
315890,2017,0.0205,2.1754
315890,2018,0.6441,3.2713
315890,2019,0.0047,0.0609
315895,2015,0.7157,0.0699
315895,2016,0.0059,2.8088
315895,2017,0.913,0.6231
315895,2018,0.9736,0.0361
315895,2019,0.0027,0.0328
315900,2015,3.298,18.0123
315900,2016,0.0189,3.7782
315900,2017,0.0137,9.7347
315900,2018,1.5468,0.0618
315900,2019,1.8949,5.0457
315910,2015,0.0665,4.8888
315910,2016,0.0263,4.0528
315910,2017,0.0135,3.491
315910,2018,0.0044,4.8049
315910,2019,0.004,0.0427
315920,2015,2.9543,4.7201
315920,2016,1.541,2.4054
315920,2017,0.0164,7.6379
315920,2018,1.1684,0.0404
315920,2019,0.005,0.0472
315930,2015,3.9078,12.1038
315930,2016,4.4657,10.9616
315930,2017,1.973,7.7309
315930,2018,0.0043,2.218
315930,2019,0.0038,17.8167
315935,2015,2.7386,2.6419
315935,2016,1.8466,4.8997
315935,2017,2.0938,2.1667
315935,2018,0.0045,0.0519
315935,2019,0.0048,0.0492
315940,2015,9.4796,21.9199
315940,2016,5.1775,7.4839
315940,2017,5.4992,0.0684
315940,2018,3.1316,0.0597
315940,2019,3.035,3.1811
315950,2015,2.3883,0.2142
315950,2016,2.6922,0.0748
315950,2017,2.651,0.0653
315950,2018,1.1433,3.1974
315950,2019,0.0091,0.0629
315960,2015,2.0136,0.7761
315960,2016,1.0503,0.0144
315960,2017,0.1952,0.0106
315960,2018,0.1917,0.7988
315960,2019,0.4246,2.3715
315970,2015,3.789,4.977
315970,2016,0.0333,4.6243
315970,2017,0.0146,0.0664
315970,2018,0.0061,11.8375
315970,2019,0.0043,0.0432
315980,2015,1.592,0.7887
315980,2016,0.7069,1.5442
315980,2017,0.3969,0.9521
315980,2018,0.0058,1.7191
315980,2019,0.0042,0.6979
315990,2015,0.0716,2.5559
315990,2016,0.0211,0.0385
315990,2017,1.5441,1.9878
315990,2018,0.0048,1.6937
315990,2019,0.4538,0.0268
316000,2015,6.7246,0.1092
316000,2016,0.0238,7.1923
316000,2017,0.0125,0.0399
316000,2018,5.007,0.0377
316000,2019,0.0038,2.9738
316010,2015,0.047,0.0974
316010,2016,0.0183,18.7841
316010,2017,0.0095,8.5458
316010,2018,0.0038,0.0732
316010,2019,0.0043,0.0308
316020,2015,0.0922,7.8465
316020,2016,0.0311,12.2107
316020,2017,1.8047,13.3908
316020,2018,0.0071,15.8557
316020,2019,2.0471,0.066
316030,2015,13.2473,12.9496
316030,2016,3.3756,31.9981
316030,2017,3.5903,13.8381
316030,2018,2.7098,26.0387
316030,2019,2.1633,24.649
316040,2015,0.6277,2.6986
316040,2016,0.3244,0.0435
316040,2017,0.294,1.8602
316040,2018,0.0044,0.0351
316040,2019,0.0039,1.4104
316045,2015,1.405,2.2784
316045,2016,1.2123,0.1395
316045,2017,0.019,2.4505
316045,2018,0.9545,0.0671
316045,2019,0.0062,3.1882
316050,2015,0.0523,7.2038
316050,2016,0.0104,45.4824
316050,2017,5.011,0.0369
316050,2018,0.002,6.2831
316050,2019,7.6932,0.0333
316060,2015,0.1307,7.3243
316060,2016,9.7116,9.5944
316060,2017,0.0394,4.6312
316060,2018,0.0071,0.0571
316060,2019,0.005,14.8691
316070,2015,1.348,2.9664
316070,2016,1.6548,1.4732
316070,2017,0.2069,0.7903
316070,2018,2.0732,2.0775
316070,2019,0.0007,1.3556
316080,2015,0.0596,7.263
316080,2016,1.3673,0.0533
316080,2017,0.0165,3.2874
316080,2018,2.7446,0.0567
316080,2019,1.3198,0.0535
316090,2015,0.043,0.1165
316090,2016,0.017,0.0377
316090,2017,0.0095,0.031
316090,2018,3.2292,2.4658
316090,2019,0.0026,2.8943
316095,2015,8.9643,3.583
316095,2016,9.4878,0.0564
316095,2017,1.0361,0.059
316095,2018,1.2707,0.0402
316095,2019,0.939,0.0477
316100,2015,0.6101,1.6734
316100,2016,0.0235,2.3732
316100,2017,0.6059,2.4222
316100,2018,0.0042,0.042
316100,2019,0.0048,7.3926
316105,2015,0.0907,16.2435
316105,2016,4.5733,23.1311
316105,2017,5.1475,4.3955
316105,2018,3.9283,6.7199
316105,2019,7.9008,3.9242
316110,2015,8.6116,0.5604
316110,2016,3.0311,1.7755
316110,2017,1.2847,0.5494
316110,2018,1.8247,0.9209
316110,2019,0.9921,2.5478
316120,2015,0.0975,2.8265
316120,2016,0.0257,0.0447
316120,2017,1.2319,0.0399
316120,2018,0.0043,0.0312
316120,2019,0.0041,0.0465
316130,2015,0.1421,0.156
316130,2016,0.0362,2.8438
316130,2017,0.0189,0.0619
316130,2018,0.0074,0.0485
316130,2019,0.005,0.0459
316140,2015,1.7918,0.1103
316140,2016,4.1867,0.048
316140,2017,1.7676,0.0373
316140,2018,1.8219,0.0325
316140,2019,1.6693,3.8855
316150,2015,0.0766,4.0998
316150,2016,0.0162,1.2195
316150,2017,0.0142,2.7173
316150,2018,0.0051,1.2666
316150,2019,0.003,2.7829
316160,2015,4.5139,7.8033
316160,2016,1.8067,3.5118
316160,2017,0.0138,2.7452
316160,2018,0.0049,0.0417
316160,2019,2.4423,0.0585
316165,2015,2.5936,19.2242
316165,2016,0.0289,4.6277
316165,2017,2.7338,0.0701
316165,2018,4.8844,0.0708
316165,2019,0.0065,0.0608
316170,2015,0.0922,5.0921
316170,2016,0.034,2.2855
316170,2017,0.0147,0.0433
316170,2018,1.3212,2.2248
316170,2019,0.0041,0.0489
316180,2015,5.9653,2.621
316180,2016,2.0046,0.064
316180,2017,0.8453,0.0343
316180,2018,0.0043,0.0352
316180,2019,0.0027,1.2352
316190,2015,2.5925,3.4426
316190,2016,0.732,0.0446
316190,2017,1.3087,3.2154
316190,2018,1.4223,0.0663
316190,2019,1.1932,0.0382
316200,2015,0.668,2.9825
316200,2016,1.6468,1.5622
316200,2017,0.6975,2.0615
316200,2018,0.3115,0.5886
316200,2019,0.0027,0.0334
316210,2015,1.865,3.7587
316210,2016,1.5786,1.0466
316210,2017,1.0194,1.3258
316210,2018,0.1302,0.0383
316210,2019,0.5164,1.1792
316220,2015,0.069,0.0945
316220,2016,1.123,0.0412
316220,2017,0.013,0.0454
316220,2018,1.0461,4.723
316220,2019,2.4135,0.0326
316225,2015,0.1373,3.183
316225,2016,0.0323,0.0761
316225,2017,0.0185,0.0781
316225,2018,1.3771,0.0605
316225,2019,0.0047,4.5974
316230,2015,0.0985,4.8666
316230,2016,0.0243,9.5812
316230,2017,0.0164,4.3994
316230,2018,0.0054,4.4002
316230,2019,0.0049,11.824
316240,2015,2.8077,5.1874
316240,2016,1.917,1.463
316240,2017,2.4308,4.5617
316240,2018,1.4828,2.7888
316240,2019,0.0073,0.7043
316245,2015,4.3865,4.5853
316245,2016,2.1989,3.8738
316245,2017,1.8668,0.0567
316245,2018,0.3355,0.0554
316245,2019,0.4016,0.0808
316250,2015,1.6203,0.504
316250,2016,0.5159,0.2668
316250,2017,0.4342,1.0655
316250,2018,0.2111,0.4328
316250,2019,0.0015,0.7077
316255,2015,0.5528,0.1109
316255,2016,0.6004,1.5476
316255,2017,1.5687,0.0479
316255,2018,0.4314,0.0571
316255,2019,0.0031,1.3277
316257,2015,1.4015,29.7239
316257,2016,0.0201,11.7099
316257,2017,0.0131,1.8838
316257,2018,1.1038,11.7993
316257,2019,0.0034,6.4202
316260,2015,1.965,0.1178
316260,2016,2.1427,2.8664
316260,2017,0.0142,1.4165
316260,2018,0.8041,0.0478
316260,2019,0.0037,0.0534
316265,2015,2.4974,0.1688
316265,2016,2.6661,0.0854
316265,2017,0.0223,4.0569
316265,2018,4.1747,0.0769
316265,2019,5.8886,0.0602
316270,2015,1.9069,1.8519
316270,2016,1.6185,0.782
316270,2017,0.8368,2.1162
316270,2018,0.3803,3.0509
316270,2019,0.0039,0.6946
316280,2015,3.1282,15.4964
316280,2016,0.5411,3.4058
316280,2017,2.843,1.729
316280,2018,0.5098,1.786
316280,2019,0.422,2.0983
316290,2015,0.969,9.5222
316290,2016,1.3292,13.8976
316290,2017,3.629,3.4502
316290,2018,0.3364,3.1928
316290,2019,4.2929,5.3694
316292,2015,1.4645,0.7849
316292,2016,0.8214,0.7094
316292,2017,0.4931,1.2824
316292,2018,0.0021,0.034
316292,2019,0.6724,2.4704
316294,2015,0.0737,2.6276
316294,2016,0.0147,2.9682
316294,2017,0.013,0.0195
316294,2018,0.0071,0.0205
316294,2019,0.0039,0.0266
316295,2015,1.7126,7.8777
316295,2016,0.6389,1.4499
316295,2017,0.8829,7.4512
316295,2018,0.828,7.8937
316295,2019,0.2875,4.5692
316300,2015,2.8442,0.1291
316300,2016,6.1854,8.3802
316300,2017,1.4481,3.8871
316300,2018,0.007,0.0458
316300,2019,0.0072,0.0572
316310,2015,0.0986,0.1096
316310,2016,7.5241,0.0461
316310,2017,7.3328,4.7926
316310,2018,6.9017,5.4972
316310,2019,1.7292,0.0413
316320,2015,0.0431,0.0611
316320,2016,0.0108,0.0336
316320,2017,0.0103,10.0193
316320,2018,0.0061,4.0238
316320,2019,0.0026,0.0236
316330,2015,4.0865,0.1911
316330,2016,0.0343,0.0914
316330,2017,3.0899,9.1512
316330,2018,1.8911,0.0551
316330,2019,0.0045,0.0488
316340,2015,3.214,8.7788
316340,2016,3.6469,17.1741
316340,2017,2.0578,0.0382
316340,2018,0.0058,5.2906
316340,2019,0.0029,2.5327
316350,2015,7.6984,4.0483
316350,2016,1.6409,8.3943
316350,2017,0.0188,1.9359
316350,2018,0.0073,13.0099
316350,2019,0.0066,3.6877
316360,2015,2.7012,7.2491
316360,2016,0.0213,0.0328
316360,2017,0.0138,8.0346
316360,2018,2.6354,4.5751
316360,2019,0.003,5.3016
316370,2015,0.7277,2.0334
316370,2016,0.8914,0.7268
316370,2017,0.1895,1.3238
316370,2018,0.371,0.7442
316370,2019,1.7485,0.5569
316380,2015,10.0625,6.6505
316380,2016,12.8377,13.1553
316380,2017,7.2587,4.6588
316380,2018,3.0349,4.7987
316380,2019,0.0034,0.0394
316390,2015,4.8228,5.5401
316390,2016,10.5473,2.9945
316390,2017,8.2091,9.5678
316390,2018,0.0043,2.3126
316390,2019,3.7075,2.042
316400,2015,2.5022,1.9069
316400,2016,2.3561,2.9413
316400,2017,0.0133,8.8081
316400,2018,0.0045,2.5321
316400,2019,0.004,0.0436
316410,2015,7.0659,13.434
316410,2016,17.2109,5.9389
316410,2017,2.7556,3.082
316410,2018,4.4175,3.5578
316410,2019,3.0367,3.9726
316420,2015,1.5044,4.5692
316420,2016,1.759,7.9379
316420,2017,0.8483,0.0377
316420,2018,4.9677,7.3001
316420,2019,1.0678,2.0298
316430,2015,0.1322,0.1768
316430,2016,0.0493,4.4022
316430,2017,0.018,2.2371
316430,2018,1.1177,2.546
316430,2019,1.3744,2.044
316440,2015,3.6182,7.7946
316440,2016,0.0278,0.0414
316440,2017,1.1729,0.0337
316440,2018,0.0038,0.0391
316440,2019,0.0028,0.0289
316443,2015,0.0713,0.1121
316443,2016,9.6954,0.0357
316443,2017,0.0126,0.0312
316443,2018,17.2445,0.0292
316443,2019,0.0028,0.0345
316447,2015,4.4599,0.1336
316447,2016,6.1125,2.9998
316447,2017,1.1774,0.0531
316447,2018,0.9583,0.0561
316447,2019,0.0031,2.6858
316450,2015,7.517,7.3822
316450,2016,16.5353,13.693
316450,2017,2.1725,5.4615
316450,2018,0.007,2.6508
316450,2019,0.0069,1.5188
316460,2015,0.9462,0.1824
316460,2016,0.9804,2.4096
316460,2017,0.0198,0.0517
316460,2018,0.0072,0.0572
316460,2019,0.0068,0.0556
316470,2015,0.7694,1.3928
316470,2016,0.2523,0.9941
316470,2017,0.3423,0.8605
316470,2018,0.005,1.3058
316470,2019,0.2123,0.7523
316480,2015,5.9398,0.258
316480,2016,0.0238,10.0908
316480,2017,0.0131,0.0661
316480,2018,0.0043,0.0505
316480,2019,0.0044,29.4403
316490,2015,0.0612,5.9788
316490,2016,5.2758,0.036
316490,2017,0.0133,5.0304
316490,2018,0.0069,0.034
316490,2019,0.0038,0.0461
316500,2015,1.5801,3.7438
316500,2016,1.0767,5.1734
316500,2017,0.0132,1.3633
316500,2018,1.6583,0.038
316500,2019,0.0039,2.5117
316510,2015,8.6037,4.2014
316510,2016,3.4808,1.9994
316510,2017,0.0134,0.0363
316510,2018,0.0049,0.0315
316510,2019,0.0041,0.044
316520,2015,0.1294,0.1235
316520,2016,1.4253,0.0544
316520,2017,2.598,0.0562
316520,2018,0.0087,0.0461
316520,2019,0.0086,2.4225
316530,2015,4.0095,11.9613
316530,2016,2.3673,0.027
316530,2017,0.0129,1.719
316530,2018,1.2727,3.1451
316530,2019,1.2236,0.0249
316540,2015,0.0918,10.454
316540,2016,0.0299,0.0431
316540,2017,1.2416,0.0497
316540,2018,0.0058,2.0366
316540,2019,6.4982,2.9793
316550,2015,6.6466,4.6953
316550,2016,4.6165,0.0516
316550,2017,2.4523,2.7435
316550,2018,3.2304,0.0447
316550,2019,3.5747,0.0414
316553,2015,1.1031,2.1281
316553,2016,0.4122,1.4054
316553,2017,0.7623,0.7187
316553,2018,0.3801,2.069
316553,2019,0.0009,10.9153
316555,2015,1.2573,3.1909
316555,2016,1.4259,2.3014
316555,2017,2.3631,0.0685
316555,2018,0.0095,0.0641
316555,2019,1.2891,0.0704
316556,2015,6.299,4.4195
316556,2016,8.3552,13.8293
316556,2017,4.0044,23.553
316556,2018,0.0026,6.6991
316556,2019,0.0013,3.4903
316557,2015,1.0809,0.1194
316557,2016,0.0211,3.2762
316557,2017,1.8487,0.0427
316557,2018,0.9393,0.0412
316557,2019,2.4828,2.5418
316560,2015,0.1007,10.599
316560,2016,3.4739,15.4207
316560,2017,0.0165,0.0372
316560,2018,0.0056,14.3194
316560,2019,3.4534,0.0417
316570,2015,2.3668,2.7791
316570,2016,1.2544,0.0452
316570,2017,1.0132,0.0404
316570,2018,0.0047,1.1821
316570,2019,0.004,1.461
316580,2015,0.0592,0.1419
316580,2016,0.0144,0.0552
316580,2017,0.013,6.2949
316580,2018,0.0073,0.0446
316580,2019,0.0039,0.043
316590,2015,17.5752,0.1423
316590,2016,6.1502,8.3946
316590,2017,0.0142,9.142
316590,2018,2.9466,0.0472
316590,2019,0.0036,3.174
316600,2015,1.5157,14.3925
316600,2016,0.0198,2.4353
316600,2017,0.0139,2.0521
316600,2018,0.0048,0.0725
316600,2019,1.7275,2.2615
316610,2015,0.1195,6.8408
316610,2016,2.4177,3.5489
316610,2017,2.9625,2.9922
316610,2018,2.6403,0.0674
316610,2019,2.1343,3.1771
316620,2015,2.3621,1.4925
316620,2016,2.2527,4.4953
316620,2017,0.8898,1.4032
316620,2018,3.2654,2.3895
316620,2019,0.0044,1.1783
316630,2015,0.0623,2.0684
316630,2016,0.0218,18.4201
316630,2017,0.0206,0.0498
316630,2018,0.0059,0.041
316630,2019,0.0046,0.0426
316640,2015,5.9403,0.0856
316640,2016,0.0139,0.0312
316640,2017,0.0133,0.0509
316640,2018,4.0065,0.0302
316640,2019,4.1704,0.0384
316650,2015,1.7598,20.1481
316650,2016,1.5572,25.0541
316650,2017,2.1944,3.3805
316650,2018,0.0069,11.1706
316650,2019,3.4591,4.059
316660,2015,0.0817,0.1723
316660,2016,0.0283,0.0873
316660,2017,0.0145,0.0472
316660,2018,0.0057,0.0492
316660,2019,0.0041,0.0637
316670,2015,2.2689,1.6474
316670,2016,3.2118,1.523
316670,2017,5.8947,0.1053
316670,2018,0.0051,1.5606
316670,2019,0.0035,0.0383
316680,2015,0.7625,3.8481
316680,2016,2.9759,1.6522
