"codmunres";"ano";"anomalia";"grupo_de_anomalias_congenitas";"descricao";"nascidos_vivos_anomalia"
292530;2020;"Q699";"Defeitos de membros";"Polidactilia";1
292530;2021;"Q000";"Defeitos de tubo neural";"Anencefalia";1
292530;2021;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
292530;2021;"Q560";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
292530;2021;"Q699";"Defeitos de membros";"Polidactilia";1
292530;2021;"Q699";"Defeitos de membros";"Polidactilia";1
292530;2021;"Q246";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
292530;2021;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
292530;2021;"Q359";"Fendas orais";"Fenda palatina";1
292530;2021;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
292530;2021;"Q699";"Defeitos de membros";"Polidactilia";1
292530;2021;"Q218";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
292530;2022;"Q370";"Fendas orais";"Fenda labial com fenda palatina";1
292530;2022;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
292530;2022;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
292530;2022;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
292530;2022;"Q052";"Defeitos de tubo neural";"Espinha bifida";1
292530;2022;"Q902";"Síndrome de Down";"Síndrome de Down";1
292530;2022;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
292530;2022;"Q792";"Defeitos da parede abdominal";"Exonfalia";1
292530;2022;"Q000";"Defeitos de tubo neural";"Anencefalia";1
292530;2022;"Q699";"Defeitos de membros";"Polidactilia";1
292530;2022;"Q699";"Defeitos de membros";"Polidactilia";1
292530;2022;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
292530;2022;"Q699";"Defeitos de membros";"Polidactilia";1
292530;2022;"Q699";"Defeitos de membros";"Polidactilia";1
292530;2023;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
292530;2023;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
292530;2023;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
292530;2023;"Q711";"Defeitos de membros";"Defeitos por redução do membro superior";1
292530;2023;"Q699";"Defeitos de membros";"Polidactilia";1
292530;2023;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
292530;2023;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
292530;2024;"Q719";"Defeitos de membros";"Defeitos por redução do membro superior";1
292530;2024;"Q251";"Cardiopatias congênitas";"Malformações congênitas das grandes artérias";1
292530;2024;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
292530;2024;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
292530;2024;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
292530;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
292530;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
292530;2024;"Q699";"Defeitos de membros";"Polidactilia";1
292530;2024;"Q02X";"Microcefalia";"Microcefalia";1
292530;2024;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
292530;2024;"Q270";"Cardiopatias congênitas";"Outras malformações congênitas do sistema vascular periférico";1
292530;2024;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
292530;2024;"Q699";"Defeitos de membros";"Polidactilia";1
292530;2024;"Q699";"Defeitos de membros";"Polidactilia";1
292530;2024;"Q212";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
292530;2024;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
292530;2024;"Q699";"Defeitos de membros";"Polidactilia";1
292530;2024;"Q692";"Defeitos de membros";"Polidactilia";1
292540;2022;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
292550;2012;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
292550;2013;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
292550;2013;"Q699";"Defeitos de membros";"Polidactilia";1
292550;2013;"Q699";"Defeitos de membros";"Polidactilia";1
292550;2015;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
292550;2015;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
292550;2015;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
292550;2016;"Q02X";"Microcefalia";"Microcefalia";1
292550;2016;"Q02X";"Microcefalia";"Microcefalia";1
292550;2016;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
292550;2017;"Q000";"Defeitos de tubo neural";"Anencefalia";1
292550;2018;"Q000";"Defeitos de tubo neural";"Anencefalia";1
292550;2018;"Q000";"Defeitos de tubo neural";"Anencefalia";1
292550;2018;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
292550;2018;"Q699";"Defeitos de membros";"Polidactilia";1
292550;2019;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
292550;2019;"Q690";"Defeitos de membros";"Polidactilia";1
292550;2020;"Q000";"Defeitos de tubo neural";"Anencefalia";1
292550;2020;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
292550;2020;"Q208";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
292550;2021;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
292550;2021;"Q690";"Defeitos de membros";"Polidactilia";1
292550;2021;"Q718";"Defeitos de membros";"Defeitos por redução do membro superior";1
292550;2021;"Q665";"Defeitos de membros";"Deformidades congênitas do pé";1
292550;2022;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
292550;2022;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
292550;2022;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
292550;2023;"Q699";"Defeitos de membros";"Polidactilia";1
292550;2023;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
292550;2024;"Q909";"Síndrome de Down";"Síndrome de Down";1
292560;2014;"Q359";"Fendas orais";"Fenda palatina";1
292560;2014;"Q699";"Defeitos de membros";"Polidactilia";1
292560;2014;"Q699";"Defeitos de membros";"Polidactilia";1
292560;2015;"Q000";"Defeitos de tubo neural";"Anencefalia";1
292560;2015;"Q699";"Defeitos de membros";"Polidactilia";1
292560;2017;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
292560;2017;"Q699";"Defeitos de membros";"Polidactilia";1
292560;2018;"Q663";"Defeitos de membros";"Deformidades congênitas do pé";1
292560;2018;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
292560;2018;"Q699";"Defeitos de membros";"Polidactilia";1
292560;2019;"Q699";"Defeitos de membros";"Polidactilia";1
292560;2020;"Q699";"Defeitos de membros";"Polidactilia";1
292560;2020;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
292560;2023;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
292560;2024;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
292570;2013;"Q219";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
292570;2016;"Q699";"Defeitos de membros";"Polidactilia";1
292570;2021;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
292575;2012;"Q792";"Defeitos da parede abdominal";"Exonfalia";1
292575;2012;"Q909";"Síndrome de Down";"Síndrome de Down";1
292575;2012;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
292575;2013;"Q699";"Defeitos de membros";"Polidactilia";1
292575;2013;"Q699";"Defeitos de membros";"Polidactilia";1
292575;2014;"Q699";"Defeitos de membros";"Polidactilia";1
292575;2014;"Q699";"Defeitos de membros";"Polidactilia";1
292575;2015;"Q02X";"Microcefalia";"Microcefalia";1
292575;2018;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
292575;2018;"Q699";"Defeitos de membros";"Polidactilia";1
292575;2019;"Q000";"Defeitos de tubo neural";"Anencefalia";1
292575;2019;"Q690";"Defeitos de membros";"Polidactilia";1
292575;2021;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
292575;2022;"Q283";"Cardiopatias congênitas";"Outras malformações congênitas do aparelho circulatório";1
292575;2023;"Q699";"Defeitos de membros";"Polidactilia";1
292575;2023;"Q012";"Defeitos de tubo neural";"Encefalocele";1
292580;2012;"Q210";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
292580;2013;"Q713";"Defeitos de membros";"Defeitos por redução do membro superior";1
292580;2015;"Q909";"Síndrome de Down";"Síndrome de Down";1
292580;2016;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
292580;2017;"Q690";"Defeitos de membros";"Polidactilia";1
292580;2018;"Q719";"Defeitos de membros";"Defeitos por redução do membro superior";1
292580;2019;"Q699";"Defeitos de membros";"Polidactilia";1
292580;2020;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
292580;2021;"Q690";"Defeitos de membros";"Polidactilia";1
292580;2022;"Q909";"Síndrome de Down";"Síndrome de Down";1
292580;2023;"Q699";"Defeitos de membros";"Polidactilia";1
292580;2024;"Q699";"Defeitos de membros";"Polidactilia";1
292590;2012;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
292590;2013;"Q270";"Cardiopatias congênitas";"Outras malformações congênitas do sistema vascular periférico";1
292590;2015;"Q02X";"Microcefalia";"Microcefalia";1
292590;2015;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
292590;2017;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
292590;2019;"Q000";"Defeitos de tubo neural";"Anencefalia";1
292590;2020;"Q716";"Defeitos de membros";"Defeitos por redução do membro superior";1
292590;2020;"Q699";"Defeitos de membros";"Polidactilia";1
292590;2022;"Q699";"Defeitos de membros";"Polidactilia";1
292590;2022;"Q019";"Defeitos de tubo neural";"Encefalocele";1
292590;2022;"Q699";"Defeitos de membros";"Polidactilia";1
292590;2022;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
292590;2022;"Q690";"Defeitos de membros";"Polidactilia";1
292590;2023;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
292590;2023;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
292590;2023;"Q699";"Defeitos de membros";"Polidactilia";1
292590;2024;"Q212";"Cardiopatias congênitas";"Malformações congênitas dos septos cardíacos";1
292590;2024;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
292593;2019;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
292593;2020;"Q057";"Defeitos de tubo neural";"Espinha bifida";1
292593;2021;"Q050";"Defeitos de tubo neural";"Espinha bifida";1
292595;2013;"Q699";"Defeitos de membros";"Polidactilia";1
292595;2013;"Q019";"Defeitos de tubo neural";"Encefalocele";1
292595;2016;"Q713";"Defeitos de membros";"Defeitos por redução do membro superior";1
292595;2017;"Q378";"Fendas orais";"Fenda labial com fenda palatina";1
292595;2019;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
292595;2020;"Q270";"Cardiopatias congênitas";"Outras malformações congênitas do sistema vascular periférico";1
292595;2020;"Q690";"Defeitos de membros";"Polidactilia";1
292595;2022;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
292595;2022;"Q699";"Defeitos de membros";"Polidactilia";1
292600;2012;"Q699";"Defeitos de membros";"Polidactilia";1
292600;2012;"Q699";"Defeitos de membros";"Polidactilia";1
292600;2012;"Q699";"Defeitos de membros";"Polidactilia";1
292600;2013;"Q909";"Síndrome de Down";"Síndrome de Down";1
292600;2014;"Q699";"Defeitos de membros";"Polidactilia";1
292600;2015;"Q699";"Defeitos de membros";"Polidactilia";1
292600;2015;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
292600;2015;"Q699";"Defeitos de membros";"Polidactilia";1
292600;2015;"Q710";"Defeitos de membros";"Defeitos por redução do membro superior";1
292600;2015;"Q699";"Defeitos de membros";"Polidactilia";1
292600;2016;"Q02X";"Microcefalia";"Microcefalia";1
292600;2016;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
292600;2016;"Q663";"Defeitos de membros";"Deformidades congênitas do pé";1
292600;2018;"Q699";"Defeitos de membros";"Polidactilia";1
292600;2019;"Q713";"Defeitos de membros";"Defeitos por redução do membro superior";1
292600;2019;"Q699";"Defeitos de membros";"Polidactilia";1
292600;2020;"Q059";"Defeitos de tubo neural";"Espinha bifida";1
292600;2021;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
292600;2021;"Q360";"Fendas orais";"Fenda labial";1
292600;2021;"Q699";"Defeitos de membros";"Polidactilia";1
292600;2022;"Q054";"Defeitos de tubo neural";"Espinha bifida";1
292600;2023;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
292600;2023;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
292600;2023;"Q699";"Defeitos de membros";"Polidactilia";1
292600;2024;"Q699";"Defeitos de membros";"Polidactilia";1
292600;2024;"Q699";"Defeitos de membros";"Polidactilia";1
292610;2016;"Q02X";"Microcefalia";"Microcefalia";1
292610;2021;"Q359";"Fendas orais";"Fenda palatina";1
292620;2012;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
292620;2012;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
292620;2013;"Q209";"Cardiopatias congênitas";"Malformações congênitas das câmaras e das comunicações cardíacas";1
292620;2013;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
292620;2013;"Q699";"Defeitos de membros";"Polidactilia";1
292620;2014;"Q369";"Fendas orais";"Fenda labial";1
292620;2014;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
292620;2016;"Q699";"Defeitos de membros";"Polidactilia";1
292620;2016;"Q369";"Fendas orais";"Fenda labial";1
292620;2018;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
292620;2018;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
292620;2018;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
292620;2019;"Q690";"Defeitos de membros";"Polidactilia";1
292620;2019;"Q690";"Defeitos de membros";"Polidactilia";1
292620;2020;"Q699";"Defeitos de membros";"Polidactilia";1
292620;2020;"Q057";"Defeitos de tubo neural";"Espinha bifida";1
292620;2020;"Q690";"Defeitos de membros";"Polidactilia";1
292620;2020;"Q690";"Defeitos de membros";"Polidactilia";1
292620;2021;"Q909";"Síndrome de Down";"Síndrome de Down";1
292620;2021;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
292620;2024;"Q054";"Defeitos de tubo neural";"Espinha bifida";1
292630;2013;"Q359";"Fendas orais";"Fenda palatina";1
292630;2015;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
292630;2016;"Q02X";"Microcefalia";"Microcefalia";1
292630;2016;"Q699";"Defeitos de membros";"Polidactilia";1
292630;2016;"Q699";"Defeitos de membros";"Polidactilia";1
292630;2016;"Q359";"Fendas orais";"Fenda palatina";1
292630;2016;"Q690";"Defeitos de membros";"Polidactilia";1
292630;2017;"Q792";"Defeitos da parede abdominal";"Exonfalia";1
292630;2017;"Q699";"Defeitos de membros";"Polidactilia";1
292630;2017;"Q909";"Síndrome de Down";"Síndrome de Down";1
292630;2018;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
292630;2018;"Q793";"Defeitos da parede abdominal";"Gastrosquise";1
292630;2018;"Q02X";"Microcefalia";"Microcefalia";1
292630;2018;"Q699";"Defeitos de membros";"Polidactilia";1
292630;2019;"Q699";"Defeitos de membros";"Polidactilia";1
292630;2019;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
292630;2019;"Q699";"Defeitos de membros";"Polidactilia";1
292630;2019;"Q375";"Fendas orais";"Fenda labial com fenda palatina";1
292630;2020;"Q690";"Defeitos de membros";"Polidactilia";1
292630;2020;"Q699";"Defeitos de membros";"Polidactilia";1
292630;2020;"Q699";"Defeitos de membros";"Polidactilia";1
292630;2020;"Q699";"Defeitos de membros";"Polidactilia";1
292630;2020;"Q541";"Defeitos de órgãos genitais";"Hipospadia";1
292630;2022;"Q000";"Defeitos de tubo neural";"Anencefalia";1
292630;2024;"Q699";"Defeitos de membros";"Polidactilia";1
292640;2012;"Q669";"Defeitos de membros";"Deformidades congênitas do pé";1
292640;2014;"Q699";"Defeitos de membros";"Polidactilia";1
292640;2016;"Q666";"Defeitos de membros";"Deformidades congênitas do pé";1
292640;2017;"Q699";"Defeitos de membros";"Polidactilia";1
292640;2017;"Q668";"Defeitos de membros";"Deformidades congênitas do pé";1
292640;2017;"Q661";"Defeitos de membros";"Deformidades congênitas do pé";1
292640;2018;"Q012";"Defeitos de tubo neural";"Encefalocele";1
292640;2020;"Q359";"Fendas orais";"Fenda palatina";1
292640;2023;"Q665";"Defeitos de membros";"Deformidades congênitas do pé";1
292640;2024;"Q660";"Defeitos de membros";"Deformidades congênitas do pé";1
292640;2024;"Q699";"Defeitos de membros";"Polidactilia";1
292640;2024;"Q379";"Fendas orais";"Fenda labial com fenda palatina";1
292650;2013;"Q000";"Defeitos de tubo neural";"Anencefalia";1
292650;2015;"Q055";"Defeitos de tubo neural";"Espinha bifida";1
292650;2016;"Q699";"Defeitos de membros";"Polidactilia";1
292650;2016;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
292650;2018;"Q665";"Defeitos de membros";"Deformidades congênitas do pé";1
292650;2019;"Q699";"Defeitos de membros";"Polidactilia";1
292650;2019;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
292650;2020;"Q666";"Defeitos de membros";"Deformidades congênitas do pé";1
292650;2020;"Q699";"Defeitos de membros";"Polidactilia";1
292650;2020;"Q665";"Defeitos de membros";"Deformidades congênitas do pé";1
292650;2021;"Q249";"Cardiopatias congênitas";"Outras malformações congênitas do coração";1
292650;2022;"Q710";"Defeitos de membros";"Defeitos por redução do membro superior";1
292650;2022;"Q699";"Defeitos de membros";"Polidactilia";1
292660;2012;"Q549";"Defeitos de órgãos genitais";"Hipospadia";1
292660;2012;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
292660;2012;"Q699";"Defeitos de membros";"Polidactilia";1
292660;2013;"Q359";"Fendas orais";"Fenda palatina";1
292660;2013;"Q564";"Defeitos de órgãos genitais";"Sexo indeterminado e pseudo-hermafroditismo";1
292660;2013;"Q664";"Defeitos de membros";"Deformidades congênitas do pé";1
