"","codmunres","ano","obitos_fetais_mais_22sem","fetal_peso_menos_1500","fetal_peso_1500_1999","fetal_peso_2000_2499","fetal_peso_mais_2500","fetal_antes","fetal_durante","fetal_depois","fetal_antes_peso_menos_1500","fetal_antes_peso_1500_1999","fetal_antes_peso_2000_2499","fetal_antes_peso_mais_2500","fetal_durante_peso_menos_1500","fetal_durante_peso_1500_1999","fetal_durante_peso_2000_2499","fetal_durante_peso_mais_2500","fetal_depois_peso_menos_1500","fetal_depois_peso_1500_1999","fetal_depois_peso_2000_2499","fetal_depois_peso_mais_2500"
"5875",211210,2019,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5876",211210,2020,4,0,3,1,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"5877",211220,2012,35,9,6,5,15,31,3,0,9,6,4,12,0,0,0,3,0,0,0,0
"5878",211220,2013,39,23,4,2,9,34,1,0,18,4,2,9,1,0,0,0,0,0,0,0
"5879",211220,2014,38,9,8,7,12,33,2,0,6,7,7,12,1,1,0,0,0,0,0,0
"5880",211220,2015,45,16,9,6,13,44,1,0,15,9,6,13,1,0,0,0,0,0,0,0
"5881",211220,2016,27,9,5,5,7,25,2,0,9,5,4,6,0,0,1,1,0,0,0,0
"5882",211220,2017,40,18,5,6,11,37,2,0,16,5,6,10,1,0,0,1,0,0,0,0
"5883",211220,2018,32,14,9,3,6,28,4,0,10,9,3,6,4,0,0,0,0,0,0,0
"5884",211220,2019,27,13,3,1,9,25,1,0,12,3,1,9,1,0,0,0,0,0,0,0
"5885",211220,2020,40,14,8,1,15,37,3,0,12,8,1,14,2,0,0,1,0,0,0,0
"5886",211223,2012,4,1,0,1,2,3,1,0,1,0,1,1,0,0,0,1,0,0,0,0
"5887",211223,2013,3,2,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"5888",211223,2014,5,1,0,1,3,5,0,0,1,0,1,3,0,0,0,0,0,0,0,0
"5889",211223,2015,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"5890",211223,2016,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5891",211223,2017,7,1,1,1,3,7,0,0,1,1,1,3,0,0,0,0,0,0,0,0
"5892",211223,2018,5,0,2,0,3,5,0,0,0,2,0,3,0,0,0,0,0,0,0,0
"5893",211223,2019,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"5894",211223,2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5895",211227,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5896",211227,2013,2,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"5897",211227,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5898",211227,2015,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"5899",211227,2016,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5900",211227,2017,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"5901",211227,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5902",211227,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5903",211227,2020,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5904",211230,2012,5,4,0,1,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0
"5905",211230,2013,7,0,2,3,2,6,1,0,0,2,3,1,0,0,0,1,0,0,0,0
"5906",211230,2014,6,0,1,2,2,6,0,0,0,1,2,2,0,0,0,0,0,0,0,0
"5907",211230,2015,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5908",211230,2016,3,0,0,1,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"5909",211230,2017,14,3,2,5,3,14,0,0,3,2,5,3,0,0,0,0,0,0,0,0
"5910",211230,2018,6,3,0,0,3,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0
"5911",211230,2019,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5912",211230,2020,6,2,1,0,3,6,0,0,2,1,0,3,0,0,0,0,0,0,0,0
"5913",211240,2012,5,2,0,1,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"5914",211240,2013,8,2,1,0,5,7,0,0,2,1,0,4,0,0,0,0,0,0,0,0
"5915",211240,2014,12,1,1,2,8,12,0,0,1,1,2,8,0,0,0,0,0,0,0,0
"5916",211240,2015,5,0,0,4,1,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0
"5917",211240,2016,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"5918",211240,2017,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"5919",211240,2018,7,1,2,2,2,7,0,0,1,2,2,2,0,0,0,0,0,0,0,0
"5920",211240,2019,7,1,2,2,2,7,0,0,1,2,2,2,0,0,0,0,0,0,0,0
"5921",211240,2020,5,0,2,1,2,4,1,0,0,2,1,1,0,0,0,1,0,0,0,0
"5922",211245,2012,3,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"5923",211245,2013,7,1,2,2,1,6,1,0,1,1,2,1,0,1,0,0,0,0,0,0
"5924",211245,2014,11,2,3,1,4,10,1,0,2,3,1,3,0,0,0,1,0,0,0,0
"5925",211245,2015,4,1,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"5926",211245,2016,6,2,0,2,2,6,0,0,2,0,2,2,0,0,0,0,0,0,0,0
"5927",211245,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5928",211245,2018,8,2,1,1,4,7,1,0,2,0,1,4,0,1,0,0,0,0,0,0
"5929",211245,2019,4,1,1,0,2,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0
"5930",211245,2020,4,1,0,0,3,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"5931",211250,2012,7,2,0,1,4,6,1,0,2,0,1,3,0,0,0,1,0,0,0,0
"5932",211250,2013,11,3,0,4,2,10,0,0,3,0,4,2,0,0,0,0,0,0,0,0
"5933",211250,2014,15,3,0,3,9,12,3,0,2,0,3,7,1,0,0,2,0,0,0,0
"5934",211250,2015,17,1,4,3,8,11,5,0,1,4,1,5,0,0,2,2,0,0,0,0
"5935",211250,2016,15,6,1,2,5,15,0,0,6,1,2,5,0,0,0,0,0,0,0,0
"5936",211250,2017,14,1,1,1,10,12,1,0,1,1,1,9,0,0,0,1,0,0,0,0
"5937",211250,2018,20,5,2,3,8,18,1,0,5,2,3,7,0,0,0,1,0,0,0,0
"5938",211250,2019,17,3,2,1,8,15,1,0,3,2,1,8,0,0,0,0,0,0,0,0
"5939",211250,2020,12,6,2,1,3,10,2,0,6,2,1,1,0,0,0,2,0,0,0,0
"5940",211260,2012,12,4,1,2,5,10,1,0,4,1,2,3,0,0,0,1,0,0,0,0
"5941",211260,2013,8,0,2,2,3,6,0,0,0,2,2,1,0,0,0,0,0,0,0,0
"5942",211260,2014,10,0,3,1,6,9,0,0,0,3,1,5,0,0,0,0,0,0,0,0
"5943",211260,2015,13,2,1,1,7,13,0,0,2,1,1,7,0,0,0,0,0,0,0,0
"5944",211260,2016,10,3,1,0,5,10,0,0,3,1,0,5,0,0,0,0,0,0,0,0
"5945",211260,2017,5,1,0,0,4,5,0,0,1,0,0,4,0,0,0,0,0,0,0,0
"5946",211260,2018,6,3,1,1,1,6,0,0,3,1,1,1,0,0,0,0,0,0,0,0
"5947",211260,2019,11,2,2,0,6,10,1,0,1,2,0,6,1,0,0,0,0,0,0,0
"5948",211260,2020,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"5949",211270,2012,11,4,1,0,6,11,0,0,4,1,0,6,0,0,0,0,0,0,0,0
"5950",211270,2013,21,6,2,4,9,20,0,0,6,2,4,8,0,0,0,0,0,0,0,0
"5951",211270,2014,17,3,2,1,11,15,2,0,3,2,1,9,0,0,0,2,0,0,0,0
"5952",211270,2015,15,3,1,1,9,15,0,0,3,1,1,9,0,0,0,0,0,0,0,0
"5953",211270,2016,16,4,2,1,9,13,2,0,4,2,1,6,0,0,0,2,0,0,0,0
"5954",211270,2017,18,4,3,2,9,16,2,0,3,3,2,8,1,0,0,1,0,0,0,0
"5955",211270,2018,17,5,4,1,5,15,2,0,5,4,1,4,0,0,0,1,0,0,0,0
"5956",211270,2019,12,5,2,1,4,12,0,0,5,2,1,4,0,0,0,0,0,0,0,0
"5957",211270,2020,6,2,1,1,2,4,1,0,1,1,1,1,1,0,0,0,0,0,0,0
"5958",211280,2012,7,1,2,1,3,7,0,0,1,2,1,3,0,0,0,0,0,0,0,0
"5959",211280,2013,17,4,3,3,5,10,1,0,2,3,2,2,0,0,0,1,0,0,0,0
"5960",211280,2014,20,6,3,2,8,18,2,0,6,3,2,6,0,0,0,2,0,0,0,0
"5961",211280,2015,23,7,1,1,10,19,3,0,5,1,1,8,2,0,0,1,0,0,0,0
"5962",211280,2016,12,1,4,3,4,12,0,0,1,4,3,4,0,0,0,0,0,0,0,0
"5963",211280,2017,22,6,2,4,9,21,1,0,6,2,4,8,0,0,0,1,0,0,0,0
"5964",211280,2018,23,4,2,5,11,23,0,0,4,2,5,11,0,0,0,0,0,0,0,0
"5965",211280,2019,9,3,0,2,3,9,0,0,3,0,2,3,0,0,0,0,0,0,0,0
"5966",211280,2020,11,4,0,1,6,11,0,0,4,0,1,6,0,0,0,0,0,0,0,0
"5967",211285,2012,5,1,0,1,2,5,0,0,1,0,1,2,0,0,0,0,0,0,0,0
"5968",211285,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5969",211285,2014,6,3,0,1,2,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0
"5970",211285,2015,5,0,2,0,3,5,0,0,0,2,0,3,0,0,0,0,0,0,0,0
"5971",211285,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5972",211285,2017,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"5973",211285,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5974",211285,2019,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"5975",211285,2020,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5976",211290,2012,8,3,1,1,3,8,0,0,3,1,1,3,0,0,0,0,0,0,0,0
"5977",211290,2013,5,1,1,1,2,5,0,0,1,1,1,2,0,0,0,0,0,0,0,0
"5978",211290,2014,7,2,0,1,4,6,0,0,1,0,1,4,0,0,0,0,0,0,0,0
"5979",211290,2015,7,0,0,1,6,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0
"5980",211290,2016,11,3,3,2,3,11,0,0,3,3,2,3,0,0,0,0,0,0,0,0
"5981",211290,2017,6,2,1,1,2,5,0,0,2,1,1,1,0,0,0,0,0,0,0,0
"5982",211290,2018,9,3,0,3,3,9,0,0,3,0,3,3,0,0,0,0,0,0,0,0
"5983",211290,2019,4,1,0,0,3,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"5984",211290,2020,9,6,1,0,2,9,0,0,6,1,0,2,0,0,0,0,0,0,0,0
"5985",211300,2012,3,1,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"5986",211300,2013,6,0,0,1,4,6,0,0,0,0,1,4,0,0,0,0,0,0,0,0
"5987",211300,2014,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5988",211300,2015,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5989",211300,2016,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5990",211300,2017,6,3,1,2,0,6,0,0,3,1,2,0,0,0,0,0,0,0,0,0
"5991",211300,2018,6,2,0,1,3,6,0,0,2,0,1,3,0,0,0,0,0,0,0,0
"5992",211300,2019,7,4,1,1,1,7,0,0,4,1,1,1,0,0,0,0,0,0,0,0
"5993",211300,2020,3,1,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"5994",211400,2012,7,3,1,0,3,7,0,0,3,1,0,3,0,0,0,0,0,0,0,0
"5995",211400,2013,7,0,2,3,2,7,0,0,0,2,3,2,0,0,0,0,0,0,0,0
"5996",211400,2014,13,1,1,1,10,12,1,0,1,1,1,9,0,0,0,1,0,0,0,0
"5997",211400,2015,10,2,0,2,6,10,0,0,2,0,2,6,0,0,0,0,0,0,0,0
"5998",211400,2016,13,7,2,1,3,13,0,0,7,2,1,3,0,0,0,0,0,0,0,0
"5999",211400,2017,3,0,0,1,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"6000",211400,2018,9,1,2,1,2,8,1,0,1,2,1,1,0,0,0,1,0,0,0,0
"6001",211400,2019,12,3,4,2,2,11,1,0,2,4,2,2,1,0,0,0,0,0,0,0
"6002",211400,2020,5,1,0,0,4,5,0,0,1,0,0,4,0,0,0,0,0,0,0,0
"6003",220005,2012,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"6004",220005,2013,3,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"6005",220005,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6006",220005,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6007",220005,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6008",220005,2017,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"6009",220005,2018,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"6010",220005,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6011",220005,2020,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6012",220010,2012,4,1,1,2,0,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0
"6013",220010,2013,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"6014",220010,2014,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6015",220010,2015,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"6016",220010,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6017",220010,2017,2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"6018",220010,2018,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6019",220010,2019,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6020",220010,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6021",220020,2012,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6022",220020,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6023",220020,2014,8,5,1,0,2,7,1,0,4,1,0,2,1,0,0,0,0,0,0,0
"6024",220020,2015,6,1,2,2,1,5,0,0,1,2,1,1,0,0,0,0,0,0,0,0
"6025",220020,2016,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"6026",220020,2017,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6027",220020,2018,4,3,0,1,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0
"6028",220020,2019,3,1,0,1,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"6029",220020,2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6030",220025,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6031",220025,2013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6032",220025,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6033",220025,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6034",220025,2016,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6035",220025,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6036",220025,2018,3,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"6037",220025,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6038",220025,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6039",220027,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6040",220027,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6041",220027,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6042",220027,2015,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6043",220027,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6044",220027,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6045",220027,2018,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6046",220027,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6047",220027,2020,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6048",220030,2012,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6049",220030,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6050",220030,2014,5,1,0,2,2,5,0,0,1,0,2,2,0,0,0,0,0,0,0,0
"6051",220030,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6052",220030,2016,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"6053",220030,2017,4,3,0,0,1,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0
"6054",220030,2018,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6055",220030,2019,4,2,0,0,2,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0
"6056",220030,2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6057",220040,2012,8,3,0,2,2,7,1,0,3,0,2,2,0,0,0,0,0,0,0,0
"6058",220040,2013,4,2,1,0,1,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"6059",220040,2014,4,0,0,2,2,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0
"6060",220040,2015,10,4,1,1,3,9,1,0,4,1,1,2,0,0,0,1,0,0,0,0
"6061",220040,2016,8,3,2,1,2,6,2,0,2,2,1,1,1,0,0,1,0,0,0,0
"6062",220040,2017,10,3,3,0,4,10,0,0,3,3,0,4,0,0,0,0,0,0,0,0
"6063",220040,2018,15,5,3,3,4,15,0,0,5,3,3,4,0,0,0,0,0,0,0,0
"6064",220040,2019,5,2,0,1,2,5,0,0,2,0,1,2,0,0,0,0,0,0,0,0
"6065",220040,2020,4,2,0,1,1,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0
"6066",220045,2012,3,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"6067",220045,2013,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6068",220045,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6069",220045,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6070",220045,2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6071",220045,2017,3,1,0,0,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"6072",220045,2018,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"6073",220045,2019,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6074",220045,2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6075",220050,2012,7,4,0,0,3,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0
"6076",220050,2013,6,4,0,1,1,6,0,0,4,0,1,1,0,0,0,0,0,0,0,0
"6077",220050,2014,3,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"6078",220050,2015,3,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"6079",220050,2016,3,0,1,0,2,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"6080",220050,2017,8,5,0,1,2,7,1,0,5,0,1,1,0,0,0,1,0,0,0,0
"6081",220050,2018,12,3,0,2,7,11,1,0,3,0,2,6,0,0,0,1,0,0,0,0
"6082",220050,2019,5,3,0,1,1,5,0,0,3,0,1,1,0,0,0,0,0,0,0,0
"6083",220050,2020,4,2,2,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"6084",220060,2012,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6085",220060,2013,4,0,1,0,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"6086",220060,2014,2,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"6087",220060,2015,5,2,2,0,1,5,0,0,2,2,0,1,0,0,0,0,0,0,0,0
"6088",220060,2016,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6089",220060,2017,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"6090",220060,2018,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6091",220060,2019,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6092",220060,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6093",220070,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6094",220070,2013,3,1,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"6095",220070,2014,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"6096",220070,2015,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6097",220070,2016,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"6098",220070,2017,4,2,0,1,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"6099",220070,2018,7,6,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"6100",220070,2019,5,2,1,0,1,5,0,0,2,1,0,1,0,0,0,0,0,0,0,0
"6101",220070,2020,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"6102",220080,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6103",220080,2013,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6104",220080,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6105",220080,2015,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6106",220080,2016,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6107",220080,2017,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6108",220080,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6109",220080,2019,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"6110",220080,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6111",220090,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6112",220090,2013,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6113",220090,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6114",220090,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6115",220090,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6116",220090,2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6117",220090,2018,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6118",220090,2019,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6119",220090,2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6120",220095,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6121",220095,2013,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6122",220095,2014,3,1,1,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"6123",220095,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6124",220095,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6125",220095,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6126",220095,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6127",220095,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6128",220095,2020,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6129",220100,2012,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"6130",220100,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6131",220100,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6132",220100,2015,3,0,1,2,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"6133",220100,2016,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6134",220100,2017,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"6135",220100,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6136",220100,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6137",220100,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6138",220105,2012,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6139",220105,2013,3,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"6140",220105,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6141",220105,2015,2,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"6142",220105,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6143",220105,2017,3,2,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"6144",220105,2018,3,0,0,0,3,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0
"6145",220105,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6146",220105,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6147",220110,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6148",220110,2013,3,1,2,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0
