"codmunres","ano","faixa_de_peso","evitaveis_neonatal_outros","evitaveis_neonatal_recem_nascido","evitaveis_neonatal_mulher_gestacao","evitaveis_neonatal_parto","evitaveis_neonatal_mal_definidas","evitaveis_neonatal_saude","evitaveis_neonatal_tratamento","evitaveis_neonatal_imunoprevencao","obitos_neonatais_totais"
"354990",2012,"> 1000 g",1,2,3,0,0,0,0,0,6
"354990",2012,"> 1500 g",12,7,2,3,0,1,0,0,25
"354990",2012,"outros",5,10,22,9,0,0,0,0,46
"354990",2013,"> 1500 g",6,1,3,1,0,0,0,0,11
"354990",2013,"outros",5,10,16,7,0,0,0,0,38
"354990",2013,"> 1000 g",1,6,0,0,0,0,0,0,7
"354990",2014,"outros",16,24,12,7,1,0,0,0,60
"354990",2014,"> 1000 g",1,3,2,0,0,0,0,0,6
"354990",2014,"> 1500 g",8,4,0,3,0,0,0,0,15
"354990",2015,"> 1000 g",2,4,1,0,0,0,0,0,7
"354990",2015,"> 1500 g",13,5,6,2,0,0,0,0,26
"354990",2015,"outros",11,16,20,5,0,0,0,0,52
"354990",2016,"> 1000 g",2,1,1,0,0,0,0,0,4
"354990",2016,"> 1500 g",11,6,1,2,0,0,1,0,21
"354990",2016,"outros",8,22,8,1,0,0,0,0,39
"354990",2017,"> 1000 g",4,1,4,0,0,0,0,0,9
"354990",2017,"outros",11,17,12,6,0,0,0,0,46
"354990",2017,"> 1500 g",8,4,0,4,0,0,0,0,16
"354990",2018,"> 1500 g",10,3,0,2,1,0,0,0,16
"354990",2018,"outros",4,14,21,3,5,0,0,0,47
"354990",2018,"> 1000 g",2,1,1,1,0,0,0,0,5
"354990",2019,"outros",7,14,22,5,1,0,0,0,49
"354990",2019,"> 1000 g",2,1,1,0,0,0,0,0,4
"354990",2019,"> 1500 g",10,1,0,2,0,0,0,0,13
"354990",2020,"> 1500 g",9,3,1,3,0,0,0,0,16
"354990",2020,"outros",0,11,17,3,0,0,0,0,31
"354990",2020,"> 1000 g",8,3,0,1,0,0,0,0,12
"354990",2021,"> 1000 g",3,2,3,0,0,0,0,0,8
"354990",2021,"outros",2,8,15,5,0,0,0,0,30
"354990",2021,"> 1500 g",10,4,0,4,0,1,0,0,19
"354990",2022,"> 1000 g",2,2,3,0,0,0,0,0,7
"354990",2022,"> 1500 g",8,4,2,1,0,0,1,0,16
"354990",2022,"outros",1,12,16,6,0,0,0,0,35
"354995",2014,"> 1000 g",1,0,0,0,0,0,0,0,1
"354995",2015,"> 1500 g",1,0,0,0,0,0,0,0,1
"354995",2015,"outros",0,0,0,1,0,0,0,0,1
"354995",2016,"> 1000 g",0,0,0,1,0,0,0,0,1
"354995",2017,"> 1500 g",1,0,0,0,0,0,0,0,1
"354995",2018,"outros",0,0,3,0,0,0,0,0,3
"354995",2018,"> 1500 g",2,0,0,0,0,0,0,0,2
"354995",2019,"outros",0,1,0,0,0,0,0,0,1
"354995",2021,"> 1000 g",1,0,0,0,0,0,0,0,1
"354995",2021,"outros",1,0,0,0,0,0,0,0,1
"354995",2022,"outros",0,0,1,0,0,0,0,0,1
"354995",2022,"> 1500 g",3,0,0,0,0,0,0,0,3
"354995",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"354995",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"354995",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"355000",2013,"outros",0,0,1,0,0,0,0,0,1
"355000",2014,"> 1000 g",1,0,0,0,0,0,0,0,1
"355000",2014,"outros",1,0,0,0,0,0,0,0,1
"355000",2019,"> 1500 g",0,1,0,0,0,0,0,0,1
"355000",2021,"outros",0,0,1,1,0,0,0,0,2
"355000",2021,"> 1500 g",1,0,0,1,0,0,0,0,2
"355000",2022,"> 1000 g",0,0,1,0,0,0,0,0,1
"355000",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"355000",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"355000",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"355000",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"355000",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"355000",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"355010",2012,"outros",0,0,1,0,0,0,0,0,1
"355010",2012,"> 1500 g",1,2,0,1,0,0,0,0,4
"355010",2013,"> 1500 g",1,0,0,0,0,0,0,0,1
"355010",2014,"> 1500 g",0,0,0,1,0,0,0,0,1
"355010",2015,"> 1500 g",0,1,0,1,1,0,0,0,3
"355010",2015,"outros",1,1,1,0,0,0,0,0,3
"355010",2016,"outros",0,0,0,0,1,0,0,0,1
"355010",2016,"> 1500 g",0,0,1,0,0,0,0,0,1
"355010",2016,"> 1000 g",0,1,0,0,0,0,0,0,1
"355010",2017,"outros",0,0,3,0,0,0,0,0,3
"355010",2017,"> 1500 g",0,0,0,1,0,0,0,0,1
"355010",2018,"> 1500 g",1,0,0,1,0,0,0,0,2
"355010",2019,"> 1500 g",1,1,0,0,0,0,0,0,2
"355010",2020,"> 1000 g",0,0,1,0,0,0,0,0,1
"355010",2020,"outros",0,0,3,0,0,0,0,0,3
"355010",2021,"outros",0,0,1,0,0,0,0,0,1
"355010",2021,"> 1500 g",3,0,0,0,0,0,0,0,3
"355010",2022,"outros",1,0,2,0,0,0,0,0,3
"355020",2012,"outros",1,0,1,0,0,0,0,0,2
"355020",2013,"outros",1,0,1,0,0,0,0,0,2
"355020",2013,"> 1500 g",0,2,0,0,0,0,0,0,2
"355020",2014,"outros",0,0,3,0,0,0,0,0,3
"355020",2014,"> 1500 g",2,0,0,0,0,0,0,0,2
"355020",2014,"> 1000 g",0,0,0,1,0,0,0,0,1
"355020",2015,"> 1000 g",0,0,1,0,0,0,0,0,1
"355020",2015,"outros",0,0,1,0,0,0,0,0,1
"355020",2016,"> 1500 g",1,2,1,1,1,0,0,0,6
"355020",2016,"> 1000 g",0,0,1,0,0,0,0,0,1
"355020",2016,"outros",0,1,0,1,0,0,0,0,2
"355020",2017,"> 1000 g",0,0,1,0,0,0,0,0,1
"355020",2017,"outros",0,1,0,0,0,0,0,0,1
"355020",2018,"outros",0,1,2,0,0,0,0,0,3
"355020",2018,"> 1500 g",1,0,0,2,0,0,0,0,3
"355020",2019,"> 1000 g",0,0,1,1,0,0,0,0,2
"355020",2019,"> 1500 g",0,1,2,0,0,0,0,0,3
"355020",2020,"outros",1,1,1,0,0,0,0,0,3
"355020",2020,"> 1500 g",1,0,0,0,0,0,0,0,1
"355020",2021,"outros",0,0,0,0,1,0,0,0,1
"355020",2021,"> 1500 g",2,0,1,1,0,0,0,0,4
"355020",2022,"> 1500 g",0,0,0,1,0,0,0,0,1
"355030",2012,"> 1500 g",221,100,51,69,31,4,16,3,495
"355030",2012,"> 1000 g",29,64,66,12,5,1,1,0,178
"355030",2012,"outros",30,218,348,55,18,1,3,0,673
"355030",2013,"> 1000 g",39,53,81,15,6,1,0,0,195
"355030",2013,"> 1500 g",206,70,47,60,56,11,17,0,467
"355030",2013,"outros",35,145,399,49,13,2,1,0,644
"355030",2014,"> 1500 g",260,62,63,68,35,9,14,1,512
"355030",2014,"> 1000 g",35,27,72,16,7,0,2,0,159
"355030",2014,"outros",21,111,429,52,15,1,1,0,630
"355030",2015,"> 1000 g",28,33,78,13,5,0,1,0,158
"355030",2015,"> 1500 g",214,49,73,55,25,8,15,0,439
"355030",2015,"outros",50,140,455,47,27,3,5,0,727
"355030",2016,"> 1000 g",26,32,70,20,1,0,1,0,150
"355030",2016,"> 1500 g",183,59,46,44,29,1,8,0,370
"355030",2016,"outros",72,146,389,106,26,1,2,0,742
"355030",2017,"> 1500 g",169,66,53,56,22,4,10,2,382
"355030",2017,"> 1000 g",27,46,68,17,4,1,0,0,163
"355030",2017,"outros",64,184,319,124,26,7,4,0,728
"355030",2018,"> 1000 g",29,41,61,20,2,0,1,0,154
"355030",2018,"> 1500 g",177,100,38,51,12,3,1,0,382
"355030",2018,"outros",57,167,331,94,25,3,2,0,679
"355030",2019,"> 1000 g",36,59,46,12,2,0,0,0,155
"355030",2019,"> 1500 g",166,87,34,63,2,2,6,0,360
"355030",2019,"outros",70,198,315,121,6,1,2,0,713
"355030",2020,"> 1500 g",131,59,47,51,5,7,4,0,304
"355030",2020,"outros",52,149,289,115,3,0,1,0,609
"355030",2020,"> 1000 g",24,38,56,5,0,0,1,0,124
"355030",2021,"> 1500 g",125,50,31,45,7,2,7,0,267
"355030",2021,"outros",74,136,273,89,12,1,2,0,587
"355030",2021,"> 1000 g",33,22,41,12,0,0,0,0,108
"355030",2022,"> 1000 g",28,23,27,14,1,1,1,0,95
"355030",2022,"> 1500 g",122,45,28,38,5,2,1,0,241
"355030",2022,"outros",72,119,267,106,18,1,1,0,584
"355040",2012,"> 1500 g",1,0,2,0,1,0,0,0,4
"355040",2012,"> 1000 g",0,0,1,0,0,0,0,0,1
"355040",2013,"> 1500 g",0,0,0,0,1,0,0,0,1
"355040",2013,"outros",0,0,1,0,0,0,0,0,1
"355040",2014,"> 1000 g",0,0,1,0,0,0,0,0,1
"355040",2014,"> 1500 g",0,1,1,0,0,0,0,0,2
"355040",2014,"outros",0,0,1,0,0,0,0,0,1
"355040",2015,"outros",0,0,0,0,1,0,0,0,1
"355040",2015,"> 1000 g",0,0,1,0,0,0,0,0,1
"355040",2015,"> 1500 g",1,1,1,0,0,0,0,0,3
"355040",2016,"outros",1,0,2,0,0,0,0,0,3
"355040",2016,"> 1500 g",1,0,0,0,0,0,0,0,1
"355040",2017,"> 1000 g",1,0,0,0,0,0,0,0,1
"355040",2017,"> 1500 g",1,0,0,0,0,0,0,0,1
"355040",2018,"outros",0,0,1,0,0,0,0,0,1
"355040",2018,"> 1500 g",1,0,0,0,0,0,0,0,1
"355040",2019,"outros",0,0,2,0,0,0,0,0,2
"355040",2019,"> 1500 g",0,0,0,1,0,0,0,0,1
"355040",2020,"> 1500 g",0,1,0,0,0,0,0,0,1
"355040",2021,"> 1500 g",0,0,1,0,0,0,0,0,1
"355040",2021,"outros",0,0,1,0,0,0,0,0,1
"355040",2022,"> 1000 g",1,0,1,0,0,0,0,0,2
"355040",2022,"outros",0,0,1,0,0,0,0,0,1
"355050",2014,"> 1000 g",1,0,0,0,0,0,0,0,1
"355050",2016,"outros",0,1,0,0,0,0,0,0,1
"355050",2017,"outros",0,1,0,0,0,0,0,0,1
"355050",2021,"outros",1,2,0,0,0,0,0,0,3
"355050",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"355050",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"355050",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"355050",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"355050",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"355050",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"355050",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"355060",2012,"> 1500 g",0,1,1,0,0,0,0,0,2
"355060",2012,"outros",1,1,0,1,0,0,0,0,3
"355060",2013,"outros",0,3,5,0,0,0,0,0,8
"355060",2013,"> 1500 g",3,0,0,1,0,0,0,0,4
"355060",2014,"> 1500 g",1,2,1,0,0,0,0,0,4
"355060",2014,"outros",0,0,4,2,0,0,0,0,6
"355060",2015,"> 1500 g",3,0,2,0,0,0,0,0,5
"355060",2015,"outros",1,0,2,1,0,0,0,0,4
"355060",2016,"> 1000 g",0,0,1,0,0,0,0,0,1
"355060",2016,"> 1500 g",1,0,2,1,0,0,0,0,4
"355060",2016,"outros",1,0,4,0,0,0,0,0,5
"355060",2017,"outros",1,1,3,1,0,0,0,0,6
"355060",2017,"> 1500 g",4,1,0,1,0,0,0,0,6
"355060",2018,"> 1000 g",0,1,1,0,0,0,0,0,2
"355060",2018,"> 1500 g",3,1,1,3,0,0,0,0,8
"355060",2018,"outros",0,0,3,1,0,0,0,0,4
"355060",2019,"outros",0,0,3,1,1,0,0,0,5
"355060",2019,"> 1500 g",1,2,0,1,0,0,0,0,4
"355060",2019,"> 1000 g",0,1,0,0,0,0,0,0,1
"355060",2020,"> 1000 g",1,0,1,0,0,0,0,0,2
"355060",2020,"outros",0,0,1,0,0,0,0,0,1
"355060",2021,"outros",3,1,3,0,0,0,0,0,7
"355060",2021,"> 1500 g",1,0,0,0,0,0,0,0,1
"355060",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"355060",2022,"outros",1,0,0,0,0,0,0,0,1
"355070",2012,"outros",0,2,2,2,0,0,0,0,6
"355070",2012,"> 1500 g",4,1,0,0,0,0,0,0,5
"355070",2013,"> 1500 g",3,1,1,0,0,0,0,0,5
"355070",2013,"outros",1,1,3,3,0,0,0,0,8
"355070",2014,"> 1500 g",0,0,2,2,0,0,0,0,4
"355070",2014,"outros",0,0,3,2,0,0,0,0,5
"355070",2014,"> 1000 g",0,1,0,0,0,0,0,0,1
"355070",2015,"outros",1,0,2,0,0,0,0,0,3
"355070",2015,"> 1500 g",0,1,0,0,0,1,0,0,2
"355070",2016,"> 1500 g",3,1,1,0,0,0,1,0,6
"355070",2016,"outros",3,3,1,2,0,0,0,0,9
"355070",2017,"> 1500 g",2,0,1,0,0,0,0,0,3
"355070",2017,"outros",1,0,1,2,0,0,0,0,4
"355070",2018,"> 1500 g",2,0,2,0,0,0,0,0,4
"355070",2018,"outros",1,0,1,1,0,0,0,0,3
"355070",2019,"> 1000 g",0,0,1,0,0,0,0,0,1
"355070",2019,"outros",1,3,3,0,0,0,0,0,7
"355070",2019,"> 1500 g",2,1,0,0,0,0,0,0,3
"355070",2020,"> 1500 g",3,0,1,0,0,0,0,0,4
"355070",2020,"outros",1,3,1,1,0,0,0,0,6
"355070",2020,"> 1000 g",0,2,0,1,0,0,0,0,3
"355070",2021,"outros",0,5,4,0,0,0,0,0,9
"355070",2021,"> 1500 g",0,2,0,0,0,0,0,0,2
"355070",2022,"outros",0,2,2,0,0,0,0,0,4
"355070",2022,"> 1500 g",0,1,0,1,0,0,0,0,2
"355070",2022,"> 1000 g",0,1,0,0,0,0,0,0,1
"355080",2012,"outros",0,0,1,0,0,0,0,0,1
"355080",2012,"> 1000 g",1,0,0,0,0,0,0,0,1
"355080",2016,"> 1500 g",0,1,0,0,0,0,0,0,1
"355080",2019,"> 1500 g",0,1,0,0,0,0,0,0,1
"355080",2020,"outros",0,0,0,0,0,0,1,0,1
"355080",2021,"> 1500 g",1,0,0,0,0,0,0,0,1
"355080",2021,"outros",0,0,0,2,0,0,0,0,2
"355080",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"355080",2014,"não se aplica",0,0,0,0,0,0,0,0,0
"355080",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"355080",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"355080",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"355080",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"355090",2012,"outros",0,0,2,0,0,0,0,0,2
"355090",2013,"outros",0,0,1,0,0,0,0,0,1
"355090",2015,"outros",0,0,0,0,1,0,0,0,1
"355090",2015,"> 1500 g",1,0,0,0,0,0,0,0,1
"355090",2016,"> 1500 g",1,0,0,0,0,0,0,0,1
"355090",2017,"> 1500 g",1,0,0,0,0,0,0,0,1
"355090",2017,"outros",0,1,0,0,0,0,0,0,1
"355090",2019,"outros",1,0,0,0,1,0,0,0,2
"355090",2020,"> 1000 g",0,0,1,0,0,0,0,0,1
"355090",2020,"outros",0,1,0,0,0,0,0,0,1
"355090",2014,"não se aplica",0,0,0,0,0,0,0,0,0
"355090",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"355090",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"355090",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"355100",2012,"outros",2,9,12,1,2,0,0,0,26
"355100",2012,"> 1000 g",2,4,6,2,0,0,0,0,14
"355100",2012,"> 1500 g",10,4,4,4,0,2,1,0,25
"355100",2013,"outros",3,6,12,4,1,0,0,0,26
"355100",2013,"> 1000 g",2,6,4,1,0,0,0,0,13
"355100",2013,"> 1500 g",3,8,5,4,0,0,0,0,20
"355100",2014,"outros",1,5,12,2,1,0,0,0,21
"355100",2014,"> 1000 g",0,3,4,2,0,0,0,0,9
"355100",2014,"> 1500 g",5,7,5,3,0,0,0,0,20
"355100",2015,"> 1000 g",2,2,3,2,1,0,0,0,10
"355100",2015,"> 1500 g",9,11,2,6,1,0,0,0,29
"355100",2015,"outros",1,4,10,1,0,0,0,0,16
"355100",2016,"> 1000 g",2,5,4,0,1,0,0,0,12
"355100",2016,"outros",1,4,9,5,3,0,0,0,22
"355100",2016,"> 1500 g",6,8,1,3,0,0,0,0,18
"355100",2017,"> 1500 g",10,4,2,2,1,0,0,0,19
"355100",2017,"> 1000 g",1,3,3,1,0,0,0,0,8
"355100",2017,"outros",1,5,15,4,0,0,0,0,25
"355100",2018,"> 1000 g",1,0,3,2,0,0,0,0,6
"355100",2018,"> 1500 g",8,1,2,1,0,0,0,0,12
"355100",2018,"outros",1,1,21,3,0,0,0,0,26
"355100",2019,"> 1000 g",1,1,5,0,0,0,0,0,7
"355100",2019,"> 1500 g",10,2,3,2,0,0,0,0,17
"355100",2019,"outros",0,2,12,2,0,0,0,0,16
"355100",2020,"> 1500 g",8,3,4,3,1,0,0,0,19
"355100",2020,"> 1000 g",0,2,2,1,0,0,0,0,5
"355100",2020,"outros",2,2,9,2,0,0,0,0,15
"355100",2021,"> 1000 g",1,0,3,2,0,0,0,0,6
"355100",2021,"> 1500 g",7,1,3,1,0,1,0,0,13
"355100",2021,"outros",1,1,15,3,0,0,0,0,20
"355100",2022,"> 1000 g",1,1,2,0,0,0,0,0,4
"355100",2022,"> 1500 g",6,1,1,1,0,0,0,0,9
"355100",2022,"outros",3,1,11,1,0,0,0,0,16
"355110",2012,"> 1500 g",0,1,0,0,0,0,0,0,1
"355110",2013,"> 1000 g",0,1,1,0,0,0,0,0,2
"355110",2013,"outros",0,1,1,0,0,0,0,0,2
"355110",2014,"outros",0,0,0,1,0,0,0,0,1
"355110",2015,"outros",0,1,0,0,0,0,0,0,1
"355110",2018,"> 1000 g",0,1,0,0,0,0,0,0,1
"355110",2021,"outros",0,1,0,0,0,0,0,0,1
"355110",2022,"> 1500 g",0,1,0,0,0,0,0,0,1
"355110",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"355110",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"355110",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"355110",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"355120",2014,"> 1500 g",0,0,0,0,1,0,0,0,1
"355120",2016,"outros",0,0,1,0,0,0,0,0,1
"355120",2022,"outros",0,0,1,0,0,0,0,0,1
"355120",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"355120",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"355120",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"355120",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"355120",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"355120",2019,"não se aplica",0,0,0,0,0,0,0,0,0
"355120",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"355120",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"355130",2012,"> 1500 g",0,1,1,0,0,0,0,0,2
"355130",2019,"outros",1,0,1,0,0,0,0,0,2
"355130",2013,"não se aplica",0,0,0,0,0,0,0,0,0
"355130",2014,"não se aplica",0,0,0,0,0,0,0,0,0
"355130",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"355130",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"355130",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"355130",2018,"não se aplica",0,0,0,0,0,0,0,0,0
"355130",2020,"não se aplica",0,0,0,0,0,0,0,0,0
"355130",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"355130",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"355140",2012,"outros",0,0,0,2,0,0,0,0,2
"355140",2013,"outros",0,0,0,1,0,0,0,0,1
"355140",2015,"outros",0,0,1,0,0,0,0,0,1
"355140",2015,"> 1500 g",1,0,0,0,0,0,0,0,1
"355140",2017,"> 1500 g",0,0,1,0,0,0,0,0,1
"355140",2018,"outros",0,0,0,1,0,0,0,0,1
"355140",2019,"outros",0,0,3,0,0,1,0,0,4
"355140",2020,"> 1500 g",0,0,1,0,0,0,0,0,1
"355140",2020,"outros",0,2,0,0,0,0,0,0,2
"355140",2014,"não se aplica",0,0,0,0,0,0,0,0,0
"355140",2016,"não se aplica",0,0,0,0,0,0,0,0,0
"355140",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"355140",2022,"não se aplica",0,0,0,0,0,0,0,0,0
"355150",2012,"> 1000 g",0,0,1,0,0,0,0,0,1
"355150",2012,"outros",0,0,1,1,0,0,0,0,2
"355150",2012,"> 1500 g",1,0,0,0,0,0,0,0,1
"355150",2013,"> 1000 g",0,0,2,0,0,0,0,0,2
"355150",2013,"> 1500 g",0,0,1,0,0,0,0,0,1
"355150",2013,"outros",0,0,3,0,0,0,0,0,3
"355150",2014,"> 1500 g",0,0,2,0,0,0,0,0,2
"355150",2014,"outros",1,0,2,0,0,0,0,0,3
"355150",2014,"> 1000 g",1,0,0,0,0,0,0,0,1
"355150",2015,"outros",0,0,2,0,1,0,0,0,3
"355150",2015,"> 1000 g",0,1,0,0,0,0,0,0,1
"355150",2015,"> 1500 g",0,1,0,0,0,0,0,0,1
"355150",2016,"outros",0,1,1,1,0,0,0,0,3
"355150",2016,"> 1000 g",0,0,0,1,0,0,0,0,1
"355150",2017,"> 1500 g",0,0,1,0,0,0,0,0,1
"355150",2017,"outros",0,0,2,0,0,0,0,0,2
"355150",2017,"> 1000 g",0,1,0,0,0,0,0,0,1
"355150",2018,"outros",1,0,0,1,0,0,0,0,2
"355150",2018,"> 1000 g",0,1,0,0,0,0,0,0,1
"355150",2019,"outros",0,1,1,0,0,0,0,0,2
"355150",2019,"> 1500 g",1,1,0,0,0,0,0,0,2
"355150",2020,"outros",0,1,3,0,0,0,0,0,4
"355150",2020,"> 1500 g",2,0,0,0,0,0,0,0,2
"355150",2020,"> 1000 g",0,1,0,0,0,0,0,0,1
"355150",2021,"> 1000 g",0,1,1,0,0,0,0,0,2
"355150",2021,"outros",1,0,1,0,0,0,0,0,2
"355150",2022,"> 1000 g",0,0,1,0,0,0,0,0,1
"355150",2022,"> 1500 g",1,0,0,1,0,0,0,0,2
"355150",2022,"outros",0,1,0,0,0,0,0,0,1
"355160",2012,"> 1500 g",1,1,0,0,0,0,0,0,2
"355160",2012,"> 1000 g",0,1,0,0,0,0,0,0,1
"355160",2013,"> 1500 g",0,0,0,3,0,0,0,0,3
"355160",2013,"outros",0,1,0,0,0,0,0,0,1
"355160",2014,"> 1000 g",1,0,0,0,0,0,0,0,1
"355160",2015,"> 1500 g",1,0,0,0,0,0,0,0,1
"355160",2015,"outros",1,1,0,0,0,0,0,0,2
"355160",2016,"> 1500 g",0,0,1,0,0,0,0,0,1
"355160",2016,"outros",0,0,2,1,0,0,0,0,3
"355160",2018,"> 1500 g",0,0,1,0,0,0,0,0,1
"355160",2019,"outros",0,0,1,0,1,0,0,0,2
"355160",2019,"> 1500 g",1,0,0,0,0,0,0,0,1
"355160",2020,"> 1000 g",0,1,1,0,0,0,0,0,2
"355160",2020,"outros",1,1,0,0,0,0,0,0,2
"355160",2021,"> 1500 g",1,0,0,0,0,0,0,0,1
"355160",2022,"> 1000 g",1,0,0,0,0,0,0,0,1
"355160",2017,"não se aplica",0,0,0,0,0,0,0,0,0
"355170",2012,"> 1000 g",0,0,1,0,0,0,0,0,1
"355170",2012,"> 1500 g",4,0,3,1,0,2,0,0,10
"355170",2012,"outros",1,0,7,1,0,0,0,0,9
"355170",2013,"> 1500 g",3,0,1,1,1,0,0,0,6
"355170",2013,"outros",1,1,6,0,0,0,0,0,8
"355170",2013,"> 1000 g",1,0,0,0,0,0,0,0,1
"355170",2014,"> 1000 g",4,0,1,0,0,0,0,0,5
"355170",2014,"> 1500 g",2,1,1,1,0,0,0,0,5
"355170",2014,"outros",1,0,1,1,0,0,0,0,3
"355170",2015,"outros",0,4,2,0,0,0,0,0,6
"355170",2015,"> 1500 g",3,2,0,1,0,0,0,0,6
"355170",2016,"outros",0,2,5,0,1,0,0,0,8
"355170",2016,"> 1000 g",0,0,1,0,0,0,0,0,1
"355170",2016,"> 1500 g",1,1,1,1,0,0,0,0,4
"355170",2017,"> 1000 g",0,1,1,0,0,0,0,0,2
"355170",2017,"outros",2,3,4,1,0,0,0,0,10
"355170",2017,"> 1500 g",4,1,0,0,0,0,1,0,6
"355170",2018,"> 1000 g",0,2,1,0,0,0,0,0,3
"355170",2018,"> 1500 g",1,1,1,0,0,0,0,0,3
"355170",2018,"outros",1,0,5,1,0,0,0,0,7
"355170",2019,"> 1000 g",1,1,1,0,0,0,0,0,3
"355170",2019,"outros",4,1,3,3,0,0,0,0,11
"355170",2019,"> 1500 g",1,1,0,0,0,0,0,0,2
"355170",2020,"> 1500 g",0,2,1,0,1,0,0,0,4
"355170",2020,"outros",0,2,0,1,0,0,0,0,3
"355170",2020,"> 1000 g",0,2,0,0,0,0,0,0,2
"355170",2021,"> 1500 g",4,1,1,0,0,1,0,0,7
"355170",2021,"outros",0,1,2,0,0,0,0,0,3
"355170",2021,"> 1000 g",1,0,0,0,0,0,0,0,1
"355170",2022,"outros",0,1,3,0,0,0,0,0,4
"355170",2022,"> 1500 g",3,0,0,1,0,0,0,0,4
"355180",2012,"> 1500 g",1,0,0,0,0,0,0,0,1
"355180",2012,"> 1000 g",0,1,0,0,0,0,0,0,1
"355180",2013,"> 1000 g",0,0,1,0,0,0,0,0,1
"355180",2013,"outros",0,0,2,1,0,0,0,0,3
"355180",2013,"> 1500 g",0,1,0,2,0,0,0,0,3
"355180",2014,"outros",0,1,0,0,0,0,0,0,1
"355180",2016,"outros",0,0,2,0,0,0,0,0,2
"355180",2017,"> 1500 g",0,0,0,0,0,1,0,0,1
"355180",2018,"> 1000 g",0,0,1,0,0,0,0,0,1
"355180",2018,"outros",0,0,1,0,0,0,0,0,1
"355180",2018,"> 1500 g",0,0,0,1,0,0,0,0,1
"355180",2019,"> 1000 g",0,0,1,0,0,0,0,0,1
"355180",2020,"> 1000 g",0,0,1,0,0,0,0,0,1
"355180",2020,"> 1500 g",0,0,0,1,0,0,0,0,1
"355180",2021,"> 1500 g",0,0,1,1,1,0,0,0,3
"355180",2022,"> 1000 g",0,0,1,0,0,0,0,0,1
"355180",2022,"> 1500 g",0,0,1,0,0,0,0,0,1
"355180",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"355190",2013,"> 1500 g",0,0,1,0,0,0,0,0,1
"355190",2014,"> 1500 g",1,1,0,0,0,0,0,0,2
"355190",2016,"outros",1,0,0,0,0,0,0,0,1
"355190",2016,"> 1000 g",0,0,0,1,0,0,0,0,1
"355190",2017,"outros",0,0,2,0,0,0,0,0,2
"355190",2018,"outros",1,0,2,0,0,0,0,0,3
"355190",2019,"outros",0,0,1,0,0,0,0,0,1
"355190",2019,"> 1500 g",1,0,0,0,0,0,0,0,1
"355190",2020,"outros",1,1,2,0,0,0,0,0,4
"355190",2020,"> 1500 g",1,0,0,0,0,0,0,0,1
"355190",2022,"> 1500 g",1,0,0,0,0,0,0,0,1
"355190",2012,"não se aplica",0,0,0,0,0,0,0,0,0
"355190",2015,"não se aplica",0,0,0,0,0,0,0,0,0
"355190",2021,"não se aplica",0,0,0,0,0,0,0,0,0
"355200",2012,"outros",1,0,0,0,0,0,0,0,1
"355200",2013,"> 1000 g",0,0,1,0,0,0,0,0,1
"355200",2014,"> 1500 g",0,0,1,0,0,0,0,0,1
"355200",2014,"> 1000 g",1,0,0,0,0,0,0,0,1
