"","CODMUNRES","ANO","INCOMPLETUDE","TOTAIS","UF"
"8288","314810",2022,0,1182,"MG"
"8289","314810",2023,0,1201,"MG"
"8290","314820",2021,0,58,"MG"
"8291","314820",2022,0,44,"MG"
"8292","314830",2021,0,77,"MG"
"8293","314830",2022,0,85,"MG"
"8294","314830",2023,0,72,"MG"
"8295","314860",2022,0,186,"MG"
"8296","314870",2023,0,200,"MG"
"8297","314875",2022,0,120,"MG"
"8298","314880",2021,0,32,"MG"
"8299","314880",2022,0,32,"MG"
"8300","314880",2023,0,29,"MG"
"8301","314890",2021,0,31,"MG"
"8302","314890",2022,0,34,"MG"
"8303","314890",2023,0,38,"MG"
"8304","314900",2021,0,33,"MG"
"8305","314900",2022,0,29,"MG"
"8306","314900",2023,0,40,"MG"
"8307","314910",2022,0,130,"MG"
"8308","314920",2021,0,22,"MG"
"8309","314920",2023,0,27,"MG"
"8310","314940",2021,0,15,"MG"
"8311","314940",2022,0,23,"MG"
"8312","314940",2023,0,21,"MG"
"8313","314950",2021,0,27,"MG"
"8314","314950",2023,0,33,"MG"
"8315","314960",2022,0,52,"MG"
"8316","314960",2023,0,39,"MG"
"8317","314970",2021,0,173,"MG"
"8318","314970",2023,0,185,"MG"
"8319","314980",2022,0,249,"MG"
"8320","314990",2021,0,190,"MG"
"8321","314990",2022,0,198,"MG"
"8322","314990",2023,0,194,"MG"
"8323","314995",2021,0,96,"MG"
"8324","314995",2022,0,94,"MG"
"8325","314995",2023,0,112,"MG"
"8326","315010",2021,0,20,"MG"
"8327","315010",2022,0,23,"MG"
"8328","315010",2023,0,22,"MG"
"8329","315015",2021,0,167,"MG"
"8330","315015",2023,0,127,"MG"
"8331","315020",2021,0,51,"MG"
"8332","315020",2022,0,57,"MG"
"8333","315020",2023,0,48,"MG"
"8334","315030",2021,0,44,"MG"
"8335","315040",2021,0,48,"MG"
"8336","315050",2021,0,75,"MG"
"8337","315050",2022,0,66,"MG"
"8338","315050",2023,0,78,"MG"
"8339","315053",2021,0,54,"MG"
"8340","315053",2022,0,45,"MG"
"8341","315053",2023,0,60,"MG"
"8342","315060",2021,0,58,"MG"
"8343","315060",2022,0,61,"MG"
"8344","315060",2023,0,59,"MG"
"8345","315070",2021,0,80,"MG"
"8346","315070",2022,0,75,"MG"
"8347","315080",2021,0,143,"MG"
"8348","315090",2021,0,56,"MG"
"8349","315090",2022,0,66,"MG"
"8350","315090",2023,0,82,"MG"
"8351","315100",2021,0,119,"MG"
"8352","315100",2022,0,130,"MG"
"8353","315100",2023,0,89,"MG"
"8354","315110",2021,0,140,"MG"
"8355","315110",2022,0,139,"MG"
"8356","315120",2022,0,739,"MG"
"8357","315120",2023,0,779,"MG"
"8358","315130",2022,0,103,"MG"
"8359","315130",2023,0,115,"MG"
"8360","315140",2021,0,318,"MG"
"8361","315150",2021,0,380,"MG"
"8362","315150",2022,0,381,"MG"
"8363","315150",2023,0,433,"MG"
"8364","315160",2021,0,125,"MG"
"8365","315160",2022,0,108,"MG"
"8366","315160",2023,0,115,"MG"
"8367","315190",2021,0,106,"MG"
"8368","315190",2022,0,68,"MG"
"8369","315200",2023,0,397,"MG"
"8370","315213",2022,0,55,"MG"
"8371","315213",2023,0,51,"MG"
"8372","315217",2023,0,135,"MG"
"8373","315230",2021,0,93,"MG"
"8374","315230",2022,0,96,"MG"
"8375","315230",2023,0,111,"MG"
"8376","315260",2021,0,58,"MG"
"8377","315260",2022,0,44,"MG"
"8378","315260",2023,0,63,"MG"
"8379","315270",2021,0,85,"MG"
"8380","315270",2023,0,82,"MG"
"8381","315290",2021,0,84,"MG"
"8382","315290",2022,0,82,"MG"
"8383","315290",2023,0,81,"MG"
"8384","315300",2021,0,46,"MG"
"8385","315300",2022,0,31,"MG"
"8386","315300",2023,0,40,"MG"
"8387","315310",2021,0,34,"MG"
"8388","315310",2022,0,51,"MG"
"8389","315310",2023,0,39,"MG"
"8390","315320",2022,0,37,"MG"
"8391","315320",2023,0,25,"MG"
"8392","315340",2022,0,148,"MG"
"8393","315340",2023,0,155,"MG"
"8394","315350",2021,0,112,"MG"
"8395","315350",2022,0,103,"MG"
"8396","315350",2023,0,124,"MG"
"8397","315360",2021,0,153,"MG"
"8398","315360",2022,0,150,"MG"
"8399","315360",2023,0,110,"MG"
"8400","315370",2021,0,26,"MG"
"8401","315370",2022,0,31,"MG"
"8402","315370",2023,0,39,"MG"
"8403","315380",2021,0,16,"MG"
"8404","315380",2023,0,11,"MG"
"8405","315390",2023,0,173,"MG"
"8406","315410",2021,0,78,"MG"
"8407","315410",2023,0,74,"MG"
"8408","315415",2021,0,114,"MG"
"8409","315415",2022,0,113,"MG"
"8410","315415",2023,0,95,"MG"
"8411","315420",2021,0,115,"MG"
"8412","315420",2022,0,113,"MG"
"8413","315420",2023,0,118,"MG"
"8414","315440",2022,0,46,"MG"
"8415","315445",2022,0,84,"MG"
"8416","315450",2023,0,110,"MG"
"8417","315470",2021,0,37,"MG"
"8418","315470",2022,0,46,"MG"
"8419","315470",2023,0,35,"MG"
"8420","315480",2021,0,113,"MG"
"8421","315480",2022,0,107,"MG"
"8422","315480",2023,0,107,"MG"
"8423","315490",2021,0,116,"MG"
"8424","315500",2021,0,28,"MG"
"8425","315500",2022,0,29,"MG"
"8426","315500",2023,0,34,"MG"
"8427","315510",2021,0,42,"MG"
"8428","315520",2021,0,41,"MG"
"8429","315520",2022,0,31,"MG"
"8430","315520",2023,0,44,"MG"
"8431","315530",2021,0,40,"MG"
"8432","315530",2023,0,53,"MG"
"8433","315540",2021,0,85,"MG"
"8434","315540",2022,0,92,"MG"
"8435","315550",2021,0,172,"MG"
"8436","315550",2022,0,156,"MG"
"8437","315550",2023,0,151,"MG"
"8438","315580",2021,0,200,"MG"
"8439","315580",2022,0,189,"MG"
"8440","315580",2023,0,157,"MG"
"8441","315590",2021,0,54,"MG"
"8442","315610",2021,0,29,"MG"
"8443","315610",2022,0,30,"MG"
"8444","315610",2023,0,31,"MG"
"8445","315620",2022,0,16,"MG"
"8446","315620",2023,0,26,"MG"
"8447","315630",2021,0,113,"MG"
"8448","315630",2023,0,121,"MG"
"8449","315640",2021,0,37,"MG"
"8450","315640",2022,0,35,"MG"
"8451","315640",2023,0,31,"MG"
"8452","315645",2021,0,49,"MG"
"8453","315645",2022,0,51,"MG"
"8454","315645",2023,0,52,"MG"
"8455","315650",2021,0,53,"MG"
"8456","315650",2023,0,54,"MG"
"8457","315660",2021,0,76,"MG"
"8458","315690",2021,0,303,"MG"
"8459","315690",2023,0,333,"MG"
"8460","315725",2021,0,95,"MG"
"8461","315725",2023,0,88,"MG"
"8462","315727",2021,0,23,"MG"
"8463","315727",2023,0,28,"MG"
"8464","315730",2021,0,31,"MG"
"8465","315730",2022,0,37,"MG"
"8466","315733",2021,0,88,"MG"
"8467","315733",2023,0,105,"MG"
"8468","315737",2022,0,34,"MG"
"8469","315737",2023,0,42,"MG"
"8470","315740",2023,0,56,"MG"
"8471","315750",2021,0,57,"MG"
"8472","315750",2022,0,49,"MG"
"8473","315760",2022,0,37,"MG"
"8474","315760",2023,0,31,"MG"
"8475","315770",2021,0,220,"MG"
"8476","315790",2021,0,265,"MG"
"8477","315790",2022,0,213,"MG"
"8478","315800",2021,0,136,"MG"
"8479","315800",2023,0,109,"MG"
"8480","315820",2022,0,149,"MG"
"8481","315820",2023,0,166,"MG"
"8482","315830",2021,0,67,"MG"
"8483","315830",2022,0,73,"MG"
"8484","315830",2023,0,80,"MG"
"8485","315840",2023,0,25,"MG"
"8486","315850",2021,0,62,"MG"
"8487","315850",2022,0,62,"MG"
"8488","315850",2023,0,70,"MG"
"8489","315860",2021,0,36,"MG"
"8490","315860",2022,0,28,"MG"
"8491","315860",2023,0,30,"MG"
"8492","315870",2021,0,16,"MG"
"8493","315870",2022,0,20,"MG"
"8494","315870",2023,0,23,"MG"
"8495","315880",2021,0,53,"MG"
"8496","315880",2022,0,39,"MG"
"8497","315880",2023,0,26,"MG"
"8498","315890",2021,0,155,"MG"
"8499","315890",2023,0,133,"MG"
"8500","315895",2021,0,757,"MG"
"8501","315895",2022,0,746,"MG"
"8502","315895",2023,0,645,"MG"
"8503","315900",2021,0,65,"MG"
"8504","315900",2022,0,55,"MG"
"8505","315900",2023,0,58,"MG"
"8506","315910",2021,0,27,"MG"
"8507","315910",2023,0,17,"MG"
"8508","315920",2021,0,50,"MG"
"8509","315930",2021,0,47,"MG"
"8510","315930",2023,0,49,"MG"
"8511","315935",2021,0,105,"MG"
"8512","315935",2022,0,88,"MG"
"8513","315935",2023,0,92,"MG"
"8514","315940",2021,0,35,"MG"
"8515","315950",2022,0,71,"MG"
"8516","315970",2021,0,48,"MG"
"8517","315970",2023,0,49,"MG"
"8518","315980",2021,0,247,"MG"
"8519","315980",2022,0,213,"MG"
"8520","315990",2023,0,180,"MG"
"8521","316000",2021,0,39,"MG"
"8522","316000",2022,0,28,"MG"
"8523","316010",2023,0,47,"MG"
"8524","316020",2022,0,31,"MG"
"8525","316020",2023,0,31,"MG"
"8526","316045",2023,0,81,"MG"
"8527","316050",2022,0,21,"MG"
"8528","316050",2023,0,15,"MG"
"8529","316060",2022,0,27,"MG"
"8530","316060",2023,0,16,"MG"
"8531","316070",2021,0,425,"MG"
"8532","316070",2022,0,454,"MG"
"8533","316070",2023,0,389,"MG"
"8534","316080",2021,0,73,"MG"
"8535","316080",2022,0,77,"MG"
"8536","316080",2023,0,45,"MG"
"8537","316090",2021,0,38,"MG"
"8538","316090",2023,0,40,"MG"
"8539","316095",2021,0,86,"MG"
"8540","316095",2022,0,81,"MG"
"8541","316095",2023,0,92,"MG"
"8542","316120",2021,0,54,"MG"
"8543","316120",2022,0,46,"MG"
"8544","316120",2023,0,60,"MG"
"8545","316130",2021,0,47,"MG"
"8546","316130",2022,0,60,"MG"
"8547","316140",2021,0,43,"MG"
"8548","316140",2022,0,47,"MG"
"8549","316140",2023,0,44,"MG"
"8550","316150",2021,0,111,"MG"
"8551","316150",2022,0,102,"MG"
"8552","316150",2023,0,113,"MG"
"8553","316160",2021,0,39,"MG"
"8554","316160",2022,0,46,"MG"
"8555","316160",2023,0,40,"MG"
"8556","316165",2022,0,39,"MG"
"8557","316170",2021,0,61,"MG"
"8558","316170",2022,0,48,"MG"
"8559","316170",2023,0,50,"MG"
"8560","316180",2022,0,115,"MG"
"8561","316180",2023,0,119,"MG"
"8562","316210",2021,0,707,"MG"
"8563","316210",2023,0,802,"MG"
"8564","316220",2021,0,89,"MG"
"8565","316220",2022,0,96,"MG"
"8566","316220",2023,0,86,"MG"
"8567","316225",2021,0,60,"MG"
"8568","316225",2022,0,43,"MG"
"8569","316225",2023,0,36,"MG"
"8570","316230",2021,0,33,"MG"
"8571","316230",2022,0,31,"MG"
"8572","316230",2023,0,41,"MG"
"8573","316240",2021,0,278,"MG"
"8574","316245",2023,0,264,"MG"
"8575","316250",2021,0,906,"MG"
"8576","316255",2021,0,162,"MG"
"8577","316255",2022,0,194,"MG"
"8578","316257",2021,0,67,"MG"
"8579","316260",2021,0,83,"MG"
"8580","316260",2022,0,94,"MG"
"8581","316260",2023,0,86,"MG"
"8582","316265",2021,0,32,"MG"
"8583","316265",2022,0,35,"MG"
"8584","316265",2023,0,23,"MG"
"8585","316294",2021,0,92,"MG"
"8586","316294",2022,0,98,"MG"
"8587","316294",2023,0,87,"MG"
"8588","316300",2021,0,75,"MG"
"8589","316300",2022,0,51,"MG"
"8590","316300",2023,0,70,"MG"
"8591","316310",2021,0,36,"MG"
"8592","316310",2022,0,34,"MG"
"8593","316310",2023,0,52,"MG"
"8594","316320",2021,0,61,"MG"
"8595","316320",2022,0,48,"MG"
"8596","316340",2022,0,50,"MG"
"8597","316360",2021,0,37,"MG"
"8598","316360",2022,0,38,"MG"
"8599","316360",2023,0,46,"MG"
"8600","316370",2021,0,521,"MG"
"8601","316370",2022,0,470,"MG"
"8602","316370",2023,0,457,"MG"
"8603","316380",2021,0,59,"MG"
"8604","316380",2022,0,54,"MG"
"8605","316380",2023,0,55,"MG"
"8606","316390",2021,0,51,"MG"
"8607","316390",2022,0,48,"MG"
"8608","316390",2023,0,36,"MG"
"8609","316400",2021,0,65,"MG"
"8610","316410",2021,0,40,"MG"
"8611","316420",2021,0,93,"MG"
"8612","316420",2023,0,109,"MG"
"8613","316430",2021,0,89,"MG"
"8614","316430",2022,0,72,"MG"
"8615","316430",2023,0,85,"MG"
"8616","316443",2023,0,22,"MG"
"8617","316447",2021,0,96,"MG"
"8618","316447",2022,0,80,"MG"
"8619","316447",2023,0,75,"MG"
"8620","316460",2022,0,155,"MG"
"8621","316460",2023,0,156,"MG"
"8622","316470",2023,0,833,"MG"
"8623","316480",2021,0,16,"MG"
"8624","316480",2022,0,14,"MG"
"8625","316480",2023,0,12,"MG"
"8626","316490",2021,0,21,"MG"
"8627","316490",2022,0,21,"MG"
"8628","316490",2023,0,23,"MG"
"8629","316510",2021,0,84,"MG"
"8630","316510",2022,0,71,"MG"
"8631","316510",2023,0,72,"MG"
"8632","316520",2021,0,61,"MG"
"8633","316520",2022,0,47,"MG"
"8634","316520",2023,0,58,"MG"
"8635","316540",2021,0,73,"MG"
"8636","316540",2022,0,51,"MG"
"8637","316540",2023,0,70,"MG"
"8638","316550",2023,0,64,"MG"
"8639","316555",2023,0,137,"MG"
"8640","316556",2022,0,18,"MG"
"8641","316556",2023,0,22,"MG"
"8642","316560",2021,0,27,"MG"
"8643","316560",2023,0,32,"MG"
"8644","316570",2021,0,68,"MG"
"8645","316570",2022,0,85,"MG"
"8646","316570",2023,0,65,"MG"
"8647","316580",2022,0,15,"MG"
"8648","316590",2023,0,38,"MG"
"8649","316600",2021,0,44,"MG"
"8650","316600",2023,0,41,"MG"
"8651","316610",2022,0,25,"MG"
"8652","316610",2023,0,34,"MG"
"8653","316620",2021,0,100,"MG"
"8654","316630",2021,0,120,"MG"
"8655","316630",2022,0,84,"MG"
"8656","316630",2023,0,97,"MG"
"8657","316640",2021,0,19,"MG"
"8658","316640",2022,0,22,"MG"
"8659","316640",2023,0,14,"MG"
"8660","316650",2022,0,37,"MG"
"8661","316660",2021,0,5,"MG"
"8662","316660",2022,0,5,"MG"
"8663","316660",2023,0,5,"MG"
"8664","316680",2021,0,187,"MG"
"8665","316680",2022,0,179,"MG"
"8666","316680",2023,0,177,"MG"
"8667","316690",2021,0,86,"MG"
"8668","316690",2022,0,81,"MG"
"8669","316695",2021,0,37,"MG"
"8670","316695",2022,0,43,"MG"
"8671","316695",2023,0,50,"MG"
"8672","316700",2021,0,26,"MG"
"8673","316700",2022,0,26,"MG"
"8674","316700",2023,0,23,"MG"
"8675","316730",2021,0,31,"MG"
"8676","316730",2022,0,27,"MG"
"8677","316730",2023,0,36,"MG"
"8678","316750",2021,0,32,"MG"
"8679","316750",2022,0,29,"MG"
"8680","316750",2023,0,35,"MG"
"8681","316760",2021,0,283,"MG"
"8682","316760",2022,0,309,"MG"
"8683","316770",2021,0,63,"MG"
"8684","316780",2021,0,57,"MG"
"8685","316780",2022,0,52,"MG"
"8686","316780",2023,0,51,"MG"
"8687","316790",2021,0,37,"MG"
"8688","316790",2022,0,35,"MG"
"8689","316790",2023,0,29,"MG"
"8690","316805",2021,0,44,"MG"
"8691","316805",2022,0,52,"MG"
"8692","316810",2021,0,56,"MG"
"8693","316810",2023,0,46,"MG"
"8694","316820",2021,0,11,"MG"
"8695","316820",2022,0,13,"MG"
"8696","316820",2023,0,9,"MG"
"8697","316830",2021,0,30,"MG"
"8698","316830",2022,0,48,"MG"
"8699","316830",2023,0,37,"MG"
"8700","316840",2022,0,120,"MG"
"8701","316850",2021,0,107,"MG"
"8702","316850",2022,0,125,"MG"
"8703","316850",2023,0,114,"MG"
"8704","316870",2021,0,864,"MG"
"8705","316880",2021,0,86,"MG"
"8706","316880",2022,0,86,"MG"
"8707","316890",2021,0,97,"MG"
"8708","316890",2023,0,74,"MG"
"8709","316900",2021,0,143,"MG"
"8710","316900",2022,0,166,"MG"
"8711","316920",2021,0,83,"MG"
"8712","316920",2022,0,77,"MG"
"8713","316920",2023,0,72,"MG"
"8714","316930",2021,0,937,"MG"
"8715","316930",2022,0,928,"MG"
"8716","316930",2023,0,832,"MG"
"8717","316935",2021,0,355,"MG"
"8718","316940",2021,0,717,"MG"
"8719","316940",2022,0,648,"MG"
"8720","316940",2023,0,648,"MG"
"8721","316950",2021,0,72,"MG"
"8722","316950",2022,0,73,"MG"
"8723","316970",2023,0,216,"MG"
"8724","316990",2022,0,1254,"MG"
"8725","317005",2021,0,139,"MG"
"8726","317005",2022,0,129,"MG"
"8727","317005",2023,0,146,"MG"
"8728","317010",2021,0,3789,"MG"
"8729","317010",2022,0,3602,"MG"
"8730","317010",2023,0,3629,"MG"
"8731","317030",2023,0,31,"MG"
"8732","317043",2021,0,31,"MG"
"8733","317043",2022,0,39,"MG"
"8734","317043",2023,0,40,"MG"
"8735","317047",2022,0,16,"MG"
"8736","317047",2023,0,23,"MG"
"8737","317052",2021,0,106,"MG"
"8738","317052",2022,0,130,"MG"
"8739","317052",2023,0,119,"MG"
"8740","317057",2021,0,71,"MG"
"8741","317057",2023,0,53,"MG"
"8742","317060",2021,0,27,"MG"
"8743","317060",2022,0,23,"MG"
"8744","317060",2023,0,27,"MG"
"8745","317070",2021,0,1693,"MG"
"8746","317070",2022,0,1665,"MG"
"8747","317070",2023,0,1704,"MG"
"8748","317075",2021,0,99,"MG"
"8749","317075",2023,0,96,"MG"
"8750","317100",2021,0,235,"MG"
"8751","317103",2022,0,120,"MG"
"8752","317107",2023,0,43,"MG"
"8753","317110",2021,0,37,"MG"
"8754","317110",2022,0,21,"MG"
"8755","317110",2023,0,21,"MG"
"8756","317115",2023,0,61,"MG"
"8757","317130",2023,0,873,"MG"
"8758","317140",2021,0,29,"MG"
"8759","317140",2022,0,26,"MG"
"8760","317140",2023,0,40,"MG"
"8761","317150",2021,0,44,"MG"
"8762","317150",2022,0,40,"MG"
"8763","317150",2023,0,38,"MG"
"8764","317170",2021,0,94,"MG"
"8765","317170",2022,0,97,"MG"
"8766","317170",2023,0,82,"MG"
"8767","317190",2021,0,53,"MG"
"8768","317190",2022,0,45,"MG"
"8769","317190",2023,0,53,"MG"
"8770","317200",2023,0,500,"MG"
"8771","317210",2021,0,40,"MG"
"8772","317210",2022,0,52,"MG"
"8773","317210",2023,0,44,"MG"
"8774","317220",2021,0,27,"MG"
"8775","317220",2022,0,14,"MG"
"8776","317220",2023,0,18,"MG"
"8777","315790",2023,1,257,"MG"
"8778","315800",2022,2,130,"MG"
"8779","315810",2021,3,52,"MG"
"8780","315810",2022,1,51,"MG"
"8781","315810",2023,1,35,"MG"
"8782","315820",2021,1,172,"MG"
"8783","315840",2021,1,28,"MG"
"8784","315840",2022,1,27,"MG"
"8785","315890",2022,1,149,"MG"
"8786","315910",2022,1,31,"MG"
"8787","315920",2022,1,72,"MG"
"8788","315920",2023,1,58,"MG"
"8789","315930",2022,1,40,"MG"
"8790","315940",2022,2,31,"MG"
"8791","315940",2023,1,33,"MG"
"8792","315950",2021,1,93,"MG"
"8793","315950",2023,1,82,"MG"
"8794","315960",2021,39,478,"MG"
"8795","315960",2022,22,450,"MG"
"8796","315960",2023,6,491,"MG"
"8797","315970",2022,1,32,"MG"
"8798","315980",2023,1,213,"MG"
"8799","315990",2021,1,176,"MG"
"8800","315990",2022,1,161,"MG"
"8801","316000",2023,1,33,"MG"
"8802","316010",2021,1,45,"MG"
"8803","316010",2022,2,52,"MG"
"8804","316020",2021,3,44,"MG"
"8805","316030",2021,7,111,"MG"
"8806","316030",2022,6,110,"MG"
"8807","316030",2023,2,85,"MG"
"8808","316040",2021,2,370,"MG"
"8809","316040",2022,1,375,"MG"
"8810","316040",2023,1,358,"MG"
"8811","316045",2021,1,79,"MG"
"8812","316045",2022,2,67,"MG"
"8813","316050",2021,1,20,"MG"
"8814","316060",2021,1,23,"MG"
"8815","316090",2022,3,33,"MG"
"8816","316100",2021,6,165,"MG"
"8817","316100",2022,16,158,"MG"
"8818","316100",2023,11,168,"MG"
"8819","316105",2021,3,38,"MG"
"8820","316105",2022,11,38,"MG"
"8821","316105",2023,1,37,"MG"
"8822","316110",2021,7,751,"MG"
"8823","316110",2022,15,710,"MG"
"8824","316110",2023,4,695,"MG"
"8825","316130",2023,1,36,"MG"
"8826","316165",2021,1,36,"MG"
"8827","316165",2023,1,50,"MG"
"8828","316180",2021,1,148,"MG"
"8829","316190",2021,3,133,"MG"
"8830","316190",2022,3,185,"MG"
"8831","316190",2023,2,134,"MG"
"8832","316200",2021,1,318,"MG"
"8833","316200",2022,1,327,"MG"
"8834","316200",2023,2,290,"MG"
"8835","316210",2022,7,736,"MG"
"8836","316240",2022,1,282,"MG"
"8837","316240",2023,2,273,"MG"
"8838","316245",2021,1,269,"MG"
"8839","316245",2022,1,243,"MG"
"8840","316250",2022,5,866,"MG"
"8841","316250",2023,1,880,"MG"
"8842","316255",2023,1,202,"MG"
"8843","316257",2022,1,59,"MG"
"8844","316257",2023,5,77,"MG"
"8845","316270",2021,4,247,"MG"
"8846","316270",2022,5,274,"MG"
"8847","316270",2023,2,256,"MG"
"8848","316280",2021,8,203,"MG"
"8849","316280",2022,11,194,"MG"
"8850","316280",2023,8,174,"MG"
"8851","316290",2021,12,280,"MG"
"8852","316290",2022,32,232,"MG"
"8853","316290",2023,27,261,"MG"
"8854","316292",2021,1,436,"MG"
"8855","316292",2022,8,463,"MG"
"8856","316292",2023,1,441,"MG"
"8857","316295",2021,3,331,"MG"
"8858","316295",2022,11,313,"MG"
"8859","314150",2021,2,59,"MG"
"8860","314150",2022,12,56,"MG"
"8861","314150",2023,10,44,"MG"
"8862","314160",2021,1,89,"MG"
"8863","314160",2022,1,79,"MG"
"8864","314170",2021,2,52,"MG"
"8865","314180",2021,16,278,"MG"
"8866","314180",2022,11,254,"MG"
"8867","314180",2023,2,244,"MG"
"8868","314220",2021,91,141,"MG"
"8869","314220",2022,23,123,"MG"
"8870","314225",2021,1,50,"MG"
"8871","314225",2023,1,47,"MG"
"8872","314230",2022,1,62,"MG"
"8873","314240",2023,1,98,"MG"
"8874","314270",2021,1,196,"MG"
"8875","314270",2022,7,176,"MG"
"8876","314270",2023,3,165,"MG"
"8877","314280",2021,7,229,"MG"
"8878","314280",2022,4,185,"MG"
"8879","314280",2023,7,201,"MG"
"8880","314290",2021,5,200,"MG"
"8881","314290",2022,2,217,"MG"
"8882","314300",2022,6,146,"MG"
"8883","314310",2021,2,504,"MG"
"8884","314315",2022,9,60,"MG"
"8885","314320",2021,1,234,"MG"
"8886","314320",2023,1,231,"MG"
"8887","314330",2021,3,5850,"MG"
"8888","314330",2022,3,5570,"MG"
"8889","314330",2023,3,5510,"MG"
"8890","314340",2021,13,163,"MG"
"8891","314340",2022,41,187,"MG"
"8892","314340",2023,14,160,"MG"
"8893","314345",2021,2,102,"MG"
"8894","314345",2022,3,76,"MG"
"8895","314350",2023,1,89,"MG"
"8896","314370",2022,1,39,"MG"
"8897","314380",2021,4,68,"MG"
"8898","314380",2022,14,59,"MG"
"8899","314380",2023,8,64,"MG"
"8900","314390",2021,35,1293,"MG"
"8901","314390",2022,5,1146,"MG"
"8902","314400",2022,3,325,"MG"
"8903","314400",2023,2,339,"MG"
"8904","314410",2022,1,248,"MG"
"8905","314430",2021,76,463,"MG"
"8906","314430",2022,52,462,"MG"
"8907","314430",2023,42,400,"MG"
"8908","314435",2022,1,98,"MG"
"8909","314437",2022,3,36,"MG"
"8910","314440",2021,3,34,"MG"
"8911","314440",2022,4,40,"MG"
"8912","314450",2021,1,71,"MG"
"8913","314450",2023,1,66,"MG"
"8914","314465",2021,4,120,"MG"
"8915","314465",2022,1,98,"MG"
"8916","314467",2021,3,40,"MG"
"8917","314467",2022,2,47,"MG"
"8918","314470",2021,15,197,"MG"
"8919","314470",2022,11,160,"MG"
"8920","314470",2023,7,183,"MG"
"8921","314480",2021,2,1334,"MG"
"8922","314480",2022,5,1263,"MG"
"8923","314480",2023,2,1220,"MG"
"8924","314490",2021,8,43,"MG"
"8925","314490",2022,3,44,"MG"
"8926","314490",2023,2,39,"MG"
"8927","314500",2022,5,211,"MG"
"8928","314500",2023,3,205,"MG"
"8929","314505",2021,3,109,"MG"
"8930","314505",2022,1,112,"MG"
"8931","314505",2023,2,102,"MG"
"8932","314520",2021,28,1712,"MG"
"8933","314520",2022,3,1740,"MG"
"8934","314520",2023,8,1930,"MG"
"8935","314530",2021,21,368,"MG"
"8936","314530",2022,8,339,"MG"
"8937","314530",2023,10,312,"MG"
"8938","314535",2021,4,141,"MG"
"8939","314535",2022,4,118,"MG"
"8940","314537",2021,1,67,"MG"
"8941","314537",2022,1,59,"MG"
"8942","314545",2022,1,57,"MG"
"8943","314545",2023,3,71,"MG"
"8944","314560",2021,1,379,"MG"
"8945","314560",2022,1,450,"MG"
"8946","314560",2023,2,447,"MG"
"8947","314570",2022,1,16,"MG"
"8948","314590",2021,7,478,"MG"
"8949","314590",2022,14,534,"MG"
"8950","314590",2023,3,498,"MG"
"8951","314600",2021,34,334,"MG"
"8952","314600",2022,66,283,"MG"
"8953","314600",2023,31,297,"MG"
"8954","314610",2021,59,809,"MG"
"8955","314610",2022,40,779,"MG"
"8956","314610",2023,56,772,"MG"
"8957","314620",2021,4,101,"MG"
"8958","314620",2022,2,92,"MG"
"8959","314630",2021,5,240,"MG"
"8960","314630",2022,7,233,"MG"
"8961","314630",2023,4,227,"MG"
"8962","314650",2021,3,91,"MG"
"8963","314650",2022,11,83,"MG"
"8964","314650",2023,7,58,"MG"
"8965","314655",2022,2,51,"MG"
"8966","314660",2022,1,11,"MG"
"8967","314675",2022,28,70,"MG"
"8968","314675",2023,2,62,"MG"
"8969","314690",2021,1,174,"MG"
"8970","314690",2022,1,150,"MG"
"8971","314690",2023,1,223,"MG"
"8972","314700",2021,36,1301,"MG"
"8973","314700",2022,109,1368,"MG"
"8974","314700",2023,80,1317,"MG"
"8975","314710",2021,8,1148,"MG"
"8976","314710",2022,3,1140,"MG"
"8977","314720",2022,1,245,"MG"
"8978","314730",2021,2,208,"MG"
"8979","314730",2022,3,184,"MG"
"8980","314730",2023,2,221,"MG"
"8981","314740",2021,1,297,"MG"
"8982","314740",2022,1,257,"MG"
"8983","314740",2023,1,305,"MG"
"8984","314770",2023,1,67,"MG"
"8985","314795",2021,1,46,"MG"
"8986","314800",2022,2,1886,"MG"
"8987","314810",2021,4,1157,"MG"
"8988","314820",2023,1,44,"MG"
"8989","314840",2021,2,45,"MG"
"8990","314840",2022,1,43,"MG"
"8991","314840",2023,1,43,"MG"
"8992","314850",2021,3,83,"MG"
