"CODMUNRES","ANO","total_internacoes","casos_MMG","casos_MMG_hipertensao","casos_MMG_hemorragia","casos_MMG_infeccoes","casos_MMG_UTI","casos_MMG_TMP","casos_MMG_Transfusao","casos_MMG_cirurgia"
150276,2024,57,7,5,0,1,1,0,3,0
150277,2022,366,27,18,4,0,2,1,1,1
150277,2023,328,24,10,5,0,2,4,0,5
150277,2024,78,6,4,0,1,1,0,0,1
150280,2022,735,52,38,9,0,1,0,5,5
150280,2023,759,41,23,8,0,1,2,4,2
150280,2024,377,18,10,4,0,3,0,1,1
150285,2022,172,5,2,0,0,0,1,2,0
150285,2023,185,5,1,0,0,0,3,1,0
150285,2024,58,5,3,0,0,0,0,2,0
150290,2022,527,45,26,6,1,5,3,7,5
150290,2023,511,54,26,9,1,11,3,11,14
150290,2024,181,10,2,0,0,0,0,4,5
150293,2022,703,39,32,4,0,1,3,1,1
150293,2023,683,38,27,4,1,0,5,0,3
150293,2024,148,7,3,2,0,0,2,0,0
150295,2022,290,30,5,1,3,1,2,2,17
150295,2023,314,19,4,5,0,0,3,5,5
150295,2024,83,1,0,0,0,0,0,1,0
150300,2022,153,1,0,1,0,0,0,0,0
150300,2023,45,3,1,1,0,0,0,1,0
150300,2024,42,1,0,1,0,0,0,0,0
150304,2022,389,34,23,9,0,1,1,3,0
150304,2023,397,35,28,6,0,1,2,0,0
150304,2024,184,8,7,0,0,0,0,1,0
150307,2022,351,35,21,7,1,6,1,7,4
150307,2023,356,18,9,5,0,2,2,2,3
150307,2024,122,10,6,0,1,3,1,0,2
150309,2022,573,38,4,32,0,1,2,0,0
150309,2023,484,13,3,5,0,1,6,1,0
150309,2024,123,3,1,0,0,0,0,2,0
150310,2022,746,30,22,3,0,0,4,0,2
150310,2023,748,30,24,0,2,2,6,2,1
150310,2024,325,11,7,1,2,0,1,0,2
150320,2022,513,42,18,8,0,7,6,8,12
150320,2023,486,43,16,3,0,9,9,11,8
150320,2024,219,14,5,1,0,1,1,3,3
150330,2022,848,51,27,12,0,7,6,5,7
150330,2023,788,48,28,6,4,5,6,2,8
150330,2024,316,16,9,1,0,3,5,0,5
150340,2022,172,8,7,0,0,1,1,0,0
150340,2023,153,10,7,0,1,2,0,2,0
150340,2024,71,2,2,0,0,0,0,0,0
150345,2022,613,25,18,0,0,4,4,3,3
150345,2023,569,36,23,1,0,3,1,3,10
150345,2024,226,14,8,0,0,1,2,3,2
150350,2022,393,28,20,2,1,5,2,2,2
150350,2023,441,27,17,3,0,4,2,3,4
150350,2024,134,8,6,1,0,0,0,1,0
150360,2022,1788,86,68,9,1,0,6,0,3
150360,2023,1931,130,95,15,3,1,10,1,18
150360,2024,533,45,36,5,1,0,5,0,2
150370,2022,757,43,15,19,2,1,3,4,3
150370,2023,712,33,20,5,0,2,5,3,2
150370,2024,280,10,2,6,1,0,0,3,0
150375,2022,396,5,2,1,0,0,0,2,1
150375,2023,421,11,8,0,0,0,3,0,2
150375,2024,214,7,5,0,0,1,2,0,0
150380,2022,614,19,12,3,0,0,4,0,0
150380,2023,647,22,15,3,0,2,4,0,0
150380,2024,199,13,6,4,0,1,2,1,1
150390,2022,1250,62,37,10,1,0,2,16,2
150390,2023,1249,61,37,11,0,1,3,13,1
150390,2024,360,18,9,3,0,0,3,3,1
150400,2022,448,15,12,1,0,2,2,1,2
150400,2023,396,21,17,0,0,3,2,3,1
150400,2024,153,5,4,1,0,0,0,0,0
150405,2022,546,31,20,1,1,3,2,1,9
150405,2023,571,29,14,4,0,2,5,1,6
150405,2024,214,19,5,4,0,1,3,3,6
150410,2022,93,10,6,0,0,1,1,0,2
150410,2023,97,9,5,1,0,1,1,0,2
150410,2024,40,4,2,1,0,2,1,1,2
150420,2022,4532,387,181,86,49,7,36,41,10
150420,2023,4681,398,182,95,30,10,53,47,12
150420,2024,1940,149,68,33,14,3,25,20,4
150430,2022,322,20,11,3,0,6,2,2,1
150430,2023,339,21,9,1,1,3,1,2,7
150430,2024,145,6,3,1,0,0,1,1,0
150440,2022,261,26,11,6,0,2,2,4,7
150440,2023,309,28,16,4,0,5,1,1,5
150440,2024,100,5,1,0,0,0,0,0,4
150442,2022,1572,175,86,25,2,38,20,8,34
150442,2023,1548,196,105,17,5,28,21,11,43
150442,2024,539,74,28,5,1,21,14,1,20
150445,2022,521,24,13,7,0,0,4,0,0
150445,2023,529,31,18,6,1,0,5,1,1
150445,2024,248,5,2,3,0,0,0,0,0
150450,2022,431,32,24,2,0,1,2,0,3
150450,2023,492,28,18,4,2,1,4,1,2
150450,2024,213,11,5,0,2,1,2,1,0
150460,2022,489,29,12,6,3,4,1,3,6
150460,2023,411,24,15,0,3,4,4,2,2
150460,2024,172,7,0,2,1,1,0,0,4
150470,2022,1119,60,35,9,3,8,10,4,3
150470,2023,1184,85,47,13,4,10,4,7,12
150470,2024,392,33,20,8,1,7,4,3,5
150475,2022,180,11,3,2,1,1,3,4,1
150475,2023,304,24,11,3,0,0,5,7,0
150475,2024,118,6,1,1,0,1,1,3,0
150480,2022,971,50,33,10,1,0,4,1,1
150480,2023,950,63,46,12,1,1,4,2,3
150480,2024,495,37,27,7,0,1,2,1,1
150490,2022,817,45,28,8,0,2,1,8,5
150490,2023,781,33,14,7,1,2,3,10,6
150490,2024,286,7,1,0,1,1,2,2,2
150495,2022,313,21,14,3,0,3,3,1,1
150495,2023,278,24,9,2,0,3,2,6,9
150495,2024,68,7,2,0,0,0,0,0,5
150497,2022,175,14,5,3,2,0,1,2,1
150497,2023,169,13,2,7,1,0,1,2,1
150497,2024,62,4,2,0,1,0,0,1,0
150500,2022,154,8,4,1,0,1,2,1,1
150500,2023,144,5,3,0,0,2,0,0,2
150500,2024,44,2,1,0,0,0,0,0,1
150503,2022,631,23,15,3,0,1,4,0,2
150503,2023,759,41,24,5,1,1,2,0,10
150503,2024,197,18,1,9,0,0,2,0,14
150506,2022,699,44,25,16,0,0,2,1,4
150506,2023,739,30,17,12,0,0,2,0,1
150506,2024,321,18,11,6,0,0,1,0,0
150510,2022,860,8,3,3,0,0,1,1,1
150510,2023,821,12,4,5,0,0,4,0,0
150510,2024,202,5,3,1,0,2,2,1,0
150520,2022,660,35,19,6,2,2,1,5,5
150520,2023,673,33,18,4,1,2,2,8,5
150520,2024,269,9,6,0,0,0,1,3,0
150530,2022,1351,77,52,14,3,2,2,0,7
150530,2023,1435,151,76,43,13,1,7,20,2
150530,2024,396,17,14,2,1,0,1,0,1
150540,2022,268,14,9,3,0,3,2,3,2
150540,2023,221,13,10,0,0,3,0,0,2
150540,2024,111,10,4,1,1,1,0,2,5
150543,2022,671,28,20,1,0,2,5,2,3
150543,2023,633,27,23,1,2,0,0,0,1
150543,2024,255,15,10,2,0,0,0,0,3
150548,2022,700,48,27,7,1,2,5,4,7
150548,2023,712,51,26,4,1,2,2,15,5
150548,2024,256,11,7,1,0,2,0,0,2
150549,2022,88,3,3,0,0,0,0,0,0
150549,2023,106,4,1,1,1,0,0,0,1
150549,2024,41,3,0,2,0,0,1,1,0
150550,2022,1834,157,100,27,4,4,21,3,14
150550,2023,2004,177,110,23,9,8,15,12,18
150550,2024,878,89,67,9,4,3,7,2,4
150553,2022,4137,532,24,69,8,12,30,69,377
150553,2023,3224,224,25,52,6,14,21,47,95
150553,2024,979,62,23,14,8,4,7,14,6
150555,2022,144,12,10,0,1,0,0,0,2
150555,2023,178,17,14,1,1,1,1,1,0
150555,2024,42,2,2,0,0,0,0,0,0
150560,2022,54,0,0,0,0,0,0,0,0
150560,2023,75,6,5,0,0,1,0,1,1
150560,2024,21,1,1,0,0,0,0,0,0
150563,2022,131,4,1,1,0,0,1,1,0
150563,2023,109,2,1,1,0,0,0,0,1
150563,2024,43,1,1,0,0,0,0,0,0
150565,2022,389,13,10,2,0,1,1,0,0
150565,2023,386,28,16,6,0,0,5,1,2
150565,2024,105,5,1,3,0,0,0,1,2
150570,2022,365,42,28,3,1,6,3,6,4
150570,2023,327,26,15,0,1,4,0,2,6
150570,2024,140,14,8,1,1,3,1,3,3
150580,2022,1340,61,32,10,2,4,13,4,3
150580,2023,1391,72,49,7,2,1,8,4,5
150580,2024,614,30,17,3,0,4,5,4,1
150590,2022,696,44,34,8,0,0,1,1,1
150590,2023,714,70,46,19,1,1,1,3,4
150590,2024,358,48,29,15,0,0,2,1,4
150600,2022,707,16,8,3,1,1,2,1,2
150600,2023,689,16,13,1,0,0,1,1,1
150600,2024,192,13,8,1,0,1,2,2,1
150610,2022,139,8,5,1,0,2,1,2,2
150610,2023,134,10,7,0,0,2,1,0,0
150610,2024,41,1,1,0,0,0,0,0,0
150611,2022,119,2,2,0,0,1,0,0,0
150611,2023,145,7,4,2,0,1,0,1,1
150611,2024,51,3,2,1,0,1,0,0,0
150613,2022,1807,164,104,24,1,2,10,27,12
150613,2023,1711,148,106,15,3,5,7,21,3
150613,2024,775,94,70,4,3,6,11,15,0
150616,2022,388,18,11,3,0,0,4,0,0
150616,2023,351,16,14,1,0,0,0,1,0
150616,2024,123,13,11,0,0,1,2,1,0
150618,2022,524,40,30,3,1,0,2,0,3
150618,2023,535,30,21,4,1,0,3,2,0
150618,2024,198,11,6,3,0,0,1,0,0
150619,2022,433,28,14,11,0,0,2,0,1
150619,2023,400,32,21,8,2,0,1,0,1
150619,2024,168,18,11,5,0,0,2,0,0
150620,2022,597,28,16,5,3,6,3,4,3
150620,2023,725,29,14,5,5,5,5,4,3
150620,2024,250,20,7,5,0,0,2,2,5
150630,2022,349,7,5,0,0,2,2,1,0
150630,2023,306,13,6,1,0,4,4,0,2
150630,2024,158,8,2,0,0,0,3,1,2
150635,2022,323,34,14,9,2,6,1,4,9
150635,2023,300,42,28,4,0,6,2,1,8
150635,2024,123,17,7,2,1,2,1,2,4
150640,2022,81,9,6,1,0,0,1,0,2
150640,2023,89,10,5,2,0,2,0,2,2
150640,2024,37,2,1,0,0,0,1,0,0
150650,2022,860,72,30,17,0,8,7,6,16
150650,2023,874,78,45,8,3,14,11,6,14
150650,2024,323,29,9,0,0,4,6,4,12
150655,2022,238,13,8,2,0,3,2,1,1
150655,2023,266,11,6,0,1,2,1,2,3
150655,2024,111,5,2,1,1,0,0,0,1
150658,2022,249,17,12,1,1,0,3,2,3
150658,2023,208,14,10,0,1,0,3,1,0
150658,2024,72,9,8,0,0,0,1,0,0
150660,2022,392,30,12,5,0,6,1,5,4
150660,2023,316,23,14,2,0,4,1,6,2
150660,2024,133,4,2,1,0,0,0,2,0
150670,2022,1017,37,24,6,0,0,6,0,4
150670,2023,1044,45,27,5,1,4,5,1,8
150670,2024,296,18,11,5,0,0,2,1,0
150680,2022,5194,230,59,36,4,15,87,33,28
150680,2023,5836,355,173,59,11,8,58,68,40
150680,2024,2264,107,43,21,1,7,9,39,14
150690,2022,75,8,5,2,0,2,0,2,1
150690,2023,85,8,4,0,0,1,1,1,2
150690,2024,18,1,0,0,0,0,0,0,1
150700,2022,462,37,16,10,1,5,2,4,7
150700,2023,581,36,19,7,0,5,3,5,5
150700,2024,203,16,4,0,1,3,1,1,8
150710,2022,168,12,4,2,0,3,0,1,4
150710,2023,177,12,4,1,0,4,2,0,3
150710,2024,67,6,5,0,0,1,1,0,1
150715,2022,316,23,10,3,4,1,1,7,0
150715,2023,308,10,3,2,1,1,2,2,0
150715,2024,150,8,2,1,0,0,5,0,0
150720,2022,385,15,8,2,0,3,2,5,0
150720,2023,437,36,23,3,2,5,2,3,3
150720,2024,139,18,7,2,1,1,0,3,5
150730,2022,1032,81,53,15,7,1,1,1,0
150730,2023,1112,121,66,21,24,1,10,3,2
150730,2024,489,57,40,6,7,0,4,0,2
150740,2022,208,18,10,3,0,1,0,2,4
150740,2023,221,12,5,4,0,1,1,0,1
150740,2024,87,4,3,0,0,0,0,1,0
150745,2022,493,29,21,4,1,0,2,1,0
150745,2023,517,27,16,6,0,0,4,3,0
150745,2024,128,10,6,3,0,0,1,1,0
150746,2022,71,3,3,0,0,0,0,0,0
150746,2023,83,2,1,0,0,0,0,0,1
150746,2024,25,2,1,0,1,0,0,0,0
150747,2022,253,8,5,1,0,1,1,0,1
150747,2023,295,15,13,0,0,1,1,0,2
150747,2024,118,5,5,0,0,0,0,0,0
150750,2022,187,17,5,4,2,0,2,4,0
150750,2023,182,22,13,5,0,0,4,3,0
150750,2024,62,5,4,0,0,0,1,0,0
150760,2022,939,82,57,8,0,13,5,7,10
150760,2023,928,88,41,12,3,10,3,12,20
150760,2024,364,25,14,2,1,4,1,0,6
150770,2022,494,21,12,1,0,3,1,4,1
150770,2023,562,35,27,1,2,1,1,1,5
150770,2024,137,15,10,0,0,0,0,0,5
150775,2022,113,9,7,0,0,1,0,1,1
150775,2023,115,12,11,1,0,0,0,0,0
150775,2024,48,3,3,0,0,0,0,0,0
150780,2022,315,21,19,2,0,0,3,0,0
150780,2023,394,18,9,2,0,0,1,4,2
150780,2024,134,12,8,3,0,0,0,1,0
150790,2022,512,20,15,0,1,1,1,0,5
150790,2023,427,12,7,0,0,1,1,0,4
150790,2024,149,4,2,0,0,0,0,0,3
150795,2022,1507,66,28,24,0,2,7,2,12
150795,2023,1486,79,44,18,1,7,3,3,17
150795,2024,685,34,21,7,0,2,0,2,8
150796,2022,165,11,4,2,1,2,1,2,1
150796,2023,168,12,6,2,0,1,2,2,1
150796,2024,67,6,4,1,0,0,0,1,0
150797,2022,343,28,6,9,0,0,4,0,9
150797,2023,385,35,11,11,3,0,2,0,10
150797,2024,93,6,4,1,0,0,0,0,1
150800,2022,1405,74,32,11,4,14,9,7,16
150800,2023,1792,121,66,11,6,17,9,8,18
150800,2024,761,30,17,6,0,3,4,3,7
150803,2022,440,34,23,7,0,5,2,6,1
150803,2023,442,31,21,3,1,2,2,5,1
150803,2024,188,13,7,3,0,2,2,2,0
150805,2022,263,5,4,0,0,0,1,0,0
150805,2023,280,10,9,0,0,0,1,0,0
150805,2024,90,3,3,0,0,0,0,0,0
150808,2022,522,15,3,4,0,1,1,4,5
150808,2023,484,25,16,2,0,1,3,3,2
150808,2024,211,11,8,0,0,0,2,1,0
150810,2022,1613,118,55,13,24,2,11,17,7
150810,2023,1687,100,55,10,9,4,15,15,7
150810,2024,536,29,16,5,1,2,2,4,6
150812,2022,504,23,11,2,2,3,2,3,7
150812,2023,548,43,17,4,2,1,2,2,17
150812,2024,203,13,4,0,0,0,4,1,5
150815,2022,1048,39,19,7,1,0,6,7,3
150815,2023,1097,32,7,8,1,1,9,9,1
150815,2024,318,14,6,1,0,0,6,1,1
150820,2022,676,63,31,10,0,8,8,7,10
150820,2023,624,70,38,7,3,10,5,7,14
150820,2024,256,32,14,1,2,4,5,3,8
150830,2022,836,49,33,3,0,7,4,4,5
150830,2023,900,60,47,3,2,9,4,5,4
150830,2024,278,15,7,3,0,1,2,1,3
150835,2022,503,63,45,9,0,0,9,0,1
150835,2023,429,44,32,7,1,1,3,2,0
150835,2024,282,25,19,2,0,0,5,0,0
150840,2022,1135,61,38,17,1,1,3,5,0
150840,2023,1133,39,20,14,1,1,3,4,1
150840,2024,438,25,13,8,0,1,3,5,0
160005,2022,42,4,3,1,0,0,1,0,0
160005,2023,47,4,1,1,0,0,3,0,1
160005,2024,18,3,2,0,0,0,0,0,1
160010,2022,172,9,6,1,1,0,1,0,2
160010,2023,128,11,10,1,0,0,2,0,1
160010,2024,70,10,7,1,0,0,2,1,2
160015,2022,180,7,4,2,1,0,0,0,2
160015,2023,187,12,9,0,0,0,4,0,0
160015,2024,88,14,8,2,0,0,3,0,2
160020,2022,160,12,6,1,0,0,3,0,2
160020,2023,157,16,10,1,1,0,4,1,2
160020,2024,79,8,3,1,2,0,2,1,0
160021,2022,81,4,2,0,0,0,2,0,0
160021,2023,65,4,0,1,0,0,3,0,0
160021,2024,28,2,2,0,0,0,1,0,0
160023,2022,143,15,9,4,0,0,0,0,4
160023,2023,157,16,10,0,3,0,3,1,0
160023,2024,50,1,0,1,0,0,0,0,0
160025,2022,110,6,4,1,0,0,1,0,0
160025,2023,81,10,3,3,0,0,4,0,2
160025,2024,43,5,3,1,0,0,1,0,1
160027,2022,743,65,51,12,0,0,1,0,6
160027,2023,755,81,63,12,0,0,2,0,5
160027,2024,298,23,17,3,0,0,1,0,4
160030,2022,9674,827,477,143,11,2,199,8,109
160030,2023,9488,1036,636,100,17,5,279,31,98
160030,2024,4522,465,280,54,20,0,102,18,57
160040,2022,393,26,17,3,0,0,4,0,5
160040,2023,401,38,24,2,0,0,19,0,1
160040,2024,157,14,7,2,0,0,3,0,3
160050,2022,535,20,6,3,1,0,5,2,2
160050,2023,558,33,14,3,1,0,10,1,3
160050,2024,241,17,9,4,1,0,2,1,2
160053,2022,339,22,10,2,0,0,13,0,2
160053,2023,311,28,13,5,1,0,9,0,4
160053,2024,131,18,14,1,1,0,2,0,1
160055,2022,56,6,6,0,0,0,1,0,0
160055,2023,55,3,3,0,0,0,1,0,0
160055,2024,21,2,1,0,0,0,1,0,0
160060,2022,1926,130,48,36,8,0,37,0,10
160060,2023,1796,132,50,30,6,1,44,5,11
160060,2024,872,60,19,19,3,0,18,0,4
160070,2022,211,14,10,1,0,0,4,0,0
160070,2023,229,24,16,2,0,0,6,1,2
160070,2024,68,9,4,0,0,0,4,1,1
160080,2022,225,17,13,3,0,0,2,0,0
160080,2023,230,21,15,4,0,0,1,0,2
160080,2024,100,10,8,1,0,0,0,0,1
170025,2022,35,1,1,0,0,0,0,0,0
170025,2023,35,6,3,1,0,0,2,1,0
170025,2024,10,1,0,1,0,0,0,0,0
170030,2022,90,12,7,2,1,0,2,0,0
170030,2023,86,9,8,0,0,0,0,0,1
170030,2024,36,9,5,1,1,0,0,2,0
170035,2022,59,4,3,1,0,0,0,0,0
170035,2023,76,3,2,1,0,0,0,1,0
170035,2024,17,1,0,0,0,0,0,1,0
170040,2022,100,8,3,2,0,0,1,2,0
170040,2023,112,5,2,1,0,0,2,0,1
170040,2024,51,5,3,1,0,0,0,0,1
170070,2022,121,10,3,4,0,0,1,3,0
170070,2023,181,25,16,4,0,0,3,2,1
170070,2024,59,1,1,0,0,0,0,0,0
170100,2022,158,23,13,1,0,0,5,5,1
170100,2023,163,23,14,1,3,2,0,5,1
170100,2024,77,10,7,0,1,2,0,1,1
170105,2022,47,3,3,0,0,0,0,1,0
170105,2023,45,3,2,0,1,0,0,0,0
170105,2024,24,1,0,0,1,0,0,0,0
170110,2022,66,2,0,1,0,0,0,0,2
170110,2023,75,6,3,1,0,0,0,0,3
170110,2024,21,0,0,0,0,0,0,0,0
170130,2022,72,11,6,3,0,0,2,1,1
170130,2023,77,11,10,1,0,0,0,1,0
170130,2024,30,8,7,1,0,0,0,0,0
170190,2022,71,4,3,1,0,0,0,0,0
170190,2023,102,8,6,2,0,0,0,0,0
170190,2024,13,3,1,0,0,0,0,1,1
170200,2022,99,6,4,1,0,0,1,0,0
170200,2023,113,14,6,1,1,0,2,2,2
170200,2024,31,3,1,0,0,0,1,0,1
170210,2022,3301,438,287,48,13,16,60,33,24
170210,2023,3304,456,284,55,20,21,55,46,37
170210,2024,1587,201,134,24,4,4,21,26,9
170215,2022,63,6,5,0,0,1,0,0,0
170215,2023,65,7,5,1,0,0,0,1,1
170215,2024,29,6,2,2,0,1,1,0,1
170220,2022,350,22,14,5,1,0,2,2,2
170220,2023,286,25,16,3,0,1,8,0,1
170220,2024,118,7,5,1,0,0,0,1,0
170230,2022,97,17,10,5,0,2,1,2,2
170230,2023,92,9,5,1,0,0,2,2,1
170230,2024,63,8,3,1,0,0,1,1,2
170240,2022,100,9,6,0,0,0,1,2,0
170240,2023,152,7,5,1,0,0,0,1,1
170240,2024,61,2,1,0,0,0,1,0,0
170255,2022,250,23,14,2,1,1,4,2,0
170255,2023,226,11,9,1,0,2,1,0,0
170255,2024,98,4,4,0,0,0,1,0,0
170270,2022,26,3,3,0,0,0,0,0,0
170270,2023,24,1,1,0,0,0,0,0,0
170270,2024,19,0,0,0,0,0,0,0,0
170290,2022,123,7,6,1,0,0,0,0,0
170290,2023,126,9,5,1,1,2,1,1,1
170290,2024,51,7,7,0,0,0,1,0,0
170300,2022,115,8,5,1,0,1,0,2,0
170300,2023,98,14,12,2,0,0,2,0,1
170300,2024,52,6,4,1,1,1,0,0,0
170305,2022,58,5,5,0,0,0,0,0,0
170305,2023,39,10,7,2,0,0,3,1,0
170305,2024,24,2,1,0,0,0,0,1,0
170307,2022,80,5,3,0,0,0,1,0,1
170307,2023,102,11,8,2,0,1,0,0,1
170307,2024,47,9,7,0,0,0,3,0,0
170310,2022,57,7,3,2,0,0,0,2,0
170310,2023,53,6,3,1,0,0,3,0,0
170310,2024,18,0,0,0,0,0,0,0,0
170320,2022,55,12,9,3,0,0,0,1,0
170320,2023,47,9,7,1,0,0,1,0,0
170320,2024,23,3,2,0,0,0,1,0,0
170330,2022,81,4,2,0,1,0,0,0,1
170330,2023,77,5,2,0,2,0,0,1,0
170330,2024,24,1,0,0,0,0,0,1,0
170360,2022,25,3,2,1,0,0,0,0,0
170360,2023,33,1,1,0,0,0,0,0,0
170360,2024,7,0,0,0,0,0,0,0,0
170370,2022,41,4,0,0,0,0,2,2,0
170370,2023,57,7,4,1,0,0,2,1,1
170370,2024,17,0,0,0,0,0,0,0,0
170380,2022,85,14,12,1,0,0,2,3,1
170380,2023,96,6,5,0,0,1,0,1,1
170380,2024,43,4,3,0,0,1,0,0,0
170382,2022,27,6,6,0,0,0,0,0,0
170382,2023,22,3,3,0,0,0,1,0,0
170382,2024,10,0,0,0,0,0,0,0,0
170384,2022,162,20,10,5,1,2,2,5,3
170384,2023,163,19,14,0,0,0,3,2,1
170384,2024,82,12,10,2,0,0,0,0,0
170386,2022,62,6,4,0,0,0,1,1,0
170386,2023,81,7,4,2,0,0,1,1,1
170386,2024,28,1,1,0,0,0,0,0,0
170388,2022,33,4,4,0,0,0,0,0,0
170388,2023,41,8,5,0,0,0,2,0,1
170388,2024,14,1,1,0,0,0,1,0,0
170389,2022,43,1,0,0,0,0,0,0,1
170389,2023,46,5,5,0,0,0,0,0,0
170389,2024,14,1,1,0,0,0,0,0,0
170390,2022,65,6,2,0,1,0,2,1,0
170390,2023,72,6,3,1,0,0,1,1,0
170390,2024,21,4,2,1,1,0,0,0,0
170410,2022,14,1,0,1,0,0,0,0,1
170410,2023,17,1,1,0,0,0,1,0,0
170410,2024,7,0,0,0,0,0,0,0,0
170460,2022,31,0,0,0,0,0,0,0,0
170460,2023,24,3,2,0,0,0,2,0,0
170460,2024,5,0,0,0,0,0,0,0,0
170510,2022,37,1,0,0,0,0,1,0,0
170510,2023,34,0,0,0,0,0,0,0,0
170510,2024,6,1,0,0,0,0,1,0,0
170550,2022,551,73,46,9,3,4,5,13,10
170550,2023,672,82,65,7,3,5,10,3,1
170550,2024,304,25,20,2,2,1,2,0,0
170555,2022,43,5,2,2,0,0,1,0,1
170555,2023,49,3,2,0,0,0,1,0,0
170555,2024,23,1,1,0,0,0,0,0,0
170560,2022,40,2,1,0,0,0,1,0,0
170560,2023,52,2,1,0,0,0,1,0,1
170560,2024,25,2,0,0,1,0,1,0,2
170600,2022,50,5,5,0,0,0,1,0,0
170600,2023,64,7,5,0,1,0,3,1,0
170600,2024,25,6,3,1,0,0,1,1,0
170610,2022,76,5,0,1,1,0,0,3,2
170610,2023,96,7,4,1,0,0,1,0,1
170610,2024,16,0,0,0,0,0,0,0,0
170625,2022,18,1,1,0,0,0,0,0,0
170625,2023,23,3,1,0,0,0,1,1,0
170625,2024,5,1,1,0,0,0,0,0,0
170650,2022,119,5,5,0,0,0,0,0,0
170650,2023,117,14,9,2,2,0,2,0,0
170650,2024,45,5,3,1,0,1,2,0,0
170700,2022,272,15,10,1,1,0,4,0,0
170700,2023,270,19,14,3,0,0,2,3,0
170700,2024,144,12,9,3,0,0,0,0,1
170710,2022,82,4,3,0,0,0,1,0,1
170710,2023,102,9,4,1,0,0,0,2,2
170710,2024,25,3,3,0,0,0,0,0,0
170720,2022,78,5,2,0,0,0,3,0,1
170720,2023,64,7,4,0,0,0,1,1,2
170720,2024,19,1,0,1,0,0,0,0,0
170730,2022,57,2,2,0,0,0,0,0,0
170730,2023,60,5,3,0,0,0,1,2,0
170730,2024,19,2,0,1,0,0,1,0,0
170740,2022,84,4,3,0,0,0,1,0,0
170740,2023,85,7,3,2,1,0,1,1,0
170740,2024,31,0,0,0,0,0,0,0,0
170755,2022,40,2,2,0,0,0,0,0,0
170755,2023,36,4,3,0,0,0,1,0,0
170755,2024,25,1,1,0,0,0,0,0,0
170765,2022,55,5,4,1,0,0,0,1,0
170765,2023,66,6,4,1,1,0,0,0,1
170765,2024,32,1,0,0,0,0,1,0,0
170770,2022,118,16,14,1,1,1,0,0,0
170770,2023,125,17,11,1,1,0,0,3,2
170770,2024,58,10,8,0,0,1,0,0,1
170820,2022,253,18,10,1,0,1,4,3,1
170820,2023,244,18,6,5,0,0,4,4,1
170820,2024,110,5,3,1,0,1,0,0,1
170825,2022,49,3,1,1,1,0,0,0,0
170825,2023,48,6,4,1,0,0,0,1,1
170825,2024,21,2,1,1,0,0,0,0,0
170830,2022,46,3,1,1,0,0,0,2,0
170830,2023,70,11,8,2,1,0,1,3,2
170830,2024,24,0,0,0,0,0,0,0,0
170900,2022,222,16,12,1,2,0,1,2,0
170900,2023,243,23,16,3,0,0,2,1,4
170900,2024,104,11,6,1,1,0,0,3,0
170930,2022,323,25,14,3,0,1,4,5,1
170930,2023,320,26,14,5,1,3,3,4,3
170930,2024,112,7,6,0,0,1,2,1,0
170950,2022,1277,101,59,17,1,2,15,12,4
170950,2023,1288,105,61,13,7,4,9,19,4
170950,2024,598,57,36,10,5,0,3,4,2
170980,2022,9,0,0,0,0,0,0,0,0
170980,2023,21,3,2,0,1,0,0,0,0
170980,2024,3,1,0,0,0,0,0,0,1
171050,2022,111,14,9,2,1,0,3,4,1
171050,2023,111,10,5,1,0,1,2,3,1
171050,2024,68,6,4,1,0,0,0,1,1
171070,2022,52,5,5,0,0,1,0,1,0
171070,2023,43,6,4,0,0,2,0,2,1
171070,2024,22,4,2,1,0,0,1,0,0
171090,2022,46,3,3,0,0,0,1,0,0
171090,2023,73,13,9,1,2,1,0,0,2
171090,2024,15,3,1,1,0,1,0,1,0
171110,2022,44,2,1,1,0,0,0,1,1
171110,2023,39,4,3,0,0,0,0,0,1
171110,2024,14,2,1,0,0,0,0,1,0
171150,2022,25,3,1,0,0,0,2,0,0
171150,2023,41,7,6,0,1,0,0,0,0
171150,2024,22,1,0,0,0,0,0,1,0
171180,2022,34,2,2,0,0,0,0,0,0
171180,2023,31,5,4,0,1,0,1,1,0
171180,2024,17,0,0,0,0,0,0,0,0
171190,2022,249,23,8,1,1,1,2,9,5
171190,2023,263,18,6,5,0,0,3,5,1
171190,2024,70,6,3,0,0,0,0,3,0
171195,2022,61,4,0,0,0,0,1,3,0
171195,2023,61,2,0,1,0,0,0,1,1
171195,2024,20,1,1,0,0,0,0,0,0
171200,2022,38,5,2,0,0,0,1,1,1
171200,2023,50,2,1,0,1,0,0,0,0
171200,2024,14,0,0,0,0,0,0,0,0
171215,2022,19,3,1,0,0,0,1,1,0
171215,2023,28,0,0,0,0,0,0,0,0
171215,2024,15,2,2,0,0,0,0,0,0
171240,2022,47,3,0,0,0,0,1,2,0
171240,2023,46,1,0,0,0,0,0,1,1
171240,2024,8,0,0,0,0,0,0,0,0
171245,2022,40,7,5,0,0,0,3,0,0
171245,2023,42,3,3,0,0,0,0,0,0
171245,2024,27,6,5,1,0,0,0,0,0
171250,2022,71,6,5,0,0,0,1,0,0
171250,2023,72,6,4,0,0,0,1,1,0
171250,2024,17,1,0,0,1,0,0,0,0
171270,2022,37,5,2,1,0,0,1,0,1
171270,2023,35,2,0,0,0,0,0,1,1
