"MUNIC_RES","ano","sih_30_a_39","sih_40_a_49","sih_menor_30","sih_total"
510774,"2018",0,0,1,1
510775,"2015",0,0,1,1
510775,"2018",0,0,1,1
510775,"2020",1,0,3,4
510775,"2021",0,0,1,1
510775,"2022",0,0,1,1
510776,"2015",0,0,3,3
510776,"2019",0,0,2,2
510776,"2020",1,0,1,2
510776,"2021",1,0,2,3
510776,"2022",1,0,1,2
510776,"2023",3,1,1,5
510777,"2017",0,0,1,1
510777,"2019",0,0,2,2
510777,"2020",1,0,0,1
510777,"2021",1,0,0,1
510777,"2022",1,0,0,1
510777,"2023",0,0,1,1
510779,"2017",1,0,0,1
510779,"2022",1,0,1,2
510779,"2023",1,0,0,1
510780,"2015",2,1,3,6
510780,"2016",3,1,2,6
510780,"2017",1,0,2,3
510780,"2018",2,1,5,8
510780,"2019",6,2,3,11
510780,"2020",1,1,3,5
510780,"2021",4,0,5,9
510780,"2022",2,1,3,6
510780,"2023",1,0,2,3
510785,"2015",1,0,2,3
510785,"2016",2,0,2,4
510785,"2017",2,0,3,5
510785,"2018",0,2,4,6
510785,"2019",1,0,4,5
510785,"2020",0,0,7,7
510785,"2021",0,0,1,1
510785,"2022",1,0,4,5
510785,"2023",0,0,4,4
510787,"2015",1,0,0,1
510787,"2016",0,0,1,1
510787,"2018",1,1,3,5
510787,"2019",3,0,4,7
510787,"2020",4,1,11,16
510787,"2021",3,1,9,13
510787,"2022",4,0,1,5
510787,"2023",1,0,6,7
510788,"2016",0,0,1,1
510788,"2019",1,0,0,1
510788,"2022",0,0,1,1
510788,"2023",1,0,0,1
510790,"2015",13,2,11,26
510790,"2016",6,1,16,23
510790,"2017",3,0,3,6
510790,"2018",18,8,41,67
510790,"2019",27,4,44,75
510790,"2020",15,5,15,35
510790,"2021",14,2,23,39
510790,"2022",2,0,1,3
510790,"2023",1,1,4,6
510792,"2015",20,2,23,45
510792,"2016",8,0,21,29
510792,"2017",8,1,21,30
510792,"2018",12,5,23,40
510792,"2019",20,3,23,46
510792,"2020",11,4,39,54
510792,"2021",36,3,43,82
510792,"2022",27,6,45,78
510792,"2023",21,8,34,63
510794,"2018",0,0,1,1
510794,"2019",0,0,1,1
510794,"2020",0,1,0,1
510794,"2021",2,1,3,6
510794,"2022",2,0,0,2
510795,"2015",14,4,75,93
510795,"2016",23,4,48,75
510795,"2017",38,6,79,123
510795,"2018",35,8,71,114
510795,"2019",41,10,69,120
510795,"2020",42,11,76,129
510795,"2021",31,6,59,96
510795,"2022",29,12,75,116
510795,"2023",5,1,12,18
510800,"2015",0,0,2,2
510800,"2016",0,1,1,2
510800,"2018",2,0,1,3
510800,"2019",6,0,1,7
510800,"2020",3,1,6,10
510800,"2021",5,1,4,10
510800,"2022",1,1,2,4
510800,"2023",2,1,5,8
510805,"2015",2,0,2,4
510805,"2016",0,0,2,2
510805,"2017",2,2,4,8
510805,"2018",3,0,4,7
510805,"2019",0,2,7,9
510805,"2020",1,1,4,6
510805,"2021",2,0,5,7
510805,"2022",0,1,0,1
510805,"2023",0,0,2,2
510810,"2015",0,0,1,1
510810,"2016",0,0,1,1
510810,"2018",0,0,2,2
510810,"2019",1,0,1,2
510810,"2021",1,0,1,2
510810,"2022",1,0,5,6
510820,"2015",0,0,1,1
510820,"2016",0,0,1,1
510820,"2018",1,0,1,2
510820,"2020",1,0,0,1
510830,"2015",0,1,2,3
510830,"2016",0,0,2,2
510830,"2019",0,0,1,1
510830,"2020",0,0,1,1
510830,"2021",1,0,0,1
510830,"2022",0,0,2,2
510835,"2018",0,0,1,1
510835,"2020",1,0,0,1
510840,"2015",31,7,110,148
510840,"2016",33,5,83,121
510840,"2017",32,5,86,123
510840,"2018",60,9,103,172
510840,"2019",56,11,126,193
510840,"2020",46,13,86,145
510840,"2021",86,19,129,234
510840,"2022",79,16,129,224
510840,"2023",30,7,77,114
510850,"2015",2,1,1,4
510850,"2016",0,0,2,2
510850,"2017",0,0,1,1
510850,"2018",2,0,5,7
510850,"2019",0,0,5,5
510850,"2020",2,0,2,4
510850,"2021",2,2,5,9
510850,"2022",2,1,5,8
510850,"2023",1,0,3,4
510860,"2015",1,0,0,1
510860,"2016",0,0,1,1
510860,"2017",0,0,1,1
510860,"2018",0,0,1,1
510860,"2020",1,0,7,8
510860,"2021",5,0,15,20
510860,"2022",5,2,14,21
510860,"2023",1,1,6,8
510880,"2015",2,0,5,7
510880,"2016",1,0,0,1
510880,"2017",1,0,0,1
510880,"2018",1,0,0,1
510880,"2020",0,1,0,1
510880,"2022",0,1,0,1
510880,"2023",0,0,1,1
510885,"2015",0,0,1,1
510885,"2016",0,0,3,3
510885,"2017",0,0,1,1
510885,"2019",2,0,0,2
510885,"2020",1,0,1,2
510885,"2021",1,0,0,1
510885,"2022",1,0,0,1
510885,"2023",0,0,1,1
510890,"2015",0,0,2,2
510890,"2016",0,0,1,1
510890,"2017",1,0,3,4
510890,"2018",1,0,1,2
510890,"2019",1,1,2,4
510890,"2020",0,0,1,1
510890,"2021",0,0,2,2
510890,"2022",0,0,1,1
510895,"2015",2,0,4,6
510895,"2016",2,0,0,2
510895,"2017",0,0,2,2
510895,"2018",1,1,3,5
510895,"2019",0,0,2,2
510895,"2020",0,0,3,3
510895,"2021",4,0,2,6
510895,"2022",1,0,3,4
510895,"2023",4,0,4,8
520005,"2015",1,2,4,7
520005,"2016",1,1,3,5
520005,"2017",1,0,5,6
520005,"2018",3,0,2,5
520005,"2019",3,1,8,12
520005,"2020",0,0,6,6
520005,"2021",3,1,3,7
520005,"2022",5,0,3,8
520005,"2023",5,0,1,6
520010,"2015",2,0,4,6
520010,"2016",1,1,2,4
520010,"2017",5,0,4,9
520010,"2018",2,1,4,7
520010,"2019",3,0,3,6
520010,"2020",2,1,3,6
520010,"2021",0,0,1,1
520010,"2022",1,2,3,6
520010,"2023",0,1,2,3
520013,"2015",0,0,1,1
520013,"2017",2,0,1,3
520013,"2018",0,0,1,1
520013,"2019",1,0,0,1
520013,"2020",0,0,1,1
520013,"2021",1,0,0,1
520013,"2022",0,0,5,5
520013,"2023",1,0,1,2
520015,"2019",1,1,0,2
520017,"2015",0,0,1,1
520017,"2016",1,0,0,1
520017,"2017",1,0,1,2
520017,"2018",1,0,1,2
520017,"2019",2,0,1,3
520017,"2020",2,0,0,2
520017,"2022",1,1,0,2
520017,"2023",0,0,1,1
520020,"2019",0,0,1,1
520025,"2015",26,4,48,78
520025,"2016",19,4,33,56
520025,"2017",24,7,38,69
520025,"2018",17,4,43,64
520025,"2019",27,10,37,74
520025,"2020",17,9,36,62
520025,"2021",20,5,34,59
520025,"2022",27,6,28,61
520025,"2023",13,3,27,43
520030,"2015",2,0,8,10
520030,"2016",1,0,6,7
520030,"2017",5,0,6,11
520030,"2018",2,1,6,9
520030,"2019",1,0,8,9
520030,"2020",4,1,5,10
520030,"2021",5,0,6,11
520030,"2022",2,1,4,7
520030,"2023",1,0,3,4
520055,"2019",0,0,1,1
520055,"2022",1,0,2,3
520055,"2023",0,1,0,1
520060,"2015",2,0,2,4
520060,"2016",1,0,2,3
520060,"2017",1,0,3,4
520060,"2018",0,0,3,3
520060,"2019",0,1,3,4
520060,"2020",0,0,3,3
520060,"2021",1,0,1,2
520060,"2022",1,0,3,4
520060,"2023",2,0,1,3
520080,"2015",1,0,2,3
520080,"2016",2,0,6,8
520080,"2018",9,0,6,15
520080,"2019",1,2,4,7
520080,"2020",4,1,6,11
520080,"2021",0,0,2,2
520080,"2022",0,0,6,6
520080,"2023",4,0,6,10
520082,"2015",1,1,0,2
520082,"2016",1,0,1,2
520082,"2018",0,0,2,2
520082,"2022",0,0,1,1
520085,"2015",1,0,0,1
520085,"2016",0,0,1,1
520085,"2017",0,0,1,1
520085,"2019",0,0,1,1
520085,"2021",0,0,1,1
520085,"2022",2,0,0,2
520090,"2015",0,0,1,1
520090,"2022",1,0,0,1
520110,"2015",81,14,148,243
520110,"2016",56,11,115,182
520110,"2017",96,21,162,279
520110,"2018",64,20,121,205
520110,"2019",48,14,74,136
520110,"2020",56,13,103,172
520110,"2021",65,13,84,162
520110,"2022",80,17,115,212
520110,"2023",46,19,63,128
520120,"2021",1,0,0,1
520130,"2015",0,0,6,6
520130,"2016",1,0,2,3
520130,"2017",1,0,3,4
520130,"2018",1,0,5,6
520130,"2019",0,0,4,4
520130,"2020",2,0,1,3
520130,"2021",2,1,11,14
520130,"2022",0,1,5,6
520130,"2023",0,0,1,1
520140,"2015",88,10,188,286
520140,"2016",75,7,124,206
520140,"2017",87,8,227,322
520140,"2018",100,20,159,279
520140,"2019",75,17,143,235
520140,"2020",74,17,127,218
520140,"2021",77,18,117,212
520140,"2022",66,15,106,187
520140,"2023",44,11,83,138
520145,"2015",1,0,0,1
520150,"2016",0,0,1,1
520150,"2017",3,0,0,3
520150,"2018",1,0,0,1
520150,"2020",1,0,0,1
520160,"2015",1,0,0,1
520160,"2016",1,0,0,1
520160,"2017",0,0,1,1
520160,"2021",0,0,1,1
520160,"2022",1,0,0,1
520160,"2023",1,0,0,1
520170,"2015",1,0,4,5
520170,"2016",1,0,5,6
520170,"2017",4,0,4,8
520170,"2018",1,0,2,3
520170,"2019",1,0,5,6
520170,"2021",0,0,1,1
520170,"2022",3,0,3,6
520170,"2023",1,0,1,2
520180,"2015",2,0,1,3
520180,"2016",2,0,1,3
520180,"2017",0,0,2,2
520180,"2018",2,1,1,4
520180,"2019",0,0,3,3
520180,"2020",2,0,3,5
520180,"2021",0,1,2,3
520180,"2022",1,0,1,2
520215,"2017",0,1,1,2
520215,"2019",0,0,1,1
520215,"2020",0,0,1,1
520215,"2021",1,0,1,2
520215,"2023",0,0,1,1
520235,"2017",0,0,1,1
520235,"2018",1,0,1,2
520235,"2019",0,0,4,4
520250,"2017",0,0,1,1
520250,"2018",1,0,0,1
520250,"2020",0,0,1,1
520250,"2021",1,2,0,3
520260,"2015",0,1,0,1
520260,"2016",1,0,0,1
520260,"2019",1,0,0,1
520260,"2021",1,1,0,2
520280,"2015",1,0,0,1
520280,"2018",0,0,1,1
520280,"2019",1,0,0,1
520310,"2020",1,0,0,1
520320,"2015",0,0,2,2
520320,"2016",0,0,1,1
520320,"2017",6,2,6,14
520320,"2018",4,0,3,7
520320,"2019",2,0,7,9
520320,"2020",0,0,1,1
520320,"2021",1,0,0,1
520320,"2022",0,1,3,4
520320,"2023",1,0,2,3
520330,"2015",6,0,9,15
520330,"2016",0,0,5,5
520330,"2017",4,0,9,13
520330,"2018",6,0,9,15
520330,"2019",2,2,8,12
520330,"2020",2,0,8,10
520330,"2021",1,0,6,7
520330,"2022",0,0,3,3
520330,"2023",1,0,4,5
520340,"2015",0,0,3,3
520340,"2016",1,0,4,5
520340,"2017",0,0,2,2
520340,"2018",1,0,2,3
520340,"2019",2,0,3,5
520340,"2021",0,0,1,1
520340,"2023",1,1,0,2
520350,"2015",3,1,10,14
520350,"2016",4,0,2,6
520350,"2017",0,0,4,4
520350,"2018",0,0,6,6
520350,"2019",0,0,4,4
520350,"2020",3,0,10,13
520350,"2021",2,0,5,7
520350,"2022",3,0,2,5
520350,"2023",4,0,11,15
520355,"2015",2,0,2,4
520355,"2016",0,0,3,3
520355,"2017",0,0,2,2
520355,"2019",1,0,3,4
520355,"2020",3,0,3,6
520355,"2021",0,0,3,3
520355,"2022",2,0,2,4
520355,"2023",0,2,3,5
520357,"2016",2,0,1,3
520357,"2018",1,0,1,2
520357,"2019",0,1,1,2
520357,"2020",2,0,1,3
520357,"2023",0,0,1,1
520360,"2018",1,0,0,1
520360,"2019",1,0,2,3
520360,"2020",1,0,1,2
520360,"2021",0,0,1,1
520360,"2022",0,0,2,2
520360,"2023",1,0,0,1
520380,"2017",0,0,1,1
520380,"2019",1,0,2,3
520380,"2021",0,0,2,2
520380,"2022",0,0,1,1
520390,"2015",0,0,3,3
520390,"2016",2,0,1,3
520390,"2018",0,1,0,1
520390,"2019",0,1,2,3
520390,"2020",0,0,1,1
520390,"2021",0,0,2,2
520390,"2022",1,0,0,1
520390,"2023",1,0,0,1
520393,"2015",1,0,1,2
520393,"2017",0,0,1,1
520393,"2022",1,0,1,2
520396,"2018",2,0,2,4
520396,"2019",0,0,1,1
520396,"2020",1,0,1,2
520400,"2015",1,1,1,3
520400,"2016",1,0,1,2
520400,"2017",0,0,2,2
520400,"2018",1,0,0,1
520400,"2019",0,0,1,1
520400,"2020",0,0,1,1
520400,"2023",0,0,3,3
520410,"2015",0,0,1,1
520410,"2017",1,0,1,2
520410,"2018",1,0,0,1
520410,"2019",0,0,1,1
520410,"2021",0,0,3,3
520410,"2022",0,0,4,4
520410,"2023",0,1,3,4
520420,"2016",0,0,2,2
520420,"2019",0,0,2,2
520420,"2020",0,0,1,1
520425,"2015",0,0,1,1
520425,"2016",1,0,2,3
520425,"2017",1,1,3,5
520425,"2018",3,0,6,9
520425,"2019",1,0,0,1
520425,"2021",0,0,2,2
520425,"2022",0,0,1,1
520430,"2015",6,2,9,17
520430,"2016",2,2,7,11
520430,"2017",3,1,16,20
520430,"2018",5,0,2,7
520430,"2019",1,1,5,7
520430,"2020",5,1,2,8
520430,"2021",1,0,3,4
520430,"2022",0,0,1,1
520440,"2015",3,0,6,9
520440,"2016",1,0,2,3
520440,"2017",0,0,6,6
520440,"2018",0,0,4,4
520440,"2019",2,0,2,4
520440,"2020",0,0,4,4
520440,"2021",1,0,5,6
520440,"2022",0,0,3,3
520440,"2023",1,0,0,1
520450,"2015",24,3,60,87
520450,"2016",32,3,53,88
520450,"2017",28,2,46,76
520450,"2018",23,4,55,82
520450,"2019",19,6,59,84
520450,"2020",15,2,33,50
520450,"2021",16,7,23,46
520450,"2022",27,7,31,65
520450,"2023",15,6,17,38
520455,"2016",0,0,1,1
520455,"2018",0,0,1,1
520460,"2015",0,0,1,1
520460,"2017",1,0,0,1
520460,"2018",0,0,1,1
520460,"2019",0,0,1,1
520460,"2022",0,1,0,1
520460,"2023",0,0,1,1
520465,"2015",0,0,1,1
520465,"2016",0,0,1,1
520465,"2018",0,0,1,1
520465,"2021",1,0,0,1
520465,"2022",0,0,1,1
520465,"2023",1,0,0,1
520470,"2015",1,0,5,6
520470,"2016",3,0,4,7
520470,"2017",1,0,3,4
520470,"2018",1,0,1,2
520470,"2019",1,0,1,2
520470,"2020",0,0,2,2
520470,"2021",0,0,1,1
520470,"2022",1,0,3,4
520480,"2017",0,0,1,1
520480,"2018",1,0,2,3
520480,"2019",0,0,1,1
520480,"2022",0,0,1,1
520485,"2015",0,0,1,1
520485,"2017",2,0,2,4
520485,"2018",1,0,2,3
520485,"2019",3,0,0,3
520485,"2020",2,0,2,4
520485,"2021",0,0,2,2
520485,"2022",0,1,0,1
520485,"2023",0,0,2,2
520490,"2015",4,0,4,8
520490,"2016",0,1,3,4
520490,"2017",1,1,3,5
520490,"2018",3,0,7,10
520490,"2019",6,0,3,9
520490,"2020",2,0,5,7
520490,"2021",0,1,4,5
520490,"2022",0,1,2,3
520495,"2015",1,0,0,1
520495,"2016",1,0,1,2
520495,"2017",0,0,3,3
520495,"2018",2,0,0,2
520495,"2019",1,0,2,3
520495,"2020",1,0,2,3
520495,"2021",0,0,2,2
520495,"2022",0,1,1,2
520495,"2023",0,1,0,1
520500,"2015",0,0,1,1
520500,"2016",0,1,5,6
520500,"2017",1,0,0,1
520500,"2018",1,0,4,5
520500,"2019",0,1,4,5
520500,"2020",3,0,4,7
520500,"2021",0,0,5,5
520500,"2022",3,0,4,7
520500,"2023",2,0,2,4
520505,"2023",1,0,0,1
520510,"2015",0,1,0,1
520510,"2017",4,2,8,14
520510,"2018",18,1,30,49
520510,"2019",6,3,18,27
520510,"2020",2,1,3,6
520510,"2021",1,0,5,6
520510,"2022",1,1,5,7
520510,"2023",1,1,9,11
520520,"2017",1,0,0,1
520520,"2021",0,0,1,1
520520,"2022",0,0,2,2
520520,"2023",0,0,2,2
520530,"2015",0,0,3,3
520530,"2016",0,0,3,3
520530,"2017",0,0,1,1
520530,"2018",2,1,2,5
520530,"2019",1,0,2,3
520530,"2020",0,0,2,2
520530,"2021",1,0,2,3
520530,"2022",0,0,2,2
520530,"2023",0,0,2,2
520540,"2015",2,0,5,7
520540,"2016",5,1,10,16
520540,"2017",1,0,5,6
520540,"2018",6,0,6,12
520540,"2019",6,1,12,19
520540,"2020",2,0,6,8
520540,"2021",6,1,6,13
520540,"2022",6,1,6,13
520540,"2023",5,1,4,10
520545,"2015",1,0,0,1
520545,"2016",0,0,1,1
520545,"2017",1,0,1,2
520545,"2018",2,0,1,3
520545,"2019",1,0,0,1
520545,"2020",0,0,1,1
520545,"2021",1,0,0,1
520545,"2022",1,0,0,1
520545,"2023",1,0,2,3
520547,"2015",1,0,3,4
520547,"2016",0,1,4,5
520547,"2017",0,0,3,3
520547,"2018",2,0,7,9
520547,"2019",1,0,4,5
520547,"2020",2,0,5,7
520547,"2021",1,1,2,4
520547,"2022",0,2,1,3
520547,"2023",0,0,2,2
520549,"2015",26,3,28,57
520549,"2016",13,2,36,51
520549,"2017",11,3,17,31
520549,"2018",15,1,20,36
520549,"2019",14,4,18,36
520549,"2020",9,4,14,27
520549,"2021",13,6,16,35
520549,"2022",10,7,8,25
520549,"2023",4,2,10,16
520551,"2015",3,1,2,6
520551,"2016",0,0,2,2
520551,"2017",8,0,5,13
520551,"2018",3,0,4,7
520551,"2019",3,2,6,11
520551,"2020",5,1,7,13
520551,"2021",3,1,4,8
520551,"2022",6,2,5,13
520551,"2023",4,0,5,9
520552,"2015",1,1,2,4
520552,"2018",0,0,1,1
520552,"2019",1,0,0,1
520552,"2020",0,0,1,1
520552,"2023",0,0,1,1
520570,"2016",0,0,2,2
520570,"2017",0,0,1,1
520570,"2022",1,0,0,1
520570,"2023",0,1,0,1
520580,"2016",1,0,0,1
520580,"2017",1,1,0,2
520580,"2018",2,0,1,3
520580,"2019",1,0,1,2
520580,"2021",1,0,1,2
520580,"2022",0,0,3,3
520590,"2015",1,0,1,2
520590,"2016",0,0,1,1
520590,"2017",0,0,1,1
520590,"2018",1,0,1,2
520590,"2019",1,0,1,2
520590,"2020",2,0,1,3
520590,"2021",0,1,0,1
520590,"2023",1,0,0,1
520620,"2015",5,0,13,18
520620,"2016",7,4,18,29
520620,"2017",18,1,24,43
520620,"2018",14,6,22,42
520620,"2019",14,5,16,35
520620,"2020",14,2,17,33
520620,"2021",16,4,35,55
520620,"2022",14,0,21,35
520620,"2023",5,0,5,10
520630,"2015",1,0,0,1
520630,"2016",0,0,1,1
520630,"2018",1,0,0,1
520630,"2019",1,0,0,1
520630,"2020",1,0,0,1
520640,"2016",0,0,1,1
520640,"2017",0,0,2,2
520640,"2018",2,0,1,3
520640,"2019",1,1,5,7
520640,"2020",0,0,1,1
520640,"2021",2,0,4,6
520640,"2022",0,1,8,9
520640,"2023",0,0,1,1
520650,"2016",0,0,1,1
520650,"2021",0,0,1,1
520650,"2022",0,0,1,1
520670,"2015",0,0,2,2
520670,"2016",1,0,7,8
520670,"2017",1,1,1,3
520670,"2019",2,0,1,3
520670,"2020",2,0,1,3
520670,"2021",2,0,1,3
520670,"2022",0,0,1,1
520670,"2023",0,0,1,1
520680,"2016",0,0,1,1
520680,"2017",1,0,0,1
520680,"2023",0,0,1,1
520710,"2015",0,0,2,2
520710,"2018",0,0,1,1
520725,"2015",1,1,3,5
520725,"2016",1,1,2,4
520725,"2017",0,1,0,1
520725,"2018",0,0,2,2
520725,"2020",0,0,1,1
520725,"2021",1,0,2,3
520725,"2022",0,0,1,1
520740,"2017",1,0,1,2
520740,"2018",0,0,1,1
520740,"2019",1,0,3,4
520740,"2021",1,0,0,1
520740,"2022",0,0,2,2
520740,"2023",0,0,2,2
520750,"2015",1,0,0,1
520750,"2016",1,0,1,2
520750,"2017",0,0,1,1
520750,"2018",0,0,1,1
520750,"2019",1,0,0,1
520750,"2021",0,0,1,1
520750,"2022",1,0,0,1
520750,"2023",0,0,1,1
520753,"2016",0,1,2,3
520753,"2017",0,0,1,1
520753,"2020",0,0,1,1
520753,"2022",0,1,2,3
520753,"2023",1,0,1,2
520760,"2021",2,0,0,2
520760,"2022",0,0,3,3
520780,"2015",1,0,3,4
520780,"2016",0,0,2,2
520780,"2017",0,0,2,2
520780,"2018",1,0,4,5
520780,"2019",1,0,1,2
520780,"2021",1,0,2,3
520780,"2022",0,0,1,1
520790,"2015",1,0,2,3
520790,"2016",0,0,4,4
520790,"2017",0,0,1,1
520790,"2018",1,0,0,1
520790,"2019",0,0,4,4
520790,"2020",2,0,3,5
520790,"2021",0,0,2,2
520790,"2023",1,0,3,4
520800,"2015",11,5,30,46
520800,"2016",5,3,16,24
520800,"2017",19,0,30,49
520800,"2018",24,6,42,72
520800,"2019",12,7,44,63
520800,"2020",16,2,29,47
520800,"2021",12,5,35,52
520800,"2022",17,3,22,42
520800,"2023",13,3,25,41
520810,"2015",0,2,1,3
520810,"2016",1,1,2,4
520810,"2017",0,0,1,1
520810,"2018",0,0,1,1
520810,"2022",0,0,4,4
520815,"2017",0,0,1,1
520815,"2018",0,1,0,1
520815,"2019",1,0,0,1
520815,"2021",1,0,0,1
520815,"2023",0,0,1,1
520830,"2016",1,0,1,2
520830,"2017",0,0,1,1
520830,"2019",0,0,2,2
520830,"2021",0,0,1,1
520830,"2022",0,0,2,2
520840,"2015",1,0,6,7
520840,"2016",1,0,3,4
520840,"2017",3,1,4,8
520840,"2018",1,1,3,5
520840,"2019",1,1,4,6
520840,"2020",1,1,4,6
520840,"2021",4,0,4,8
520840,"2022",0,1,6,7
520840,"2023",1,1,3,5
520850,"2018",0,0,1,1
520850,"2021",0,0,1,1
520850,"2022",0,0,1,1
520860,"2015",11,0,25,36
520860,"2016",8,0,25,33
520860,"2017",17,0,12,29
520860,"2018",10,2,20,32
520860,"2019",11,0,20,31
520860,"2020",9,2,19,30
520860,"2021",7,2,28,37
520860,"2022",8,2,17,27
520860,"2023",6,3,8,17
520870,"2015",215,44,444,703
520870,"2016",162,39,299,500
520870,"2017",157,36,305,498
520870,"2018",159,34,282,475
520870,"2019",153,33,322,508
520870,"2020",163,41,225,429
520870,"2021",127,28,243,398
520870,"2022",138,34,215,387
520870,"2023",87,31,160,278
520880,"2015",8,0,15,23
520880,"2016",3,1,11,15
520880,"2017",7,1,13,21
520880,"2018",11,1,6,18
520880,"2019",5,1,8,14
520880,"2020",7,1,14,22
520880,"2021",5,1,12,18
520880,"2022",4,2,18,24
520880,"2023",5,1,7,13
520890,"2015",1,0,0,1
520890,"2016",2,0,0,2
520890,"2017",4,0,4,8
520890,"2018",1,0,5,6
520890,"2019",2,0,6,8
520890,"2020",1,1,4,6
520890,"2021",7,0,2,9
520890,"2022",1,1,6,8
520910,"2015",0,1,0,1
520910,"2016",0,0,2,2
520910,"2017",0,0,2,2
520910,"2018",0,1,6,7
520910,"2019",1,0,2,3
520910,"2020",3,1,4,8
520910,"2021",1,1,12,14
520910,"2022",0,3,1,4
520910,"2023",0,0,3,3
520915,"2015",0,0,1,1
520915,"2016",1,0,1,2
520915,"2017",0,0,1,1
520915,"2018",0,0,1,1
520915,"2019",0,0,1,1
520915,"2022",1,0,0,1
520920,"2015",2,0,6,8
520920,"2016",1,0,3,4
520920,"2017",1,0,3,4
520920,"2018",4,1,6,11
520920,"2019",2,0,3,5
520920,"2020",0,0,2,2
520920,"2021",2,0,5,7
520920,"2022",2,0,4,6
520920,"2023",2,0,1,3
520929,"2015",0,0,1,1
520929,"2016",0,0,1,1
520929,"2018",0,1,0,1
520929,"2020",0,0,1,1
520929,"2022",0,0,1,1
520940,"2016",0,0,1,1
520940,"2017",1,0,1,2
520940,"2018",1,0,0,1
520940,"2019",0,1,2,3
520940,"2022",1,1,1,3
520945,"2016",0,0,1,1
520945,"2017",0,0,2,2
520945,"2020",0,0,2,2
520945,"2021",1,0,0,1
520945,"2023",0,0,2,2
520960,"2015",0,0,1,1
520960,"2016",0,0,2,2
520960,"2019",0,1,0,1
520960,"2023",0,0,1,1
520970,"2015",1,0,4,5
520970,"2016",2,0,5,7
520970,"2017",3,0,3,6
520970,"2018",1,0,2,3
520970,"2019",0,2,2,4
520970,"2020",5,0,4,9
520970,"2021",0,0,6,6
520970,"2022",2,1,5,8
520970,"2023",2,2,4,8
520980,"2015",0,0,2,2
520980,"2016",0,0,1,1
520980,"2017",1,0,0,1
520980,"2018",1,0,0,1
520980,"2019",1,0,0,1
520980,"2020",0,0,2,2
520990,"2015",0,1,3,4
520990,"2016",1,1,3,5
520990,"2017",1,1,4,6
520990,"2018",3,0,4,7
520990,"2021",3,0,7,10
520990,"2022",2,0,4,6
520990,"2023",3,1,1,5
520993,"2015",0,0,3,3
520993,"2016",0,1,1,2
520993,"2017",0,1,0,1
520993,"2018",0,0,1,1
520993,"2020",0,0,2,2
520993,"2021",0,0,1,1
520993,"2022",0,1,2,3
520995,"2015",0,0,2,2
520995,"2016",1,0,4,5
520995,"2017",2,0,0,2
520995,"2018",1,1,1,3
520995,"2019",1,1,2,4
520995,"2020",2,0,2,4
520995,"2021",1,0,2,3
520995,"2022",1,0,0,1
520995,"2023",1,0,0,1
521000,"2015",16,2,27,45
521000,"2016",5,0,11,16
521000,"2017",4,1,17,22
521000,"2018",4,0,9,13
521000,"2019",2,2,12,16
521000,"2020",7,2,6,15
521000,"2021",2,0,5,7
521000,"2022",2,1,4,7
521000,"2023",2,0,4,6
521010,"2015",4,1,11,16
521010,"2016",4,0,7,11
521010,"2017",0,0,1,1
521010,"2018",0,0,2,2
521010,"2019",0,1,1,2
521010,"2020",2,0,1,3
521010,"2021",0,0,2,2
521010,"2022",0,0,1,1
521010,"2023",0,1,0,1
521015,"2016",1,0,1,2
521015,"2017",0,0,1,1
521015,"2018",0,0,3,3
521015,"2019",1,0,1,2
521015,"2020",1,0,0,1
521015,"2022",1,1,1,3
521015,"2023",0,0,1,1
521020,"2015",3,0,10,13
521020,"2016",2,0,9,11
521020,"2017",0,1,2,3
521020,"2018",0,0,3,3
521020,"2019",2,0,7,9
521020,"2020",1,0,0,1
521020,"2021",5,0,2,7
521020,"2022",3,0,0,3
521020,"2023",0,0,1,1
521030,"2019",0,0,1,1
521040,"2015",8,1,18,27
521040,"2016",5,0,8,13
521040,"2017",3,1,12,16
521040,"2018",1,0,11,12
521040,"2019",4,1,7,12
521040,"2020",6,1,9,16
521040,"2021",6,0,8,14
521040,"2022",4,4,12,20
521040,"2023",0,0,8,8
521056,"2015",0,0,3,3
521056,"2016",0,0,1,1
521056,"2017",1,0,1,2
521056,"2018",1,0,3,4
521056,"2019",0,1,0,1
521056,"2020",0,0,1,1
521056,"2021",0,0,1,1
521056,"2022",0,0,1,1
521060,"2017",0,0,1,1
521060,"2018",0,0,1,1
521060,"2019",1,0,1,2
521060,"2020",0,1,1,2
521060,"2021",1,0,0,1
521060,"2022",1,0,0,1
521060,"2023",0,0,1,1
521080,"2016",2,0,1,3
521080,"2017",0,0,1,1
521080,"2018",0,0,1,1
521080,"2019",0,0,2,2
521080,"2020",1,0,0,1
521080,"2021",2,0,1,3
521080,"2022",0,0,2,2
521090,"2015",2,1,3,6
521090,"2016",0,0,4,4
521090,"2017",3,0,5,8
521090,"2018",3,0,10,13
521090,"2019",2,0,5,7
521090,"2020",2,0,5,7
521090,"2022",6,0,5,11
521090,"2023",3,0,5,8
521100,"2015",0,0,1,1
521100,"2016",0,0,1,1
521100,"2017",1,0,0,1
521100,"2020",0,1,0,1
521100,"2023",0,1,1,2
521120,"2015",2,0,4,6
521120,"2016",1,0,3,4
521120,"2017",2,0,8,10
521120,"2018",4,1,3,8
521120,"2019",1,0,1,2
521120,"2020",1,0,2,3
521120,"2021",1,0,6,7
521120,"2022",2,0,4,6
521120,"2023",0,2,4,6
521130,"2015",0,0,3,3
