"codmunres","ano","municipio","uf","regiao","nascidos","obitos_mat_totais","obitos_mat_diretos","obitos_mat_aborto","obitos_mat_hipertensao","obitos_mat_hemorragia","obitos_mat_infec_puerperal"
110143,2013,"Nova União","RO","Norte",82,0,0,0,0,0,0
110143,2014,"Nova União","RO","Norte",110,0,0,0,0,0,0
110143,2015,"Nova União","RO","Norte",73,0,0,0,0,0,0
110143,2016,"Nova União","RO","Norte",90,0,0,0,0,0,0
110143,2017,"Nova União","RO","Norte",94,0,0,0,0,0,0
110143,2018,"Nova União","RO","Norte",87,0,0,0,0,0,0
110143,2019,"Nova União","RO","Norte",104,0,0,0,0,0,0
110143,2020,"Nova União","RO","Norte",87,0,0,0,0,0,0
110145,2012,"Parecis","RO","Norte",63,0,0,0,0,0,0
110145,2013,"Parecis","RO","Norte",55,0,0,0,0,0,0
110145,2014,"Parecis","RO","Norte",49,0,0,0,0,0,0
110145,2015,"Parecis","RO","Norte",54,1,0,0,0,0,0
110145,2016,"Parecis","RO","Norte",50,0,0,0,0,0,0
110145,2017,"Parecis","RO","Norte",51,0,0,0,0,0,0
110145,2018,"Parecis","RO","Norte",53,0,0,0,0,0,0
110145,2019,"Parecis","RO","Norte",44,0,0,0,0,0,0
110145,2020,"Parecis","RO","Norte",59,0,0,0,0,0,0
110146,2012,"Pimenteiras do Oeste","RO","Norte",51,0,0,0,0,0,0
110146,2013,"Pimenteiras do Oeste","RO","Norte",42,0,0,0,0,0,0
110146,2014,"Pimenteiras do Oeste","RO","Norte",37,0,0,0,0,0,0
110146,2015,"Pimenteiras do Oeste","RO","Norte",52,0,0,0,0,0,0
110146,2016,"Pimenteiras do Oeste","RO","Norte",34,0,0,0,0,0,0
110146,2017,"Pimenteiras do Oeste","RO","Norte",52,0,0,0,0,0,0
110146,2018,"Pimenteiras do Oeste","RO","Norte",52,0,0,0,0,0,0
110146,2019,"Pimenteiras do Oeste","RO","Norte",40,0,0,0,0,0,0
110146,2020,"Pimenteiras do Oeste","RO","Norte",39,0,0,0,0,0,0
110147,2012,"Primavera de Rondônia","RO","Norte",43,0,0,0,0,0,0
110147,2013,"Primavera de Rondônia","RO","Norte",39,0,0,0,0,0,0
110147,2014,"Primavera de Rondônia","RO","Norte",47,0,0,0,0,0,0
110147,2015,"Primavera de Rondônia","RO","Norte",40,0,0,0,0,0,0
110147,2016,"Primavera de Rondônia","RO","Norte",56,0,0,0,0,0,0
110147,2017,"Primavera de Rondônia","RO","Norte",63,0,0,0,0,0,0
110147,2018,"Primavera de Rondônia","RO","Norte",38,0,0,0,0,0,0
110147,2019,"Primavera de Rondônia","RO","Norte",43,0,0,0,0,0,0
110147,2020,"Primavera de Rondônia","RO","Norte",38,0,0,0,0,0,0
110148,2012,"São Felipe D'Oeste","RO","Norte",64,0,0,0,0,0,0
110148,2013,"São Felipe D'Oeste","RO","Norte",61,0,0,0,0,0,0
110148,2014,"São Felipe D'Oeste","RO","Norte",59,0,0,0,0,0,0
110148,2015,"São Felipe D'Oeste","RO","Norte",73,0,0,0,0,0,0
110148,2016,"São Felipe D'Oeste","RO","Norte",54,0,0,0,0,0,0
110148,2017,"São Felipe D'Oeste","RO","Norte",75,0,0,0,0,0,0
110148,2018,"São Felipe D'Oeste","RO","Norte",54,0,0,0,0,0,0
110148,2019,"São Felipe D'Oeste","RO","Norte",54,0,0,0,0,0,0
110148,2020,"São Felipe D'Oeste","RO","Norte",65,0,0,0,0,0,0
110149,2012,"São Francisco do Guaporé","RO","Norte",246,1,1,0,0,0,1
110149,2013,"São Francisco do Guaporé","RO","Norte",266,1,0,0,0,0,0
110149,2014,"São Francisco do Guaporé","RO","Norte",308,1,1,0,0,1,0
110149,2015,"São Francisco do Guaporé","RO","Norte",319,0,0,0,0,0,0
110149,2016,"São Francisco do Guaporé","RO","Norte",305,0,0,0,0,0,0
110149,2017,"São Francisco do Guaporé","RO","Norte",333,0,0,0,0,0,0
110149,2018,"São Francisco do Guaporé","RO","Norte",327,0,0,0,0,0,0
110149,2019,"São Francisco do Guaporé","RO","Norte",303,0,0,0,0,0,0
110149,2020,"São Francisco do Guaporé","RO","Norte",266,0,0,0,0,0,0
110150,2012,"Seringueiras","RO","Norte",190,0,0,0,0,0,0
110150,2013,"Seringueiras","RO","Norte",184,0,0,0,0,0,0
110150,2014,"Seringueiras","RO","Norte",170,0,0,0,0,0,0
110150,2015,"Seringueiras","RO","Norte",188,1,1,0,0,0,0
110150,2016,"Seringueiras","RO","Norte",171,0,0,0,0,0,0
110150,2017,"Seringueiras","RO","Norte",188,0,0,0,0,0,0
110150,2018,"Seringueiras","RO","Norte",154,0,0,0,0,0,0
110150,2019,"Seringueiras","RO","Norte",168,2,1,0,1,0,0
110150,2020,"Seringueiras","RO","Norte",162,0,0,0,0,0,0
110155,2012,"Teixeirópolis","RO","Norte",57,0,0,0,0,0,0
110155,2013,"Teixeirópolis","RO","Norte",80,0,0,0,0,0,0
110155,2014,"Teixeirópolis","RO","Norte",69,0,0,0,0,0,0
110155,2015,"Teixeirópolis","RO","Norte",71,0,0,0,0,0,0
110155,2016,"Teixeirópolis","RO","Norte",59,0,0,0,0,0,0
110155,2017,"Teixeirópolis","RO","Norte",58,0,0,0,0,0,0
110155,2018,"Teixeirópolis","RO","Norte",60,0,0,0,0,0,0
110155,2019,"Teixeirópolis","RO","Norte",64,0,0,0,0,0,0
110155,2020,"Teixeirópolis","RO","Norte",42,0,0,0,0,0,0
110160,2012,"Theobroma","RO","Norte",133,0,0,0,0,0,0
110160,2013,"Theobroma","RO","Norte",106,0,0,0,0,0,0
110160,2014,"Theobroma","RO","Norte",125,0,0,0,0,0,0
110160,2015,"Theobroma","RO","Norte",107,0,0,0,0,0,0
110160,2016,"Theobroma","RO","Norte",131,0,0,0,0,0,0
110160,2017,"Theobroma","RO","Norte",146,0,0,0,0,0,0
110160,2018,"Theobroma","RO","Norte",131,0,0,0,0,0,0
110160,2019,"Theobroma","RO","Norte",97,0,0,0,0,0,0
110160,2020,"Theobroma","RO","Norte",115,0,0,0,0,0,0
110170,2012,"Urupá","RO","Norte",146,1,1,0,0,0,1
110170,2013,"Urupá","RO","Norte",150,0,0,0,0,0,0
110170,2014,"Urupá","RO","Norte",122,0,0,0,0,0,0
110170,2015,"Urupá","RO","Norte",138,1,1,1,0,0,0
110170,2016,"Urupá","RO","Norte",151,0,0,0,0,0,0
110170,2017,"Urupá","RO","Norte",150,0,0,0,0,0,0
110170,2018,"Urupá","RO","Norte",139,0,0,0,0,0,0
110170,2019,"Urupá","RO","Norte",170,0,0,0,0,0,0
110170,2020,"Urupá","RO","Norte",143,0,0,0,0,0,0
110175,2012,"Vale do Anari","RO","Norte",86,0,0,0,0,0,0
110175,2013,"Vale do Anari","RO","Norte",89,0,0,0,0,0,0
110175,2014,"Vale do Anari","RO","Norte",128,0,0,0,0,0,0
110175,2015,"Vale do Anari","RO","Norte",106,0,0,0,0,0,0
110175,2016,"Vale do Anari","RO","Norte",110,0,0,0,0,0,0
110175,2017,"Vale do Anari","RO","Norte",86,0,0,0,0,0,0
110175,2018,"Vale do Anari","RO","Norte",91,0,0,0,0,0,0
110175,2019,"Vale do Anari","RO","Norte",93,0,0,0,0,0,0
110175,2020,"Vale do Anari","RO","Norte",72,0,0,0,0,0,0
110180,2012,"Vale do Paraíso","RO","Norte",83,0,0,0,0,0,0
110180,2013,"Vale do Paraíso","RO","Norte",107,0,0,0,0,0,0
110180,2014,"Vale do Paraíso","RO","Norte",90,0,0,0,0,0,0
110180,2015,"Vale do Paraíso","RO","Norte",63,0,0,0,0,0,0
110180,2016,"Vale do Paraíso","RO","Norte",98,0,0,0,0,0,0
110180,2017,"Vale do Paraíso","RO","Norte",79,0,0,0,0,0,0
110180,2018,"Vale do Paraíso","RO","Norte",95,0,0,0,0,0,0
110180,2019,"Vale do Paraíso","RO","Norte",81,0,0,0,0,0,0
110180,2020,"Vale do Paraíso","RO","Norte",62,0,0,0,0,0,0
120001,2012,"Acrelândia","AC","Norte",253,0,0,0,0,0,0
120001,2013,"Acrelândia","AC","Norte",258,0,0,0,0,0,0
120001,2014,"Acrelândia","AC","Norte",269,0,0,0,0,0,0
120001,2015,"Acrelândia","AC","Norte",217,0,0,0,0,0,0
120001,2016,"Acrelândia","AC","Norte",222,0,0,0,0,0,0
120001,2017,"Acrelândia","AC","Norte",256,0,0,0,0,0,0
120001,2018,"Acrelândia","AC","Norte",216,0,0,0,0,0,0
120001,2019,"Acrelândia","AC","Norte",257,0,0,0,0,0,0
120001,2020,"Acrelândia","AC","Norte",237,0,0,0,0,0,0
120005,2012,"Assis Brasil","AC","Norte",219,0,0,0,0,0,0
120005,2013,"Assis Brasil","AC","Norte",213,0,0,0,0,0,0
120005,2014,"Assis Brasil","AC","Norte",196,0,0,0,0,0,0
120005,2015,"Assis Brasil","AC","Norte",238,0,0,0,0,0,0
120005,2016,"Assis Brasil","AC","Norte",190,0,0,0,0,0,0
120005,2017,"Assis Brasil","AC","Norte",248,0,0,0,0,0,0
120005,2018,"Assis Brasil","AC","Norte",264,0,0,0,0,0,0
120005,2019,"Assis Brasil","AC","Norte",266,0,0,0,0,0,0
120005,2020,"Assis Brasil","AC","Norte",215,0,0,0,0,0,0
120010,2012,"Brasiléia","AC","Norte",505,0,0,0,0,0,0
120010,2013,"Brasiléia","AC","Norte",530,0,0,0,0,0,0
120010,2014,"Brasiléia","AC","Norte",547,0,0,0,0,0,0
120010,2015,"Brasiléia","AC","Norte",531,1,1,0,1,0,0
120010,2016,"Brasiléia","AC","Norte",490,0,0,0,0,0,0
120010,2017,"Brasiléia","AC","Norte",570,1,1,1,0,0,0
120010,2018,"Brasiléia","AC","Norte",540,0,0,0,0,0,0
120010,2019,"Brasiléia","AC","Norte",540,0,0,0,0,0,0
120010,2020,"Brasiléia","AC","Norte",527,0,0,0,0,0,0
120013,2012,"Bujari","AC","Norte",198,0,0,0,0,0,0
120013,2013,"Bujari","AC","Norte",202,0,0,0,0,0,0
120013,2014,"Bujari","AC","Norte",242,1,1,0,0,0,0
120013,2015,"Bujari","AC","Norte",248,0,0,0,0,0,0
120013,2016,"Bujari","AC","Norte",248,1,1,0,0,0,0
120013,2017,"Bujari","AC","Norte",307,0,0,0,0,0,0
120013,2018,"Bujari","AC","Norte",306,0,0,0,0,0,0
120013,2019,"Bujari","AC","Norte",329,0,0,0,0,0,0
120013,2020,"Bujari","AC","Norte",241,0,0,0,0,0,0
120017,2012,"Capixaba","AC","Norte",201,0,0,0,0,0,0
120017,2013,"Capixaba","AC","Norte",193,0,0,0,0,0,0
120017,2014,"Capixaba","AC","Norte",234,0,0,0,0,0,0
120017,2015,"Capixaba","AC","Norte",219,0,0,0,0,0,0
120017,2016,"Capixaba","AC","Norte",194,0,0,0,0,0,0
120017,2017,"Capixaba","AC","Norte",243,0,0,0,0,0,0
120017,2018,"Capixaba","AC","Norte",222,0,0,0,0,0,0
120017,2019,"Capixaba","AC","Norte",217,0,0,0,0,0,0
120017,2020,"Capixaba","AC","Norte",190,1,1,0,0,0,0
120020,2012,"Cruzeiro do Sul","AC","Norte",1741,0,0,0,0,0,0
120020,2013,"Cruzeiro do Sul","AC","Norte",1783,2,2,0,0,0,0
120020,2014,"Cruzeiro do Sul","AC","Norte",1818,1,0,0,0,0,0
120020,2015,"Cruzeiro do Sul","AC","Norte",1839,2,2,0,1,0,0
120020,2016,"Cruzeiro do Sul","AC","Norte",1632,0,0,0,0,0,0
120020,2017,"Cruzeiro do Sul","AC","Norte",1684,1,0,0,0,0,0
120020,2018,"Cruzeiro do Sul","AC","Norte",1756,0,0,0,0,0,0
120020,2019,"Cruzeiro do Sul","AC","Norte",1809,0,0,0,0,0,0
120020,2020,"Cruzeiro do Sul","AC","Norte",1691,1,1,0,0,0,0
120025,2012,"Epitaciolândia","AC","Norte",282,0,0,0,0,0,0
120025,2013,"Epitaciolândia","AC","Norte",275,0,0,0,0,0,0
120025,2014,"Epitaciolândia","AC","Norte",262,0,0,0,0,0,0
120025,2015,"Epitaciolândia","AC","Norte",279,0,0,0,0,0,0
120025,2016,"Epitaciolândia","AC","Norte",270,0,0,0,0,0,0
120025,2017,"Epitaciolândia","AC","Norte",291,0,0,0,0,0,0
120025,2018,"Epitaciolândia","AC","Norte",273,0,0,0,0,0,0
120025,2019,"Epitaciolândia","AC","Norte",314,0,0,0,0,0,0
120025,2020,"Epitaciolândia","AC","Norte",293,0,0,0,0,0,0
120030,2012,"Feijó","AC","Norte",904,1,0,0,0,0,0
120030,2013,"Feijó","AC","Norte",791,1,1,0,1,0,0
120030,2014,"Feijó","AC","Norte",829,0,0,0,0,0,0
120030,2015,"Feijó","AC","Norte",772,0,0,0,0,0,0
120030,2016,"Feijó","AC","Norte",834,0,0,0,0,0,0
120030,2017,"Feijó","AC","Norte",833,1,1,0,0,0,1
120030,2018,"Feijó","AC","Norte",833,1,1,0,0,1,0
120030,2019,"Feijó","AC","Norte",871,0,0,0,0,0,0
120030,2020,"Feijó","AC","Norte",789,0,0,0,0,0,0
120032,2012,"Jordão","AC","Norte",269,0,0,0,0,0,0
120032,2013,"Jordão","AC","Norte",271,0,0,0,0,0,0
120032,2014,"Jordão","AC","Norte",282,0,0,0,0,0,0
120032,2015,"Jordão","AC","Norte",273,1,1,0,1,0,0
120032,2016,"Jordão","AC","Norte",263,0,0,0,0,0,0
120032,2017,"Jordão","AC","Norte",266,0,0,0,0,0,0
120032,2018,"Jordão","AC","Norte",274,0,0,0,0,0,0
120032,2019,"Jordão","AC","Norte",218,1,1,0,0,0,0
120032,2020,"Jordão","AC","Norte",205,0,0,0,0,0,0
120033,2012,"Mâncio Lima","AC","Norte",386,0,0,0,0,0,0
120033,2013,"Mâncio Lima","AC","Norte",399,0,0,0,0,0,0
120033,2014,"Mâncio Lima","AC","Norte",413,0,0,0,0,0,0
120033,2015,"Mâncio Lima","AC","Norte",395,1,1,0,1,0,0
120033,2016,"Mâncio Lima","AC","Norte",325,0,0,0,0,0,0
120033,2017,"Mâncio Lima","AC","Norte",358,0,0,0,0,0,0
120033,2018,"Mâncio Lima","AC","Norte",367,0,0,0,0,0,0
120033,2019,"Mâncio Lima","AC","Norte",345,0,0,0,0,0,0
120033,2020,"Mâncio Lima","AC","Norte",420,0,0,0,0,0,0
120034,2012,"Manoel Urbano","AC","Norte",256,0,0,0,0,0,0
120034,2013,"Manoel Urbano","AC","Norte",229,0,0,0,0,0,0
120034,2014,"Manoel Urbano","AC","Norte",243,1,1,0,0,0,0
120034,2015,"Manoel Urbano","AC","Norte",266,0,0,0,0,0,0
120034,2016,"Manoel Urbano","AC","Norte",236,1,1,0,0,1,0
120034,2017,"Manoel Urbano","AC","Norte",261,0,0,0,0,0,0
120034,2018,"Manoel Urbano","AC","Norte",252,0,0,0,0,0,0
120034,2019,"Manoel Urbano","AC","Norte",230,1,1,0,1,0,0
120034,2020,"Manoel Urbano","AC","Norte",280,0,0,0,0,0,0
120035,2012,"Marechal Thaumaturgo","AC","Norte",474,0,0,0,0,0,0
120035,2013,"Marechal Thaumaturgo","AC","Norte",485,0,0,0,0,0,0
120035,2014,"Marechal Thaumaturgo","AC","Norte",458,0,0,0,0,0,0
120035,2015,"Marechal Thaumaturgo","AC","Norte",445,0,0,0,0,0,0
120035,2016,"Marechal Thaumaturgo","AC","Norte",352,1,0,0,0,0,0
120035,2017,"Marechal Thaumaturgo","AC","Norte",388,1,1,0,0,0,0
120035,2018,"Marechal Thaumaturgo","AC","Norte",407,0,0,0,0,0,0
120035,2019,"Marechal Thaumaturgo","AC","Norte",448,0,0,0,0,0,0
120035,2020,"Marechal Thaumaturgo","AC","Norte",334,1,1,0,0,1,0
120038,2012,"Plácido de Castro","AC","Norte",353,0,0,0,0,0,0
120038,2013,"Plácido de Castro","AC","Norte",334,1,1,0,1,0,0
120038,2014,"Plácido de Castro","AC","Norte",322,0,0,0,0,0,0
120038,2015,"Plácido de Castro","AC","Norte",350,0,0,0,0,0,0
120038,2016,"Plácido de Castro","AC","Norte",339,0,0,0,0,0,0
120038,2017,"Plácido de Castro","AC","Norte",305,0,0,0,0,0,0
120038,2018,"Plácido de Castro","AC","Norte",309,0,0,0,0,0,0
120038,2019,"Plácido de Castro","AC","Norte",318,0,0,0,0,0,0
120038,2020,"Plácido de Castro","AC","Norte",285,0,0,0,0,0,0
120039,2012,"Porto Walter","AC","Norte",338,0,0,0,0,0,0
120039,2013,"Porto Walter","AC","Norte",287,0,0,0,0,0,0
120039,2014,"Porto Walter","AC","Norte",250,0,0,0,0,0,0
120039,2015,"Porto Walter","AC","Norte",262,0,0,0,0,0,0
120039,2016,"Porto Walter","AC","Norte",230,1,1,0,1,0,0
120039,2017,"Porto Walter","AC","Norte",282,0,0,0,0,0,0
120039,2018,"Porto Walter","AC","Norte",254,0,0,0,0,0,0
120039,2019,"Porto Walter","AC","Norte",270,0,0,0,0,0,0
120039,2020,"Porto Walter","AC","Norte",287,0,0,0,0,0,0
120040,2012,"Rio Branco","AC","Norte",6531,7,3,0,1,1,1
120040,2013,"Rio Branco","AC","Norte",7116,4,1,0,0,0,0
120040,2014,"Rio Branco","AC","Norte",7011,3,1,0,1,0,0
120040,2015,"Rio Branco","AC","Norte",6965,3,3,0,1,1,0
120040,2016,"Rio Branco","AC","Norte",6614,3,3,0,1,0,0
120040,2017,"Rio Branco","AC","Norte",6460,2,2,0,0,1,0
120040,2018,"Rio Branco","AC","Norte",6495,6,6,1,1,3,0
120040,2019,"Rio Branco","AC","Norte",6324,4,3,0,2,1,0
120040,2020,"Rio Branco","AC","Norte",5745,1,1,0,0,0,0
120042,2012,"Rodrigues Alves","AC","Norte",390,0,0,0,0,0,0
120042,2013,"Rodrigues Alves","AC","Norte",363,0,0,0,0,0,0
120042,2014,"Rodrigues Alves","AC","Norte",394,1,1,0,1,0,0
120042,2015,"Rodrigues Alves","AC","Norte",396,0,0,0,0,0,0
120042,2016,"Rodrigues Alves","AC","Norte",304,0,0,0,0,0,0
120042,2017,"Rodrigues Alves","AC","Norte",366,0,0,0,0,0,0
120042,2018,"Rodrigues Alves","AC","Norte",394,0,0,0,0,0,0
120042,2019,"Rodrigues Alves","AC","Norte",334,0,0,0,0,0,0
120042,2020,"Rodrigues Alves","AC","Norte",347,0,0,0,0,0,0
120043,2012,"Santa Rosa do Purus","AC","Norte",259,1,1,1,0,0,0
120043,2013,"Santa Rosa do Purus","AC","Norte",223,0,0,0,0,0,0
120043,2014,"Santa Rosa do Purus","AC","Norte",185,1,1,0,0,0,1
120043,2015,"Santa Rosa do Purus","AC","Norte",150,1,1,0,0,0,0
120043,2016,"Santa Rosa do Purus","AC","Norte",95,0,0,0,0,0,0
120043,2017,"Santa Rosa do Purus","AC","Norte",198,1,1,0,0,1,0
120043,2018,"Santa Rosa do Purus","AC","Norte",207,0,0,0,0,0,0
120043,2019,"Santa Rosa do Purus","AC","Norte",186,0,0,0,0,0,0
120043,2020,"Santa Rosa do Purus","AC","Norte",149,0,0,0,0,0,0
120045,2012,"Senador Guiomard","AC","Norte",396,0,0,0,0,0,0
120045,2013,"Senador Guiomard","AC","Norte",425,0,0,0,0,0,0
120045,2014,"Senador Guiomard","AC","Norte",453,0,0,0,0,0,0
120045,2015,"Senador Guiomard","AC","Norte",443,1,1,0,0,0,0
120045,2016,"Senador Guiomard","AC","Norte",410,0,0,0,0,0,0
120045,2017,"Senador Guiomard","AC","Norte",395,0,0,0,0,0,0
120045,2018,"Senador Guiomard","AC","Norte",476,1,1,0,0,0,0
120045,2019,"Senador Guiomard","AC","Norte",417,0,0,0,0,0,0
120045,2020,"Senador Guiomard","AC","Norte",401,0,0,0,0,0,0
120050,2012,"Sena Madureira","AC","Norte",929,0,0,0,0,0,0
120050,2013,"Sena Madureira","AC","Norte",904,0,0,0,0,0,0
120050,2014,"Sena Madureira","AC","Norte",827,0,0,0,0,0,0
120050,2015,"Sena Madureira","AC","Norte",847,0,0,0,0,0,0
120050,2016,"Sena Madureira","AC","Norte",762,0,0,0,0,0,0
120050,2017,"Sena Madureira","AC","Norte",780,0,0,0,0,0,0
120050,2018,"Sena Madureira","AC","Norte",788,0,0,0,0,0,0
120050,2019,"Sena Madureira","AC","Norte",768,1,1,0,0,0,0
120050,2020,"Sena Madureira","AC","Norte",668,1,0,0,0,0,0
120060,2012,"Tarauacá","AC","Norte",1158,0,0,0,0,0,0
120060,2013,"Tarauacá","AC","Norte",1138,2,2,0,0,2,0
120060,2014,"Tarauacá","AC","Norte",1230,0,0,0,0,0,0
120060,2015,"Tarauacá","AC","Norte",1165,0,0,0,0,0,0
120060,2016,"Tarauacá","AC","Norte",1078,1,1,0,0,0,0
120060,2017,"Tarauacá","AC","Norte",1132,0,0,0,0,0,0
120060,2018,"Tarauacá","AC","Norte",1193,1,1,0,0,1,0
120060,2019,"Tarauacá","AC","Norte",1143,1,1,0,1,0,0
120060,2020,"Tarauacá","AC","Norte",1161,0,0,0,0,0,0
120070,2012,"Xapuri","AC","Norte",311,0,0,0,0,0,0
120070,2013,"Xapuri","AC","Norte",294,0,0,0,0,0,0
120070,2014,"Xapuri","AC","Norte",306,0,0,0,0,0,0
120070,2015,"Xapuri","AC","Norte",322,0,0,0,0,0,0
120070,2016,"Xapuri","AC","Norte",329,0,0,0,0,0,0
120070,2017,"Xapuri","AC","Norte",305,1,1,0,1,0,0
120070,2018,"Xapuri","AC","Norte",325,0,0,0,0,0,0
120070,2019,"Xapuri","AC","Norte",297,0,0,0,0,0,0
120070,2020,"Xapuri","AC","Norte",316,0,0,0,0,0,0
120080,2012,"Porto Acre","AC","Norte",346,0,0,0,0,0,0
120080,2013,"Porto Acre","AC","Norte",362,0,0,0,0,0,0
120080,2014,"Porto Acre","AC","Norte",368,0,0,0,0,0,0
120080,2015,"Porto Acre","AC","Norte",358,0,0,0,0,0,0
120080,2016,"Porto Acre","AC","Norte",356,1,1,0,1,0,0
120080,2017,"Porto Acre","AC","Norte",430,0,0,0,0,0,0
120080,2018,"Porto Acre","AC","Norte",392,0,0,0,0,0,0
120080,2019,"Porto Acre","AC","Norte",379,0,0,0,0,0,0
120080,2020,"Porto Acre","AC","Norte",361,0,0,0,0,0,0
130002,2012,"Alvarães","AM","Norte",320,0,0,0,0,0,0
130002,2013,"Alvarães","AM","Norte",346,1,1,0,0,0,0
130002,2014,"Alvarães","AM","Norte",308,0,0,0,0,0,0
130002,2015,"Alvarães","AM","Norte",342,0,0,0,0,0,0
130002,2016,"Alvarães","AM","Norte",325,0,0,0,0,0,0
130002,2017,"Alvarães","AM","Norte",401,0,0,0,0,0,0
130002,2018,"Alvarães","AM","Norte",346,0,0,0,0,0,0
130002,2019,"Alvarães","AM","Norte",418,0,0,0,0,0,0
130002,2020,"Alvarães","AM","Norte",397,0,0,0,0,0,0
130006,2012,"Amaturá","AM","Norte",242,1,1,0,0,0,0
130006,2013,"Amaturá","AM","Norte",261,0,0,0,0,0,0
130006,2014,"Amaturá","AM","Norte",264,0,0,0,0,0,0
130006,2015,"Amaturá","AM","Norte",214,0,0,0,0,0,0
130006,2016,"Amaturá","AM","Norte",280,0,0,0,0,0,0
130006,2017,"Amaturá","AM","Norte",267,0,0,0,0,0,0
130006,2018,"Amaturá","AM","Norte",247,0,0,0,0,0,0
130006,2019,"Amaturá","AM","Norte",265,0,0,0,0,0,0
130006,2020,"Amaturá","AM","Norte",265,1,1,0,0,1,0
130008,2012,"Anamã","AM","Norte",199,0,0,0,0,0,0
130008,2013,"Anamã","AM","Norte",201,0,0,0,0,0,0
130008,2014,"Anamã","AM","Norte",212,1,1,0,0,0,0
130008,2015,"Anamã","AM","Norte",163,0,0,0,0,0,0
130008,2016,"Anamã","AM","Norte",182,1,0,0,0,0,0
130008,2017,"Anamã","AM","Norte",196,0,0,0,0,0,0
130008,2018,"Anamã","AM","Norte",214,0,0,0,0,0,0
130008,2019,"Anamã","AM","Norte",190,0,0,0,0,0,0
130008,2020,"Anamã","AM","Norte",228,0,0,0,0,0,0
130010,2012,"Anori","AM","Norte",247,0,0,0,0,0,0
130010,2013,"Anori","AM","Norte",285,0,0,0,0,0,0
130010,2014,"Anori","AM","Norte",267,0,0,0,0,0,0
130010,2015,"Anori","AM","Norte",255,0,0,0,0,0,0
130010,2016,"Anori","AM","Norte",266,1,1,0,1,0,0
130010,2017,"Anori","AM","Norte",257,0,0,0,0,0,0
130010,2018,"Anori","AM","Norte",247,1,0,0,0,0,0
130010,2019,"Anori","AM","Norte",233,0,0,0,0,0,0
130010,2020,"Anori","AM","Norte",258,0,0,0,0,0,0
130014,2012,"Apuí","AM","Norte",195,0,0,0,0,0,0
130014,2013,"Apuí","AM","Norte",223,0,0,0,0,0,0
130014,2014,"Apuí","AM","Norte",223,0,0,0,0,0,0
130014,2015,"Apuí","AM","Norte",204,0,0,0,0,0,0
130014,2016,"Apuí","AM","Norte",211,0,0,0,0,0,0
130014,2017,"Apuí","AM","Norte",233,0,0,0,0,0,0
130014,2018,"Apuí","AM","Norte",242,0,0,0,0,0,0
130014,2019,"Apuí","AM","Norte",239,0,0,0,0,0,0
130014,2020,"Apuí","AM","Norte",265,1,1,0,1,0,0
130020,2012,"Atalaia do Norte","AM","Norte",357,1,0,0,0,0,0
130020,2013,"Atalaia do Norte","AM","Norte",354,0,0,0,0,0,0
130020,2014,"Atalaia do Norte","AM","Norte",435,1,1,0,0,1,0
130020,2015,"Atalaia do Norte","AM","Norte",439,0,0,0,0,0,0
130020,2016,"Atalaia do Norte","AM","Norte",380,0,0,0,0,0,0
130020,2017,"Atalaia do Norte","AM","Norte",382,1,1,0,1,0,0
130020,2018,"Atalaia do Norte","AM","Norte",357,1,1,0,0,0,0
130020,2019,"Atalaia do Norte","AM","Norte",313,0,0,0,0,0,0
130020,2020,"Atalaia do Norte","AM","Norte",280,1,1,0,0,1,0
130030,2012,"Autazes","AM","Norte",877,0,0,0,0,0,0
130030,2013,"Autazes","AM","Norte",877,0,0,0,0,0,0
130030,2014,"Autazes","AM","Norte",955,1,1,0,1,0,0
130030,2015,"Autazes","AM","Norte",829,1,0,0,0,0,0
130030,2016,"Autazes","AM","Norte",890,0,0,0,0,0,0
130030,2017,"Autazes","AM","Norte",897,0,0,0,0,0,0
130030,2018,"Autazes","AM","Norte",948,0,0,0,0,0,0
130030,2019,"Autazes","AM","Norte",872,0,0,0,0,0,0
130030,2020,"Autazes","AM","Norte",906,1,1,0,0,1,0
130040,2012,"Barcelos","AM","Norte",469,1,0,0,0,0,0
130040,2013,"Barcelos","AM","Norte",480,1,0,0,0,0,0
130040,2014,"Barcelos","AM","Norte",419,0,0,0,0,0,0
130040,2015,"Barcelos","AM","Norte",505,0,0,0,0,0,0
130040,2016,"Barcelos","AM","Norte",496,1,1,0,0,0,0
130040,2017,"Barcelos","AM","Norte",524,0,0,0,0,0,0
130040,2018,"Barcelos","AM","Norte",570,0,0,0,0,0,0
130040,2019,"Barcelos","AM","Norte",556,0,0,0,0,0,0
130040,2020,"Barcelos","AM","Norte",497,0,0,0,0,0,0
130050,2012,"Barreirinha","AM","Norte",707,0,0,0,0,0,0
130050,2013,"Barreirinha","AM","Norte",769,2,2,1,0,0,0
130050,2014,"Barreirinha","AM","Norte",756,0,0,0,0,0,0
130050,2015,"Barreirinha","AM","Norte",815,0,0,0,0,0,0
130050,2016,"Barreirinha","AM","Norte",810,1,0,0,0,0,0
130050,2017,"Barreirinha","AM","Norte",870,0,0,0,0,0,0
130050,2018,"Barreirinha","AM","Norte",851,0,0,0,0,0,0
130050,2019,"Barreirinha","AM","Norte",857,2,2,1,1,0,0
130050,2020,"Barreirinha","AM","Norte",846,0,0,0,0,0,0
130060,2012,"Benjamin Constant","AM","Norte",1053,2,2,0,0,0,1
