CODMUNRES;ANO;total_internacoes;casos_MMG;casos_MMG_hipertensao;casos_MMG_Hemorragia;casos_MMG_infeccoes;casos_MMG_UTI;casos_MMG_TMP;casos_MMG_Transfusao;casos_MMG_cirurgia
431395;2015;121;11;5;4;1;1;2;0;1
431395;2016;110;13;10;0;0;1;3;0;0
431395;2017;119;7;3;1;0;1;4;1;0
431395;2018;107;14;6;3;0;0;5;2;1
431395;2019;117;10;4;3;0;0;3;3;1
431395;2020;107;12;8;0;0;0;3;0;1
431400;2012;24;2;1;0;0;0;1;0;0
431400;2013;24;1;1;0;0;0;0;0;0
431400;2014;33;0;0;0;0;0;0;0;0
431400;2015;37;5;2;0;0;0;3;0;0
431400;2016;44;0;0;0;0;0;0;0;0
431400;2017;34;0;0;0;0;0;0;0;0
431400;2018;35;2;2;0;0;0;0;0;0
431400;2019;41;1;0;1;0;1;0;1;0
431400;2020;49;0;0;0;0;0;0;0;0
431402;2012;42;3;1;0;0;0;2;0;0
431402;2013;31;4;0;0;0;0;4;0;0
431402;2014;33;2;1;0;0;0;1;0;0
431402;2015;49;6;1;2;0;0;2;2;1
431402;2016;62;9;3;4;0;0;2;1;0
431402;2017;48;9;4;1;0;0;4;0;0
431402;2018;61;5;2;3;0;0;2;1;0
431402;2019;58;6;2;3;0;0;2;2;0
431402;2020;53;6;5;2;0;1;1;2;0
431403;2012;23;0;0;0;0;0;0;0;0
431403;2013;25;0;0;0;0;0;0;0;0
431403;2014;16;0;0;0;0;0;0;0;0
431403;2015;36;4;2;2;0;0;0;0;0
431403;2016;32;2;1;1;1;0;0;1;0
431403;2017;27;2;1;0;0;0;1;0;0
431403;2018;37;4;4;0;0;0;0;0;0
431403;2019;39;2;2;0;0;0;0;0;0
431403;2020;29;1;0;1;0;0;0;0;0
431405;2012;697;24;6;11;2;1;6;7;2
431405;2013;590;19;6;6;3;1;6;5;0
431405;2014;633;39;21;7;4;0;9;4;1
431405;2015;731;35;21;6;4;2;2;1;0
431405;2016;830;37;19;11;3;0;4;3;1
431405;2017;743;20;15;2;2;0;2;0;1
431405;2018;876;34;20;6;4;0;7;0;2
431405;2019;816;58;34;13;8;3;6;4;0
431405;2020;715;78;61;11;1;1;5;2;7
431406;2012;27;2;1;1;0;0;0;0;0
431406;2013;26;2;1;0;0;0;1;0;0
431406;2014;23;0;0;0;0;0;0;0;0
431406;2015;17;1;1;0;0;0;0;0;0
431406;2016;18;1;0;0;0;0;0;0;1
431406;2017;21;1;0;0;0;0;1;0;0
431406;2018;24;0;0;0;0;0;0;0;0
431406;2019;20;1;1;0;0;0;0;0;0
431406;2020;5;1;1;0;0;0;0;0;0
431407;2012;47;2;0;1;0;0;0;0;1
431407;2013;51;7;1;5;0;1;1;4;0
431407;2014;30;4;1;2;0;1;0;0;0
431407;2015;41;4;2;2;0;1;0;2;0
431407;2016;43;1;0;1;0;0;0;0;0
431407;2017;42;2;1;1;0;0;0;1;0
431407;2018;49;1;0;1;0;0;0;0;1
431407;2019;46;2;1;1;0;0;0;0;0
431407;2020;46;2;1;0;0;0;0;0;1
431410;2012;2265;115;27;46;10;1;30;36;6
431410;2013;2343;137;39;49;3;1;40;37;5
431410;2014;2429;184;83;57;3;5;42;39;8
431410;2015;2262;199;105;47;2;1;42;31;11
431410;2016;2279;142;74;46;1;5;19;27;8
431410;2017;2302;125;62;40;5;2;21;25;5
431410;2018;2339;117;34;55;4;0;24;32;8
431410;2019;2369;146;58;59;6;4;22;39;10
431410;2020;2270;154;78;49;6;5;14;34;21
431413;2012;11;0;0;0;0;0;0;0;0
431413;2013;8;0;0;0;0;0;0;0;0
431413;2014;13;3;3;0;0;0;0;0;0
431413;2015;8;0;0;0;0;0;0;0;0
431413;2016;12;4;3;1;0;0;0;0;0
431413;2017;20;3;0;3;0;0;0;1;2
431413;2018;11;0;0;0;0;0;0;0;0
431413;2019;16;0;0;0;0;0;0;0;0
431413;2020;14;1;1;0;0;0;0;0;0
431415;2012;28;3;3;0;0;0;0;0;0
431415;2013;38;1;1;0;0;0;0;0;0
431415;2014;41;2;0;1;0;0;0;0;1
431415;2015;72;4;3;0;0;1;0;0;0
431415;2016;68;10;6;4;0;0;1;1;1
431415;2017;61;5;5;0;0;0;0;0;0
431415;2018;102;9;5;4;0;0;0;3;0
431415;2019;96;8;6;0;1;1;1;0;0
431415;2020;93;10;9;0;0;0;1;0;0
431417;2012;15;2;0;0;0;0;2;0;0
431417;2013;22;1;0;0;0;0;1;0;0
431417;2014;11;2;1;0;0;0;1;0;0
431417;2015;15;1;0;1;0;0;0;1;0
431417;2016;29;0;0;0;0;0;0;0;0
431417;2017;18;2;0;1;0;0;1;1;1
431417;2018;14;1;1;0;0;0;0;0;0
431417;2019;17;0;0;0;0;0;0;0;0
431417;2020;12;2;1;1;0;0;0;0;0
431420;2012;76;5;2;1;0;0;2;1;0
431420;2013;82;6;2;0;0;0;2;0;2
431420;2014;88;8;1;2;0;0;6;2;0
431420;2015;76;7;0;5;0;0;3;3;1
431420;2016;87;5;3;1;0;0;3;1;0
431420;2017;69;0;0;0;0;0;0;0;0
431420;2018;75;6;3;2;0;0;3;1;0
431420;2019;66;7;2;2;0;0;3;1;0
431420;2020;65;4;4;0;0;0;2;0;0
431430;2012;13;0;0;0;0;0;0;0;0
431430;2013;10;1;1;0;0;0;0;0;0
431430;2014;14;1;0;1;0;0;0;1;0
431430;2015;19;3;1;1;0;1;0;1;1
431430;2016;23;3;1;1;1;0;0;1;0
431430;2017;26;0;0;0;0;0;0;0;0
431430;2018;31;8;5;1;0;0;1;1;1
431430;2019;36;2;2;0;0;0;0;0;1
431430;2020;31;3;1;1;0;0;0;1;1
431440;2012;4339;433;175;115;9;9;170;79;18
431440;2013;4387;445;169;117;8;5;172;68;26
431440;2014;4236;363;78;93;17;6;191;64;33
431440;2015;4241;408;73;106;15;9;218;50;35
431440;2016;4086;383;102;101;17;7;176;56;23
431440;2017;4043;353;99;78;17;5;183;55;16
431440;2018;4048;382;117;105;10;11;182;72;30
431440;2019;3948;350;84;114;8;12;154;70;33
431440;2020;3419;291;79;119;3;7;91;55;31
431442;2012;24;4;0;2;1;0;0;0;2
431442;2013;25;2;2;0;0;1;0;0;0
431442;2014;25;2;1;0;0;0;1;0;0
431442;2015;13;4;1;2;0;0;1;0;0
431442;2016;26;2;2;0;0;0;0;0;0
431442;2017;32;1;0;1;0;0;0;0;0
431442;2018;24;2;1;2;0;0;1;1;0
431442;2019;28;2;1;0;0;0;1;0;0
431442;2020;24;1;0;1;0;0;0;1;0
431445;2012;20;3;1;1;0;0;1;0;0
431445;2013;25;0;0;0;0;0;0;0;0
431445;2014;32;0;0;0;0;0;0;0;0
431445;2015;33;1;0;0;0;0;0;0;0
431445;2016;18;2;0;0;0;0;0;0;0
431445;2017;34;1;1;0;0;0;0;0;0
431445;2018;37;3;0;1;0;0;0;1;2
431445;2019;32;0;0;0;0;0;0;0;0
431445;2020;42;0;0;0;0;0;0;0;0
431446;2012;14;0;0;0;0;0;0;0;0
431446;2013;18;0;0;0;0;0;0;0;0
431446;2014;21;0;0;0;0;0;0;0;0
431446;2015;11;0;0;0;0;0;0;0;0
431446;2016;23;3;1;0;0;0;1;0;0
431446;2017;16;2;1;0;0;0;1;0;0
431446;2018;18;2;1;0;0;0;1;0;0
431446;2019;16;2;1;1;0;0;0;0;0
431446;2020;16;0;0;0;0;0;0;0;0
431447;2012;7;2;0;0;1;0;1;0;0
431447;2013;12;0;0;0;0;0;0;0;0
431447;2014;11;0;0;0;0;0;0;0;0
431447;2015;24;2;0;1;1;0;0;1;1
431447;2016;37;5;3;1;0;0;1;1;0
431447;2017;23;1;1;0;0;0;0;0;0
431447;2018;23;4;2;2;0;0;0;1;0
431447;2019;23;3;2;1;0;0;0;1;0
431447;2020;15;1;0;0;0;0;1;0;0
431449;2012;11;1;0;1;0;0;0;0;1
431449;2013;14;1;0;1;0;0;0;1;0
431449;2014;21;1;0;1;0;0;0;1;0
431449;2015;19;2;2;0;0;0;0;0;0
431449;2016;17;5;4;0;0;0;1;0;0
431449;2017;22;2;2;0;0;0;0;0;0
431449;2018;19;1;1;0;0;0;0;0;0
431449;2019;28;0;0;0;0;0;0;0;0
431449;2020;28;0;0;0;0;0;0;0;0
431450;2012;98;12;5;2;0;0;4;2;3
431450;2013;75;7;3;2;0;1;3;2;0
431450;2014;95;6;3;0;0;0;4;0;0
431450;2015;94;4;1;2;0;0;2;1;0
431450;2016;80;4;2;1;1;0;1;0;0
431450;2017;98;4;2;0;0;0;3;0;0
431450;2018;79;4;1;3;0;0;1;3;1
431450;2019;86;5;1;2;0;0;1;2;1
431450;2020;69;5;2;2;0;0;1;1;0
431454;2012;0;0;0;0;0;0;0;0;0
431454;2013;0;0;0;0;0;0;0;0;0
431454;2014;2;0;0;0;0;0;0;0;0
431454;2015;0;0;0;0;0;0;0;0;0
431454;2016;6;0;0;0;0;0;0;0;0
431454;2017;17;0;0;0;0;0;0;0;0
431454;2018;9;0;0;0;0;0;0;0;0
431454;2019;16;4;2;1;1;0;0;0;1
431454;2020;17;0;0;0;0;0;0;0;0
431455;2012;8;0;0;0;0;0;0;0;0
431455;2013;18;1;0;1;0;0;0;1;0
431455;2014;16;0;0;0;0;0;0;0;0
431455;2015;12;0;0;0;0;0;0;0;0
431455;2016;10;0;0;0;0;0;0;0;0
431455;2017;11;0;0;0;0;0;0;0;0
431455;2018;9;0;0;0;0;0;0;0;0
431455;2019;8;0;0;0;0;0;0;0;0
431455;2020;9;0;0;0;0;0;0;0;0
431460;2012;91;5;3;2;0;1;1;2;0
431460;2013;101;4;1;2;0;0;1;2;0
431460;2014;86;5;1;2;0;1;1;1;1
431460;2015;102;8;0;6;0;0;2;5;0
431460;2016;91;4;2;1;0;0;2;0;0
431460;2017;137;8;2;2;0;1;4;0;0
431460;2018;104;11;3;6;0;0;3;5;0
431460;2019;142;12;2;3;1;0;5;2;2
431460;2020;121;8;3;2;0;1;2;2;0
431470;2012;6;0;0;0;0;0;0;0;0
431470;2013;28;1;1;0;0;0;0;0;0
431470;2014;53;2;0;2;0;1;0;2;0
431470;2015;31;0;0;0;0;0;0;0;0
431470;2016;50;1;0;1;0;0;0;1;0
431470;2017;128;6;2;0;0;0;3;0;1
431470;2018;154;13;10;2;0;1;1;2;0
431470;2019;115;7;3;2;0;0;2;2;0
431470;2020;119;2;2;0;0;0;0;0;0
431475;2012;9;1;1;0;0;0;0;0;0
431475;2013;4;2;1;0;0;0;1;0;0
431475;2014;3;0;0;0;0;0;0;0;0
431475;2015;9;2;0;2;0;0;0;1;0
431475;2016;5;0;0;0;0;0;0;0;0
431475;2017;8;0;0;0;0;0;0;0;0
431475;2018;26;3;3;1;0;1;1;1;1
431475;2019;27;3;1;1;0;0;1;1;1
431475;2020;23;2;2;0;0;0;0;0;0
431477;2012;26;4;2;2;0;0;0;2;0
431477;2013;37;1;0;1;0;0;1;1;0
431477;2014;29;2;1;0;0;0;1;0;0
431477;2015;44;4;2;0;0;1;2;0;0
431477;2016;39;3;2;1;0;0;0;0;0
431477;2017;41;4;1;0;1;0;2;0;0
431477;2018;43;1;0;0;0;0;1;0;0
431477;2019;44;1;0;1;0;0;0;1;0
431477;2020;24;1;0;0;1;0;0;0;1
431478;2012;6;0;0;0;0;0;0;0;0
431478;2013;8;1;0;1;0;0;0;0;0
431478;2014;8;0;0;0;0;0;0;0;0
431478;2015;6;0;0;0;0;0;0;0;0
431478;2016;7;0;0;0;0;0;0;0;0
431478;2017;7;0;0;0;0;0;0;0;0
431478;2018;9;0;0;0;0;0;0;0;0
431478;2019;5;1;0;0;0;0;1;0;0
431478;2020;7;0;0;0;0;0;0;0;0
431480;2012;259;10;6;0;0;0;4;0;1
431480;2013;263;17;5;4;1;0;7;3;1
431480;2014;291;20;6;7;1;2;4;5;4
431480;2015;331;14;8;3;0;3;1;1;3
431480;2016;315;19;11;3;1;0;3;2;1
431480;2017;318;25;17;6;0;5;7;4;0
431480;2018;325;16;5;6;0;1;3;3;6
431480;2019;285;15;4;6;2;0;3;5;0
431480;2020;259;15;9;4;0;1;2;3;0
431490;2012;15916;951;251;273;27;31;349;160;104
431490;2013;15336;943;223;275;33;19;370;152;95
431490;2014;14649;1025;250;292;33;32;415;157;90
431490;2015;15315;1335;541;334;20;51;432;182;118
431490;2016;14768;1359;529;396;30;62;422;219;109
431490;2017;14653;1573;676;430;46;84;473;214;101
431490;2018;14106;1403;596;406;27;54;398;223;91
431490;2019;13827;1335;594;367;28;64;377;199;78
431490;2020;12596;1208;588;349;26;42;297;166;59
431500;2012;22;0;0;0;0;0;0;0;0
431500;2013;18;4;0;4;0;2;1;4;1
431500;2014;22;1;0;1;0;0;0;1;0
431500;2015;23;3;3;0;0;0;0;0;0
431500;2016;17;0;0;0;0;0;0;0;0
431500;2017;24;2;1;1;0;0;0;1;0
431500;2018;27;1;0;0;0;0;0;0;1
431500;2019;15;1;1;0;0;0;0;0;0
431500;2020;21;2;2;0;0;1;0;0;0
431505;2012;9;0;0;0;0;0;0;0;0
431505;2013;7;0;0;0;0;0;0;0;0
431505;2014;6;0;0;0;0;0;0;0;0
431505;2015;10;0;0;0;0;0;0;0;0
431505;2016;9;1;1;0;0;0;0;0;0
431505;2017;3;1;0;1;0;0;0;1;0
431505;2018;11;0;0;0;0;0;0;0;0
431505;2019;3;0;0;0;0;0;0;0;0
431505;2020;6;1;0;1;0;0;0;1;0
431507;2012;4;0;0;0;0;0;0;0;0
431507;2013;5;1;0;1;0;0;0;1;0
431507;2014;8;0;0;0;0;0;0;0;0
431507;2015;15;1;0;1;0;0;0;1;0
431507;2016;7;0;0;0;0;0;0;0;0
431507;2017;16;3;1;1;0;0;2;1;0
431507;2018;10;0;0;0;0;0;0;0;0
431507;2019;14;0;0;0;0;0;0;0;0
431507;2020;5;0;0;0;0;0;0;0;0
431510;2012;58;1;0;1;0;0;0;1;0
431510;2013;58;0;0;0;0;0;0;0;0
431510;2014;42;0;0;0;0;0;0;0;0
431510;2015;50;2;0;2;0;0;0;1;1
431510;2016;42;0;0;0;0;0;0;0;0
431510;2017;51;2;1;1;0;0;0;0;1
431510;2018;58;0;0;0;0;0;0;0;0
431510;2019;77;4;1;3;0;0;0;3;0
431510;2020;73;4;1;3;0;1;0;2;1
431513;2012;6;0;0;0;0;0;0;0;0
431513;2013;7;0;0;0;0;0;0;0;0
431513;2014;9;1;0;1;0;0;1;1;0
431513;2015;8;1;0;1;0;0;0;1;0
431513;2016;2;1;1;1;0;0;1;1;0
431513;2017;14;0;0;0;0;0;0;0;0
431513;2018;32;2;2;0;0;0;0;0;0
431513;2019;20;2;2;0;0;0;0;0;0
431513;2020;17;0;0;0;0;0;0;0;0
431514;2012;12;0;0;0;0;0;0;0;0
431514;2013;17;1;0;1;0;0;0;1;0
431514;2014;20;1;1;0;0;0;0;0;0
431514;2015;18;1;0;1;0;0;0;1;0
431514;2016;9;0;0;0;0;0;0;0;0
431514;2017;17;1;0;1;0;0;0;1;1
431514;2018;23;4;3;1;0;0;0;0;0
431514;2019;13;3;1;1;0;0;1;0;0
431514;2020;14;0;0;0;0;0;0;0;0
431515;2012;23;5;0;3;0;0;2;2;0
431515;2013;19;2;0;1;0;0;1;1;1
431515;2014;23;5;0;4;0;0;1;4;0
431515;2015;29;2;1;1;0;0;0;1;0
431515;2016;19;0;0;0;0;0;0;0;0
431515;2017;27;2;0;2;0;0;0;2;0
431515;2018;44;1;0;1;0;0;0;1;0
431515;2019;61;4;1;0;0;1;1;0;0
431515;2020;41;3;2;0;0;2;0;0;0
431517;2012;12;2;2;0;0;0;0;0;0
431517;2013;11;0;0;0;0;0;0;0;0
431517;2014;15;2;2;0;0;0;0;0;0
431517;2015;20;3;2;1;0;0;0;0;0
431517;2016;7;1;0;1;0;0;0;0;0
431517;2017;17;7;6;0;0;0;1;0;0
431517;2018;10;0;0;0;0;0;0;0;0
431517;2019;16;0;0;0;0;0;0;0;0
431517;2020;11;4;1;3;0;0;0;1;2
431520;2012;15;2;2;0;0;0;0;0;0
431520;2013;16;1;1;0;0;0;0;0;0
431520;2014;20;2;2;0;0;0;0;0;0
431520;2015;19;7;6;1;0;0;0;1;0
431520;2016;12;2;1;1;0;0;0;0;1
431520;2017;8;0;0;0;0;0;0;0;0
431520;2018;28;1;0;0;0;0;1;0;0
431520;2019;18;0;0;0;0;0;0;0;0
431520;2020;17;0;0;0;0;0;0;0;0
431530;2012;174;9;0;9;0;0;0;9;0
431530;2013;152;5;0;4;0;0;1;4;0
431530;2014;153;3;0;2;0;1;1;2;0
431530;2015;150;3;0;3;0;0;0;3;0
431530;2016;126;3;1;1;0;0;1;1;0
431530;2017;168;6;0;4;1;0;2;4;0
431530;2018;207;4;0;1;0;1;2;1;0
431530;2019;182;3;0;3;0;0;1;3;1
431530;2020;208;5;1;3;0;0;2;3;0
431531;2012;26;1;0;1;0;0;0;1;0
431531;2013;12;1;0;1;0;0;0;1;0
431531;2014;19;3;3;0;0;0;0;0;0
431531;2015;18;0;0;0;0;0;0;0;0
431531;2016;9;0;0;0;0;0;0;0;0
431531;2017;21;6;2;2;0;0;1;1;3
431531;2018;17;1;1;0;0;0;0;0;0
431531;2019;11;0;0;0;0;0;0;0;0
431531;2020;17;2;2;0;0;0;0;0;0
431532;2012;8;0;0;0;0;0;0;0;0
431532;2013;10;0;0;0;0;0;0;0;0
431532;2014;6;1;1;0;0;0;0;0;0
431532;2015;18;1;0;0;0;0;1;0;0
431532;2016;8;0;0;0;0;0;0;0;0
431532;2017;16;2;1;1;0;0;0;0;0
431532;2018;9;0;0;0;0;0;0;0;0
431532;2019;13;2;0;2;0;0;0;2;0
431532;2020;11;1;0;0;0;0;1;0;0
431535;2012;5;0;0;0;0;0;0;0;0
431535;2013;5;0;0;0;0;0;0;0;0
431535;2014;7;0;0;0;0;0;0;0;0
431535;2015;2;0;0;0;0;0;0;0;0
431535;2016;8;0;0;0;0;0;0;0;0
431535;2017;4;0;0;0;0;0;0;0;0
431535;2018;3;1;1;0;0;0;0;0;0
431535;2019;4;0;0;0;0;0;0;0;0
431535;2020;0;0;0;0;0;0;0;0;0
431540;2012;177;4;1;2;0;0;1;2;0
431540;2013;139;3;0;2;0;0;1;0;0
431540;2014;193;7;0;3;0;1;3;0;3
431540;2015;176;2;2;0;0;1;0;0;0
431540;2016;149;14;9;2;0;0;1;1;2
431540;2017;178;4;3;0;0;0;1;0;0
431540;2018;188;4;4;0;0;0;0;0;0
431540;2019;183;12;6;2;0;2;1;0;0
431540;2020;174;3;2;0;0;0;1;0;0
431545;2012;6;0;0;0;0;0;0;0;0
431545;2013;7;1;0;0;0;0;1;0;0
431545;2014;5;1;0;1;0;0;0;0;1
431545;2015;11;0;0;0;0;0;0;0;0
431545;2016;6;0;0;0;0;0;0;0;0
431545;2017;6;0;0;0;0;0;0;0;0
431545;2018;12;1;1;0;0;0;0;0;0
431545;2019;12;0;0;0;0;0;0;0;0
431545;2020;11;2;1;1;0;0;0;1;0
431550;2012;128;11;5;2;0;0;5;2;0
431550;2013;97;7;2;2;0;0;3;2;1
431550;2014;112;15;3;5;1;0;6;2;0
431550;2015;94;8;4;1;0;0;3;1;1
431550;2016;147;17;4;6;1;0;8;4;0
431550;2017;113;11;4;2;0;0;4;1;1
431550;2018;123;11;5;0;0;0;6;0;0
431550;2019;155;12;7;0;0;0;8;0;0
431550;2020;105;20;14;1;1;0;5;0;0
431555;2012;24;1;0;0;0;0;1;0;0
431555;2013;19;1;1;0;0;0;0;0;0
431555;2014;21;0;0;0;0;0;0;0;0
431555;2015;26;2;1;1;0;0;0;0;0
431555;2016;21;2;1;1;0;0;0;0;1
431555;2017;27;4;4;0;0;0;0;0;0
431555;2018;28;2;1;1;0;0;0;1;0
431555;2019;20;1;1;0;0;0;0;0;0
431555;2020;15;0;0;0;0;0;0;0;0
431560;2012;2041;169;80;38;0;3;57;22;7
431560;2013;2095;116;31;44;1;4;45;34;7
431560;2014;2405;149;30;50;4;3;66;29;3
431560;2015;2500;197;85;50;9;2;65;38;8
431560;2016;2616;230;113;69;13;8;57;46;10
431560;2017;2676;260;113;93;7;1;61;62;11
431560;2018;2511;232;108;83;7;2;48;56;9
431560;2019;2412;198;79;77;10;3;47;58;15
431560;2020;2120;213;111;65;6;5;37;41;16
431570;2012;337;19;8;9;0;1;4;6;2
431570;2013;334;17;10;4;0;3;0;2;1
431570;2014;437;24;16;4;2;2;4;2;1
431570;2015;458;58;37;7;2;0;9;1;0
431570;2016;462;56;34;10;2;2;10;3;0
431570;2017;442;35;23;4;0;0;8;1;3
431570;2018;428;36;15;7;3;0;9;2;6
431570;2019;392;36;30;3;0;0;5;0;1
431570;2020;444;55;39;6;1;2;8;2;1
431575;2012;27;2;1;1;0;1;0;0;0
431575;2013;33;2;0;1;1;0;0;0;0
431575;2014;24;1;0;0;0;0;1;0;0
431575;2015;28;0;0;0;0;0;0;0;0
431575;2016;36;1;0;0;0;0;0;0;0
431575;2017;37;1;1;0;0;0;0;0;0
431575;2018;47;3;1;1;0;0;2;0;0
431575;2019;50;6;2;1;1;1;1;0;0
431575;2020;36;3;3;0;0;0;0;0;0
431580;2012;35;2;2;0;0;0;0;0;0
431580;2013;36;3;2;1;0;0;0;0;0
431580;2014;62;3;3;0;0;0;0;0;0
431580;2015;65;4;2;1;0;1;0;0;0
431580;2016;105;2;2;0;0;0;0;0;0
431580;2017;79;9;8;2;0;1;0;1;0
431580;2018;104;6;4;2;0;0;0;0;2
431580;2019;102;6;6;1;0;1;1;1;0
431580;2020;86;5;3;0;0;1;1;0;0
431590;2012;42;5;3;2;0;0;0;0;0
431590;2013;44;3;1;1;0;1;0;0;0
431590;2014;65;11;9;1;0;0;0;0;0
431590;2015;59;6;3;2;0;1;0;1;0
431590;2016;64;6;3;1;0;0;0;0;0
431590;2017;78;6;5;1;0;0;0;0;0
431590;2018;84;3;3;0;0;0;0;0;0
431590;2019;80;3;2;1;0;0;0;0;0
431590;2020;69;4;3;1;0;0;0;0;0
431595;2012;11;0;0;0;0;0;0;0;0
431595;2013;16;0;0;0;0;0;0;0;0
431595;2014;12;0;0;0;0;0;0;0;0
431595;2015;16;0;0;0;0;0;0;0;0
431595;2016;12;0;0;0;0;0;0;0;0
431595;2017;6;0;0;0;0;0;0;0;0
431595;2018;15;3;1;1;0;0;0;1;1
431595;2019;10;0;0;0;0;0;0;0;0
431595;2020;11;0;0;0;0;0;0;0;0
431600;2012;205;10;6;3;0;0;2;2;1
431600;2013;138;7;1;2;0;0;4;0;0
431600;2014;107;4;1;2;0;0;0;2;0
431600;2015;175;14;9;3;0;0;2;0;0
431600;2016;204;8;5;1;0;0;3;0;0
431600;2017;215;14;9;3;1;0;2;1;0
431600;2018;257;16;8;4;0;3;3;2;0
431600;2019;234;15;9;3;0;1;3;0;0
431600;2020;199;16;14;3;0;1;1;3;1
431610;2012;55;4;2;2;0;0;0;0;1
431610;2013;67;8;4;3;0;0;1;2;0
431610;2014;64;8;6;1;0;0;1;0;1
431610;2015;24;5;4;0;0;0;1;0;0
431610;2016;33;5;4;1;0;0;0;0;1
431610;2017;42;2;2;0;0;0;0;0;0
431610;2018;87;4;2;2;1;0;0;2;0
431610;2019;82;5;2;2;0;0;0;2;2
431610;2020;71;4;2;1;0;0;1;1;0
431620;2012;3;1;0;1;0;0;0;0;1
431620;2013;3;1;1;0;0;0;0;0;0
431620;2014;11;2;0;2;0;0;0;1;1
431620;2015;3;0;0;0;0;0;0;0;0
431620;2016;2;1;1;0;0;0;0;0;0
431620;2017;4;0;0;0;0;0;0;0;0
431620;2018;11;2;2;0;0;0;0;0;0
431620;2019;17;1;0;1;0;0;0;1;0
431620;2020;18;3;2;0;0;0;1;0;0
431630;2012;19;0;0;0;0;0;0;0;0
431630;2013;39;0;0;0;0;0;0;0;0
431630;2014;32;1;0;0;0;0;0;0;1
431630;2015;26;0;0;0;0;0;0;0;0
431630;2016;23;1;0;1;0;0;0;1;0
431630;2017;34;3;0;1;1;1;0;0;0
431630;2018;29;3;1;2;0;0;0;2;0
431630;2019;27;1;0;0;0;0;1;0;0
431630;2020;19;0;0;0;0;0;0;0;0
431640;2012;407;22;13;4;0;6;4;0;0
431640;2013;383;24;14;6;0;4;4;2;1
431640;2014;352;26;13;11;1;2;2;0;1
431640;2015;344;19;10;6;1;2;0;0;4
431640;2016;387;30;16;10;0;3;2;0;0
431640;2017;394;50;32;11;1;2;7;0;0
431640;2018;441;39;26;11;1;7;2;0;1
431640;2019;423;64;41;15;0;7;3;0;2
431640;2020;382;60;49;8;0;3;0;0;6
431642;2012;2;0;0;0;0;0;0;0;0
431642;2013;8;1;1;0;0;0;0;0;0
431642;2014;3;1;0;0;0;0;1;0;0
431642;2015;10;2;1;1;0;0;0;1;0
431642;2016;13;1;1;0;0;0;0;0;0
431642;2017;14;0;0;0;0;0;0;0;0
431642;2018;29;0;0;0;0;0;0;0;0
431642;2019;17;0;0;0;0;0;0;0;0
431642;2020;19;1;0;1;0;0;0;0;0
431643;2012;13;0;0;0;0;0;0;0;0
431643;2013;15;2;2;0;0;0;0;0;0
431643;2014;28;0;0;0;0;0;0;0;0
431643;2015;14;0;0;0;0;0;0;0;0
431643;2016;19;1;0;0;0;0;1;0;0
431643;2017;12;0;0;0;0;0;0;0;0
431643;2018;14;1;0;1;0;0;0;1;0
431643;2019;19;1;1;0;0;0;0;0;0
431643;2020;13;0;0;0;0;0;0;0;0
431645;2012;90;4;2;1;1;0;0;0;0
431645;2013;108;10;4;3;0;0;3;0;0
431645;2014;128;16;6;9;1;0;0;5;2
431645;2015;98;11;8;2;0;1;2;0;0
431645;2016;128;2;2;0;0;0;0;0;0
431645;2017;102;4;2;2;0;2;1;2;0
431645;2018;92;5;3;0;0;2;1;0;0
431645;2019;93;13;9;2;0;0;0;2;2
431645;2020;97;5;3;0;1;0;1;0;0
431647;2012;2;0;0;0;0;0;0;0;0
431647;2013;3;0;0;0;0;0;0;0;0
431647;2014;5;0;0;0;0;0;0;0;0
431647;2015;10;0;0;0;0;0;0;0;0
431647;2016;10;0;0;0;0;0;0;0;0
431647;2017;8;0;0;0;0;0;0;0;0
431647;2018;15;0;0;0;0;0;0;0;0
431647;2019;11;0;0;0;0;0;0;0;0
431647;2020;13;0;0;0;0;0;0;0;0
431650;2012;35;5;0;3;0;0;1;0;2
431650;2013;33;2;1;0;0;0;1;0;0
431650;2014;42;2;0;2;0;0;0;1;0
431650;2015;39;3;1;2;0;0;0;1;0
431650;2016;46;8;3;2;0;0;2;2;1
431650;2017;48;6;3;1;0;0;1;0;1
431650;2018;43;2;2;0;0;0;1;0;0
431650;2019;31;4;1;2;0;1;1;1;0
431650;2020;49;4;3;1;0;0;0;0;0
431660;2012;90;3;1;1;0;0;1;0;0
431660;2013;107;3;2;1;0;0;0;1;1
431660;2014;104;10;6;1;1;0;2;0;0
431660;2015;87;7;3;2;1;0;1;1;0
431660;2016;134;4;2;1;0;0;1;0;1
431660;2017;165;6;1;4;0;0;1;2;2
431660;2018;161;2;0;2;0;0;0;1;1
431660;2019;141;9;5;3;0;1;0;2;1
431660;2020;139;7;7;0;0;0;0;0;0
431670;2012;91;1;0;1;0;0;0;1;0
431670;2013;88;4;3;1;0;0;0;0;0
431670;2014;83;1;1;0;0;0;0;0;0
431670;2015;79;0;0;0;0;0;0;0;0
431670;2016;84;3;3;0;0;0;0;0;0
431670;2017;87;5;5;1;0;0;0;1;0
431670;2018;54;1;0;0;0;1;1;0;0
431670;2019;59;4;1;2;0;1;1;0;0
431670;2020;60;0;0;0;0;0;0;0;0
431673;2012;21;1;1;0;0;0;0;0;0
431673;2013;11;0;0;0;0;0;0;0;0
431673;2014;15;2;0;0;0;0;0;0;2
