CODMUNRES,ANO,TOTAL_DE_NASCIDOS_VIVOS,NASCIDOS_VIVOS_COM_BAIXO_PESO,NASCIDOS_VIVOS_PREMATUROS,NASCIDOS_VIVOS_TERMO_PRECOCE
211180,2012,288.0,12.0,26.0,29.0
211180,2013,237.0,17.0,26.0,47.0
211180,2014,248.0,14.0,28.0,44.0
211180,2015,290.0,22.0,34.0,61.0
211180,2016,273.0,21.0,31.0,76.0
211180,2017,303.0,19.0,27.0,60.0
211180,2018,296.0,20.0,27.0,69.0
211180,2019,345.0,22.0,34.0,65.0
211180,2020,240.0,11.0,21.0,49.0
211190,2012,147.0,12.0,21.0,30.0
211190,2013,176.0,8.0,21.0,40.0
211190,2014,187.0,6.0,7.0,41.0
211190,2015,167.0,11.0,14.0,38.0
211190,2016,154.0,6.0,14.0,39.0
211190,2017,124.0,8.0,13.0,28.0
211190,2018,175.0,15.0,17.0,34.0
211190,2019,202.0,11.0,15.0,43.0
211190,2020,195.0,12.0,15.0,43.0
211195,2012,80.0,5.0,8.0,18.0
211195,2013,80.0,4.0,6.0,20.0
211195,2014,87.0,6.0,9.0,16.0
211195,2015,84.0,3.0,10.0,16.0
211195,2016,71.0,5.0,6.0,23.0
211195,2017,72.0,5.0,6.0,20.0
211195,2018,74.0,6.0,9.0,11.0
211195,2019,47.0,3.0,4.0,8.0
211195,2020,25.0,3.0,4.0,9.0
211200,2012,138.0,7.0,20.0,23.0
211200,2013,127.0,8.0,14.0,27.0
211200,2014,155.0,13.0,23.0,21.0
211200,2015,152.0,10.0,20.0,44.0
211200,2016,136.0,10.0,16.0,37.0
211200,2017,127.0,13.0,21.0,25.0
211200,2018,150.0,7.0,22.0,38.0
211200,2019,150.0,15.0,26.0,33.0
211200,2020,154.0,11.0,16.0,43.0
211210,2012,477.0,45.0,66.0,83.0
211210,2013,574.0,45.0,54.0,122.0
211210,2014,536.0,35.0,53.0,107.0
211210,2015,581.0,56.0,57.0,135.0
211210,2016,494.0,28.0,46.0,115.0
211210,2017,532.0,43.0,47.0,96.0
211210,2018,537.0,47.0,49.0,122.0
211210,2019,524.0,46.0,58.0,101.0
211210,2020,474.0,47.0,59.0,91.0
211220,2012,2658.0,224.0,297.0,522.0
211220,2013,2524.0,203.0,343.0,517.0
211220,2014,2805.0,229.0,266.0,527.0
211220,2015,2796.0,221.0,219.0,573.0
211220,2016,2805.0,242.0,211.0,615.0
211220,2017,2810.0,222.0,203.0,631.0
211220,2018,3086.0,241.0,184.0,646.0
211220,2019,3196.0,253.0,241.0,752.0
211220,2020,2888.0,225.0,244.0,685.0
211223,2012,290.0,18.0,31.0,77.0
211223,2013,313.0,19.0,41.0,80.0
211223,2014,299.0,12.0,26.0,96.0
211223,2015,358.0,20.0,30.0,103.0
211223,2016,313.0,20.0,31.0,91.0
211223,2017,371.0,17.0,35.0,95.0
211223,2018,361.0,29.0,39.0,110.0
211223,2019,299.0,16.0,30.0,87.0
211223,2020,320.0,15.0,32.0,107.0
211227,2012,114.0,3.0,6.0,20.0
211227,2013,109.0,6.0,9.0,21.0
211227,2014,103.0,5.0,5.0,20.0
211227,2015,107.0,7.0,9.0,24.0
211227,2016,109.0,5.0,8.0,28.0
211227,2017,114.0,11.0,9.0,20.0
211227,2018,82.0,6.0,7.0,14.0
211227,2019,101.0,5.0,9.0,31.0
211227,2020,82.0,3.0,13.0,11.0
211230,2012,642.0,37.0,48.0,128.0
211230,2013,610.0,20.0,53.0,127.0
211230,2014,615.0,28.0,49.0,134.0
211230,2015,592.0,37.0,49.0,122.0
211230,2016,493.0,27.0,27.0,113.0
211230,2017,534.0,32.0,31.0,109.0
211230,2018,542.0,28.0,30.0,120.0
211230,2019,540.0,33.0,39.0,117.0
211230,2020,487.0,33.0,35.0,131.0
211240,2012,803.0,64.0,100.0,125.0
211240,2013,689.0,46.0,96.0,241.0
211240,2014,736.0,58.0,77.0,288.0
211240,2015,657.0,58.0,83.0,233.0
211240,2016,708.0,66.0,86.0,193.0
211240,2017,712.0,53.0,88.0,130.0
211240,2018,694.0,56.0,83.0,136.0
211240,2019,713.0,56.0,85.0,143.0
211240,2020,670.0,54.0,121.0,139.0
211245,2012,345.0,32.0,35.0,62.0
211245,2013,341.0,16.0,35.0,37.0
211245,2014,388.0,24.0,48.0,59.0
211245,2015,398.0,28.0,60.0,55.0
211245,2016,344.0,20.0,42.0,55.0
211245,2017,351.0,19.0,44.0,61.0
211245,2018,380.0,32.0,48.0,69.0
211245,2019,330.0,25.0,28.0,57.0
211245,2020,334.0,32.0,38.0,62.0
211250,2012,1005.0,53.0,161.0,237.0
211250,2013,985.0,66.0,149.0,221.0
211250,2014,990.0,62.0,159.0,208.0
211250,2015,1046.0,61.0,135.0,240.0
211250,2016,907.0,48.0,115.0,187.0
211250,2017,958.0,59.0,107.0,155.0
211250,2018,1008.0,63.0,133.0,208.0
211250,2019,1068.0,55.0,102.0,259.0
211250,2020,1012.0,71.0,125.0,246.0
211260,2012,749.0,50.0,106.0,160.0
211260,2013,681.0,37.0,104.0,150.0
211260,2014,661.0,59.0,86.0,131.0
211260,2015,684.0,40.0,76.0,183.0
211260,2016,621.0,38.0,110.0,128.0
211260,2017,656.0,47.0,84.0,133.0
211260,2018,629.0,62.0,85.0,138.0
211260,2019,665.0,43.0,78.0,139.0
211260,2020,602.0,57.0,78.0,163.0
211270,2012,930.0,98.0,127.0,189.0
211270,2013,880.0,69.0,128.0,185.0
211270,2014,1015.0,73.0,151.0,177.0
211270,2015,932.0,68.0,117.0,190.0
211270,2016,860.0,75.0,165.0,215.0
211270,2017,903.0,68.0,129.0,201.0
211270,2018,933.0,80.0,131.0,208.0
211270,2019,795.0,59.0,103.0,183.0
211270,2020,818.0,65.0,126.0,185.0
211280,2012,981.0,76.0,128.0,180.0
211280,2013,1044.0,89.0,154.0,166.0
211280,2014,1118.0,103.0,141.0,212.0
211280,2015,1071.0,106.0,143.0,199.0
211280,2016,1018.0,69.0,141.0,183.0
211280,2017,1013.0,91.0,136.0,164.0
211280,2018,1046.0,96.0,124.0,187.0
211280,2019,948.0,76.0,97.0,179.0
211280,2020,924.0,89.0,111.0,197.0
211285,2012,145.0,10.0,17.0,25.0
211285,2013,123.0,12.0,10.0,33.0
211285,2014,161.0,12.0,25.0,36.0
211285,2015,167.0,14.0,20.0,43.0
211285,2016,161.0,8.0,15.0,44.0
211285,2017,172.0,10.0,17.0,47.0
211285,2018,183.0,6.0,22.0,49.0
211285,2019,171.0,23.0,25.0,47.0
211285,2020,160.0,9.0,12.0,25.0
211290,2012,572.0,47.0,58.0,111.0
211290,2013,607.0,41.0,71.0,116.0
211290,2014,531.0,39.0,53.0,115.0
211290,2015,570.0,34.0,60.0,114.0
211290,2016,522.0,29.0,41.0,116.0
211290,2017,493.0,41.0,56.0,93.0
211290,2018,502.0,43.0,53.0,53.0
211290,2019,510.0,51.0,40.0,28.0
211290,2020,459.0,32.0,29.0,28.0
211300,2012,527.0,29.0,75.0,115.0
211300,2013,483.0,23.0,52.0,125.0
211300,2014,529.0,23.0,49.0,130.0
211300,2015,521.0,14.0,45.0,142.0
211300,2016,461.0,18.0,55.0,132.0
211300,2017,503.0,22.0,45.0,124.0
211300,2018,490.0,27.0,45.0,144.0
211300,2019,515.0,26.0,42.0,133.0
211300,2020,431.0,28.0,46.0,163.0
211400,2012,813.0,58.0,114.0,198.0
211400,2013,837.0,59.0,118.0,177.0
211400,2014,797.0,58.0,88.0,180.0
211400,2015,777.0,53.0,86.0,154.0
211400,2016,803.0,55.0,45.0,206.0
211400,2017,716.0,56.0,59.0,155.0
211400,2018,804.0,54.0,62.0,181.0
211400,2019,731.0,52.0,53.0,175.0
211400,2020,754.0,63.0,36.0,188.0
220005,2012,78.0,7.0,7.0,21.0
220005,2013,80.0,5.0,11.0,14.0
220005,2014,87.0,4.0,9.0,26.0
220005,2015,87.0,9.0,11.0,36.0
220005,2016,85.0,7.0,15.0,18.0
220005,2017,105.0,8.0,15.0,36.0
220005,2018,95.0,7.0,6.0,46.0
220005,2019,89.0,7.0,11.0,53.0
220005,2020,84.0,4.0,5.0,37.0
220010,2012,72.0,4.0,9.0,16.0
220010,2013,50.0,2.0,4.0,13.0
220010,2014,76.0,4.0,7.0,22.0
220010,2015,84.0,7.0,11.0,17.0
220010,2016,73.0,8.0,13.0,10.0
220010,2017,81.0,8.0,7.0,22.0
220010,2018,76.0,0.0,5.0,19.0
220010,2019,74.0,8.0,7.0,12.0
220010,2020,60.0,2.0,4.0,19.0
220020,2012,274.0,23.0,30.0,71.0
220020,2013,295.0,20.0,33.0,86.0
220020,2014,273.0,18.0,26.0,79.0
220020,2015,294.0,16.0,30.0,83.0
220020,2016,278.0,18.0,29.0,81.0
220020,2017,308.0,16.0,35.0,76.0
220020,2018,298.0,31.0,26.0,82.0
220020,2019,329.0,28.0,33.0,82.0
220020,2020,255.0,17.0,31.0,71.0
220025,2012,90.0,10.0,13.0,27.0
220025,2013,89.0,6.0,3.0,25.0
220025,2014,78.0,5.0,8.0,25.0
220025,2015,85.0,8.0,7.0,27.0
220025,2016,85.0,5.0,4.0,32.0
220025,2017,85.0,7.0,4.0,25.0
220025,2018,85.0,8.0,4.0,25.0
220025,2019,91.0,8.0,6.0,27.0
220025,2020,92.0,9.0,11.0,28.0
220027,2012,67.0,3.0,4.0,27.0
220027,2013,69.0,5.0,6.0,28.0
220027,2014,59.0,4.0,5.0,20.0
220027,2015,71.0,1.0,8.0,30.0
220027,2016,54.0,3.0,2.0,17.0
220027,2017,77.0,2.0,3.0,20.0
220027,2018,54.0,4.0,1.0,15.0
220027,2019,48.0,3.0,3.0,13.0
220027,2020,56.0,1.0,3.0,17.0
220030,2012,130.0,10.0,5.0,34.0
220030,2013,134.0,19.0,20.0,29.0
220030,2014,126.0,12.0,18.0,24.0
220030,2015,129.0,7.0,12.0,30.0
220030,2016,126.0,7.0,11.0,36.0
220030,2017,146.0,7.0,16.0,40.0
220030,2018,159.0,15.0,21.0,39.0
220030,2019,112.0,7.0,12.0,25.0
220030,2020,125.0,9.0,12.0,31.0
220040,2012,559.0,55.0,72.0,126.0
220040,2013,528.0,47.0,65.0,128.0
220040,2014,588.0,63.0,79.0,120.0
220040,2015,626.0,44.0,64.0,144.0
220040,2016,604.0,36.0,62.0,183.0
220040,2017,643.0,47.0,67.0,145.0
220040,2018,679.0,59.0,66.0,183.0
220040,2019,672.0,67.0,86.0,190.0
220040,2020,595.0,51.0,65.0,176.0
220045,2012,84.0,7.0,11.0,24.0
220045,2013,74.0,6.0,6.0,26.0
220045,2014,74.0,2.0,8.0,18.0
220045,2015,84.0,2.0,5.0,25.0
220045,2016,80.0,9.0,7.0,25.0
220045,2017,91.0,7.0,6.0,20.0
220045,2018,79.0,2.0,6.0,16.0
220045,2019,73.0,3.0,4.0,18.0
220045,2020,68.0,7.0,8.0,17.0
220050,2012,274.0,16.0,40.0,30.0
220050,2013,256.0,18.0,40.0,58.0
220050,2014,251.0,21.0,31.0,53.0
220050,2015,309.0,22.0,40.0,69.0
220050,2016,304.0,19.0,37.0,74.0
220050,2017,274.0,25.0,48.0,57.0
220050,2018,299.0,30.0,41.0,55.0
220050,2019,306.0,24.0,33.0,57.0
220050,2020,267.0,17.0,21.0,69.0
220060,2012,83.0,8.0,6.0,24.0
220060,2013,95.0,11.0,7.0,25.0
220060,2014,81.0,5.0,8.0,21.0
220060,2015,90.0,6.0,9.0,17.0
220060,2016,115.0,12.0,11.0,27.0
220060,2017,85.0,7.0,11.0,15.0
220060,2018,87.0,11.0,9.0,22.0
220060,2019,93.0,3.0,9.0,28.0
220060,2020,81.0,7.0,5.0,25.0
220070,2012,138.0,4.0,7.0,26.0
220070,2013,143.0,10.0,7.0,40.0
220070,2014,150.0,10.0,11.0,35.0
220070,2015,144.0,5.0,9.0,45.0
220070,2016,142.0,10.0,13.0,32.0
220070,2017,124.0,11.0,11.0,33.0
220070,2018,123.0,8.0,5.0,49.0
220070,2019,135.0,8.0,8.0,56.0
220070,2020,140.0,12.0,13.0,42.0
220080,2012,38.0,1.0,6.0,5.0
220080,2013,44.0,3.0,5.0,12.0
220080,2014,50.0,1.0,3.0,13.0
220080,2015,35.0,4.0,7.0,4.0
220080,2016,45.0,7.0,7.0,11.0
220080,2017,41.0,8.0,1.0,10.0
220080,2018,40.0,3.0,3.0,11.0
220080,2019,57.0,3.0,5.0,8.0
220080,2020,41.0,3.0,3.0,8.0
220090,2012,51.0,5.0,9.0,15.0
220090,2013,59.0,3.0,8.0,13.0
220090,2014,67.0,2.0,3.0,12.0
220090,2015,75.0,4.0,3.0,18.0
220090,2016,86.0,2.0,8.0,20.0
220090,2017,63.0,3.0,4.0,11.0
220090,2018,70.0,2.0,9.0,19.0
220090,2019,65.0,6.0,10.0,14.0
220090,2020,65.0,5.0,6.0,20.0
220095,2012,29.0,1.0,2.0,9.0
220095,2013,21.0,0.0,2.0,5.0
220095,2014,25.0,3.0,4.0,8.0
220095,2015,42.0,3.0,4.0,14.0
220095,2016,19.0,1.0,1.0,4.0
220095,2017,20.0,3.0,3.0,3.0
220095,2018,33.0,1.0,1.0,5.0
220095,2019,35.0,0.0,1.0,9.0
220095,2020,23.0,1.0,3.0,7.0
220100,2012,64.0,6.0,8.0,12.0
220100,2013,51.0,7.0,4.0,13.0
220100,2014,50.0,5.0,3.0,14.0
220100,2015,54.0,6.0,6.0,12.0
220100,2016,46.0,2.0,6.0,17.0
220100,2017,60.0,4.0,10.0,13.0
220100,2018,69.0,2.0,6.0,18.0
220100,2019,60.0,6.0,8.0,11.0
220100,2020,47.0,7.0,7.0,12.0
220105,2012,121.0,8.0,14.0,15.0
220105,2013,109.0,8.0,10.0,28.0
220105,2014,131.0,7.0,17.0,28.0
220105,2015,151.0,12.0,19.0,40.0
220105,2016,116.0,8.0,15.0,30.0
220105,2017,111.0,8.0,13.0,25.0
220105,2018,124.0,12.0,15.0,31.0
220105,2019,117.0,9.0,9.0,35.0
220105,2020,126.0,6.0,14.0,28.0
220110,2012,190.0,10.0,26.0,20.0
220110,2013,184.0,12.0,25.0,33.0
220110,2014,182.0,12.0,22.0,47.0
220110,2015,159.0,9.0,11.0,33.0
220110,2016,170.0,4.0,13.0,42.0
220110,2017,190.0,8.0,17.0,47.0
220110,2018,176.0,9.0,19.0,40.0
220110,2019,212.0,10.0,22.0,52.0
220110,2020,169.0,11.0,23.0,37.0
220115,2012,172.0,10.0,17.0,42.0
220115,2013,243.0,11.0,27.0,59.0
220115,2014,220.0,14.0,22.0,52.0
220115,2015,283.0,19.0,28.0,91.0
220115,2016,208.0,14.0,28.0,74.0
220115,2017,250.0,17.0,44.0,81.0
220115,2018,265.0,12.0,35.0,87.0
220115,2019,284.0,7.0,31.0,118.0
220115,2020,265.0,12.0,41.0,103.0
220117,2012,55.0,2.0,4.0,6.0
220117,2013,46.0,0.0,3.0,13.0
220117,2014,50.0,4.0,3.0,12.0
220117,2015,44.0,8.0,5.0,11.0
220117,2016,58.0,4.0,5.0,14.0
220117,2017,44.0,3.0,5.0,8.0
220117,2018,52.0,6.0,5.0,11.0
220117,2019,36.0,4.0,5.0,8.0
220117,2020,46.0,3.0,3.0,9.0
220120,2012,757.0,42.0,76.0,158.0
220120,2013,765.0,58.0,80.0,133.0
220120,2014,706.0,57.0,74.0,149.0
220120,2015,780.0,50.0,84.0,165.0
220120,2016,731.0,60.0,93.0,167.0
220120,2017,738.0,48.0,79.0,171.0
220120,2018,797.0,52.0,72.0,193.0
220120,2019,678.0,56.0,75.0,177.0
220120,2020,682.0,57.0,89.0,166.0
220130,2012,46.0,4.0,8.0,13.0
220130,2013,48.0,4.0,6.0,10.0
220130,2014,25.0,1.0,1.0,3.0
220130,2015,34.0,3.0,3.0,6.0
220130,2016,35.0,3.0,3.0,5.0
220130,2017,39.0,3.0,3.0,5.0
220130,2018,51.0,2.0,6.0,13.0
220130,2019,43.0,4.0,5.0,6.0
220130,2020,52.0,1.0,10.0,13.0
220140,2012,116.0,9.0,9.0,27.0
220140,2013,102.0,15.0,18.0,20.0
220140,2014,117.0,10.0,15.0,25.0
220140,2015,92.0,9.0,13.0,17.0
220140,2016,94.0,10.0,15.0,21.0
220140,2017,81.0,6.0,6.0,16.0
220140,2018,97.0,8.0,8.0,23.0
220140,2019,73.0,4.0,7.0,16.0
220140,2020,82.0,9.0,12.0,23.0
220150,2012,330.0,25.0,41.0,69.0
220150,2013,340.0,28.0,33.0,86.0
220150,2014,336.0,26.0,28.0,86.0
220150,2015,378.0,25.0,38.0,97.0
220150,2016,365.0,32.0,33.0,96.0
220150,2017,352.0,30.0,28.0,103.0
220150,2018,383.0,41.0,36.0,94.0
220150,2019,344.0,31.0,33.0,88.0
220150,2020,325.0,24.0,24.0,81.0
220155,2012,57.0,9.0,6.0,18.0
220155,2013,50.0,10.0,7.0,10.0
220155,2014,48.0,8.0,9.0,10.0
220155,2015,50.0,9.0,8.0,7.0
220155,2016,51.0,6.0,3.0,15.0
220155,2017,39.0,7.0,4.0,11.0
220155,2018,51.0,11.0,9.0,12.0
220155,2019,61.0,11.0,8.0,14.0
220155,2020,60.0,6.0,7.0,14.0
220157,2012,31.0,5.0,2.0,9.0
220157,2013,38.0,4.0,4.0,14.0
220157,2014,30.0,1.0,3.0,16.0
220157,2015,36.0,3.0,6.0,11.0
220157,2016,36.0,1.0,3.0,13.0
220157,2017,39.0,8.0,6.0,10.0
220157,2018,23.0,0.0,1.0,3.0
220157,2019,34.0,2.0,4.0,6.0
220157,2020,40.0,4.0,3.0,19.0
220160,2012,136.0,10.0,13.0,26.0
220160,2013,128.0,10.0,10.0,32.0
220160,2014,126.0,3.0,9.0,32.0
220160,2015,143.0,11.0,11.0,33.0
220160,2016,127.0,5.0,9.0,40.0
220160,2017,121.0,6.0,14.0,33.0
220160,2018,124.0,5.0,9.0,32.0
220160,2019,113.0,6.0,10.0,29.0
220160,2020,118.0,9.0,18.0,21.0
220170,2012,90.0,4.0,7.0,17.0
220170,2013,93.0,8.0,14.0,25.0
220170,2014,82.0,5.0,2.0,13.0
220170,2015,83.0,4.0,5.0,30.0
220170,2016,75.0,10.0,12.0,20.0
220170,2017,69.0,6.0,10.0,18.0
220170,2018,88.0,11.0,11.0,16.0
220170,2019,73.0,5.0,5.0,19.0
220170,2020,70.0,10.0,14.0,20.0
220173,2012,110.0,4.0,8.0,21.0
220173,2013,90.0,4.0,18.0,11.0
220173,2014,98.0,6.0,8.0,24.0
220173,2015,117.0,8.0,8.0,30.0
220173,2016,118.0,12.0,12.0,34.0
220173,2017,104.0,7.0,8.0,22.0
220173,2018,116.0,5.0,6.0,32.0
220173,2019,105.0,2.0,14.0,28.0
220173,2020,103.0,7.0,10.0,46.0
220177,2012,103.0,3.0,11.0,15.0
220177,2013,90.0,5.0,7.0,16.0
220177,2014,107.0,8.0,10.0,18.0
220177,2015,98.0,11.0,14.0,15.0
220177,2016,82.0,10.0,13.0,18.0
220177,2017,73.0,2.0,5.0,13.0
220177,2018,99.0,5.0,12.0,21.0
220177,2019,85.0,6.0,6.0,20.0
220177,2020,81.0,7.0,10.0,24.0
220180,2012,51.0,5.0,6.0,24.0
220180,2013,36.0,2.0,4.0,13.0
220180,2014,42.0,3.0,3.0,15.0
220180,2015,38.0,1.0,2.0,17.0
220180,2016,46.0,2.0,6.0,21.0
220180,2017,39.0,8.0,8.0,8.0
220180,2018,48.0,4.0,4.0,11.0
220180,2019,52.0,1.0,2.0,16.0
220180,2020,33.0,0.0,1.0,9.0
220190,2012,425.0,35.0,45.0,122.0
220190,2013,472.0,35.0,55.0,126.0
220190,2014,452.0,41.0,51.0,148.0
220190,2015,482.0,40.0,43.0,158.0
220190,2016,488.0,35.0,49.0,167.0
220190,2017,467.0,32.0,34.0,149.0
220190,2018,517.0,42.0,50.0,153.0
220190,2019,569.0,54.0,68.0,178.0
220190,2020,508.0,38.0,47.0,197.0
220191,2012,87.0,14.0,10.0,17.0
220191,2013,87.0,8.0,9.0,32.0
220191,2014,90.0,3.0,5.0,24.0
220191,2015,97.0,6.0,12.0,30.0
220191,2016,75.0,4.0,8.0,31.0
220191,2017,100.0,5.0,10.0,22.0
220191,2018,85.0,4.0,7.0,11.0
220191,2019,89.0,7.0,14.0,22.0
220191,2020,94.0,3.0,0.0,29.0
220192,2012,85.0,7.0,17.0,18.0
220192,2013,76.0,6.0,9.0,13.0
220192,2014,78.0,3.0,6.0,21.0
220192,2015,79.0,4.0,6.0,25.0
220192,2016,103.0,6.0,4.0,31.0
220192,2017,85.0,3.0,5.0,20.0
220192,2018,75.0,2.0,4.0,21.0
220192,2019,75.0,6.0,4.0,25.0
220192,2020,78.0,7.0,7.0,20.0
220194,2012,117.0,6.0,8.0,20.0
220194,2013,101.0,2.0,10.0,26.0
220194,2014,116.0,6.0,5.0,36.0
220194,2015,122.0,5.0,6.0,28.0
220194,2016,85.0,4.0,5.0,23.0
220194,2017,97.0,4.0,5.0,13.0
220194,2018,77.0,6.0,13.0,11.0
220194,2019,73.0,5.0,6.0,22.0
220194,2020,83.0,6.0,4.0,19.0
220196,2012,102.0,5.0,6.0,27.0
220196,2013,91.0,6.0,10.0,19.0
220196,2014,90.0,2.0,7.0,22.0
220196,2015,113.0,6.0,12.0,30.0
220196,2016,100.0,5.0,8.0,24.0
220196,2017,85.0,5.0,10.0,19.0
220196,2018,92.0,10.0,12.0,21.0
220196,2019,88.0,7.0,5.0,27.0
220196,2020,93.0,3.0,7.0,24.0
220198,2012,36.0,1.0,3.0,10.0
220198,2013,63.0,4.0,6.0,17.0
220198,2014,45.0,2.0,2.0,14.0
220198,2015,47.0,2.0,3.0,12.0
220198,2016,51.0,4.0,4.0,13.0
220198,2017,44.0,4.0,5.0,13.0
220198,2018,46.0,1.0,1.0,10.0
220198,2019,63.0,4.0,7.0,19.0
220198,2020,29.0,3.0,2.0,7.0
220200,2012,285.0,20.0,29.0,76.0
220200,2013,308.0,16.0,32.0,59.0
220200,2014,314.0,20.0,31.0,72.0
220200,2015,348.0,25.0,35.0,83.0
220200,2016,289.0,17.0,33.0,85.0
220200,2017,328.0,30.0,38.0,82.0
220200,2018,348.0,16.0,27.0,89.0
220200,2019,326.0,23.0,30.0,87.0
220200,2020,310.0,33.0,44.0,85.0
220202,2012,93.0,6.0,10.0,25.0
220202,2013,74.0,4.0,5.0,11.0
220202,2014,72.0,2.0,3.0,20.0
220202,2015,87.0,8.0,12.0,21.0
220202,2016,71.0,6.0,5.0,12.0
220202,2017,78.0,3.0,2.0,23.0
220202,2018,65.0,7.0,5.0,15.0
220202,2019,63.0,4.0,2.0,20.0
220202,2020,58.0,6.0,6.0,10.0
220205,2012,155.0,5.0,13.0,31.0
220205,2013,113.0,8.0,14.0,21.0
220205,2014,118.0,4.0,7.0,27.0
220205,2015,140.0,13.0,11.0,27.0
220205,2016,119.0,8.0,13.0,26.0
220205,2017,101.0,6.0,9.0,28.0
220205,2018,111.0,10.0,11.0,32.0
220205,2019,130.0,8.0,12.0,27.0
220205,2020,111.0,10.0,19.0,24.0
220207,2012,39.0,3.0,3.0,10.0
220207,2013,25.0,4.0,4.0,7.0
220207,2014,37.0,1.0,2.0,11.0
220207,2015,41.0,2.0,4.0,7.0
220207,2016,43.0,3.0,4.0,9.0
220207,2017,38.0,0.0,1.0,9.0
220207,2018,36.0,1.0,3.0,6.0
220207,2019,45.0,4.0,9.0,11.0
220207,2020,29.0,2.0,1.0,3.0
220208,2012,84.0,6.0,5.0,25.0
220208,2013,88.0,9.0,10.0,20.0
220208,2014,117.0,4.0,12.0,29.0
220208,2015,93.0,5.0,12.0,18.0
220208,2016,118.0,6.0,14.0,24.0
220208,2017,110.0,4.0,11.0,27.0
220208,2018,102.0,13.0,12.0,21.0
220208,2019,112.0,8.0,11.0,35.0
220208,2020,128.0,11.0,14.0,34.0
220209,2012,73.0,5.0,9.0,20.0
220209,2013,54.0,3.0,3.0,10.0
220209,2014,56.0,8.0,7.0,20.0
220209,2015,76.0,6.0,5.0,26.0
220209,2016,64.0,5.0,6.0,23.0
220209,2017,65.0,3.0,1.0,17.0
220209,2018,76.0,8.0,5.0,15.0
220209,2019,67.0,6.0,1.0,14.0
220209,2020,74.0,3.0,6.0,20.0
220210,2012,64.0,2.0,8.0,16.0
220210,2013,71.0,6.0,9.0,17.0
220210,2014,59.0,3.0,3.0,13.0
220210,2015,57.0,4.0,2.0,11.0
220210,2016,49.0,2.0,3.0,11.0
220210,2017,56.0,4.0,5.0,18.0
220210,2018,54.0,5.0,4.0,18.0
220210,2019,58.0,0.0,4.0,10.0
220210,2020,72.0,5.0,6.0,29.0
220211,2012,70.0,3.0,3.0,13.0
220211,2013,66.0,4.0,8.0,9.0
220211,2014,56.0,4.0,4.0,12.0
220211,2015,67.0,10.0,10.0,8.0
220211,2016,58.0,4.0,4.0,7.0
220211,2017,60.0,2.0,4.0,5.0
220211,2018,69.0,4.0,3.0,11.0
220211,2019,47.0,4.0,5.0,8.0
220211,2020,59.0,1.0,2.0,14.0
220213,2012,98.0,4.0,11.0,41.0
220213,2013,71.0,5.0,7.0,20.0
220213,2014,72.0,5.0,7.0,20.0
220213,2015,99.0,7.0,8.0,25.0
220213,2016,94.0,1.0,3.0,35.0
220213,2017,66.0,3.0,3.0,26.0
220213,2018,93.0,9.0,6.0,23.0
220213,2019,91.0,4.0,3.0,31.0
220213,2020,75.0,4.0,7.0,31.0
220217,2012,105.0,8.0,10.0,19.0
220217,2013,103.0,9.0,11.0,24.0
220217,2014,116.0,15.0,12.0,28.0
220217,2015,144.0,12.0,8.0,34.0
220217,2016,107.0,8.0,9.0,29.0
220217,2017,96.0,12.0,15.0,13.0
220217,2018,90.0,5.0,9.0,20.0
220217,2019,106.0,11.0,10.0,27.0
220217,2020,100.0,9.0,9.0,23.0
220220,2012,946.0,46.0,69.0,203.0
220220,2013,795.0,55.0,65.0,189.0
220220,2014,735.0,50.0,54.0,197.0
220220,2015,629.0,42.0,70.0,168.0
220220,2016,560.0,36.0,58.0,173.0
220220,2017,605.0,47.0,80.0,137.0
220220,2018,589.0,50.0,68.0,165.0
220220,2019,614.0,48.0,63.0,172.0
220220,2020,516.0,47.0,66.0,136.0
220225,2012,33.0,2.0,2.0,12.0
220225,2013,42.0,3.0,4.0,11.0
220225,2014,43.0,6.0,6.0,7.0
220225,2015,44.0,4.0,3.0,13.0
220225,2016,31.0,3.0,4.0,11.0
220225,2017,47.0,4.0,5.0,6.0
220225,2018,51.0,4.0,5.0,6.0
220225,2019,50.0,6.0,5.0,14.0
220225,2020,35.0,6.0,4.0,6.0
220230,2012,228.0,28.0,29.0,56.0
220230,2013,264.0,24.0,19.0,56.0
220230,2014,252.0,18.0,23.0,61.0
220230,2015,289.0,20.0,30.0,72.0
220230,2016,282.0,19.0,39.0,72.0
220230,2017,268.0,28.0,34.0,68.0
220230,2018,254.0,17.0,24.0,70.0
220230,2019,295.0,27.0,35.0,81.0
220230,2020,266.0,21.0,25.0,74.0
220240,2012,141.0,8.0,18.0,22.0
220240,2013,166.0,10.0,12.0,38.0
220240,2014,199.0,11.0,16.0,53.0
220240,2015,145.0,14.0,14.0,39.0
220240,2016,149.0,11.0,15.0,38.0
220240,2017,168.0,12.0,17.0,37.0
220240,2018,173.0,20.0,16.0,46.0
220240,2019,156.0,10.0,12.0,43.0
220240,2020,127.0,15.0,19.0,31.0
220245,2012,44.0,3.0,6.0,9.0
220245,2013,27.0,1.0,3.0,3.0
220245,2014,51.0,2.0,7.0,8.0
220245,2015,49.0,1.0,1.0,9.0
220245,2016,62.0,5.0,4.0,7.0
220245,2017,48.0,3.0,3.0,4.0
220245,2018,52.0,2.0,0.0,11.0
220245,2019,41.0,3.0,3.0,9.0
220245,2020,52.0,3.0,1.0,13.0
